Arabic Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
لين,0,0,0,0,0,0,0,0,0,0
خط,0,0,0,0,0,0,0,0,0,0
النسب,0,0,0,0,0,0,0,0,0,0
مباشر,0,0,0,0,0,0,0,0,0,0
خطي,0,0,0,0,0,0,0,0,0,0
مبطن,0,0,0,0,0,0,0,0,0,0
الكتان,0,0,0,0,0,0,0,0,0,0
بطانة,0,0,0,0,0,0,0,0,0,0
خطوط,0,0,0,1,0,0,0,0,0,0
بقي,0,1,0,0,0,0,0,0,0,0
لغة,0,0,0,0,0,0,0,0,0,0
لغوي,0,0,0,0,0,0,0,0,0,0
لغوي,0,0,0,0,0,0,1,0,0,1
لغوي,0,0,0,0,0,0,0,0,0,0
اللغويات,0,0,0,0,0,0,0,0,0,0
بطانة,0,0,0,0,0,0,0,0,0,0
حلقة الوصل,0,0,0,0,0,0,0,0,0,0
مشمع,0,0,0,0,0,0,0,0,0,0
الوبر,0,0,0,0,0,1,0,0,0,0
أسد,0,0,0,1,0,0,1,0,0,0
شفة,0,0,0,0,0,0,0,0,0,0
أحمر الشفاه,0,0,0,0,0,0,0,0,0,0
تسييل,0,0,0,0,0,0,0,0,0,0
مسال,0,0,0,0,0,0,0,0,0,0
ليكيور,0,0,0,0,0,0,0,0,0,0
سائل,0,0,0,0,0,0,0,0,0,0
صفى,0,0,0,0,0,0,0,0,0,0
تصفية,0,0,0,0,0,0,0,0,0,0
المصفي,0,0,0,0,0,0,0,0,0,0
السيولة,0,0,0,0,0,0,0,0,0,0
الخمور,1,0,0,0,1,1,0,1,0,0
لثغة,0,0,0,0,0,0,0,0,0,0
قائمة,0,0,0,0,0,0,0,0,0,0
استمع,0,0,0,0,0,0,0,0,0,0
المستمع,0,0,0,0,0,0,0,0,0,0
قائمة,0,0,0,0,0,0,0,0,0,0
فاتر,0,0,0,0,0,1,0,1,0,0
ابتهال,0,0,0,0,0,0,0,0,0,0
حرفيا,0,0,0,0,0,0,0,0,0,0
أدبي,0,0,0,0,0,0,0,0,0,0
المؤلفات,0,0,0,0,0,0,0,0,0,0
رشيق,0,0,0,0,0,0,1,0,0,0
ليثوجراف,0,0,0,0,0,0,0,0,0,0
الطباعة الحجرية,0,0,0,0,0,0,0,0,0,0
علم الصخر,0,0,0,0,0,0,0,0,0,0
الغلاف الصخري,0,0,0,0,0,0,0,0,0,0
المتقاضي,0,0,0,0,0,1,0,0,0,0
يقاضي,1,1,1,1,0,1,0,1,0,0
دعوى,0,0,0,0,0,1,0,0,0,0
التقاضي,1,0,1,0,0,1,0,0,0,0
قمامة,0,0,0,0,0,1,0,0,0,0
الساحل,0,0,0,0,0,0,0,0,0,0
الليتورجيا,0,0,0,0,0,0,0,0,0,0
رزق,0,0,0,0,0,0,0,0,0,0
كسوة,0,0,0,0,0,0,0,0,0,0
غاضب,1,0,1,0,0,1,0,0,0,0
معيشة,0,0,0,0,0,0,0,0,0,0
اللاما,0,0,0,0,0,0,0,0,0,0
حمل,0,0,0,0,0,0,0,0,0,0
رغيف,0,0,0,0,0,1,0,0,0,0
الكسول,0,0,0,0,0,1,0,0,0,0
طفال,0,0,0,0,0,0,0,0,0,0
يُقرض,0,0,0,0,0,0,0,0,0,0
متردد,1,0,0,0,0,1,0,0,0,0
يكره,1,0,1,0,0,1,0,0,0,0
اشمئزاز,0,0,1,0,0,1,0,0,0,0
بغيض,1,0,1,0,0,1,0,0,0,0
ردهة,0,0,0,0,0,0,0,0,0,0
اللوبي,0,0,0,0,0,1,0,0,0,0
الفص,0,0,0,0,0,0,0,0,0,0
محلي,0,0,0,0,0,0,0,0,0,0
اللغة,0,0,0,0,0,0,0,0,0,0
مكان,0,0,0,0,0,0,0,0,0,0
الموقع,0,0,0,0,0,0,0,0,0,0
توطين,0,1,0,0,0,0,0,0,0,0
حدد,0,0,0,0,0,0,0,0,0,0
موقعك,0,0,0,0,0,0,0,0,0,0
بحيرة,0,0,0,0,0,0,0,0,0,0
قفل,0,0,0,0,0,0,0,0,0,0
خزانة,0,0,0,0,0,0,0,0,0,0
قفال,0,0,0,0,0,0,0,0,0,0
اغلق,0,0,0,1,0,1,0,1,0,0
الحركة,0,0,0,0,0,0,0,0,0,0
قاطرة,0,0,0,0,0,0,0,0,0,0
الجراد,0,0,0,1,0,1,0,0,0,0
النزل,0,0,0,0,0,0,0,0,0,0
مستأجر,0,0,0,0,0,0,0,0,0,0
إقامة,0,0,0,0,0,0,0,0,0,1
العلية,0,0,0,0,0,0,0,0,0,0
نبيل,0,0,0,0,0,1,0,0,0,0
سجل,0,0,0,0,0,0,0,0,0,0
اللوغاريتم,0,0,0,0,0,0,0,0,0,0
لوغاريتمي,0,0,0,0,0,0,0,0,0,0
منطق,0,0,0,0,0,0,0,0,0,0
منطقي,0,0,0,0,0,0,1,0,0,0
الخدمات اللوجستية,0,0,0,0,0,0,0,0,0,0
الشعار,0,0,0,0,0,0,0,0,0,0
الخاصرة,0,0,0,0,0,0,0,0,0,0
مصاصة,0,0,0,0,0,0,0,0,0,0
وحيد,0,0,0,0,0,0,0,1,0,0
الشعور بالوحدة,0,0,0,1,0,1,0,1,0,0
وحيد,1,0,1,1,0,1,0,1,0,0
وحيد,0,0,0,0,0,1,0,1,0,0
طويل,0,1,0,0,0,0,0,0,0,0
طول العمر,0,0,0,0,0,0,1,0,0,0
شوق,0,1,0,0,0,0,0,1,0,0
خط الطول,0,0,0,0,0,0,0,0,0,0
طولي,0,0,0,0,0,0,0,0,0,0
طوليا,0,0,0,0,0,0,0,0,0,0
مرحاض,0,0,1,0,0,1,0,0,0,0
انتبه,0,0,0,0,0,0,0,0,0,0
تلوح في الأفق,0,1,0,1,0,1,0,0,0,0
تلوح في الأفق,0,0,0,0,0,0,0,0,0,0
لون,0,0,1,0,0,1,0,0,0,0
معتوه مخبول,0,0,0,0,0,1,0,0,0,0
عقدة,0,0,0,0,0,0,0,0,0,0
ثغرة,0,0,0,0,0,0,0,0,0,0
إرخاء,0,0,0,0,0,0,0,0,0,0
تخفيف,0,0,0,0,0,0,0,0,0,0
نهب,0,0,0,0,0,1,0,0,0,0
لوب,0,0,0,0,0,0,0,0,0,0
غير متوازن,0,0,0,0,0,0,0,0,0,0
رب,0,0,1,0,0,1,1,0,0,1
اللوردات,0,0,0,0,0,0,0,0,0,0
سيادة,0,0,0,0,0,0,1,0,0,0
معرفة,0,0,0,0,0,0,0,0,0,0
شاحنة,0,0,0,0,0,0,0,0,0,0
تخسر,1,0,1,1,0,1,0,1,1,0
خاسرة,1,0,0,0,0,1,0,1,0,0
خسارة,1,0,0,1,0,1,0,1,0,0
ضائع,0,0,0,0,0,1,0,1,0,0
كثير,0,0,0,0,0,0,0,0,0,0
غسول,0,0,0,0,0,0,0,0,0,0
الكثير,0,0,0,0,0,0,0,0,0,0
اليانصيب,0,1,0,0,0,0,0,0,0,0
لوتو,0,0,0,0,0,0,0,0,0,0
بصوت عال,0,0,0,0,0,0,0,0,0,0
بصوت عالي,0,0,0,0,0,0,0,0,0,0
بريق,1,0,0,0,0,1,0,0,0,0
صالة,0,0,0,0,0,1,0,0,0,0
قملة,0,0,1,0,0,1,0,0,0,0
محبوب,0,0,0,0,1,0,1,0,0,1
الحب,0,0,0,0,1,0,1,0,0,0
محبوب,0,1,0,0,1,0,1,1,1,1
حبهم,0,0,0,0,1,0,1,0,0,1
حبيب,0,1,0,0,1,0,1,0,0,1
محب,0,0,0,0,1,0,1,0,0,1
أدنى,0,0,0,0,0,1,0,1,0,0
خفض,0,0,0,0,0,1,0,0,0,0
أدنى,0,0,0,0,0,1,0,1,0,0
الأراضي المنخفضة,0,0,0,0,0,1,0,0,0,0
حقير,0,0,0,0,0,1,0,1,0,0
مخلص,0,0,0,1,1,0,1,0,1,1
وفاء,0,0,0,0,0,0,1,0,0,1
تشحيم,0,0,0,0,0,0,0,0,0,0
تشحيم,0,0,0,0,0,0,0,0,0,0
حظ,0,1,0,0,1,0,1,0,1,0
سعيد الحظ,0,0,0,0,1,0,1,0,1,0
سخيف,0,0,0,0,0,1,0,0,0,0
العروة,0,0,0,0,0,0,0,0,0,0
أمتعة,0,0,0,0,0,0,0,0,0,0
هدوء مؤقت,0,1,0,0,0,0,0,0,0,0
التهويدة,0,0,0,0,0,0,0,0,0,0
قطني,0,0,0,0,0,0,0,0,0,0
خشب,0,0,0,0,0,0,0,0,0,0
تثاقل,0,0,0,0,0,1,0,0,0,0
الانارة,0,0,0,0,0,0,0,0,0,0
مضيئة,0,0,0,0,0,0,0,0,0,0
كتلة,0,0,0,0,0,1,0,0,0,0
محفر,0,0,1,0,0,1,0,0,0,0
جنون,1,0,1,1,0,1,0,1,0,0
قمري,0,0,0,0,0,0,0,0,0,0
مجنون,1,0,1,1,0,1,0,0,0,0
غداء,0,0,0,0,0,0,0,0,0,0
غداء,0,0,0,0,0,0,0,0,0,0
اندفع,0,0,0,0,0,0,0,0,1,0
رئتين,0,0,0,0,0,0,0,0,0,0
ترنح,0,0,0,0,0,1,0,0,0,0
"إغراء، شرك، طعم",0,0,0,0,0,1,0,0,0,0
متوهج,0,0,1,0,0,1,0,0,0,0
ثابر,0,0,0,0,0,1,0,0,0,0
يترصد,0,0,0,0,0,1,0,0,0,0
فاتنة,0,1,0,0,1,0,1,0,0,0
الوفرة,0,0,1,0,0,1,0,1,0,0
شهوة,0,1,0,0,0,1,0,0,0,0
بريق,0,0,0,0,1,0,1,0,0,0
شهواني,0,0,0,0,0,1,0,0,0,0
لامع,0,0,0,0,0,0,1,0,0,0
مفعم بالحيوية,0,0,1,0,0,0,0,0,0,0
عود,0,0,0,0,0,0,0,0,0,0
مترف,0,0,0,0,0,0,1,0,0,0
فاخر,0,0,0,0,1,0,1,0,0,0
فخم. ترف,0,0,0,0,1,0,1,0,0,0
يكذب,1,0,1,0,0,1,0,0,0,0
الليمفاوية,0,0,0,0,0,0,0,0,0,0
الجهاز اللمفاوي,0,0,0,0,0,0,0,0,0,0
شنق,1,0,1,1,0,1,0,1,0,0
حيوان الوشق,0,0,0,0,0,0,0,0,0,0
قيثارة,0,0,0,0,1,0,1,0,0,0
كلمات الاغنية,0,0,0,0,0,0,0,0,0,0
غنائي,0,0,0,0,1,0,1,0,0,0
صولجان,0,0,0,1,0,1,0,0,0,0
آلة,0,0,0,0,0,0,0,0,0,1
الات,0,0,0,0,0,0,0,0,0,0
ميكانيكي,0,0,0,0,0,0,0,0,0,0
سمك الأسقمري البحري,0,0,0,0,0,0,0,0,0,0
مجنون,1,0,1,1,0,1,0,1,0,0
سيدتي,0,0,0,0,0,0,0,0,0,0
سيدتي,0,0,0,0,0,0,0,0,0,0
مادن,1,0,0,1,0,1,0,0,0,0
مجنون,1,0,0,1,0,1,0,0,0,0
جنون,1,0,0,1,0,1,0,0,0,0
المافيا,0,0,0,1,0,1,0,0,0,0
مجلة,0,0,0,0,0,0,0,0,0,0
بركه,0,0,0,1,0,0,0,0,0,0
أرجواني,0,0,0,0,0,0,0,0,0,0
يرقة,0,0,1,0,0,1,0,0,0,0
سحر,0,0,0,0,0,0,0,0,0,0
سحري,0,1,0,0,1,0,1,0,1,0
ساحر,0,0,0,0,0,0,0,0,1,0
قاضي التحقيق,0,0,0,0,0,0,0,0,0,0
الصهارة,0,0,0,0,0,0,0,0,0,0
قطب,0,0,0,0,0,0,0,0,0,0
مغناطيس,0,0,0,0,0,0,1,0,0,1
المغناطيسية,0,0,0,0,0,0,1,0,0,0
أكسيد الحديد الأسود,0,0,0,0,0,0,1,0,0,0
روعة,0,1,0,0,1,0,1,0,0,1
رائع,0,1,0,0,1,0,1,0,1,1
المكبر,0,0,0,0,0,0,0,0,0,0
كبر,0,0,0,0,0,0,0,0,0,0
ضخامة,0,0,0,0,0,0,0,0,0,0
العقعق,0,0,0,0,0,0,0,0,0,0
خادمة,0,0,0,0,0,0,0,0,0,0
عذراء,0,0,0,0,0,0,1,0,0,0
بريد,0,1,0,0,0,0,0,0,0,0
رئيسي,0,0,0,0,0,0,1,0,0,0
البر الرئيسى,0,0,0,0,0,0,0,0,0,0
عماد,0,0,0,0,0,0,1,0,0,1
اعمال صيانة,0,0,0,0,0,0,0,0,0,1
مهيب,0,1,0,0,1,0,1,0,1,1
جلالة,0,0,0,0,0,0,1,0,0,1
رائد,0,0,0,0,0,0,1,0,0,0
غالبية,0,0,0,0,1,0,1,0,0,1
صنع,0,0,0,0,0,0,0,0,0,0
صانع,0,0,0,0,0,0,0,0,0,0
مؤقت,0,0,0,0,0,1,0,0,0,0
ميك أب,0,0,0,0,0,0,0,0,0,0
داء,0,0,0,0,0,1,0,0,0,0
توعك,0,0,0,0,0,1,0,1,0,0
ملاريا,0,0,1,1,0,1,0,1,0,0
حاقد,1,0,1,1,0,1,0,1,0,0
المخالفات,0,0,1,0,0,1,0,0,0,0
تشوه,0,0,0,0,0,1,0,0,0,0
حقد,1,0,0,1,0,1,0,0,0,0
ضار,1,0,1,1,0,1,0,1,0,0
خبيث,1,0,1,0,0,1,0,0,0,0
خباثة,0,0,0,1,0,1,0,1,0,0
خبيث,1,0,0,1,0,1,0,0,0,0
مجمع تجاري,0,0,0,0,0,0,0,0,0,0
طيع,0,0,0,0,0,0,0,0,0,0
مطرقة,0,0,0,0,0,0,0,0,0,0
سوء التصرف,1,0,0,0,0,1,0,0,0,0
ماما,0,0,0,0,0,0,0,0,0,1
الحيوان الثديي,0,0,0,0,0,0,0,0,0,0
الماموث,0,0,0,0,0,0,0,0,0,0
تدبير,0,0,0,0,0,0,1,0,0,1
إدارة,0,0,0,0,0,0,1,0,0,1
إدارة,0,0,0,0,0,0,0,0,0,0
منداموس,0,0,0,1,0,1,0,0,0,0
اليوسفي,0,0,0,0,0,0,1,0,0,1
امر رسمى,0,0,0,0,0,0,0,0,0,0
الفك السفلي,0,0,0,0,0,0,0,0,0,0
مندولين,0,0,0,0,0,0,0,0,0,0
مغزل,0,0,0,0,0,0,0,0,0,0
بدة,0,0,0,0,0,0,0,0,0,0
مناورة,0,0,0,0,0,0,0,0,0,0
المناورة,0,0,0,0,0,0,0,0,0,0
الجرب,0,0,1,1,0,1,0,0,0,0
مدير,0,0,0,0,0,0,0,0,0,0
فسد,1,0,1,1,0,1,0,1,0,0
مانجو,0,0,0,0,0,0,0,0,0,0
مانغوستين,0,0,0,0,0,0,0,0,0,0
الرجولة,0,0,0,0,0,0,1,0,0,0
هوس,0,0,0,0,0,1,0,0,0,0
معتوه,1,0,0,1,0,1,0,0,0,0
مهووس,0,0,0,0,0,1,0,0,0,0
صباغة الاظافر,0,0,0,0,0,0,0,0,0,0
قائمة,0,0,0,0,0,0,0,0,0,0
مظهر,0,0,0,1,0,0,0,0,0,0
تتجلى,0,0,0,0,0,0,1,0,0,0
بشكل واضح,0,0,0,0,0,0,0,0,0,0
بيان,0,0,0,0,0,0,0,0,0,0
متشعب,0,0,0,0,0,0,0,0,0,0
معالجة,0,0,0,0,0,1,0,0,0,0
بمعالجة,1,0,0,1,0,1,0,0,0,0
بشرية,0,0,0,0,0,0,0,0,0,0
رجولي,0,0,0,0,0,0,1,0,0,0
المن,0,0,0,0,0,0,1,0,0,0
طريقة,0,0,0,0,0,0,0,0,0,0
مهذب,0,0,0,0,0,0,1,0,0,0
أخلاق,0,0,0,0,0,0,1,0,0,0
مانور,0,0,0,0,0,0,0,0,0,0
بيت كبير,0,0,0,0,0,0,0,0,0,0
القتل غير العمد,1,0,1,1,0,1,0,1,1,0
عباءة,0,0,0,0,0,0,0,0,0,0
كتيب,0,0,0,0,0,0,0,0,0,1
صناعة,0,0,0,0,0,0,0,0,0,0
الصانع,0,0,0,0,0,0,1,0,0,0
السماد,0,0,1,0,0,1,0,0,0,0
مخطوطة,0,0,0,0,0,0,0,0,0,0
خريطة,0,0,0,0,0,0,0,0,0,0
مار,0,0,0,0,0,1,0,0,0,0
رخام,0,0,0,0,0,0,0,0,0,0
رخامي,0,0,0,0,0,0,0,0,0,0
الرخام,0,0,0,0,0,0,0,0,0,0
مارس,0,0,0,0,0,0,1,0,0,0
فرس,0,0,0,0,0,0,0,0,0,0
حافة,0,0,0,0,0,1,0,1,0,0
هامش,0,0,0,0,0,0,0,0,0,0
قنب هندي,0,0,0,0,0,0,0,0,0,0
البحرية,0,0,0,0,0,0,0,0,0,1
بحار,0,0,0,0,0,0,0,0,0,0
بحري,0,0,0,0,0,0,0,0,0,0
علامة,0,0,0,0,0,0,0,0,0,0
ملحوظ,0,0,0,0,0,0,1,0,0,0
سوق,0,0,0,0,0,0,0,0,0,0
قابل للتسويق,0,0,0,0,0,0,1,0,0,0
المتجر,0,0,0,0,0,0,0,0,0,0
علامات,0,0,0,0,0,0,0,0,0,0
مارل,0,0,0,0,0,0,0,0,0,0
مربى البرتقال,0,0,0,0,0,0,0,0,0,0
كستنائي,0,0,0,0,0,1,0,0,0,0
سرادق,0,0,0,0,0,0,0,0,0,0
ماركيز,0,0,0,0,0,0,1,0,0,0
زواج,0,1,0,0,1,0,1,0,0,1
متزوج \ متزوجة,0,0,0,0,0,0,0,0,0,0
نخاع,0,0,0,0,1,0,1,0,0,1
الزواج,0,1,0,1,1,0,1,0,1,1
اهوار,0,0,0,0,0,0,0,0,0,0
مارشال,0,0,0,0,0,0,1,0,0,1
مارت,0,0,0,0,0,0,0,0,0,0
عسكري,1,0,0,0,0,0,0,0,0,0
مارتينجال,0,0,0,0,0,1,0,0,0,0
شهيد,0,0,0,1,0,1,0,1,0,0
استشهاد,0,0,0,1,0,1,0,1,0,0
أعجوبة,0,0,0,0,0,0,1,0,1,0
رائع,0,0,0,0,1,0,1,0,0,0
بشكل رائع,0,0,0,0,1,0,1,0,0,0
مذكر,0,0,0,0,0,0,1,0,0,0
الرجولة,0,0,0,0,0,0,0,0,0,0
الهريس,0,0,0,0,0,0,0,0,0,0
قناع,0,0,0,0,0,0,0,0,0,0
الماسوشية,1,0,1,1,0,1,0,0,0,0
بناء,0,0,0,0,0,0,0,0,0,0
حفلة تنكرية,0,0,0,0,0,0,0,0,0,0
كتلة,0,0,0,0,0,0,0,0,0,0
مذبحة,1,0,1,1,0,1,0,1,0,0
رسالة,0,0,0,0,1,0,1,0,0,0
جَسِيم,0,0,0,0,0,0,0,0,0,0
رئيسي - سيد,0,0,0,0,0,0,1,0,0,0
العقل المدبر,0,0,0,0,0,0,0,0,0,0
تحفة,0,0,0,0,1,0,1,0,0,0
تمكن,1,0,0,0,1,0,1,0,0,1
مارس العادة السرية,0,0,0,0,0,0,0,0,0,0
الاستمناء,0,0,0,0,0,0,0,0,0,0
حصيرة,0,0,0,0,0,0,0,0,0,0
مباراة,0,0,0,0,0,0,0,0,0,0
مطابقة,0,0,0,0,0,0,0,0,0,0
وسيط زواج,0,1,0,0,0,0,0,0,0,0
رَفِيق,0,0,0,0,0,0,1,0,0,1
مواد,0,0,0,0,0,0,0,0,0,0
المادية,0,0,0,0,0,1,0,0,0,0
المادي,0,0,1,0,0,1,0,0,0,0
مادي,0,0,0,0,0,0,0,0,0,0
المادية,0,0,0,0,0,0,0,0,0,0
تتحقق,0,0,0,0,0,0,0,0,0,0
ماديا,0,0,0,0,0,0,0,0,0,0
المواد,0,0,0,0,0,0,0,0,0,0
العتاد,0,0,0,0,0,0,0,0,0,0
الأم,0,1,0,0,0,1,1,0,0,0
التوليد,0,0,0,0,0,0,0,0,0,0
رياضي,0,0,0,0,0,0,0,0,0,1
رياضياتي,0,0,0,0,0,0,0,0,0,0
الرياضيات,0,0,0,0,0,0,0,0,0,0
شهادة الثانوية العامة,0,0,0,0,0,0,0,0,0,0
الزواج,0,1,0,0,1,0,1,0,0,1
مصفوفة,0,0,0,0,0,0,0,0,0,0
مربية,0,0,0,0,0,0,1,0,0,1
متعقد,0,0,0,0,0,0,0,0,0,0
قضيه,0,0,0,0,0,0,0,0,0,0
حصيرة,0,0,0,0,0,0,0,0,0,0
فراش,0,0,0,0,0,0,0,0,0,0
إنضاج,0,0,0,0,0,0,0,0,0,0
نضج,0,0,0,0,0,0,0,0,0,0
ضريح,0,0,0,0,0,0,0,1,0,0
خبازي,0,0,0,0,0,0,0,0,0,0
حكمة - قول مأثور,0,0,0,0,0,0,0,0,0,1
أقصى,0,0,0,0,0,0,1,0,0,0
عمدة,0,0,0,0,0,0,1,0,0,0
متاهة,0,0,0,0,0,0,0,0,0,0
ميد,0,0,0,0,0,0,0,0,0,0
مرج,0,0,0,0,0,0,1,0,0,0
وجبة,0,0,0,0,0,0,0,0,0,0
تسكع,0,0,0,0,0,0,0,0,0,0
التعرج,0,0,0,0,0,1,0,0,0,0
المعنى,0,0,0,0,0,0,0,0,0,0
لا معنى له,0,0,0,0,0,1,0,1,0,0
يعني,0,0,0,0,0,0,0,0,0,0
غضون ذلك,0,0,0,0,0,0,0,0,0,0
مرض الحصبة,0,0,1,1,0,1,0,1,0,0
قابل للقياس,0,0,0,0,0,0,0,0,0,0
يقيس,0,0,0,0,0,0,0,0,0,1
تقاس,0,0,0,0,0,0,1,0,0,1
قياس,0,0,0,0,0,0,0,0,0,0
قياس,0,0,0,0,0,0,0,0,0,0
لحم,0,0,0,0,0,0,0,0,0,0
ميكانيكي,0,0,0,0,0,0,0,0,0,0
ميكانيكي,0,0,0,0,0,0,0,0,0,0
آلية,0,0,0,0,0,0,0,0,0,0
ميدالية,0,1,0,0,1,0,1,0,1,1
ميدالية,0,0,0,0,0,0,0,0,0,0
الحاصل على الميدالية,0,0,0,0,0,0,0,0,0,0
تدخل,1,0,0,0,0,1,0,0,0,0
تدخل,0,0,0,0,0,0,0,0,0,0
وسائل الإعلام,0,0,0,0,0,0,0,0,0,0
وسطي,0,0,0,0,0,0,0,0,0,0
الوسيط,0,0,0,0,0,0,0,0,0,0
توسط,0,1,0,0,0,0,1,0,0,1
وساطة,0,0,0,0,0,0,1,0,0,0
الوسيط,0,1,0,0,0,0,1,0,0,1
طبي,0,1,0,1,0,0,1,0,0,1
طبي,0,0,0,0,0,0,0,0,0,0
دواء,0,0,0,0,0,0,0,0,0,0
من القرون الوسطى,0,0,0,0,0,0,0,0,0,0
متوسط,0,0,0,0,0,1,0,0,0,0
توسط,0,0,0,0,0,1,0,0,0,0
يتأمل,0,1,0,0,1,0,1,0,0,1
تأمل,0,0,0,0,0,0,0,0,0,0
تأملي,0,0,0,0,0,0,0,0,0,0
البحر المتوسط,0,0,0,0,0,0,1,0,0,0
متوسط,0,0,0,0,0,0,0,0,0,0
متنوع,0,0,0,0,0,0,1,0,0,0
وديع,0,0,0,0,0,0,0,1,0,0
يجتمع,0,0,0,0,0,0,0,0,0,0
اجتماع,0,0,0,0,0,0,0,0,0,0
حزين,0,0,0,0,0,1,0,1,0,0
كآبة,0,0,0,0,0,1,0,1,0,0
المشاجرة,0,0,0,1,0,1,0,0,0,0
رخيم,0,0,0,0,0,0,0,0,0,0
ميلودراما,1,0,0,0,0,1,0,1,0,0
مليودرامي,0,0,0,0,0,0,0,0,0,0
لحن,0,0,0,0,0,0,0,0,0,0
إنصهار,0,0,0,0,0,0,0,0,0,0
الانهيار,0,0,0,0,0,1,0,1,0,0
ذوبان,0,0,0,0,0,0,0,0,0,0
عضو,0,0,0,0,0,0,0,0,0,0
غشاء,0,0,0,0,0,0,0,0,0,0
تذكار,0,0,0,0,0,0,1,0,0,0
مذكرة,0,0,0,0,0,0,0,0,0,0
مذكرات,0,0,0,0,0,0,0,0,0,0
تذكارات,0,0,0,0,0,0,0,0,0,0
لا تنسى,0,0,0,0,1,0,1,0,1,1
مذكرة,0,0,0,0,0,0,0,0,0,0
النصب التذكاري,0,0,0,0,0,0,0,0,0,0
النصب التذكارية,0,0,0,0,0,0,0,1,0,0
حفظ,0,0,0,0,0,0,0,0,0,0
ذاكرة,0,0,0,0,0,0,0,0,0,0
تهديد,1,0,0,1,0,1,0,0,0,0
تهديد,1,0,0,1,0,1,0,0,0,0
حديقة الحيوانات,0,0,0,0,0,0,0,0,0,0
يصلح,0,0,0,0,0,0,0,0,0,0
الإصلاح,0,0,0,0,0,0,1,0,0,0
وضيع,0,0,0,0,0,1,0,0,0,0
الغضروف المفصلي,0,0,0,0,0,0,0,0,0,0
الحيض,0,0,0,0,0,0,1,0,0,0
الحيض,0,0,0,0,0,0,0,0,0,0
عقلي,0,0,0,0,0,0,0,0,0,0
أشير,0,0,0,0,0,0,0,0,0,0
مرشد,0,0,0,0,0,0,1,0,0,1
قائمة,0,0,0,0,0,0,0,0,0,0
مواء,0,0,0,0,0,0,0,0,0,0
تجاري,0,0,0,0,0,0,0,0,0,0
مرتزقة,0,0,0,1,0,1,0,0,0,0
بضائع,0,0,0,0,0,0,0,0,0,0
تاجر,0,0,0,0,0,0,0,0,0,1
رحيم,0,0,0,0,0,0,1,0,0,0
بدون رحمة,0,0,0,1,0,1,0,0,0,0
زئبقي,0,0,0,0,0,0,0,0,0,0
رحمة,0,0,0,0,0,0,1,0,0,0
مجرد,0,0,0,0,0,0,0,0,0,0
دمج,0,1,0,0,0,0,1,0,0,0
خط الطول,0,0,0,0,0,0,0,0,0,0
الزوال,0,0,0,0,0,0,0,0,0,0
ميزة,0,0,0,0,0,0,1,0,0,1
جدير بالتقدير,0,0,0,0,1,0,1,0,0,1
حورية البحر,0,0,0,0,0,0,0,0,0,0
فرح,0,0,0,0,1,0,1,0,1,0
مرح,0,0,0,0,1,0,1,0,0,0
ميسا,0,0,0,0,0,0,0,0,0,0
شبكة,0,0,0,0,0,0,0,0,0,0
تنسجم,0,0,0,0,0,0,0,0,0,0
مفتون,0,0,0,0,0,0,0,0,0,0
فوضى,0,0,1,0,0,1,0,0,0,0
رسالة,0,0,0,0,0,0,0,0,0,0
رسول,0,0,0,0,0,0,0,0,0,1
فوضوي,0,0,1,0,0,1,0,0,0,0
التمثيل الغذائي,0,0,0,0,0,0,0,0,0,0
فلز,0,0,0,0,0,0,0,0,0,0
علم المعادن,0,0,0,0,0,0,0,0,0,0
التحول,0,0,0,0,0,0,0,0,0,0
استعارة,0,0,0,0,0,0,0,0,0,0
مجازي,0,0,0,0,0,0,0,0,0,0
غيبي,0,0,0,0,0,0,0,0,0,0
الميتافيزيقيا,0,0,0,0,0,0,0,0,0,0
ورم خبيث,0,0,0,0,0,1,0,0,0,0
نيزك,0,0,0,0,0,0,0,0,0,0
نيزكي,0,0,0,0,0,0,0,0,0,0
نيزك,0,0,0,0,0,0,0,0,0,0
الأرصاد الجوية,0,0,0,0,0,0,0,0,0,0
علم الارصاد الجوية,0,0,0,0,0,0,0,0,0,0
متر,0,0,0,0,0,0,0,0,0,0
الميثانول,0,0,0,0,0,1,0,0,0,0
طريقة,0,0,0,0,0,0,0,0,0,0
المنهجي او نظامى,0,0,0,0,0,0,0,0,0,0
شديد الإنتباه للتفاصيل,0,0,0,0,0,0,0,0,0,0
قياس,0,0,0,0,0,0,0,0,0,0
متري,0,0,0,0,0,0,0,0,0,0
علم القياس,0,0,0,0,0,0,0,0,0,0
حاضرة,0,0,0,0,0,0,0,0,0,0
محافظه,0,0,0,0,0,0,1,0,0,0
همة,0,0,0,0,0,0,1,0,0,0
ميو,0,0,0,0,0,0,0,0,0,0
الميكا,0,0,0,0,0,0,0,0,0,0
ميك,0,0,0,0,0,0,0,0,0,0
ميكروب,0,0,0,0,0,0,0,0,0,0
علم الاحياء المجهري,0,0,0,0,0,0,0,0,0,0
عالم مصغر,0,0,0,0,0,0,0,0,0,0
ميكروغرام,0,0,0,0,0,0,0,0,0,0
ميكرومتر,0,0,0,0,0,0,0,0,0,0
ميكرون,0,0,0,0,0,0,0,0,0,0
ميكروفون,0,0,0,0,0,0,0,0,0,0
مجهر,0,0,0,0,0,0,0,0,0,1
مجهري,0,0,0,0,0,0,0,0,0,0
مجهريا,0,0,0,0,0,0,0,0,0,0
