Polish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
niewierność,1,0,1,1,0,1,0,1,0,0
infiltracja,0,0,0,0,0,1,1,0,0,0
nieskończony,0,0,0,0,0,0,1,0,0,0
nieskończenie,0,0,0,0,0,0,0,0,0,0
nieskończenie mały,0,0,0,0,0,0,0,0,0,0
nieskończoność,0,1,0,0,1,0,1,0,0,1
niedołężny,0,0,0,0,0,1,0,0,0,0
szpital,0,0,0,0,0,0,0,0,0,0
niemoc,0,0,0,1,0,1,0,0,0,0
zapalenie,0,0,0,0,0,1,0,0,0,0
nadmuchany,0,0,0,0,0,1,0,0,0,0
inflacja,0,0,0,1,0,1,0,0,0,0
przegięcie,0,0,0,0,0,0,0,0,0,0
zadać,1,0,0,1,0,1,0,1,0,0
zadanie,0,0,0,1,0,1,0,1,0,0
kwiatostan,0,0,0,0,0,0,0,0,0,0
wpływ,0,0,0,0,0,1,1,0,0,0
wpływowy,0,0,0,0,0,0,1,0,0,1
grypa,0,0,0,0,0,1,0,0,0,0
napływ,0,0,0,0,0,0,0,0,0,0
poinformować,0,0,0,0,0,0,0,0,0,1
nieformalny,0,0,0,0,0,0,0,0,0,0
informator,0,0,0,0,0,0,0,0,0,0
Informacja,0,0,0,0,0,0,1,0,0,0
powiadomiony,0,0,0,0,0,0,0,0,0,0
informator,0,0,0,0,0,1,0,0,0,0
naruszenie,1,0,0,0,0,1,0,0,0,0
nieczęsty,0,0,0,0,0,0,0,0,1,0
nieczęsto,0,0,0,0,0,1,0,0,0,0
naruszenie,0,0,0,0,0,1,0,0,0,0
zaparzać,0,0,0,0,0,0,0,0,0,0
napar,0,0,0,0,0,0,0,0,0,0
napar,0,0,0,0,0,0,0,0,0,0
pomysłowy,0,0,0,0,0,0,1,0,0,0
pomysłowość,0,0,0,0,0,0,0,0,0,0
łykać,0,0,0,0,0,0,0,0,0,0
przyjmowanie pokarmu,0,0,0,0,0,0,0,0,0,0
wlewek,0,0,0,0,0,0,0,0,0,0
zakorzeniony,0,0,0,0,0,0,0,0,0,0
składnik,0,0,0,0,0,0,0,0,0,0
ingres,0,0,0,0,0,0,0,0,0,0
zamieszkać,0,0,0,0,0,0,0,0,0,0
mieszkaniec,0,0,0,0,0,0,0,0,0,0
zamieszkany,0,0,0,0,0,0,0,0,0,0
zamieszkać,0,0,0,0,0,0,0,0,0,0
inhalacja,0,0,0,0,0,0,0,0,0,0
wdychać,0,0,0,0,0,0,0,0,0,0
nieodłączny,0,0,0,0,0,0,0,0,0,0
dziedziczyć,0,0,0,0,0,0,0,0,0,0
dziedzictwo,0,1,0,0,1,0,1,0,1,1
hamować,1,0,1,0,0,1,0,1,0,0
zahamowanie,0,0,0,0,0,0,0,0,0,0
nieprzyjazny,0,0,0,0,0,1,0,1,0,0
nieludzki,1,0,1,1,0,1,0,1,0,0
nieludzkość,0,0,0,0,0,1,0,1,0,0
wrogi,1,0,0,0,0,1,0,1,0,0
nie do naśladowania,0,0,0,0,0,0,1,0,0,1
niesprawiedliwość,0,0,1,0,0,1,0,0,0,0
Inicjał,0,0,0,0,0,0,0,0,0,0
zainicjować,0,0,0,0,0,0,0,0,0,0
zapoczątkowany,0,0,0,0,0,0,0,0,0,0
inicjatywa,0,0,0,0,0,0,0,0,0,0
wstrzykiwać,0,0,0,0,0,0,0,0,0,0
zastrzyk,0,0,0,1,0,0,0,0,0,0
nakaz,0,0,0,0,0,1,0,0,0,0
zranić,1,0,0,1,0,1,0,1,0,0
ranny,0,0,0,1,0,1,0,1,0,0
szkodliwy,1,0,0,1,0,1,0,1,0,0
uraz,1,0,0,1,0,1,0,1,0,0
niesprawiedliwość,1,0,0,0,0,1,0,0,0,0
atrament,0,0,0,0,0,0,0,0,0,0
poczucie,0,0,0,0,0,0,0,0,0,0
śródlądowy,0,0,0,0,0,0,0,0,0,0
intarsja,0,0,0,0,0,0,0,0,0,0
wlot,0,0,0,0,0,0,0,0,0,0
więzień,0,0,1,1,0,1,0,0,0,0
Zajazd,0,0,0,0,0,0,0,0,0,0
wrodzony,0,0,0,0,0,0,0,0,0,0
najgłębszy,0,0,0,0,0,0,0,0,0,0
okres pełnienia obowiązków,0,0,0,0,0,0,0,0,0,0
oberżysta,0,0,0,0,0,0,0,0,0,0
niewinność,0,0,0,0,0,0,1,0,0,0
niewinny,0,0,0,0,0,0,1,0,0,1
niewinnie,0,0,0,0,0,0,1,0,0,0
nieszkodliwy,0,0,0,0,0,0,1,0,0,0
wprowadzać innowacje,0,0,0,0,0,0,1,0,0,0
innowacja,0,0,0,0,0,0,1,0,0,0
insynuacja,0,0,0,0,0,0,0,0,0,0
bez liku,0,0,0,0,0,0,0,0,0,0
szczepienie ochronne,0,1,0,0,0,0,0,0,0,1
nieczynny,1,0,0,0,0,1,0,0,0,0
nadmierny,0,0,0,0,0,0,0,0,0,0
nieorganiczny,0,0,0,0,0,0,0,0,0,0
śledztwo,0,0,0,0,0,0,0,0,0,0
dowiadywać się,0,0,0,0,0,0,0,0,0,0
informujący się,0,0,0,0,0,0,1,0,0,0
dociekliwy,0,0,0,0,0,0,0,0,0,0
zapytanie ofertowe,0,1,0,0,0,0,1,0,0,0
ciekawy,0,0,0,0,0,0,1,0,0,0
obłąkany,1,0,0,1,0,1,0,0,0,0
niepoczytalność,1,0,1,1,0,1,0,1,0,0
napis,0,0,0,0,0,0,0,0,0,0
tajemniczy,0,0,0,0,0,0,0,0,0,0
owad,0,0,0,0,0,0,0,0,0,0
niepewny,1,0,0,1,0,1,0,1,0,0
niepewność,0,0,0,1,0,1,0,0,0,0
nierozerwalny,0,0,0,0,1,0,1,0,0,1
wstawić,0,0,0,0,0,0,0,0,0,0
włożona,0,0,0,0,0,0,0,0,0,0
wprowadzenie,0,0,0,0,0,0,0,0,0,0
w środku,0,0,0,0,0,0,0,0,0,0
podstępny,1,0,1,1,0,1,0,0,0,0
wgląd,0,0,0,0,0,0,0,0,0,0
insygnia,0,0,0,0,0,0,1,0,0,0
znikomość,0,0,0,0,0,1,0,0,0,0
nieistotny,1,0,0,0,0,1,0,1,0,0
mdły,0,0,0,0,0,1,0,0,0,0
nalegać,0,0,0,0,0,0,0,0,0,0
bezczelny,0,0,0,0,0,1,0,0,0,0
nierozpuszczalny,0,0,0,0,0,0,0,0,0,0
niewypłacalność,0,0,0,1,0,1,0,1,1,0
niewypłacalny,0,0,0,1,0,1,0,1,0,1
sprawdzać,0,0,0,0,0,0,0,0,0,0
inspektor,0,0,0,0,0,0,1,0,0,0
Inspiracja,0,1,0,0,1,0,1,0,0,0
inspirować,0,1,0,0,1,0,1,0,0,1
natchniony,0,0,0,0,1,0,1,0,1,1
niestabilność,0,0,1,1,0,1,0,0,0,0
zainstalować,0,1,0,0,0,0,0,0,0,0
instalacja,0,0,0,0,0,0,0,0,0,0
rata,0,0,0,0,0,0,0,0,0,0
instancja,0,0,0,0,0,0,0,0,0,0
natychmiastowy,0,0,0,0,0,0,0,0,0,0
natychmiastowy,0,0,0,0,0,0,0,0,0,0
momentalnie,0,0,0,0,0,0,0,0,0,0
podżegać,0,0,0,0,0,1,0,0,0,0
podżeganie,0,0,0,0,0,1,0,0,0,0
zaszczepić,0,0,0,0,0,0,0,0,0,0
instynkt,0,0,0,0,0,0,0,0,0,0
instynktowny,1,0,1,1,0,0,1,0,0,0
instytut,0,0,0,0,0,0,0,0,0,1
instytucja,0,0,0,0,0,0,0,0,0,0
pouczać,0,0,0,0,0,0,1,0,0,1
poinstruowany,0,0,0,0,0,0,0,0,0,0
instrukcja,0,0,0,0,0,0,1,0,0,1
instrukcyjny,0,0,0,0,0,0,0,0,0,0
instrukcje,0,1,0,0,0,0,0,0,0,1
pouczający,0,0,0,0,0,0,0,0,0,0
instruktor,0,1,0,0,0,0,1,0,0,1
instrument,0,0,0,0,0,0,0,0,0,0
instrumentalny,0,0,0,0,0,0,1,0,0,0
instrumentalista,0,0,0,0,0,0,0,0,0,0
środek,0,0,0,0,0,0,0,0,0,0
niewydolność,1,0,0,0,0,1,0,0,0,0
niewystarczający,0,0,0,0,0,1,0,0,0,0
niewystarczająco,0,0,0,0,0,1,0,0,0,0
wyspiarski,0,0,0,0,0,0,0,0,0,0
izolować,0,0,0,0,0,0,0,0,0,0
izolacja,0,0,0,0,0,0,0,0,0,1
zniewaga,1,0,1,0,0,1,0,1,1,0
obraźliwy,1,0,1,1,0,1,0,1,0,0
ubezpieczenie,0,0,0,0,0,0,0,0,0,0
ubezpieczać,0,0,0,0,0,0,1,0,0,1
powstaniec,0,0,0,0,0,1,0,0,0,0
nie do pokonania,0,0,0,1,0,1,0,1,0,0
insurekcja,1,0,0,0,0,1,0,0,0,0
nienaruszony,0,0,0,0,0,0,1,0,0,1
nieuchwytny,0,0,0,0,0,0,0,0,0,0
liczba całkowita,0,0,0,0,0,0,0,0,0,0
całka,0,0,0,0,0,0,0,0,0,0
zintegrować,0,0,0,0,0,0,0,0,0,0
integracja,0,0,0,0,0,0,0,0,0,0
uczciwość,0,0,0,0,0,0,1,0,0,1
intelekt,0,0,0,0,0,0,1,0,0,0
intelektualny,0,0,0,0,0,0,1,0,0,0
inteligencja,0,0,0,1,1,0,1,0,0,1
inteligentny,0,0,0,0,0,0,1,0,0,1
zrozumiałość,0,0,0,0,0,0,0,0,0,0
zrozumiały,0,0,0,0,0,0,0,0,0,0
zamierzać,0,0,0,0,0,0,0,0,0,1
przeznaczony,0,1,0,0,0,0,1,0,0,0
zamierzać,0,0,0,0,0,0,0,0,0,0
intensywny,1,0,1,1,1,1,1,0,1,1
mocno,0,0,0,0,0,0,0,0,0,0
zintensyfikować,0,0,0,0,0,0,0,0,0,0
intensywność,0,0,0,0,0,0,0,0,0,0
zamiar,0,0,0,0,0,0,0,0,0,0
zamiar,0,0,0,0,0,0,0,0,0,0
zamierzony,0,0,0,0,0,0,0,0,0,0
celowo,0,0,0,0,0,0,0,0,0,0
pochować,0,0,0,0,0,1,0,1,0,0
interakcja,0,0,0,0,0,0,0,0,0,0
interweniować,0,0,0,1,0,0,0,1,0,0
przechwycić,0,0,0,0,0,0,0,0,0,0
przechwycenie,0,0,0,0,0,0,0,0,0,0
wstawiennictwo,0,0,0,0,0,0,0,0,0,1
wymieniać,0,0,0,0,0,0,0,0,0,0
wymienny,0,0,0,0,0,0,0,0,0,0
zamienione,0,0,0,0,0,0,0,0,0,0
awiofon,0,0,0,0,0,0,0,0,0,0
stosunek płciowy,0,0,0,0,0,0,1,0,0,0
współzależność,0,0,0,0,0,0,0,0,0,0
współzależny,0,0,0,0,0,0,0,0,0,0
zakaz,0,0,0,0,0,1,0,0,0,0
odsetki,0,0,0,0,0,0,1,0,0,0
zainteresowany,0,0,1,0,0,0,1,1,0,0
ciekawe,0,0,0,0,0,0,1,0,0,0
ingerencja,0,0,0,0,0,1,0,0,0,0
interferometr,0,0,0,0,0,0,0,0,0,0
okres przejściowy,0,1,0,0,0,0,0,0,0,0
wnętrze,0,0,1,0,0,0,1,0,0,1
tymczasowy,0,0,0,0,0,0,1,0,0,0
interludium,0,0,0,0,0,0,1,0,0,0
pośrednik,0,0,0,0,0,0,0,0,0,0
mediator,0,0,0,0,0,0,0,0,0,0
pogrzebanie zwłok,0,0,0,0,0,1,0,1,0,0
nie kończący się,1,1,0,0,0,1,1,0,0,0
przerwa,0,1,0,0,0,0,0,0,0,0
przerywany,0,0,0,0,0,0,0,0,0,0
stażysta,0,0,0,0,0,0,0,0,0,0
wewnętrzny,0,0,0,0,0,0,0,0,0,0
wewnętrznie,0,0,0,0,0,0,0,0,0,0
międzynarodowy,0,0,0,0,0,0,0,0,0,0
interpolować,0,0,0,0,0,0,0,0,0,0
interpolacja,0,0,0,0,0,0,0,0,0,0
interpretować,0,0,0,0,0,0,0,0,0,0
interpretacja,0,0,0,0,0,0,0,0,0,0
interpretator,0,0,0,0,0,0,0,0,0,0
ze sobą powiązane,0,0,0,0,0,0,0,0,0,0
przesłuchać,0,0,0,1,0,0,0,0,0,0
przesłuchanie,0,0,0,1,0,0,0,0,0,0
przerwać,1,0,0,0,0,1,0,0,1,0
przerwane,0,0,0,0,0,1,0,1,0,0
przerwanie,0,0,0,0,0,0,0,0,0,0
przecinać,0,0,0,0,0,0,0,0,0,0
skrzyżowanie,0,0,0,0,0,0,0,0,0,0
śródmiąższowy,0,0,0,0,0,0,0,0,0,0
interwał,0,0,0,0,0,0,0,0,0,0
interweniować,0,0,0,0,0,0,0,0,0,0
interwencja,0,0,0,0,0,1,1,1,0,0
wywiad,0,0,0,0,0,0,0,0,0,0
przeprowadzający wywiad,0,0,0,1,0,0,0,0,0,0
współpraca,0,0,0,0,0,0,0,0,0,0
bez testamentu,0,0,0,0,0,1,0,0,0,0
jelitowy,0,0,1,0,0,0,0,0,0,0
jelito,0,0,0,0,0,0,0,0,0,0
jelita,0,0,0,0,0,0,0,0,0,0
intymność,0,0,0,0,0,0,0,0,0,0
intymny,0,1,0,0,1,0,1,0,0,1
intymnie,0,1,0,1,1,0,0,0,0,0
zawiadomienie,0,0,0,0,0,0,0,0,0,0
zastraszyć,0,0,0,1,0,1,0,0,0,0
zastraszenie,1,0,0,1,0,1,0,0,0,0
nie do zniesienia,1,0,0,0,0,1,0,0,0,0
nietolerancja,1,0,1,1,0,1,0,0,0,0
nietolerancyjny,1,0,1,1,0,1,0,1,0,0
intonacja,0,0,0,0,0,0,1,0,0,0
odurzony,0,0,1,0,0,1,0,0,0,0
zatrucie,0,0,0,0,0,0,0,0,0,0
trudny,1,0,0,0,0,1,0,0,0,0
śródścienny,0,0,0,0,0,0,0,0,0,0
nieustraszony,0,0,0,0,0,0,1,0,0,0
zawiły,0,0,0,0,0,0,0,0,0,0
intryga,0,1,0,1,0,1,0,0,1,0
intrygancki,0,0,0,0,0,0,0,0,0,0
wewnętrzny,0,0,0,0,0,0,0,0,0,0
wewnętrznie,0,0,0,0,0,0,0,0,0,0
wprowadzanie,0,0,0,0,0,0,0,0,0,0
wprowadzający,0,0,0,0,0,0,0,0,0,0
introspekcja,0,0,0,0,0,0,0,0,0,0
introspekcyjny,0,0,0,0,0,0,0,0,0,0
intruz,1,0,0,1,0,1,0,0,1,0
wtargnięcie,0,0,0,1,0,1,0,0,0,0
natrętny,1,0,1,1,0,1,0,0,1,0
intuicja,0,0,0,0,0,0,1,0,0,1
intuicyjny,0,0,0,0,0,0,1,0,0,0
intuicyjnie,0,1,0,0,0,0,0,0,0,0
zalanie,0,0,0,0,0,0,0,0,0,0
najechać,1,0,0,1,0,1,0,1,1,0
najeźdźca,1,0,0,1,0,1,0,1,0,0
nieważny,0,0,0,0,0,0,0,1,0,0
unieważnić,0,0,0,0,0,1,0,0,0,0
unieważnienie,0,0,0,0,0,1,0,0,0,0
nieważność,0,0,0,0,0,1,0,0,0,0
nieoceniony,0,0,0,0,0,0,0,0,0,0
niezmiennie,0,0,0,0,0,0,1,0,0,0
inwazja,1,0,0,0,0,1,0,0,0,0
wymyślać,0,0,0,0,0,0,0,0,0,0
wynalazek,0,0,0,0,0,0,0,0,0,0
wynalazczy,0,0,0,0,0,0,1,0,0,0
wynalazca,0,0,0,0,0,0,1,0,0,0
Inwentarz,0,0,0,0,0,0,0,0,0,0
odwrotność,0,0,0,0,0,0,0,0,0,0
odwrotnie,0,0,0,0,0,0,0,0,0,0
inwersja,0,0,0,0,0,0,0,0,0,0
odwracać,0,0,0,0,0,0,0,0,0,0
odwrotny,0,0,0,0,0,0,0,0,0,0
prowadzić śledztwo,0,0,0,0,0,0,1,0,0,0
dochodzenie,0,1,0,0,0,0,0,0,0,0
badacz,0,0,0,0,0,0,0,0,0,0
inwestor,0,0,0,0,0,0,0,0,0,0
orzeźwiać,0,0,0,0,0,0,1,0,0,0
niezwyciężony,0,0,0,0,0,0,0,0,0,0
niewidzialność,0,0,0,0,0,0,0,0,0,0
niewidzialny,0,0,0,0,0,0,0,0,0,0
zaproszenie,0,1,0,0,0,0,1,0,0,0
zapraszać,0,1,0,0,1,0,1,0,1,1
atrakcyjny,0,1,0,0,1,0,1,0,1,1
wezwanie,0,1,0,0,0,0,0,0,0,1
faktura,0,0,0,0,0,0,0,0,0,0
odwołać się,0,1,0,0,0,0,0,0,0,0
mimowolny,0,0,0,0,0,1,0,0,0,0
inwolucja,1,0,0,0,0,1,0,0,0,0
uwikłanie,1,0,0,0,0,0,0,0,0,0
do wewnątrz,0,0,0,0,0,0,0,0,0,0
odrobina,0,0,0,0,0,0,0,0,0,0
zirytowany,1,0,0,0,0,1,0,0,0,0
gniew,1,0,0,0,0,1,0,0,0,0
opalowy,0,0,0,0,0,0,0,0,0,0
irys,0,0,0,1,0,0,0,0,0,0
żelazo,0,0,0,0,0,0,1,0,0,1
ironiczny,0,0,0,0,0,0,0,0,0,0
okowy,0,0,0,0,0,1,0,0,0,0
ironia,0,0,0,0,0,0,0,0,0,0
naświetlanie,0,0,0,0,0,0,0,0,0,0
irracjonalny,0,0,1,1,0,1,0,0,0,0
irracjonalność,0,0,0,0,0,1,0,0,0,0
nie do pogodzenia,1,0,0,1,0,1,0,1,0,0
nieskracalny,0,0,0,0,0,0,1,0,0,0
niezbity,0,0,0,0,0,0,1,0,0,1
nieregularny,0,0,0,0,0,1,0,0,0,0
nieprawidłowość,0,0,0,0,0,1,0,0,0,0
nieprawidłowo,0,0,0,0,0,0,0,0,0,0
bez znaczenia,0,0,0,0,0,1,0,0,0,0
nie do naprawienia,0,0,0,1,0,1,0,1,0,0
niepohamowany,0,0,0,0,0,0,0,0,0,0
nieodparty,0,0,0,0,0,0,0,0,0,0
niezależny,0,0,0,0,0,0,0,0,0,0
nieodpowiedzialny,0,0,0,0,0,1,0,0,0,0
lekceważący,0,0,0,0,0,1,0,0,0,0
nieodwracalny,0,0,0,0,0,0,0,0,0,0
nieodwołalny,0,0,0,0,0,1,0,0,0,0
nawadniać,0,0,0,0,0,0,0,0,0,0
nawadnianie,0,0,0,0,0,0,0,0,0,0
drażliwość,1,0,0,0,0,1,0,0,0,0
drażliwy,1,0,0,0,0,1,0,0,0,0
irytujący,1,0,1,0,0,1,0,0,0,0
podrażnienie,1,0,1,0,0,1,0,1,0,0
wyspa,0,0,0,0,0,0,0,0,0,0
wyspa,0,0,0,0,0,0,0,0,0,0
wysepka,0,0,0,0,0,0,0,0,0,0
izolować,0,0,0,0,0,0,0,1,0,0
odosobniony,0,0,0,1,0,1,0,1,0,0
izolacja,0,0,0,0,0,1,0,1,0,0
izomorfizm,0,0,0,0,0,0,0,0,0,0
izotermiczny,0,0,0,0,0,0,0,0,0,0
kwestia,0,0,0,0,0,0,0,0,0,0
swędzenie,0,0,0,0,0,0,0,0,0,0
swędzący,0,0,0,0,0,0,0,0,0,0
przedmiot,0,0,0,0,0,0,0,0,0,0
wyszczególniać,0,0,0,0,0,0,0,0,0,0
przedmiotów,0,0,0,0,0,0,0,0,0,0
powtarzać,0,0,0,0,0,0,0,0,0,0
iteracja,0,0,0,0,0,0,0,0,0,0
wielokrotny,0,0,0,0,0,0,0,0,0,0
wędrowny,0,0,0,0,0,0,0,0,0,0
plan podróży,0,0,0,0,0,0,0,0,0,0
kość słoniowa,0,0,0,0,0,0,0,0,0,0
ukłucie,1,0,0,0,0,0,0,0,0,0
paplanie,0,0,0,0,0,1,0,0,0,0
Jacek,0,0,0,0,0,0,0,0,0,0
osioł,0,0,0,0,0,0,0,0,0,0
pula,0,1,0,0,1,0,1,0,1,0
walety,0,0,0,0,0,0,0,0,0,0
jadeit,0,0,0,0,0,0,0,0,0,0
występ,0,0,0,0,0,0,0,0,0,0
szczerbaty,0,0,0,0,0,0,0,0,0,0
jaguar,0,0,0,0,0,0,0,0,0,0
więzienie,0,0,0,1,0,1,0,1,0,0
dżem,0,0,0,0,0,0,1,0,0,0
zacięty,0,0,0,0,0,0,0,0,0,0
dozorca,0,0,1,0,0,0,0,0,0,0
Japonia,0,0,0,0,0,0,0,0,0,0
słoik,0,0,0,0,0,0,0,0,0,0
żargon,0,0,0,0,0,1,0,0,0,0
rażący,0,0,0,1,0,1,0,1,0,0
jaspis,0,0,0,0,0,0,0,0,0,0
żółtaczka,0,0,0,1,0,1,0,0,0,0
wypad,0,0,0,0,0,0,0,0,0,0
oszczep,0,0,0,0,0,0,0,0,0,0
szczęka,0,0,0,0,0,0,0,0,0,0
szczęki,0,0,0,1,0,0,0,0,0,0
sójka,0,0,0,0,0,0,0,0,0,0
zazdrosny,1,0,1,0,0,1,0,0,0,0
zazdrość,1,0,1,1,0,1,0,1,0,0
spodnie jeansowe,0,0,0,0,0,0,0,0,0,0
jeep,0,0,0,0,0,0,0,0,0,0
galaretka,0,0,0,0,0,0,0,0,0,0
przędzarka,0,0,0,0,0,0,0,0,0,0
narazić,1,0,0,1,0,1,0,0,0,0
niebezpieczeństwo,0,1,0,1,0,1,0,0,0,0
szarpać,1,0,0,0,0,0,0,0,1,0
golf,0,0,0,0,0,0,0,0,0,0
żart,0,0,0,0,1,0,1,0,1,0
błazen,0,0,0,0,0,0,0,0,0,0
strumień,0,0,0,0,0,0,0,0,0,0
molo,0,0,0,0,0,0,0,0,0,0
klejnot,0,0,0,0,0,0,0,0,0,0
jubiler,0,0,0,0,0,0,0,0,0,0
biżuteria,0,0,0,0,0,0,0,0,0,0
wysięgnik,0,0,0,0,0,0,0,0,0,0
momencik,0,0,0,0,0,0,0,0,0,0
Jimmy,0,0,0,0,0,0,0,0,0,0
brzęk,0,0,0,0,0,0,0,0,0,0
stanowisko,0,0,0,0,0,0,1,0,0,0
dżokej,0,0,0,0,0,0,0,0,0,0
oszukać,0,0,0,0,0,0,0,0,0,0
biec truchtem,0,0,0,0,0,0,0,0,0,0
Jan,0,0,1,0,0,1,0,0,0,0
Przystąp,0,0,0,0,0,0,1,0,0,0
Dołączył,0,0,0,0,0,0,1,0,0,0
łączący,0,0,0,0,0,0,0,0,0,0
wspólny,0,0,0,0,0,0,0,0,0,0
wspólnie,0,0,0,0,0,0,0,0,0,0
żart,0,0,0,0,0,1,0,0,0,0
żartowniś,0,0,0,0,1,0,1,0,1,0
żartuje,0,0,0,0,0,0,1,0,0,0
wstrząs,0,0,0,0,0,0,0,0,1,0
jornada,0,0,0,0,0,1,0,0,0,0
odrobina,0,0,0,0,0,0,0,0,0,0
dziennik,0,0,0,0,0,0,0,0,0,0
dziennikarstwo,0,0,0,0,0,0,0,0,0,1
dziennikarz,0,0,0,0,0,0,1,0,0,0
podróż,0,1,0,1,1,0,1,0,0,0
czeladnik,0,0,0,0,0,0,0,0,0,1
jowialny,0,0,0,0,1,0,1,0,0,0
radość,0,0,0,0,1,0,1,0,0,0
radosny,0,0,0,0,1,0,1,0,0,1
radosny,0,0,0,0,1,0,1,0,0,0
uradowany,0,0,0,0,1,0,1,0,1,1
jubileusz,0,0,0,0,1,0,1,0,1,0
sędzia,0,0,0,0,0,0,0,0,0,0
sądząc,0,0,0,0,0,0,0,0,0,0
osąd,0,0,0,0,0,0,0,0,1,0
sądowy,0,1,0,0,0,0,1,0,0,1
sądownictwo,0,1,0,0,0,0,0,0,0,1
rozsądny,0,0,0,0,0,0,1,0,0,1
dzbanek,0,0,0,0,0,0,0,0,0,0
żonglować,0,0,0,0,0,0,0,0,0,0
żonglerka,0,0,0,0,0,0,0,0,0,0
sok,0,0,0,0,0,0,0,0,0,0
soczysty,0,0,0,0,0,0,0,0,0,0
mieszanina,0,0,0,0,0,1,0,0,0,0
skołowany,0,0,0,0,0,0,0,0,0,0
landara,0,0,0,0,0,0,0,0,0,0
skok,0,0,0,0,1,0,1,0,0,0
węzeł,0,0,0,0,0,0,0,0,0,0
połączenie,0,0,0,0,0,0,0,0,0,0
dżungla,0,0,0,1,0,0,0,0,0,0
junior,0,0,0,0,0,0,0,0,0,0
graty,0,0,0,0,0,1,0,0,0,0
junta,0,0,0,0,0,1,0,0,0,0
prawniczy,0,0,0,0,0,0,0,0,0,0
jurysdykcja,0,0,0,0,0,0,0,0,0,0
prawoznawstwo,0,0,0,0,0,0,0,1,0,0
prawnik,0,0,0,0,0,0,0,0,0,1
jury,0,0,0,0,0,0,0,0,0,1
sprawiedliwość,0,0,0,0,0,0,1,0,0,1
uzasadniony,0,0,0,0,0,0,1,0,0,1
uzasadnienie,0,0,0,0,0,0,1,0,0,0
uzasadniać,0,0,0,0,0,0,0,0,0,0
juta,0,0,0,0,0,0,0,0,0,0
nieletni,0,0,0,0,0,1,0,0,0,0
zestawienie,0,0,0,0,0,0,0,0,0,0
kajzer,0,0,0,0,0,0,0,0,0,0
kalejdoskop,0,0,0,0,0,0,0,0,0,0
kangur,0,0,0,0,0,0,0,0,0,0
kanji,0,0,0,0,0,0,0,0,0,0
karma,0,0,0,0,0,0,0,0,0,0
kajak,0,0,0,0,0,0,0,0,0,0
kil,0,0,0,0,0,0,0,0,0,0
opiekun,0,0,0,0,0,0,0,0,0,0
konserwacja,0,0,0,0,0,0,0,0,0,0
pamiątka,0,0,0,0,0,0,1,0,0,0
beczka,0,0,0,0,0,0,0,0,0,0
rozpoznać,0,0,0,0,0,0,1,0,0,0
psiarnia,0,0,0,0,0,0,0,1,0,0
kern,0,0,0,0,0,1,0,0,0,0
jądro,0,0,0,0,0,0,0,0,0,0
nafta oczyszczona,0,0,0,1,0,0,0,0,0,0
czajnik,0,0,0,0,0,0,0,0,0,0
klucz,0,0,0,0,0,0,0,0,0,0
dziurka,0,0,0,0,0,0,0,0,0,0
myśl przewodnia,0,0,0,0,0,0,1,0,0,0
zwornik,0,0,0,0,0,0,1,0,0,0
khaki,0,0,0,0,0,0,0,0,0,0
chan,0,0,0,1,0,0,0,0,0,1
kopnięcie,1,0,0,0,0,1,0,0,0,0
kopanie,1,0,0,0,0,0,0,0,0,0
dziecko,0,0,0,0,0,0,0,0,0,0
żartuję,0,0,0,0,0,0,0,0,0,0
porwać kogoś,1,0,0,1,0,1,0,1,1,0
zabić,0,0,0,1,0,1,0,1,0,0
zabicie,1,0,0,1,0,1,0,1,0,0
suszarnia,0,0,0,0,0,0,0,0,0,0
kilogram,0,0,0,0,0,0,0,0,0,0
kilometr,0,0,0,0,0,0,0,0,0,0
plisować,0,0,0,0,0,0,0,0,0,0
kimono,0,0,0,0,0,0,0,0,0,0
krewni,0,0,0,0,0,0,0,0,0,0
uprzejmy,0,0,0,0,1,0,1,0,0,1
przedszkole,0,0,0,0,0,0,0,0,0,0
życzliwość,0,0,0,0,0,0,1,0,0,0
krewni,0,1,0,0,1,0,1,0,0,1
kinematyka,0,0,0,0,0,0,0,0,0,0
król,0,0,0,0,0,0,1,0,0,0
Królestwo,0,0,0,0,0,0,0,0,0,0
skręt,0,0,0,0,0,0,0,0,0,0
perwersyjne,0,0,0,0,0,0,0,0,0,0
kiosk,0,0,0,0,0,0,0,0,0,0
kościół,0,0,0,0,0,0,0,0,0,0
pocałunek,0,1,0,0,1,0,1,0,1,0
zestaw,0,0,0,0,0,0,0,0,0,0
kuchnia,0,0,0,0,0,0,0,0,0,0
latawiec,0,0,1,0,0,1,0,0,0,0
kotek,0,0,0,0,1,0,1,0,0,1
dryg,0,0,0,0,0,0,1,0,0,0
plecak,0,0,0,0,0,0,0,0,0,0
ugniatać,0,0,0,0,0,0,0,0,0,0
kolano,0,0,0,0,0,0,0,0,0,0
klęczeć,0,0,0,0,0,0,0,0,0,0
klęczący,0,0,0,0,0,0,0,0,0,0
podzwonne,0,0,0,1,0,1,0,1,0,0
majtki po kolana,0,0,0,0,0,0,0,0,0,1
nóż,0,0,0,0,0,0,0,0,0,0
rycerz,0,0,0,0,0,0,1,0,0,0
robić na drutach,0,0,0,0,0,0,0,0,0,0
pokrętło,0,0,0,0,0,0,0,0,0,0
pukanie,0,0,0,0,0,0,0,0,0,0
