Finnish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
rouva,0,0,0,0,0,0,0,0,0,0
vihainen,1,0,0,1,0,1,0,0,0,0
hullu,1,0,0,1,0,1,0,0,0,0
hulluus,1,0,0,1,0,1,0,0,0,0
mafia,0,0,0,1,0,1,0,0,0,0
#NAME?,0,0,0,0,0,0,0,0,0,0
velho,0,0,0,1,0,0,0,0,0,0
magenta,0,0,0,0,0,0,0,0,0,0
toukka,0,0,1,0,0,1,0,0,0,0
taika-,0,0,0,0,0,0,0,0,0,0
maaginen,0,1,0,0,1,0,1,0,1,0
taikuri,0,0,0,0,0,0,0,0,1,0
henkikirjoittaja,0,0,0,0,0,0,0,0,0,0
magma,0,0,0,0,0,0,0,0,0,0
porho,0,0,0,0,0,0,0,0,0,0
magneetti,0,0,0,0,0,0,1,0,0,1
magnetismi,0,0,0,0,0,0,1,0,0,0
magnetiitti,0,0,0,0,0,0,1,0,0,0
komeus,0,1,0,0,1,0,1,0,0,1
upea,0,1,0,0,1,0,1,0,1,1
suurennuslasi,0,0,0,0,0,0,0,0,0,0
suurentaa,0,0,0,0,0,0,0,0,0,0
suuruus,0,0,0,0,0,0,0,0,0,0
harakka,0,0,0,0,0,0,0,0,0,0
piika,0,0,0,0,0,0,0,0,0,0
neito,0,0,0,0,0,0,1,0,0,0
postia,0,1,0,0,0,0,0,0,0,0
pää,0,0,0,0,0,0,1,0,0,0
mantereelle,0,0,0,0,0,0,0,0,0,0
tukipilari,0,0,0,0,0,0,1,0,0,1
huolto,0,0,0,0,0,0,0,0,0,1
majesteettinen,0,1,0,0,1,0,1,0,1,1
majesteetti,0,0,0,0,0,0,1,0,0,1
suuri,0,0,0,0,0,0,1,0,0,0
suurin osa,0,0,0,0,1,0,1,0,0,1
tehdä,0,0,0,0,0,0,0,0,0,0
luoja,0,0,0,0,0,0,0,0,0,0
hätävara-,0,0,0,0,0,1,0,0,0,0
meikki,0,0,0,0,0,0,0,0,0,0
sairaus,0,0,0,0,0,1,0,0,0,0
huonovointisuus,0,0,0,0,0,1,0,1,0,0
malaria,0,0,1,1,0,1,0,1,0,0
pahantahtoinen,1,0,1,1,0,1,0,1,0,0
väärinkäytöksiä,0,0,1,0,0,1,0,0,0,0
epämuodostuma,0,0,0,0,0,1,0,0,0,0
pahuus,1,0,0,1,0,1,0,0,0,0
ilkeä,1,0,1,1,0,1,0,1,0,0
parjata,1,0,1,0,0,1,0,0,0,0
pahanlaatuisuus,0,0,0,1,0,1,0,1,0,0
pahanlaatuinen,1,0,0,1,0,1,0,0,0,0
ostoskeskus,0,0,0,0,0,0,0,0,0,0
muokattava,0,0,0,0,0,0,0,0,0,0
nuija,0,0,0,0,0,0,0,0,0,0
väärinkäytöstä,1,0,0,0,0,1,0,0,0,0
äiti,0,0,0,0,0,0,0,0,0,1
nisäkäs,0,0,0,0,0,0,0,0,0,0
mammutti,0,0,0,0,0,0,0,0,0,0
hallita,0,0,0,0,0,0,1,0,0,1
hallinta,0,0,0,0,0,0,1,0,0,1
johtaja,0,0,0,0,0,0,0,0,0,0
mandamus,0,0,0,1,0,1,0,0,0,0
mandariini,0,0,0,0,0,0,1,0,0,1
mandaatti,0,0,0,0,0,0,0,0,0,0
alaleuka,0,0,0,0,0,0,0,0,0,0
mandoliini,0,0,0,0,0,0,0,0,0,0
kara,0,0,0,0,0,0,0,0,0,0
harja,0,0,0,0,0,0,0,0,0,0
liikkumavaraa,0,0,0,0,0,0,0,0,0,0
ohjailu,0,0,0,0,0,0,0,0,0,0
mange,0,0,1,1,0,1,0,0,0,0
seimi,0,0,0,0,0,0,0,0,0,0
mankeli,1,0,1,1,0,1,0,1,0,0
mango,0,0,0,0,0,0,0,0,0,0
mangosteen,0,0,0,0,0,0,0,0,0,0
miehuus,0,0,0,0,0,0,1,0,0,0
mania,0,0,0,0,0,1,0,0,0,0
hullu,1,0,0,1,0,1,0,0,0,0
maniakaalinen,0,0,0,0,0,1,0,0,0,0
manikyyri,0,0,0,0,0,0,0,0,0,0
selvä,0,0,0,0,0,0,0,0,0,0
ilmentymä,0,0,0,1,0,0,0,0,0,0
ilmennyt,0,0,0,0,0,0,1,0,0,0
selvästi,0,0,0,0,0,0,0,0,0,0
manifesti,0,0,0,0,0,0,0,0,0,0
jakotukki,0,0,0,0,0,0,0,0,0,0
manipuloida,0,0,0,0,0,1,0,0,0,0
manipulointi,1,0,0,1,0,1,0,0,0,0
ihmiskunta,0,0,0,0,0,0,0,0,0,0
miehekäs,0,0,0,0,0,0,1,0,0,0
manna,0,0,0,0,0,0,1,0,0,0
tavalla,0,0,0,0,0,0,0,0,0,0
teennäinen,0,0,0,0,0,0,1,0,0,0
käytöstapoja,0,0,0,0,0,0,1,0,0,0
kartano,0,0,0,0,0,0,0,0,0,0
kartano,0,0,0,0,0,0,0,0,0,0
tappo,1,0,1,1,0,1,0,1,1,0
vaippa,0,0,0,0,0,0,0,0,0,0
manuaalinen,0,0,0,0,0,0,0,0,0,1
valmistus,0,0,0,0,0,0,0,0,0,0
valmistaja,0,0,0,0,0,0,1,0,0,0
lantaa,0,0,1,0,0,1,0,0,0,0
käsikirjoitus,0,0,0,0,0,0,0,0,0,0
kartta,0,0,0,0,0,0,0,0,0,0
maalis,0,0,0,0,0,1,0,0,0,0
marmori,0,0,0,0,0,0,0,0,0,0
marmoroitu,0,0,0,0,0,0,0,0,0,0
marmorit,0,0,0,0,0,0,0,0,0,0
maaliskuuta,0,0,0,0,0,0,1,0,0,0
tamma,0,0,0,0,0,0,0,0,0,0
marginaali,0,0,0,0,0,1,0,1,0,0
marginaalinen,0,0,0,0,0,0,0,0,0,0
marihuana,0,0,0,0,0,0,0,0,0,0
meren-,0,0,0,0,0,0,0,0,0,1
merimies,0,0,0,0,0,0,0,0,0,0
merenkulun,0,0,0,0,0,0,0,0,0,0
merkki,0,0,0,0,0,0,0,0,0,0
merkitty,0,0,0,0,0,0,1,0,0,0
markkinoida,0,0,0,0,0,0,0,0,0,0
myyntikelpoinen,0,0,0,0,0,0,1,0,0,0
markkinapaikka,0,0,0,0,0,0,0,0,0,0
merkit,0,0,0,0,0,0,0,0,0,0
marl,0,0,0,0,0,0,0,0,0,0
marmeladi,0,0,0,0,0,0,0,0,0,0
kastanjanruskea,0,0,0,0,0,1,0,0,0,0
teltta,0,0,0,0,0,0,0,0,0,0
markiisi,0,0,0,0,0,0,1,0,0,0
avioliitto,0,1,0,0,1,0,1,0,0,1
naimisissa,0,0,0,0,0,0,0,0,0,0
luuydin,0,0,0,0,1,0,1,0,0,1
naida,0,1,0,1,1,0,1,0,1,1
suo,0,0,0,0,0,0,0,0,0,0
marsalkka,0,0,0,0,0,0,1,0,0,1
mart,0,0,0,0,0,0,0,0,0,0
taistelullinen,1,0,0,0,0,0,0,0,0,0
martingaali,0,0,0,0,0,1,0,0,0,0
marttyyri,0,0,0,1,0,1,0,1,0,0
marttyyrikuolema,0,0,0,1,0,1,0,1,0,0
ihmettele,0,0,0,0,0,0,1,0,1,0
ihmeellistä,0,0,0,0,1,0,1,0,0,0
ihmeellisesti,0,0,0,0,1,0,1,0,0,0
maskuliini-,0,0,0,0,0,0,1,0,0,0
maskuliinisuus,0,0,0,0,0,0,0,0,0,0
muussaa,0,0,0,0,0,0,0,0,0,0
naamio,0,0,0,0,0,0,0,0,0,0
masokismi,1,0,1,1,0,1,0,0,0,0
muurari,0,0,0,0,0,0,0,0,0,0
naamiaiset,0,0,0,0,0,0,0,0,0,0
massa-,0,0,0,0,0,0,0,0,0,0
verilöyly,1,0,1,1,0,1,0,1,0,0
hieronta,0,0,0,0,1,0,1,0,0,0
massiivinen,0,0,0,0,0,0,0,0,0,0
hallita,0,0,0,0,0,0,1,0,0,0
sielu,0,0,0,0,0,0,0,0,0,0
mestariteos,0,0,0,0,1,0,1,0,0,0
mestaruus,1,0,0,0,1,0,1,0,0,1
masturboida,0,0,0,0,0,0,0,0,0,0
itsetyydytys,0,0,0,0,0,0,0,0,0,0
matto,0,0,0,0,0,0,0,0,0,0
ottelu,0,0,0,0,0,0,0,0,0,0
yhteensopivuus,0,0,0,0,0,0,0,0,0,0
matchmaker,0,1,0,0,0,0,0,0,0,0
kaveri,0,0,0,0,0,0,1,0,0,1
materiaalia,0,0,0,0,0,0,0,0,0,0
materialismi,0,0,0,0,0,1,0,0,0,0
materialisti,0,0,1,0,0,1,0,0,0,0
materialistinen,0,0,0,0,0,0,0,0,0,0
olennaisuus,0,0,0,0,0,0,0,0,0,0
materialisoitua,0,0,0,0,0,0,0,0,0,0
aineellisesti,0,0,0,0,0,0,0,0,0,0
materiaaleja,0,0,0,0,0,0,0,0,0,0
materiaalia,0,0,0,0,0,0,0,0,0,0
äidin,0,1,0,0,0,1,1,0,0,0
äitiys,0,0,0,0,0,0,0,0,0,0
matemaattinen,0,0,0,0,0,0,0,0,0,1
matemaatikko,0,0,0,0,0,0,0,0,0,0
matematiikka,0,0,0,0,0,0,0,0,0,0
ylioppilaaksi,0,0,0,0,0,0,0,0,0,0
avioliitto,0,1,0,0,1,0,1,0,0,1
matriisi,0,0,0,0,0,0,0,0,0,0
emäntä,0,0,0,0,0,0,1,0,0,1
takkuinen,0,0,0,0,0,0,0,0,0,0
asia,0,0,0,0,0,0,0,0,0,0
matto,0,0,0,0,0,0,0,0,0,0
patja,0,0,0,0,0,0,0,0,0,0
kypsyminen,0,0,0,0,0,0,0,0,0,0
kypsyys,0,0,0,0,0,0,0,0,0,0
mausoleumi,0,0,0,0,0,0,0,1,0,0
violetti,0,0,0,0,0,0,0,0,0,0
maksimi,0,0,0,0,0,0,0,0,0,1
enimmäismäärä,0,0,0,0,0,0,1,0,0,0
pormestari,0,0,0,0,0,0,1,0,0,0
sokkelo,0,0,0,0,0,0,0,0,0,0
sima,0,0,0,0,0,0,0,0,0,0
niitty,0,0,0,0,0,0,1,0,0,0
ateria,0,0,0,0,0,0,0,0,0,0
mutkitella,0,0,0,0,0,0,0,0,0,0
polveileva,0,0,0,0,0,1,0,0,0,0
merkitys,0,0,0,0,0,0,0,0,0,0
merkityksetön,0,0,0,0,0,1,0,1,0,0
tarkoittaa,0,0,0,0,0,0,0,0,0,0
sillä välin,0,0,0,0,0,0,0,0,0,0
tuhkarokko,0,0,1,1,0,1,0,1,0,0
mitattavissa,0,0,0,0,0,0,0,0,0,0
mitata,0,0,0,0,0,0,0,0,0,1
mitattu,0,0,0,0,0,0,1,0,0,1
mittaus,0,0,0,0,0,0,0,0,0,0
mittaamalla,0,0,0,0,0,0,0,0,0,0
liha,0,0,0,0,0,0,0,0,0,0
mekaaninen,0,0,0,0,0,0,0,0,0,0
mekaaninen,0,0,0,0,0,0,0,0,0,0
mekanismi,0,0,0,0,0,0,0,0,0,0
mitali,0,1,0,0,1,0,1,0,1,1
medaljonki,0,0,0,0,0,0,0,0,0,0
mitalisti,0,0,0,0,0,0,0,0,0,0
mestaroida,1,0,0,0,0,1,0,0,0,0
sekaantumista,0,0,0,0,0,0,0,0,0,0
media,0,0,0,0,0,0,0,0,0,0
mediaalinen,0,0,0,0,0,0,0,0,0,0
mediaani,0,0,0,0,0,0,0,0,0,0
välittää,0,1,0,0,0,0,1,0,0,1
sovittelu,0,0,0,0,0,0,1,0,0,0
välittäjänä,0,1,0,0,0,0,1,0,0,1
lääketieteellinen,0,1,0,1,0,0,1,0,0,1
lääkinnällinen,0,0,0,0,0,0,0,0,0,0
lääke,0,0,0,0,0,0,0,0,0,0
keskiaikainen,0,0,0,0,0,0,0,0,0,0
keskiverto,0,0,0,0,0,1,0,0,0,0
keskinkertaisuus,0,0,0,0,0,1,0,0,0,0
mietiskellä,0,1,0,0,1,0,1,0,0,1
meditaatio,0,0,0,0,0,0,0,0,0,0
meditatiivista,0,0,0,0,0,0,0,0,0,0
Välimeren,0,0,0,0,0,0,1,0,0,0
keskikokoinen,0,0,0,0,0,0,0,0,0,0
sekauinti,0,0,0,0,0,0,1,0,0,0
nöyrä,0,0,0,0,0,0,0,1,0,0
tavata,0,0,0,0,0,0,0,0,0,0
tapaaminen,0,0,0,0,0,0,0,0,0,0
melankolinen,0,0,0,0,0,1,0,1,0,0
melankoliaa,0,0,0,0,0,1,0,1,0,0
nujakka,0,0,0,1,0,1,0,0,0,0
melodinen,0,0,0,0,0,0,0,0,0,0
melodraama,1,0,0,0,0,1,0,1,0,0
melodramaattinen,0,0,0,0,0,0,0,0,0,0
melodia,0,0,0,0,0,0,0,0,0,0
sulaa,0,0,0,0,0,0,0,0,0,0
sulaminen,0,0,0,0,0,1,0,1,0,0
sulaminen,0,0,0,0,0,0,0,0,0,0
jäsen,0,0,0,0,0,0,0,0,0,0
kalvo,0,0,0,0,0,0,0,0,0,0
muisto,0,0,0,0,0,0,1,0,0,0
muistio,0,0,0,0,0,0,0,0,0,0
muistelma,0,0,0,0,0,0,0,0,0,0
muistoesineitä,0,0,0,0,0,0,0,0,0,0
mieleenpainuva,0,0,0,0,1,0,1,0,1,1
muistio,0,0,0,0,0,0,0,0,0,0
muistomerkki,0,0,0,0,0,0,0,0,0,0
muistomerkit,0,0,0,0,0,0,0,1,0,0
muistaa,0,0,0,0,0,0,0,0,0,0
muisti,0,0,0,0,0,0,0,0,0,0
uhka,1,0,0,1,0,1,0,0,0,0
uhkaava,1,0,0,1,0,1,0,0,0,0
eläintarha,0,0,0,0,0,0,0,0,0,0
paikata,0,0,0,0,0,0,0,0,0,0
korjaaminen,0,0,0,0,0,0,1,0,0,0
palkollinen,0,0,0,0,0,1,0,0,0,0
meniski,0,0,0,0,0,0,0,0,0,0
kuukautiset,0,0,0,0,0,0,1,0,0,0
kuukautiset,0,0,0,0,0,0,0,0,0,0
henkistä,0,0,0,0,0,0,0,0,0,0
mainita,0,0,0,0,0,0,0,0,0,0
mentori,0,0,0,0,0,0,1,0,0,1
valikosta,0,0,0,0,0,0,0,0,0,0
Miau,0,0,0,0,0,0,0,0,0,0
kaupallinen,0,0,0,0,0,0,0,0,0,0
palkkasoturi,0,0,0,1,0,1,0,0,0,0
tavarat,0,0,0,0,0,0,0,0,0,0
kauppias,0,0,0,0,0,0,0,0,0,1
armollinen,0,0,0,0,0,0,1,0,0,0
armoton,0,0,0,1,0,1,0,0,0,0
oikukas,0,0,0,0,0,0,0,0,0,0
armo,0,0,0,0,0,0,1,0,0,0
pelkkä,0,0,0,0,0,0,0,0,0,0
yhdistää,0,1,0,0,0,0,1,0,0,0
meridiaani,0,0,0,0,0,0,0,0,0,0
meridionaalinen,0,0,0,0,0,0,0,0,0,0
ansioita,0,0,0,0,0,0,1,0,0,1
ansiokas,0,0,0,0,1,0,1,0,0,1
merenneito,0,0,0,0,0,0,0,0,0,0
iloa,0,0,0,0,1,0,1,0,1,0
iloinen,0,0,0,0,1,0,1,0,0,0
mesa,0,0,0,0,0,0,0,0,0,0
verkko,0,0,0,0,0,0,0,0,0,0
silmät,0,0,0,0,0,0,0,0,0,0
lumoutunut,0,0,0,0,0,0,0,0,0,0
sotku,0,0,1,0,0,1,0,0,0,0
viesti,0,0,0,0,0,0,0,0,0,0
sanansaattaja,0,0,0,0,0,0,0,0,0,1
sotkuinen,0,0,1,0,0,1,0,0,0,0
aineenvaihduntaa,0,0,0,0,0,0,0,0,0,0
metalli-,0,0,0,0,0,0,0,0,0,0
metallurgia,0,0,0,0,0,0,0,0,0,0
metamorfoosi,0,0,0,0,0,0,0,0,0,0
metafora,0,0,0,0,0,0,0,0,0,0
metaforinen,0,0,0,0,0,0,0,0,0,0
metafyysinen,0,0,0,0,0,0,0,0,0,0
metafysiikka,0,0,0,0,0,0,0,0,0,0
etäpesäke,0,0,0,0,0,1,0,0,0,0
meteori,0,0,0,0,0,0,0,0,0,0
meteorinen,0,0,0,0,0,0,0,0,0,0
meteoriitti,0,0,0,0,0,0,0,0,0,0
meteorologinen,0,0,0,0,0,0,0,0,0,0
meteorologia,0,0,0,0,0,0,0,0,0,0
mittari,0,0,0,0,0,0,0,0,0,0
metanoli,0,0,0,0,0,1,0,0,0,0
menetelmä,0,0,0,0,0,0,0,0,0,0
menetelmällinen,0,0,0,0,0,0,0,0,0,0
huolellinen,0,0,0,0,0,0,0,0,0,0
metrinen,0,0,0,0,0,0,0,0,0,0
metrinen,0,0,0,0,0,0,0,0,0,0
metrologia,0,0,0,0,0,0,0,0,0,0
metropoli,0,0,0,0,0,0,0,0,0,0
suurkaupunki,0,0,0,0,0,0,1,0,0,0
taitavaa,0,0,0,0,0,0,1,0,0,0
mew,0,0,0,0,0,0,0,0,0,0
kiille,0,0,0,0,0,0,0,0,0,0
mick,0,0,0,0,0,0,0,0,0,0
mikrobi,0,0,0,0,0,0,0,0,0,0
mikrobiologia,0,0,0,0,0,0,0,0,0,0
mikrokosmos,0,0,0,0,0,0,0,0,0,0
mikrogrammaa,0,0,0,0,0,0,0,0,0,0
mikrometri,0,0,0,0,0,0,0,0,0,0
mikronia,0,0,0,0,0,0,0,0,0,0
mikrofoni,0,0,0,0,0,0,0,0,0,0
mikroskooppi,0,0,0,0,0,0,0,0,0,1
mikroskooppinen,0,0,0,0,0,0,0,0,0,0
mikroskooppisesti,0,0,0,0,0,0,0,0,0,0
mikroskopia,0,0,0,0,0,0,1,0,0,0
mid,0,0,0,0,0,0,0,0,0,0
keskipäivä,0,0,0,0,0,0,0,0,0,0
keskellä,0,0,0,0,0,0,0,0,0,0
välikäsi,0,0,0,0,0,0,0,0,0,0
keskimaa,0,0,0,0,0,0,0,0,0,0
keskiyöllä,0,0,0,0,0,0,0,0,0,0
keskellä,0,0,0,0,0,0,0,0,0,0
juhannus,0,0,0,0,0,0,0,0,0,0
puolivälissä,0,0,0,0,0,0,0,0,0,0
kätilö,0,1,0,0,1,1,1,0,0,1
kätilö,0,0,0,0,0,0,1,0,0,0
mien,0,0,0,0,0,0,0,0,0,0
mahtava,1,0,0,1,1,0,1,0,0,1
siirtyä,0,0,0,0,0,0,0,0,0,0
muuttoliike,0,0,0,0,0,0,0,0,0,0
muuttoliike,0,0,0,0,0,0,0,0,0,0
mike,0,0,0,0,0,0,0,0,0,0
hometta,0,0,1,0,0,1,0,0,0,0
mailia,0,0,0,0,0,0,0,0,0,0
kilometrimäärä,0,0,0,0,0,0,0,0,0,0
virstanpylväs,0,0,0,0,0,0,0,0,0,0
militantti,0,0,0,0,0,0,0,0,0,0
sotilaallinen,0,0,0,1,0,0,0,0,0,0
miliisi,1,0,0,1,0,1,0,1,0,0
maito,0,0,0,0,0,0,0,0,0,0
maitomainen,0,0,0,0,0,0,0,0,0,0
mylly,0,1,0,0,0,0,0,0,0,0
vuosituhannen,0,0,0,0,0,0,0,0,0,0
milligramma,0,0,0,0,0,0,0,0,0,0
millimetri,0,0,0,0,0,0,0,0,0,0
miljoonaa,0,0,0,0,0,0,0,0,0,0
miljonääri,0,0,0,0,0,0,0,0,0,0
miimi,0,0,0,0,0,0,1,0,0,0
jäljitellä,0,0,0,0,0,0,0,0,0,0
matkimalla,0,0,0,0,0,0,0,0,0,0
matkiminen,0,0,0,0,0,1,0,0,1,0
mieleen,0,0,0,0,0,0,0,0,0,0
ajattelevainen,0,0,0,0,0,0,0,0,0,0
tietoinen,0,0,0,0,0,0,1,0,0,0
tarkkaavaisuus,0,0,0,0,0,0,1,0,0,0
Kaivos,0,0,0,0,0,0,0,0,0,0
kaivosmies,0,0,0,0,0,0,0,0,0,0
mineraali,0,0,0,0,0,0,0,0,0,0
mineralogia,0,0,0,0,0,0,0,0,0,0
sekoittua,0,0,0,0,0,0,0,0,0,0
sekoittunut,0,0,0,0,0,0,0,0,0,0
miniatyyri,0,0,0,0,0,0,0,0,0,0
pikkubussi,0,0,0,0,0,0,0,0,0,0
minimi,0,0,0,0,0,0,0,0,0,0
minimoida,0,0,0,0,0,1,0,0,0,0
minimi,0,0,0,0,0,1,0,0,0,0
ministeri,0,0,0,0,0,0,0,0,0,0
ministeriön-,0,0,0,0,0,0,0,0,0,0
ministeriö,0,0,0,0,1,0,1,0,0,1
tila-auto,0,0,0,0,0,0,0,0,0,0
mutu,0,0,0,0,0,0,0,0,0,0
alaikäinen,0,0,0,0,0,0,0,0,0,0
vähemmistö,0,0,0,0,0,1,0,0,0,0
minstrel,0,0,0,0,0,0,0,0,0,0
Minttu,0,0,0,0,0,0,0,0,0,0
pienikokoinen,0,0,0,0,0,0,0,0,0,0
minuutti,0,0,0,0,0,0,0,0,0,0
yksityiskohtia,0,0,0,0,0,0,0,0,0,0
mir,0,0,0,0,0,0,0,0,0,0
ihme,0,1,0,0,1,0,1,0,1,1
ihmeellinen,0,0,0,0,1,0,1,0,1,0
kangastus,0,0,0,0,0,0,0,0,0,0
suota,0,0,1,0,0,1,0,0,0,0
peili,0,0,0,0,0,0,0,0,0,0
iloa,0,0,0,0,1,0,1,0,0,0
väärinkäyttö,0,0,0,0,0,0,0,0,0,0
kurittomuus,1,0,1,0,0,1,0,0,1,0
keskenmeno,0,0,0,1,0,1,0,1,0,0
sekalaista,0,0,0,0,0,0,0,0,0,0
sekalaista,0,0,0,0,0,0,0,0,0,0
ilkivalta,0,0,0,0,0,1,0,0,0,0
ilkikurinen,0,0,0,0,0,1,0,0,0,0
väärinkäsitys,1,0,1,1,0,1,0,0,0,0
rikkomus,0,0,1,0,0,1,0,0,0,0
rikkomus,0,0,0,0,0,0,0,0,0,0
kurja,1,0,1,0,0,1,0,1,0,0
surkeasti,0,0,0,0,0,1,0,1,0,0
kurjuutta,1,0,1,1,0,1,0,1,0,0
epäonni,0,0,0,1,0,1,0,1,0,0
harhaan johdettu,0,0,1,0,0,1,0,0,0,0
vahinko,0,0,1,1,0,1,0,1,1,0
väärin tiedotettu,0,0,0,0,0,0,0,0,0,0
väärintulkinta,0,0,0,0,0,1,0,0,0,0
johtaa harhaan,1,0,0,1,0,1,0,0,0,1
harhaanjohtavaa,1,0,1,0,0,1,0,0,0,0
huonosta johtamisesta,0,0,0,0,0,1,0,0,0,0
epäsuhta,0,0,0,0,0,1,0,0,0,0
yhteensopimaton,0,0,0,0,0,0,0,0,0,0
väärä nimitys,0,0,0,0,0,1,0,0,0,0
väärässä paikassa,1,0,1,0,0,1,0,0,0,0
väärässä paikassa,0,0,0,0,0,1,0,0,0,0
antaa vääriä tietoja,0,0,0,0,0,1,0,0,0,0
harhaanjohtamista,0,0,0,0,0,1,0,1,0,0
väärin esitetty,1,0,0,0,0,1,0,0,0,0
neiti,0,0,0,0,0,0,0,0,0,0
ohjus,0,0,0,1,0,0,0,0,0,0
puuttuu,0,0,0,1,0,1,0,1,0,0
tehtävä,0,0,0,0,0,0,0,0,0,0
lähetyssaarnaaja,0,0,0,0,0,0,1,0,0,0
virheellisyyttä,1,0,1,0,0,1,0,0,0,0
sumu,0,0,0,0,0,0,0,0,0,0
virhe,0,0,0,0,0,1,0,1,0,0
virheellinen,0,0,0,1,0,1,0,0,0,0
herra,0,0,0,0,0,0,0,0,0,0
emäntä,1,0,1,0,0,1,0,0,0,0
epäluottamus,0,0,1,1,0,1,0,0,0,0
sumuinen,0,0,0,0,0,0,0,0,0,0
ymmärtää väärin,0,0,0,0,0,1,0,0,0,0
väärinkäsitys,1,0,0,0,0,1,0,1,0,0
väärinkäyttö,0,0,0,0,0,1,0,0,0,0
punkki,0,0,1,0,0,1,0,0,0,0
jiiriä,0,0,0,0,0,0,0,0,0,0
lieventäminen,0,0,0,0,0,0,0,0,0,0
sekoita,0,0,0,0,0,0,0,0,0,0
sekoitettu,0,0,0,0,0,0,0,0,0,0
seos,0,0,0,0,0,0,0,0,0,0
vaikerrus,0,0,0,1,0,0,0,1,0,0
vallihauta,0,0,0,0,0,0,0,0,0,1
väkijoukko,1,0,0,1,0,1,0,0,0,0
mobiili,0,1,0,0,0,0,0,0,0,0
liikkuvuus,0,0,0,0,0,0,0,0,0,0
mobilisaatio,0,0,0,0,0,0,0,0,0,0
mobilisoida,0,0,0,0,0,0,0,0,0,0
pilkkaaminen,0,0,1,0,0,1,0,0,0,0
pilkkaaminen,1,0,1,0,0,1,0,1,0,0
modaalinen,0,0,0,0,0,0,0,0,0,0
modaliteetti,0,0,0,0,0,0,0,0,0,0
#NAME?,0,0,0,0,0,0,0,0,0,0
malli-,0,0,0,0,0,0,1,0,0,0
mallintaja,0,0,0,0,0,0,0,0,0,0
kohtalainen,0,0,0,0,0,0,1,0,0,0
kohtalaisen,0,0,0,0,0,0,0,0,0,0
moderointi,0,0,0,0,0,0,0,0,0,0
maltillisuus,0,0,0,0,0,0,0,0,0,0
moderaattori,0,0,0,0,0,0,1,0,0,1
moderni,0,0,0,0,0,0,0,0,0,0
modernismia,0,0,0,0,0,0,0,0,0,0
vaatimaton,0,0,0,0,0,0,1,0,0,1
vaatimattomuus,0,0,0,0,0,0,1,0,0,0
pieni määrä,0,0,0,0,0,0,0,0,0,0
muokattavissa,0,0,0,0,0,0,0,0,0,0
muutos,0,0,0,0,0,0,0,0,0,0
muokattu,0,0,0,0,0,0,0,0,0,0
muuttaa,0,0,0,0,0,0,0,0,1,0
moduloida,0,0,0,0,0,0,0,0,0,0
modulaatio,0,0,0,0,0,0,0,0,0,0
moduuli,0,0,0,0,0,0,0,0,0,0
moduuli,0,0,0,0,0,0,0,0,0,0
moguli,0,0,0,0,0,0,0,0,0,0
osa,0,0,0,0,0,0,0,0,0,0
kostea,0,0,0,0,0,0,0,0,0,0
kosteutta,0,0,0,0,0,0,0,0,0,0
molaarinen,0,0,0,0,0,0,0,0,0,0
melassi,0,0,0,0,0,0,0,0,0,0
hometta,0,0,0,0,0,0,0,0,0,0
valettu,0,0,0,0,0,0,0,0,0,0
muovaus,0,0,0,0,0,0,0,0,0,0
homeinen,0,0,0,0,0,0,0,0,0,0
molekyylinen,0,0,0,0,0,0,0,0,0,0
molekyyli,0,0,0,0,0,0,0,0,0,0
ahdistelu,1,0,1,1,0,1,0,1,0,0
sulanut,0,0,0,0,0,0,0,0,0,0
hetki,0,0,0,0,0,0,0,0,0,0
hetkellinen,0,0,0,0,0,0,0,0,0,0
tärkeä,0,0,0,0,0,0,0,0,0,0
vauhtia,0,1,0,0,0,0,1,0,0,0
monadi,0,0,0,0,0,0,0,0,0,0
hallitsija,0,0,0,0,0,0,0,0,0,0
monarkia,0,0,0,0,0,0,0,0,0,0
luostari,0,0,0,0,0,0,0,0,0,0
luostari,0,0,0,0,0,0,0,0,0,0
raha-,0,1,0,0,0,0,1,0,0,0
raha,1,1,0,0,1,0,1,0,1,1
munkki,0,0,0,0,0,0,1,0,0,1
apina,0,0,0,0,0,0,0,0,0,0
yksivärinen,0,0,1,0,0,1,0,0,0,0
yksiavioisuus,0,0,0,0,0,0,0,0,0,1
monogrammi,0,0,0,0,0,0,0,0,0,0
monografia,0,0,0,0,0,0,0,0,0,0
yksikerroksinen,0,0,0,0,0,0,0,0,0,0
monologi,0,0,0,0,0,0,0,0,0,0
monopolisti,0,0,0,0,0,1,0,0,0,0
monopoli,0,0,0,0,0,0,0,0,0,0
yksitoikkoisuus,0,0,0,0,0,0,0,0,0,0
monsuuni,0,0,0,0,0,1,0,1,0,0
hirviö,0,0,0,1,0,1,0,0,0,0
hirviö,1,0,1,1,0,1,0,0,1,0
monte,0,0,0,0,0,0,0,0,0,0
kuukausi,0,0,0,0,0,0,0,0,0,0
kuukausittain,0,0,0,0,0,0,0,0,0,0
monumentti,0,0,0,0,0,0,1,0,0,0
monumentaalinen,0,0,0,0,0,0,0,0,0,0
moo,0,0,0,0,0,0,0,0,0,0
tunnelmia,0,0,0,0,0,0,0,0,0,0
mielialaa,1,0,0,0,0,1,0,1,0,0
kuu,0,0,0,0,0,0,0,0,0,0
kuutamo,0,0,0,0,0,0,0,0,0,0
ankkuroituna,0,0,0,0,0,0,0,0,0,0
