Czech Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
nechvalně známý,1,0,1,1,0,1,0,0,0,0
hanba,0,0,0,0,0,1,0,1,0,0
dětství,0,0,0,0,0,0,0,0,0,0
kojenec,0,1,0,1,1,0,1,0,1,0
infanticida,1,1,1,1,0,1,0,1,0,0
infantilní,1,0,1,0,0,1,0,0,0,0
pěchota,0,0,0,0,0,0,0,0,0,0
infarkt,0,0,0,1,0,1,0,0,1,0
poblouznění,0,0,0,0,0,0,0,0,0,0
neproveditelné,0,0,0,0,0,0,0,0,0,0
infikovat,0,0,1,0,0,1,0,0,0,0
infekce,0,0,0,1,0,1,0,0,0,0
infekční,0,0,1,1,0,1,0,1,0,0
usoudit,0,0,0,0,0,0,0,0,0,0
odvození,0,0,0,0,0,0,0,0,0,0
vyvozující,0,0,0,0,0,0,0,0,0,0
nižší,0,0,0,0,0,1,0,1,0,0
méněcennost,0,0,0,0,0,1,0,0,0,0
peklo,1,0,0,1,0,1,0,0,0,0
neplodný,0,0,0,0,0,0,0,0,0,0
neplodnost,0,0,0,0,0,1,0,1,0,0
zamoření,0,0,1,1,0,1,0,0,0,0
nevěřící,1,0,1,1,0,1,0,0,0,0
nevěra,1,0,1,1,0,1,0,1,0,0
infiltrace,0,0,0,0,0,1,1,0,0,0
nekonečný,0,0,0,0,0,0,1,0,0,0
nekonečně,0,0,0,0,0,0,0,0,0,0
infinitezimální,0,0,0,0,0,0,0,0,0,0
nekonečno,0,1,0,0,1,0,1,0,0,1
nemohoucí,0,0,0,0,0,1,0,0,0,0
ošetřovna,0,0,0,0,0,0,0,0,0,0
slabost,0,0,0,1,0,1,0,0,0,0
zánět,0,0,0,0,0,1,0,0,0,0
nafouknutý,0,0,0,0,0,1,0,0,0,0
inflace,0,0,0,1,0,1,0,0,0,0
skloňování,0,0,0,0,0,0,0,0,0,0
způsobit,1,0,0,1,0,1,0,1,0,0
postižení,0,0,0,1,0,1,0,1,0,0
květenství,0,0,0,0,0,0,0,0,0,0
vliv,0,0,0,0,0,1,1,0,0,0
vlivný,0,0,0,0,0,0,1,0,0,1
chřipka,0,0,0,0,0,1,0,0,0,0
příliv,0,0,0,0,0,0,0,0,0,0
informovat,0,0,0,0,0,0,0,0,0,1
neformální,0,0,0,0,0,0,0,0,0,0
informátor,0,0,0,0,0,0,0,0,0,0
informace,0,0,0,0,0,0,1,0,0,0
informovaný,0,0,0,0,0,0,0,0,0,0
informátor,0,0,0,0,0,1,0,0,0,0
porušení,1,0,0,0,0,1,0,0,0,0
málo časté,0,0,0,0,0,0,0,0,1,0
zřídka,0,0,0,0,0,1,0,0,0,0
porušení,0,0,0,0,0,1,0,0,0,0
vyluhovat,0,0,0,0,0,0,0,0,0,0
infuzí,0,0,0,0,0,0,0,0,0,0
infuze,0,0,0,0,0,0,0,0,0,0
geniální,0,0,0,0,0,0,1,0,0,0
vynalézavost,0,0,0,0,0,0,0,0,0,0
spolknout,0,0,0,0,0,0,0,0,0,0
požití,0,0,0,0,0,0,0,0,0,0
ingot,0,0,0,0,0,0,0,0,0,0
zakořeněný,0,0,0,0,0,0,0,0,0,0
přísada,0,0,0,0,0,0,0,0,0,0
vniknutí,0,0,0,0,0,0,0,0,0,0
obývat,0,0,0,0,0,0,0,0,0,0
obyvatel,0,0,0,0,0,0,0,0,0,0
obydlený,0,0,0,0,0,0,0,0,0,0
obývající,0,0,0,0,0,0,0,0,0,0
inhalace,0,0,0,0,0,0,0,0,0,0
inhalovat,0,0,0,0,0,0,0,0,0,0
vlastní,0,0,0,0,0,0,0,0,0,0
zdědit,0,0,0,0,0,0,0,0,0,0
dědictví,0,1,0,0,1,0,1,0,1,1
inhibovat,1,0,1,0,0,1,0,1,0,0
inhibice,0,0,0,0,0,0,0,0,0,0
nehostinný,0,0,0,0,0,1,0,1,0,0
nelidský,1,0,1,1,0,1,0,1,0,0
nelidskost,0,0,0,0,0,1,0,1,0,0
nepřátelský,1,0,0,0,0,1,0,1,0,0
nenapodobitelný,0,0,0,0,0,0,1,0,0,1
nepravost,0,0,1,0,0,1,0,0,0,0
počáteční,0,0,0,0,0,0,0,0,0,0
zahájit,0,0,0,0,0,0,0,0,0,0
zahájeno,0,0,0,0,0,0,0,0,0,0
iniciativa,0,0,0,0,0,0,0,0,0,0
injekci,0,0,0,0,0,0,0,0,0,0
injekce,0,0,0,1,0,0,0,0,0,0
soudní příkaz,0,0,0,0,0,1,0,0,0,0
zranit,1,0,0,1,0,1,0,1,0,0
zraněný,0,0,0,1,0,1,0,1,0,0
zraňující,1,0,0,1,0,1,0,1,0,0
zranění,1,0,0,1,0,1,0,1,0,0
bezpráví,1,0,0,0,0,1,0,0,0,0
inkoust,0,0,0,0,0,0,0,0,0,0
tušení,0,0,0,0,0,0,0,0,0,0
vnitrozemí,0,0,0,0,0,0,0,0,0,0
intarzie,0,0,0,0,0,0,0,0,0,0
vtok,0,0,0,0,0,0,0,0,0,0
chovanec,0,0,1,1,0,1,0,0,0,0
hospoda,0,0,0,0,0,0,0,0,0,0
vrozený,0,0,0,0,0,0,0,0,0,0
nejvnitřnější,0,0,0,0,0,0,0,0,0,0
směny,0,0,0,0,0,0,0,0,0,0
hostinský,0,0,0,0,0,0,0,0,0,0
nevinnost,0,0,0,0,0,0,1,0,0,0
nevinný,0,0,0,0,0,0,1,0,0,1
nevinně,0,0,0,0,0,0,1,0,0,0
neškodný,0,0,0,0,0,0,1,0,0,0
inovovat,0,0,0,0,0,0,1,0,0,0
inovace,0,0,0,0,0,0,1,0,0,0
narážka,0,0,0,0,0,0,0,0,0,0
nespočetný,0,0,0,0,0,0,0,0,0,0
očkování,0,1,0,0,0,0,0,0,0,1
nefunkční,1,0,0,0,0,1,0,0,0,0
nadměrný,0,0,0,0,0,0,0,0,0,0
anorganické,0,0,0,0,0,0,0,0,0,0
vyšetřování,0,0,0,0,0,0,0,0,0,0
zeptat se,0,0,0,0,0,0,0,0,0,0
tazatel,0,0,0,0,0,0,1,0,0,0
tázavý,0,0,0,0,0,0,0,0,0,0
poptávka,0,1,0,0,0,0,1,0,0,0
zvědavý,0,0,0,0,0,0,1,0,0,0
šílený,1,0,0,1,0,1,0,0,0,0
šílenství,1,0,1,1,0,1,0,1,0,0
nápis,0,0,0,0,0,0,0,0,0,0
nevyzpytatelný,0,0,0,0,0,0,0,0,0,0
hmyz,0,0,0,0,0,0,0,0,0,0
nejistý,1,0,0,1,0,1,0,1,0,0
nejistota,0,0,0,1,0,1,0,0,0,0
neoddělitelné,0,0,0,0,1,0,1,0,0,1
vložit,0,0,0,0,0,0,0,0,0,0
vložena,0,0,0,0,0,0,0,0,0,0
vložení,0,0,0,0,0,0,0,0,0,0
uvnitř,0,0,0,0,0,0,0,0,0,0
zákeřný,1,0,1,1,0,1,0,0,0,0
porozumění,0,0,0,0,0,0,0,0,0,0
insignie,0,0,0,0,0,0,1,0,0,0
bezvýznamnost,0,0,0,0,0,1,0,0,0,0
bezvýznamný,1,0,0,0,0,1,0,1,0,0
nevýrazný,0,0,0,0,0,1,0,0,0,0
trvat,0,0,0,0,0,0,0,0,0,0
drzý,0,0,0,0,0,1,0,0,0,0
nerozpustný,0,0,0,0,0,0,0,0,0,0
platební neschopnost,0,0,0,1,0,1,0,1,1,0
insolventní,0,0,0,1,0,1,0,1,0,1
kontrolovat,0,0,0,0,0,0,0,0,0,0
inspektor,0,0,0,0,0,0,1,0,0,0
inspirace,0,1,0,0,1,0,1,0,0,0
inspirovat,0,1,0,0,1,0,1,0,0,1
inspirovaný,0,0,0,0,1,0,1,0,1,1
nestabilita,0,0,1,1,0,1,0,0,0,0
Nainstalujte,0,1,0,0,0,0,0,0,0,0
instalace,0,0,0,0,0,0,0,0,0,0
splátka,0,0,0,0,0,0,0,0,0,0
instance,0,0,0,0,0,0,0,0,0,0
okamžitý,0,0,0,0,0,0,0,0,0,0
okamžitý,0,0,0,0,0,0,0,0,0,0
okamžitě,0,0,0,0,0,0,0,0,0,0
podněcovat,0,0,0,0,0,1,0,0,0,0
podněcování,0,0,0,0,0,1,0,0,0,0
vštípit,0,0,0,0,0,0,0,0,0,0
instinkt,0,0,0,0,0,0,0,0,0,0
instinktivní,1,0,1,1,0,0,1,0,0,0
ústav,0,0,0,0,0,0,0,0,0,1
instituce,0,0,0,0,0,0,0,0,0,0
poučit,0,0,0,0,0,0,1,0,0,1
poučen,0,0,0,0,0,0,0,0,0,0
návod,0,0,0,0,0,0,1,0,0,1
instruktážní,0,0,0,0,0,0,0,0,0,0
instrukce,0,1,0,0,0,0,0,0,0,1
instruktivní,0,0,0,0,0,0,0,0,0,0
instruktor,0,1,0,0,0,0,1,0,0,1
nástroj,0,0,0,0,0,0,0,0,0,0
instrumentální,0,0,0,0,0,0,1,0,0,0
instrumentalista,0,0,0,0,0,0,0,0,0,0
instrumentalita,0,0,0,0,0,0,0,0,0,0
nedostatečnost,1,0,0,0,0,1,0,0,0,0
nedostatečné,0,0,0,0,0,1,0,0,0,0
nedostatečně,0,0,0,0,0,1,0,0,0,0
ostrovní,0,0,0,0,0,0,0,0,0,0
izolovat,0,0,0,0,0,0,0,0,0,0
izolace,0,0,0,0,0,0,0,0,0,1
urazit,1,0,1,0,0,1,0,1,1,0
urážející,1,0,1,1,0,1,0,1,0,0
pojištění,0,0,0,0,0,0,0,0,0,0
pojistit,0,0,0,0,0,0,1,0,0,1
povstalec,0,0,0,0,0,1,0,0,0,0
nepřekonatelný,0,0,0,1,0,1,0,1,0,0
povstání,1,0,0,0,0,1,0,0,0,0
neporušený,0,0,0,0,0,0,1,0,0,1
nehmotný,0,0,0,0,0,0,0,0,0,0
celé číslo,0,0,0,0,0,0,0,0,0,0
integrální,0,0,0,0,0,0,0,0,0,0
integrovat,0,0,0,0,0,0,0,0,0,0
integrace,0,0,0,0,0,0,0,0,0,0
integrita,0,0,0,0,0,0,1,0,0,1
intelekt,0,0,0,0,0,0,1,0,0,0
intelektuální,0,0,0,0,0,0,1,0,0,0
inteligence,0,0,0,1,1,0,1,0,0,1
inteligentní,0,0,0,0,0,0,1,0,0,1
srozumitelnost,0,0,0,0,0,0,0,0,0,0
srozumitelný,0,0,0,0,0,0,0,0,0,0
zamýšlet,0,0,0,0,0,0,0,0,0,1
zamýšlený,0,1,0,0,0,0,1,0,0,0
zamýšlející,0,0,0,0,0,0,0,0,0,0
intenzivní,1,0,1,1,1,1,1,0,1,1
intenzivně,0,0,0,0,0,0,0,0,0,0
zesílit,0,0,0,0,0,0,0,0,0,0
intenzita,0,0,0,0,0,0,0,0,0,0
úmysl,0,0,0,0,0,0,0,0,0,0
záměr,0,0,0,0,0,0,0,0,0,0
úmyslné,0,0,0,0,0,0,0,0,0,0
záměrně,0,0,0,0,0,0,0,0,0,0
pohřbít,0,0,0,0,0,1,0,1,0,0
interakce,0,0,0,0,0,0,0,0,0,0
zakročit,0,0,0,1,0,0,0,1,0,0
zachytit,0,0,0,0,0,0,0,0,0,0
zachycení,0,0,0,0,0,0,0,0,0,0
přímluva,0,0,0,0,0,0,0,0,0,1
výměna,0,0,0,0,0,0,0,0,0,0
zaměnitelné,0,0,0,0,0,0,0,0,0,0
zaměněny,0,0,0,0,0,0,0,0,0,0
interkom,0,0,0,0,0,0,0,0,0,0
styk,0,0,0,0,0,0,1,0,0,0
vzájemná závislost,0,0,0,0,0,0,0,0,0,0
vzájemně závislé,0,0,0,0,0,0,0,0,0,0
zákaz,0,0,0,0,0,1,0,0,0,0
zájem,0,0,0,0,0,0,1,0,0,0
zájem,0,0,1,0,0,0,1,1,0,0
zajímavý,0,0,0,0,0,0,1,0,0,0
rušení,0,0,0,0,0,1,0,0,0,0
interferometr,0,0,0,0,0,0,0,0,0,0
prozatímní,0,1,0,0,0,0,0,0,0,0
interiér,0,0,1,0,0,0,1,0,0,1
mezimluvní,0,0,0,0,0,0,1,0,0,0
mezihra,0,0,0,0,0,0,1,0,0,0
zprostředkovatel,0,0,0,0,0,0,0,0,0,0
středně pokročilí,0,0,0,0,0,0,0,0,0,0
pohřbít,0,0,0,0,0,1,0,1,0,0
nekonečný,1,1,0,0,0,1,1,0,0,0
přestávka,0,1,0,0,0,0,0,0,0,0
přerušovaný,0,0,0,0,0,0,0,0,0,0
internovat,0,0,0,0,0,0,0,0,0,0
vnitřní,0,0,0,0,0,0,0,0,0,0
vnitřně,0,0,0,0,0,0,0,0,0,0
mezinárodní,0,0,0,0,0,0,0,0,0,0
interpolovat,0,0,0,0,0,0,0,0,0,0
interpolace,0,0,0,0,0,0,0,0,0,0
interpretovat,0,0,0,0,0,0,0,0,0,0
výklad,0,0,0,0,0,0,0,0,0,0
tlumočník,0,0,0,0,0,0,0,0,0,0
vzájemně související,0,0,0,0,0,0,0,0,0,0
vyslýchat,0,0,0,1,0,0,0,0,0,0
výslech,0,0,0,1,0,0,0,0,0,0
přerušit,1,0,0,0,0,1,0,0,1,0
přerušen,0,0,0,0,0,1,0,1,0,0
přerušení,0,0,0,0,0,0,0,0,0,0
protínají,0,0,0,0,0,0,0,0,0,0
průsečík,0,0,0,0,0,0,0,0,0,0
intersticiální,0,0,0,0,0,0,0,0,0,0
časový úsek,0,0,0,0,0,0,0,0,0,0
zasahující,0,0,0,0,0,0,0,0,0,0
zásah,0,0,0,0,0,1,1,1,0,0
rozhovor,0,0,0,0,0,0,0,0,0,0
tazatel,0,0,0,1,0,0,0,0,0,0
vzájemně spolupracující,0,0,0,0,0,0,0,0,0,0
bez závěti,0,0,0,0,0,1,0,0,0,0
střevní,0,0,1,0,0,0,0,0,0,0
střevo,0,0,0,0,0,0,0,0,0,0
střeva,0,0,0,0,0,0,0,0,0,0
intimita,0,0,0,0,0,0,0,0,0,0
intimní,0,1,0,0,1,0,1,0,0,1
důvěrně,0,1,0,1,1,0,0,0,0,0
náznak,0,0,0,0,0,0,0,0,0,0
zastrašit,0,0,0,1,0,1,0,0,0,0
zastrašování,1,0,0,1,0,1,0,0,0,0
nesnesitelný,1,0,0,0,0,1,0,0,0,0
intolerance,1,0,1,1,0,1,0,0,0,0
intolerantní,1,0,1,1,0,1,0,1,0,0
intonace,0,0,0,0,0,0,1,0,0,0
opilý,0,0,1,0,0,1,0,0,0,0
opojení,0,0,0,0,0,0,0,0,0,0
nepoddajný,1,0,0,0,0,1,0,0,0,0
intramurální,0,0,0,0,0,0,0,0,0,0
neohrožený,0,0,0,0,0,0,1,0,0,0
složitý,0,0,0,0,0,0,0,0,0,0
intrika,0,1,0,1,0,1,0,0,1,0
fascinující,0,0,0,0,0,0,0,0,0,0
vnitřní,0,0,0,0,0,0,0,0,0,0
vnitřně,0,0,0,0,0,0,0,0,0,0
úvod,0,0,0,0,0,0,0,0,0,0
úvodní,0,0,0,0,0,0,0,0,0,0
introspekce,0,0,0,0,0,0,0,0,0,0
introspektivní,0,0,0,0,0,0,0,0,0,0
vetřelec,1,0,0,1,0,1,0,0,1,0
vniknutí,0,0,0,1,0,1,0,0,0,0
dotěrný,1,0,1,1,0,1,0,0,1,0
intuice,0,0,0,0,0,0,1,0,0,1
intuitivní,0,0,0,0,0,0,1,0,0,0
intuitivně,0,1,0,0,0,0,0,0,0,0
zaplavení,0,0,0,0,0,0,0,0,0,0
napadnout,1,0,0,1,0,1,0,1,1,0
vetřelec,1,0,0,1,0,1,0,1,0,0
neplatný,0,0,0,0,0,0,0,1,0,0
zneplatnit,0,0,0,0,0,1,0,0,0,0
zneplatnění,0,0,0,0,0,1,0,0,0,0
neplatnost,0,0,0,0,0,1,0,0,0,0
neocenitelný,0,0,0,0,0,0,0,0,0,0
stále,0,0,0,0,0,0,1,0,0,0
invaze,1,0,0,0,0,1,0,0,0,0
vymyslet,0,0,0,0,0,0,0,0,0,0
vynález,0,0,0,0,0,0,0,0,0,0
vynalézavý,0,0,0,0,0,0,1,0,0,0
vynálezce,0,0,0,0,0,0,1,0,0,0
inventář,0,0,0,0,0,0,0,0,0,0
inverzní,0,0,0,0,0,0,0,0,0,0
obráceně,0,0,0,0,0,0,0,0,0,0
inverze,0,0,0,0,0,0,0,0,0,0
převrátit,0,0,0,0,0,0,0,0,0,0
obrácený,0,0,0,0,0,0,0,0,0,0
vyšetřovat,0,0,0,0,0,0,1,0,0,0
vyšetřování,0,1,0,0,0,0,0,0,0,0
vyšetřovatel,0,0,0,0,0,0,0,0,0,0
investor,0,0,0,0,0,0,0,0,0,0
posílit,0,0,0,0,0,0,1,0,0,0
neporazitelný,0,0,0,0,0,0,0,0,0,0
neviditelnost,0,0,0,0,0,0,0,0,0,0
neviditelný,0,0,0,0,0,0,0,0,0,0
pozvání,0,1,0,0,0,0,1,0,0,0
pozvat,0,1,0,0,1,0,1,0,1,1
zvoucí,0,1,0,0,1,0,1,0,1,1
vyvolání,0,1,0,0,0,0,0,0,0,1
faktura,0,0,0,0,0,0,0,0,0,0
vyvolat,0,1,0,0,0,0,0,0,0,0
nedobrovolné,0,0,0,0,0,1,0,0,0,0
involuce,1,0,0,0,0,1,0,0,0,0
účast,1,0,0,0,0,0,0,0,0,0
dovnitř,0,0,0,0,0,0,0,0,0,0
jota,0,0,0,0,0,0,0,0,0,0
rozzlobený,1,0,0,0,0,1,0,0,0,0
hněv,1,0,0,0,0,1,0,0,0,0
duhový,0,0,0,0,0,0,0,0,0,0
duhovka,0,0,0,1,0,0,0,0,0,0
žehlička,0,0,0,0,0,0,1,0,0,1
ironický,0,0,0,0,0,0,0,0,0,0
žehličky,0,0,0,0,0,1,0,0,0,0
ironie,0,0,0,0,0,0,0,0,0,0
ozáření,0,0,0,0,0,0,0,0,0,0
iracionální,0,0,1,1,0,1,0,0,0,0
nerozumnost,0,0,0,0,0,1,0,0,0,0
nesmiřitelné,1,0,0,1,0,1,0,1,0,0
neredukovatelné,0,0,0,0,0,0,1,0,0,0
nezvratný,0,0,0,0,0,0,1,0,0,1
nepravidelný,0,0,0,0,0,1,0,0,0,0
nepravidelnost,0,0,0,0,0,1,0,0,0,0
nepravidelně,0,0,0,0,0,0,0,0,0,0
irelevantní,0,0,0,0,0,1,0,0,0,0
neopravitelné,0,0,0,1,0,1,0,1,0,0
nepotlačitelný,0,0,0,0,0,0,0,0,0,0
neodolatelný,0,0,0,0,0,0,0,0,0,0
nehledě na to,0,0,0,0,0,0,0,0,0,0
nezodpovědný,0,0,0,0,0,1,0,0,0,0
neuctivý,0,0,0,0,0,1,0,0,0,0
nevratné,0,0,0,0,0,0,0,0,0,0
neodvolatelný,0,0,0,0,0,1,0,0,0,0
zavlažovat,0,0,0,0,0,0,0,0,0,0
zavlažování,0,0,0,0,0,0,0,0,0,0
podrážděnost,1,0,0,0,0,1,0,0,0,0
dráždivý,1,0,0,0,0,1,0,0,0,0
dráždivý,1,0,1,0,0,1,0,0,0,0
podráždění,1,0,1,0,0,1,0,1,0,0
ostrov,0,0,0,0,0,0,0,0,0,0
ostrůvek,0,0,0,0,0,0,0,0,0,0
ostrůvek,0,0,0,0,0,0,0,0,0,0
izolovat,0,0,0,0,0,0,0,1,0,0
izolovaný,0,0,0,1,0,1,0,1,0,0
izolace,0,0,0,0,0,1,0,1,0,0
izomorfismus,0,0,0,0,0,0,0,0,0,0
izotermický,0,0,0,0,0,0,0,0,0,0
problém,0,0,0,0,0,0,0,0,0,0
svědění,0,0,0,0,0,0,0,0,0,0
svědění,0,0,0,0,0,0,0,0,0,0
položka,0,0,0,0,0,0,0,0,0,0
rozepsat,0,0,0,0,0,0,0,0,0,0
položky,0,0,0,0,0,0,0,0,0,0
opakovat,0,0,0,0,0,0,0,0,0,0
opakování,0,0,0,0,0,0,0,0,0,0
iterativní,0,0,0,0,0,0,0,0,0,0
potulný,0,0,0,0,0,0,0,0,0,0
itinerář,0,0,0,0,0,0,0,0,0,0
slonová kost,0,0,0,0,0,0,0,0,0,0
píchnout,1,0,0,0,0,0,0,0,0,0
brebentit,0,0,0,0,0,1,0,0,0,0
zvedák,0,0,0,0,0,0,0,0,0,0
blbec,0,0,0,0,0,0,0,0,0,0
jackpot,0,1,0,0,1,0,1,0,1,0
zvedáky,0,0,0,0,0,0,0,0,0,0
nefrit,0,0,0,0,0,0,0,0,0,0
zubatý,0,0,0,0,0,0,0,0,0,0
zubaté,0,0,0,0,0,0,0,0,0,0
jaguár,0,0,0,0,0,0,0,0,0,0
vězení,0,0,0,1,0,1,0,1,0,0
džem,0,0,0,0,0,0,1,0,0,0
zaseknutý,0,0,0,0,0,0,0,0,0,0
vrátný,0,0,1,0,0,0,0,0,0,0
Japonsko,0,0,0,0,0,0,0,0,0,0
sklenice,0,0,0,0,0,0,0,0,0,0
žargon,0,0,0,0,0,1,0,0,0,0
trhavý,0,0,0,1,0,1,0,1,0,0
jaspis,0,0,0,0,0,0,0,0,0,0
žloutenka,0,0,0,1,0,1,0,0,0,0
výlet,0,0,0,0,0,0,0,0,0,0
oštěp,0,0,0,0,0,0,0,0,0,0
čelist,0,0,0,0,0,0,0,0,0,0
čelisti,0,0,0,1,0,0,0,0,0,0
sojka,0,0,0,0,0,0,0,0,0,0
žárlivý,1,0,1,0,0,1,0,0,0,0
žárlivost,1,0,1,1,0,1,0,1,0,0
džíny,0,0,0,0,0,0,0,0,0,0
džíp,0,0,0,0,0,0,0,0,0,0
želé,0,0,0,0,0,0,0,0,0,0
jenny,0,0,0,0,0,0,0,0,0,0
ohrozit,1,0,0,1,0,1,0,0,0,0
ohrožení,0,1,0,1,0,1,0,0,0,0
blbec,1,0,0,0,0,0,0,0,1,0
trikot,0,0,0,0,0,0,0,0,0,0
žert,0,0,0,0,1,0,1,0,1,0
šašek,0,0,0,0,0,0,0,0,0,0
proud,0,0,0,0,0,0,0,0,0,0
molo,0,0,0,0,0,0,0,0,0,0
klenot,0,0,0,0,0,0,0,0,0,0
klenotník,0,0,0,0,0,0,0,0,0,0
šperky,0,0,0,0,0,0,0,0,0,0
výložník,0,0,0,0,0,0,0,0,0,0
okamžik,0,0,0,0,0,0,0,0,0,0
jimmy,0,0,0,0,0,0,0,0,0,0
cinkot,0,0,0,0,0,0,0,0,0,0
práce,0,0,0,0,0,0,1,0,0,0
sportovec,0,0,0,0,0,0,0,0,0,0
žokej,0,0,0,0,0,0,0,0,0,0
běhat,0,0,0,0,0,0,0,0,0,0
John,0,0,1,0,0,1,0,0,0,0
připojit,0,0,0,0,0,0,1,0,0,0
se připojil,0,0,0,0,0,0,1,0,0,0
spojování,0,0,0,0,0,0,0,0,0,0
kloub,0,0,0,0,0,0,0,0,0,0
společně,0,0,0,0,0,0,0,0,0,0
žert,0,0,0,0,0,1,0,0,0,0
žolík,0,0,0,0,1,0,1,0,1,0
vtipkování,0,0,0,0,0,0,1,0,0,0
trhnutí,0,0,0,0,0,0,0,0,1,0
jornada,0,0,0,0,0,1,0,0,0,0
drobek,0,0,0,0,0,0,0,0,0,0
časopis,0,0,0,0,0,0,0,0,0,0
žurnalistika,0,0,0,0,0,0,0,0,0,1
novinář,0,0,0,0,0,0,1,0,0,0
cesta,0,1,0,1,1,0,1,0,0,0
tovaryš,0,0,0,0,0,0,0,0,0,1
žoviální,0,0,0,0,1,0,1,0,0,0
radost,0,0,0,0,1,0,1,0,0,0
rozradostněný,0,0,0,0,1,0,1,0,0,1
radostný,0,0,0,0,1,0,1,0,0,0
jásavý,0,0,0,0,1,0,1,0,1,1
jubileum,0,0,0,0,1,0,1,0,1,0
soudce,0,0,0,0,0,0,0,0,0,0
soudit,0,0,0,0,0,0,0,0,0,0
rozsudek,0,0,0,0,0,0,0,0,1,0
soudní,0,1,0,0,0,0,1,0,0,1
justiční,0,1,0,0,0,0,0,0,0,1
soudný,0,0,0,0,0,0,1,0,0,1
džbán,0,0,0,0,0,0,0,0,0,0
žonglovat,0,0,0,0,0,0,0,0,0,0
žonglování,0,0,0,0,0,0,0,0,0,0
džus,0,0,0,0,0,0,0,0,0,0
šťavnatý,0,0,0,0,0,0,0,0,0,0
míchanice,0,0,0,0,0,1,0,0,0,0
neuspořádané,0,0,0,0,0,0,0,0,0,0
jumbo,0,0,0,0,0,0,0,0,0,0
skok,0,0,0,0,1,0,1,0,0,0
křižovatka,0,0,0,0,0,0,0,0,0,0
spojení,0,0,0,0,0,0,0,0,0,0
džungle,0,0,0,1,0,0,0,0,0,0
juniorský,0,0,0,0,0,0,0,0,0,0
haraburdí,0,0,0,0,0,1,0,0,0,0
junta,0,0,0,0,0,1,0,0,0,0
právní,0,0,0,0,0,0,0,0,0,0
jurisdikce,0,0,0,0,0,0,0,0,0,0
judikatura,0,0,0,0,0,0,0,1,0,0
právník,0,0,0,0,0,0,0,0,0,1
porota,0,0,0,0,0,0,0,0,0,1
spravedlnost,0,0,0,0,0,0,1,0,0,1
ospravedlnitelné,0,0,0,0,0,0,1,0,0,1
odůvodnění,0,0,0,0,0,0,1,0,0,0
ospravedlnit,0,0,0,0,0,0,0,0,0,0
juta,0,0,0,0,0,0,0,0,0,0
mladistvý,0,0,0,0,0,1,0,0,0,0
juxtapozice,0,0,0,0,0,0,0,0,0,0
kaiser,0,0,0,0,0,0,0,0,0,0
kaleidoskop,0,0,0,0,0,0,0,0,0,0
klokan,0,0,0,0,0,0,0,0,0,0
kanji,0,0,0,0,0,0,0,0,0,0
karma,0,0,0,0,0,0,0,0,0,0
kajak,0,0,0,0,0,0,0,0,0,0
kýl,0,0,0,0,0,0,0,0,0,0
brankář,0,0,0,0,0,0,0,0,0,0
udržování,0,0,0,0,0,0,0,0,0,0
dárek na památku,0,0,0,0,0,0,1,0,0,0
soudek,0,0,0,0,0,0,0,0,0,0
ken,0,0,0,0,0,0,1,0,0,0
chovatelská stanice,0,0,0,0,0,0,0,1,0,0
kern,0,0,0,0,0,1,0,0,0,0
jádro,0,0,0,0,0,0,0,0,0,0
petrolej,0,0,0,1,0,0,0,0,0,0
konvice,0,0,0,0,0,0,0,0,0,0
klíč,0,0,0,0,0,0,0,0,0,0
klíčová dírka,0,0,0,0,0,0,0,0,0,0
hlavní poznámka,0,0,0,0,0,0,1,0,0,0
základní kámen,0,0,0,0,0,0,1,0,0,0
khaki,0,0,0,0,0,0,0,0,0,0
chán,0,0,0,1,0,0,0,0,0,1
kop,1,0,0,0,0,1,0,0,0,0
kopání,1,0,0,0,0,0,0,0,0,0
dítě,0,0,0,0,0,0,0,0,0,0
dělat si srandu,0,0,0,0,0,0,0,0,0,0
unést,1,0,0,1,0,1,0,1,1,0
zabít,0,0,0,1,0,1,0,1,0,0
zabíjení,1,0,0,1,0,1,0,1,0,0
pec,0,0,0,0,0,0,0,0,0,0
kilogram,0,0,0,0,0,0,0,0,0,0
kilometr,0,0,0,0,0,0,0,0,0,0
kilt,0,0,0,0,0,0,0,0,0,0
kimono,0,0,0,0,0,0,0,0,0,0
příbuzní,0,0,0,0,0,0,0,0,0,0
druh,0,0,0,0,1,0,1,0,0,1
mateřská školka,0,0,0,0,0,0,0,0,0,0
laskavost,0,0,0,0,0,0,1,0,0,0
příbuzenství,0,1,0,0,1,0,1,0,0,1
kinematika,0,0,0,0,0,0,0,0,0,0
král,0,0,0,0,0,0,1,0,0,0
království,0,0,0,0,0,0,0,0,0,0
zamotat,0,0,0,0,0,0,0,0,0,0
výstřední,0,0,0,0,0,0,0,0,0,0
stánek,0,0,0,0,0,0,0,0,0,0
kostel,0,0,0,0,0,0,0,0,0,0
polibek,0,1,0,0,1,0,1,0,1,0
souprava,0,0,0,0,0,0,0,0,0,0
kuchyně,0,0,0,0,0,0,0,0,0,0
papírový drak,0,0,1,0,0,1,0,0,0,0
kotě,0,0,0,0,1,0,1,0,0,1
zručnost,0,0,0,0,0,0,1,0,0,0
batoh,0,0,0,0,0,0,0,0,0,0
hníst,0,0,0,0,0,0,0,0,0,0
koleno,0,0,0,0,0,0,0,0,0,0
