Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
רוֹב מוֹחֵץ,0,0,0,1,0,1,0,1,0,0
נתיב,0,0,0,0,0,0,0,0,0,0
שפה,0,0,0,0,0,0,0,0,0,0
רָפֶה,0,0,0,0,0,1,0,0,0,0
לְהִתְמוֹגֵג,0,0,0,0,0,1,0,0,0,0
נמק,0,0,0,1,0,1,0,1,0,0
גָבוֹהַ וְרָזֵה,0,0,0,0,0,0,0,0,0,0
פָּנָס,0,0,0,0,0,0,0,0,0,0
הקפה,0,0,0,0,0,0,0,0,0,0
דַשׁ,0,0,0,0,0,0,0,0,0,0
לִשְׁגוֹת,0,0,0,0,0,1,0,0,0,0
פג,0,0,0,0,0,0,0,0,0,0
גְנֵבָה,0,0,1,0,0,1,0,0,0,0
שׁוּמָן,0,0,0,0,0,0,0,0,0,0
מזווה,0,0,0,0,0,0,0,0,0,0
גָדוֹל,0,0,0,0,0,0,0,0,0,0
יותר גדול,0,0,1,0,0,0,0,0,1,1
לארגו,0,0,0,0,0,0,0,0,0,0
לְהִשְׁתַעֲשֵׁעַ,0,0,0,0,0,0,0,0,0,0
זַחַל,0,0,0,0,0,0,0,0,0,0
גָרוֹן,0,0,0,0,0,0,0,0,0,0
לייזר,0,0,0,0,0,0,1,0,0,1
לְהַצְלִיף,1,0,0,1,0,1,0,0,0,0
בַּחוּרָה,0,0,0,0,0,0,0,0,0,0
פְּלָצוּר,0,0,0,0,0,0,0,0,0,0
מתמשך,0,0,0,0,0,0,0,0,0,0
בְּרִיחַ,0,0,0,0,0,0,0,0,0,0
מאוחר,0,0,0,0,0,1,0,1,0,0
איחור,0,0,0,0,0,1,0,0,0,0
חָבוּי,1,1,1,0,0,1,0,0,1,0
צְדָדִי,0,0,0,0,0,0,0,0,0,0
לרוחב,0,0,0,0,0,0,0,0,0,0
שרף גומי,0,0,0,0,0,0,0,0,0,0
מַחֲרָטָה,0,0,0,0,0,0,0,0,0,0
לְהַקְצִיף,0,0,0,0,0,0,0,0,0,0
קו רוחב,0,0,0,0,0,0,0,0,0,0
בתי שימוש,0,0,1,0,0,1,0,0,0,0
סָרִיג,0,0,0,0,0,0,0,0,0,0
רָאוּי לְשֶׁבַח,0,0,0,0,0,0,1,0,0,0
לִצְחוֹק,0,0,0,0,1,0,1,0,1,0
מַצחִיק,0,0,1,0,0,1,0,0,0,0
צוחק,0,0,0,0,1,0,1,0,0,0
צחוק,0,1,0,0,1,0,1,0,1,0
לְהַשִׁיק,0,1,0,0,0,0,1,0,0,0
כְּבִיסָה,0,0,0,0,0,0,0,0,0,0
חֲתַן פְּרָס,0,0,0,0,0,0,1,0,0,1
דַפנָה,0,0,0,0,0,0,1,0,0,0
זֵרֵי דַפנָה,0,0,0,0,1,0,1,0,0,0
לָבָה,1,0,0,1,0,1,0,0,0,0
שטיפה,0,0,0,0,0,0,0,0,0,0
שֵׁירוּתִים,0,0,1,0,0,0,0,0,0,0
אֲזוֹבִיוֹן,0,0,0,0,0,0,0,0,0,0
מפואר,0,0,0,0,0,0,1,0,0,0
חוֹק,0,0,0,0,0,0,0,0,0,1
חוּקִי,0,0,0,0,0,0,1,0,0,1
הֶפקֵרוּת,1,0,0,1,0,1,0,0,0,0
דֶשֶׁא,0,0,0,0,0,0,0,0,0,0
תביעה משפטית,1,0,1,1,0,1,0,1,1,0
עורך דין,1,0,1,1,0,1,0,0,0,0
רָפֶה,0,0,0,0,0,1,0,1,0,0
חומר משלשל,0,0,1,1,0,1,0,0,0,0
לְהַנִיחַ,0,0,0,0,0,0,0,0,0,0
שִׁכבָה,0,0,0,0,0,0,0,0,0,0
מְרוּבָּד,0,0,0,0,0,0,0,0,0,0
הֶדיוֹט,0,0,0,0,0,0,0,0,0,0
עָצֵל,0,0,0,0,0,1,0,0,0,0
ליאה,0,0,0,0,0,0,0,0,0,0
עוֹפֶרֶת,0,0,0,0,0,0,1,0,0,0
מַנהִיג,0,0,0,0,0,0,1,0,0,1
מוֹבִיל,0,0,0,0,0,0,0,0,0,1
מוביל,0,0,0,0,0,0,0,0,0,0
עלה,0,0,0,0,0,0,0,0,0,0
עָלוֹן,0,0,0,0,0,0,0,0,0,0
מְכוּסֶה עַלִים,0,0,0,0,0,0,0,0,0,0
לִיגָה,0,0,0,0,0,0,1,0,0,0
דְלִיפָה,0,0,0,0,0,1,0,0,0,0
דְלִיפָה,0,0,0,0,0,1,0,0,0,0
דולף,0,0,0,0,0,1,0,0,0,0
רָזֶה,0,0,0,0,0,0,0,0,0,0
נשען,0,0,0,0,0,0,0,0,0,0
נשען,0,0,0,0,0,0,0,0,0,1
לִקְפּוֹץ,0,0,0,0,0,0,0,0,0,0
לִלמוֹד,0,0,0,0,0,0,1,0,0,0
מְלוּמָד,0,0,0,0,0,0,0,0,0,0
לומד,0,0,0,0,0,0,0,0,0,0
לְמִידָה,0,0,0,0,0,0,1,0,0,0
חוזה שכירות,0,0,0,0,0,0,0,0,0,0
רצועה,0,0,0,0,0,0,0,0,0,0
עוֹר,0,0,0,0,0,0,0,0,0,0
עוֹרִי,0,0,0,0,0,0,0,0,0,0
לעזוב,0,0,0,0,0,1,0,1,1,0
הַרצָאָה,0,0,0,0,0,0,0,0,0,0
מַרצֶה,0,0,0,0,0,0,1,0,0,0
מַדָף,0,0,0,0,0,0,0,0,0,0
פִּנקָס,0,0,0,0,0,0,0,0,0,0
לי,0,0,0,0,0,0,0,0,0,0
עֲלוּקָה,0,0,0,0,0,1,0,0,0,0
עלוקות,0,0,1,1,0,1,0,0,0,0
לִרְאוֹת,0,0,1,0,0,1,0,0,0,0
עצבני,0,0,0,0,0,0,0,0,1,0
שְׁמָרִים,0,0,0,0,0,0,0,0,0,0
מֶרחַב תִמרוּן,0,0,0,0,0,0,1,0,0,0
שמאלה,0,0,0,0,0,0,0,0,0,0
רגל,0,0,0,0,0,0,0,0,0,0
מוֹרֶשֶׁת,0,0,0,0,0,0,0,0,0,0
משפטי,0,0,0,0,0,0,1,0,0,1
חוּקִיוּת,0,0,0,0,0,0,0,0,0,0
לְהַכשִׁיר,0,0,0,0,0,0,0,0,0,0
לגליזציה,1,0,0,1,1,0,1,0,0,1
מבחינה חוקית,0,0,0,0,0,0,0,0,0,0
אגדה,0,0,0,0,0,0,0,0,0,0
אגדי,0,0,0,0,0,0,1,0,0,0
קְרִיאוּת,0,0,0,0,0,0,1,0,0,0
קָרִיא,0,0,0,0,0,0,1,0,0,0
לִגִיוֹן,0,0,0,0,0,0,0,0,0,0
לְחוֹקֵק,0,0,0,0,0,0,0,0,0,0
חֲקִיקָה,0,0,0,0,0,0,0,0,0,0
חקיקה,0,0,0,0,0,0,0,0,0,0
מְחוֹקֵק,0,0,0,0,0,0,0,0,0,1
בֵּית מְחוֹקְקִים,0,0,0,0,0,0,0,0,0,1
לֵגִיטִימִיוּת,0,0,0,0,0,0,0,0,0,1
רגליים,0,0,0,0,0,0,0,0,0,0
קטניות,0,0,0,0,0,0,0,0,0,0
פְּנַאִי,0,1,0,0,1,0,1,0,1,1
בנחת,0,0,0,0,0,0,1,0,0,0
הלמה,0,0,0,0,0,0,1,0,0,0
לימון,0,0,1,0,0,1,0,0,0,0
לְהַלווֹת,0,0,0,0,0,0,0,0,0,0
מַשׁאִיל,0,0,0,0,0,0,0,0,0,1
הַשׁאָלָה,0,0,0,0,0,0,0,0,0,0
אורך,0,0,0,0,0,0,0,0,0,0
לְהַאֲרִיך,0,0,0,0,0,0,0,0,0,0
התארך,0,0,0,0,0,0,0,0,0,0
הִתאָרְכוּת,0,0,0,0,0,0,0,0,0,0
לְאוֹרֶך,0,0,0,0,0,0,0,0,0,0
אָרוֹך,0,0,0,0,0,0,0,0,0,0
יָד רָכָּה,0,0,0,0,0,0,0,0,0,0
וַתְרָן,0,0,0,0,0,0,1,0,0,0
עֲדָשָׁה,0,0,0,0,0,0,0,0,0,0
נָמֵר,0,0,0,0,0,0,0,0,0,0
צָרַעַת,0,0,1,1,0,1,0,1,0,0
שׂוֹכֵר,0,0,0,0,0,0,0,0,0,0
לְהַקְטִין,0,1,0,0,0,1,0,0,0,0
הִתמַעֲטוּת,0,0,0,0,0,0,0,0,0,0
קָטָן יוֹתֵר,0,0,1,0,0,1,0,0,0,0
שיעור,0,1,0,0,0,0,1,0,0,1
מַחכִּיר,0,0,0,0,0,0,0,0,0,0
קָטלָנִי,0,0,1,1,0,1,0,1,0,0
רָדוּם,0,0,0,0,0,0,0,0,0,0
תַרְדֵמָה,0,0,0,0,0,1,0,1,0,0
מִכְתָב,0,1,0,0,0,0,0,0,0,0
מְלוּמָד,0,1,0,0,0,0,1,0,0,1
אותיות,0,0,0,0,0,0,0,0,0,0
חסה,0,0,0,0,0,0,0,0,0,0
לוקמיה,1,0,0,1,0,1,0,1,0,0
קַבָּלַת פָּנִים רִשׁמִית,0,0,0,0,0,0,0,0,0,1
רָמָה,0,0,0,0,0,0,1,0,0,1
מָנוֹף,0,0,0,0,0,0,0,0,0,0
מינוף,0,0,0,0,0,0,1,0,0,0
לִגבּוֹת,0,0,0,0,0,1,0,0,0,0
זִמָתִי,0,0,1,0,0,1,0,0,0,0
לֵקסִיקוֹן,0,0,0,0,0,0,0,0,0,0
ley,0,0,0,0,0,0,0,0,0,0
התחייבויות,0,0,0,0,0,0,0,0,0,0
אחריות,0,0,0,0,0,0,0,0,0,0
קֶשֶׁר,0,0,0,0,0,1,0,0,0,0
שַׁקרָן,0,0,1,0,0,1,0,0,0,0
עֲלִילָה,1,0,0,1,0,1,0,0,0,1
מַשׁמִיץ,0,0,0,0,0,0,0,0,0,0
לִיבֵּרָלִי,0,0,0,0,0,1,1,0,0,0
לִיבֵּרָלִיוּת,0,0,0,0,0,0,0,0,0,0
לְשַׁחְרֵר,1,1,0,0,1,0,1,0,1,1
שִׁחרוּר,0,1,0,0,1,0,1,0,1,0
חוֹפֶשׁ,0,1,0,0,1,0,1,0,1,1
לִיבִּידוֹ,0,0,0,0,0,0,0,0,0,0
סַפרָן,0,0,0,0,0,0,0,0,0,0
סִפְרִיָה,0,0,0,0,0,0,1,0,0,0
לִיברִית,0,0,0,0,0,0,0,0,0,0
רישיון,0,0,0,0,0,0,0,0,0,0
חֲזָזִית,0,0,0,0,0,0,0,0,0,0
לְלַקֵק,0,0,1,0,0,1,0,0,0,0
מִכסֶה,0,0,0,0,0,0,0,0,0,0
שקר,1,0,1,0,0,1,0,1,0,0
ליאז',0,0,0,0,0,0,0,0,0,0
שִׁעבּוּד,0,0,0,0,0,0,0,0,0,0
במקום,0,0,0,0,0,0,0,0,0,0
סגן,0,0,0,0,0,0,0,0,0,1
חַיִים,0,0,0,0,0,0,0,0,0,0
דם חיים,0,0,0,0,0,0,1,0,0,0
סִירַת הַצָלָה,0,0,0,0,0,0,0,0,0,0
חֲסַר חַיִים,0,0,0,1,0,1,0,1,0,0
כְּמוֹ בַּחַיִים,0,0,0,0,0,0,0,0,0,0
מֶשֶׁך כֹּל הָחַיִים,0,0,0,0,0,0,0,0,0,0
לכל החיים,0,0,0,0,0,0,0,0,0,0
מעלית,0,0,0,0,0,0,0,0,0,0
רְצוּעָה,0,0,0,0,0,0,0,0,0,0
קשירה,0,0,0,0,0,0,0,0,0,0
אוֹר,0,0,0,0,0,0,0,0,0,0
לְהִתְבַּהֵר,0,0,0,0,0,0,0,0,0,0
מִגדַלוֹר,0,0,0,0,0,0,1,0,0,0
קְלִילוּת,0,0,0,0,0,0,0,0,0,0
בָּרָק,1,0,0,1,0,0,0,0,1,0
סְבִירוּת,0,0,0,0,0,0,0,0,0,0
דְמוּת,0,0,0,0,0,0,0,0,0,0
כְּמוֹ כֵן,0,0,0,0,0,0,0,0,0,0
טַעַם,0,0,0,0,1,0,1,0,0,1
לִילָך,0,0,0,0,0,0,0,0,0,0
שׁוֹשָׁן,0,0,0,0,0,0,0,0,0,0
אֵיבָר,0,0,0,0,0,0,0,0,0,0
נְשִׁיָה,0,0,0,0,0,0,0,0,0,0
לְהַגבִּיל,0,0,0,0,0,0,0,0,0,0
הַגבָּלָה,0,0,0,0,0,0,0,0,0,0
מוגבל,1,0,0,0,0,1,0,1,0,0
ללא גבולות,0,0,0,0,0,0,0,0,0,0
לִימוּזִינָה,0,0,0,0,0,0,0,0,0,0
לִצְלוֹעַ,0,0,0,0,0,1,0,0,0,0
לין,0,0,0,0,0,0,0,0,0,0
קַו,0,0,0,0,0,0,0,0,0,0
יוּחֲסִין,0,0,0,0,0,0,0,0,0,0
מְקוּוקַו,0,0,0,0,0,0,0,0,0,0
ליניארי,0,0,0,0,0,0,0,0,0,0
מרופד,0,0,0,0,0,0,0,0,0,0
מצעים,0,0,0,0,0,0,0,0,0,0
אֳנִיָה,0,0,0,0,0,0,0,0,0,0
שורות,0,0,0,1,0,0,0,0,0,0
לְהִשְׁתַהוֹת,0,1,0,0,0,0,0,0,0,0
לָשׁוֹן,0,0,0,0,0,0,0,0,0,0
לְשׁוֹנִי,0,0,0,0,0,0,0,0,0,0
בַּלשָׁן,0,0,0,0,0,0,1,0,0,1
לשוני,0,0,0,0,0,0,0,0,0,0
בַּלשָׁנוּת,0,0,0,0,0,0,0,0,0,0
בִּטנָה,0,0,0,0,0,0,0,0,0,0
קישור,0,0,0,0,0,0,0,0,0,0
לִינוֹלֵאוּם,0,0,0,0,0,0,0,0,0,0
מוֹך,0,0,0,0,0,1,0,0,0,0
אַריֵה,0,0,0,1,0,0,1,0,0,0
שָׂפָה,0,0,0,0,0,0,0,0,0,0
שְׂפָתוֹן,0,0,0,0,0,0,0,0,0,0
נזילות,0,0,0,0,0,0,0,0,0,0
נוזלי,0,0,0,0,0,0,0,0,0,0
לִיקֵר,0,0,0,0,0,0,0,0,0,0
נוזל,0,0,0,0,0,0,0,0,0,0
לְחַסֵל,0,0,0,0,0,0,0,0,0,0
חיסול,0,0,0,0,0,0,0,0,0,0
מְפָרֵק,0,0,0,0,0,0,0,0,0,0
נְזִילוּת,0,0,0,0,0,0,0,0,0,0
מַשׁקֶה חָרִיף,1,0,0,0,1,1,0,1,0,0
עִלְגוּת,0,0,0,0,0,0,0,0,0,0
רשימה,0,0,0,0,0,0,0,0,0,0
להקשיב,0,0,0,0,0,0,0,0,0,0
מַאֲזִין,0,0,0,0,0,0,0,0,0,0
רישום,0,0,0,0,0,0,0,0,0,0
אָדִישׁ,0,0,0,0,0,1,0,1,0,0
ליטניה,0,0,0,0,0,0,0,0,0,0
פשוטו כמשמעו,0,0,0,0,0,0,0,0,0,0
סִפְרוּתִי,0,0,0,0,0,0,0,0,0,0
סִפְרוּת,0,0,0,0,0,0,0,0,0,0
גָמִישׁ,0,0,0,0,0,0,1,0,0,0
דְפוּס אֶבֶן,0,0,0,0,0,0,0,0,0,0
לִיתוֹגְרָפִיָה,0,0,0,0,0,0,0,0,0,0
ליתולוגיה,0,0,0,0,0,0,0,0,0,0
ליתוספרה,0,0,0,0,0,0,0,0,0,0
בַּעַל דִין,0,0,0,0,0,1,0,0,0,0
להתדיין,1,1,1,1,0,1,0,1,0,0
ליטיגציה,0,0,0,0,0,1,0,0,0,0
מתדיינים,1,0,1,0,0,1,0,0,0,0
אַשׁפָּה,0,0,0,0,0,1,0,0,0,0
חוֹף הַיָם,0,0,0,0,0,0,0,0,0,0
פּוּלחָן,0,0,0,0,0,0,0,0,0,0
פַּרנָסָה,0,0,0,0,0,0,0,0,0,0
מַדִים,0,0,0,0,0,0,0,0,0,0
רותח מכעס,1,0,1,0,0,1,0,0,0,0
חַי,0,0,0,0,0,0,0,0,0,0
לָאמָה,0,0,0,0,0,0,0,0,0,0
לִטעוֹן,0,0,0,0,0,0,0,0,0,0
לְהִתְבַּטֵל,0,0,0,0,0,1,0,0,0,0
בַּטלָן,0,0,0,0,0,1,0,0,0,0
טִין,0,0,0,0,0,0,0,0,0,0
לְהַלווֹת,0,0,0,0,0,0,0,0,0,0
מְתַעֵב,1,0,0,0,0,1,0,0,0,0
לתעב,1,0,1,0,0,1,0,0,0,0
תיעוב,0,0,1,0,0,1,0,0,0,0
נִתעָב,1,0,1,0,0,1,0,0,0,0
לובי,0,0,0,0,0,0,0,0,0,0
שְׁתַדְלָן,0,0,0,0,0,1,0,0,0,0
אוּנָה,0,0,0,0,0,0,0,0,0,0
מְקוֹמִי,0,0,0,0,0,0,0,0,0,0
מקומי,0,0,0,0,0,0,0,0,0,0
מָקוֹם,0,0,0,0,0,0,0,0,0,0
לוקליזציה,0,0,0,0,0,0,0,0,0,0
לְמַקֵם,0,1,0,0,0,0,0,0,0,0
לְאַתֵר,0,0,0,0,0,0,0,0,0,0
מקום,0,0,0,0,0,0,0,0,0,0
לוך,0,0,0,0,0,0,0,0,0,0
לנעול,0,0,0,0,0,0,0,0,0,0
תָא,0,0,0,0,0,0,0,0,0,0
פורץ מנעולים,0,0,0,0,0,0,0,0,0,0
נעל,0,0,0,1,0,1,0,1,0,0
תְנוּעָה,0,0,0,0,0,0,0,0,0,0
קַטָר,0,0,0,0,0,0,0,0,0,0
אַרְבֶּה,0,0,0,1,0,1,0,0,0,0
לִשְׁכָּה,0,0,0,0,0,0,0,0,0,0
דייר,0,0,0,0,0,0,0,0,0,0
לִינָה,0,0,0,0,0,0,0,0,0,1
עֲלִיַת גַג,0,0,0,0,0,0,0,0,0,0
מתנשא,0,0,0,0,0,1,0,0,0,0
עֵץ,0,0,0,0,0,0,0,0,0,0
לוֹגָרִיתְם,0,0,0,0,0,0,0,0,0,0
לוגריתמי,0,0,0,0,0,0,0,0,0,0
הִגָיוֹן,0,0,0,0,0,0,0,0,0,0
הגיוני,0,0,0,0,0,0,1,0,0,0
לוֹגִיסטִיקָה,0,0,0,0,0,0,0,0,0,0
לוגו,0,0,0,0,0,0,0,0,0,0
יָרֵך,0,0,0,0,0,0,0,0,0,0
סוּכָּריָה עַל מַקֵל,0,0,0,0,0,0,0,0,0,0
בּוֹדֵד,0,0,0,0,0,0,0,1,0,0
בְּדִידוּת,0,0,0,1,0,1,0,1,0,0
בּוֹדֵד,1,0,1,1,0,1,0,1,0,0
גַלמוּד,0,0,0,0,0,1,0,1,0,0
ארוך,0,1,0,0,0,0,0,0,0,0
אֲרִיכוּת יָמִים,0,0,0,0,0,0,1,0,0,0
גַעגוּעִים,0,1,0,0,0,0,0,1,0,0
קו אורך,0,0,0,0,0,0,0,0,0,0
אֹרכִּי,0,0,0,0,0,0,0,0,0,0
לאורך,0,0,0,0,0,0,0,0,0,0
לוּ,0,0,1,0,0,1,0,0,0,0
תזהר,0,0,0,0,0,0,0,0,0,0
נוֹל,0,1,0,1,0,1,0,0,0,0
הַשׁחָלָה,0,0,0,0,0,0,0,0,0,0
טיפשי,0,0,1,0,0,1,0,0,0,0
מְשׁוּגָע,0,0,0,0,0,1,0,0,0,0
לוּלָאָה,0,0,0,0,0,0,0,0,0,0
פִּרְצָה,0,0,0,0,0,0,0,0,0,0
לְשַׁחְרֵר,0,0,0,0,0,0,0,0,0,0
הַתָרָה,0,0,0,0,0,0,0,0,0,0
לִבזוֹז,0,0,0,0,0,1,0,0,0,0
לִגדוֹעַ,0,0,0,0,0,0,0,0,0,0
סתומה,0,0,0,0,0,0,0,0,0,0
אָדוֹן,0,0,1,0,0,1,1,0,0,1
אדונים,0,0,0,0,0,0,0,0,0,0
אַדְנוּת,0,0,0,0,0,0,1,0,0,0
תוֹרָה,0,0,0,0,0,0,0,0,0,0
מַשָׂאִית,0,0,0,0,0,0,0,0,0,0
לאבד,1,0,1,1,0,1,0,1,1,0
לאבד,1,0,0,0,0,1,0,1,0,0
הֶפסֵד,1,0,0,1,0,1,0,1,0,0
אָבֵד,0,0,0,0,0,1,0,1,0,0
מִגרָשׁ,0,0,0,0,0,0,0,0,0,0
תַחלִיב,0,0,0,0,0,0,0,0,0,0
המון,0,0,0,0,0,0,0,0,0,0
הגרלה,0,1,0,0,0,0,0,0,0,0
לוֹטוֹ,0,0,0,0,0,0,0,0,0,0
בְּקוֹל רָם,0,0,0,0,0,0,0,0,0,0
בקולי קולות,0,0,0,0,0,0,0,0,0,0
קוֹלָנִיוּת,1,0,0,0,0,1,0,0,0,0
טְרַקלִין,0,0,0,0,0,1,0,0,0,0
כינה,0,0,1,0,0,1,0,0,0,0
חָבִיב,0,0,0,0,1,0,1,0,0,1
אהבה,0,0,0,0,1,0,1,0,0,0
חביב,0,1,0,0,1,0,1,1,1,1
התעלסות,0,0,0,0,1,0,1,0,0,1
מְאַהֵב,0,1,0,0,1,0,1,0,0,1
אוהב,0,0,0,0,1,0,1,0,0,1
נמוך יותר,0,0,0,0,0,1,0,1,0,0
הוֹרָדָה,0,0,0,0,0,1,0,0,0,0
הנמוך ביותר,0,0,0,0,0,1,0,1,0,0
השפלה,0,0,0,0,0,1,0,0,0,0
צָנוּעַ,0,0,0,0,0,1,0,1,0,0
נֶאֱמָן,0,0,0,1,1,0,1,0,1,1
נֶאֱמָנוּת,0,0,0,0,0,0,1,0,0,1
לָסוּך,0,0,0,0,0,0,0,0,0,0
סִיכָה,0,0,0,0,0,0,0,0,0,0
מַזָל,0,1,0,0,1,0,1,0,1,0
בַּר מַזָל,0,0,0,0,1,0,1,0,1,0
מְגוּחָך,0,0,0,0,0,1,0,0,0,0
לִסְחוֹב,0,0,0,0,0,0,0,0,0,0
מטען,0,0,0,0,0,0,0,0,0,0
לְהַרְגִיעַ,0,1,0,0,0,0,0,0,0,0
שיר ערש,0,0,0,0,0,0,0,0,0,0
מוֹתָנִי,0,0,0,0,0,0,0,0,0,0
עֵץ,0,0,0,0,0,0,0,0,0,0
עצים,0,0,0,0,0,1,0,0,0,0
זוֹרֵחַ,0,0,0,0,0,0,0,0,0,0
זוֹרֵחַ,0,0,0,0,0,0,0,0,0,0
גוש,0,0,0,0,0,1,0,0,0,0
מְסוּקָס,0,0,1,0,0,1,0,0,0,0
סַהֲרוּרִיוּת,1,0,1,1,0,1,0,1,0,0
יְרֵחִי,0,0,0,0,0,0,0,0,0,0
מְטוּרָף,1,0,1,1,0,1,0,0,0,0
ארוחת צהריים,0,0,0,0,0,0,0,0,0,0
ארוחת צהריים,0,0,0,0,0,0,0,0,0,0
נְגִיחָה,0,0,0,0,0,0,0,0,1,0
ריאות,0,0,0,0,0,0,0,0,0,0
תְנוּדָה,0,0,0,0,0,1,0,0,0,0
לִפתוֹת,0,0,0,0,0,1,0,0,0,0
זוועה,0,0,1,0,0,1,0,0,0,0
לְהִסְתָתֵר,0,0,0,0,0,1,0,0,0,0
אוֹרְבָנִי,0,0,0,0,0,1,0,0,0,0
טָעִים מְאוֹד,0,1,0,0,1,0,1,0,0,0
סומק,0,0,1,0,0,1,0,1,0,0
תְשׁוּקָה,0,1,0,0,0,1,0,0,0,0
בְּהִיקוּת,0,0,0,0,1,0,1,0,0,0
חֶמדָנִי,0,0,0,0,0,1,0,0,0,0
מַברִיק,0,0,0,0,0,0,1,0,0,0
בָּרִיא,0,0,1,0,0,0,0,0,0,0
לָאוּטָה,0,0,0,0,0,0,0,0,0,0
שופעת,0,0,0,0,0,0,1,0,0,0
מְפוֹאָר,0,0,0,0,1,0,1,0,0,0
מוּתָרוּת,0,0,0,0,1,0,1,0,0,0
שֶׁקֶר,1,0,1,0,0,1,0,0,0,0
לִימפָה,0,0,0,0,0,0,0,0,0,0
לִימפָתִי,0,0,0,0,0,0,0,0,0,0
לִינץ',1,0,1,1,0,1,0,1,0,0
לִינקס,0,0,0,0,0,0,0,0,0,0
נֶבֶל,0,0,0,0,1,0,1,0,0,0
לִירִיקָה,0,0,0,0,0,0,0,0,0,0
לִירִי,0,0,0,0,1,0,1,0,0,0
שַׁרבִּיט,0,0,0,1,0,1,0,0,0,0
מְכוֹנָה,0,0,0,0,0,0,0,0,0,1
מְכוֹנוֹת,0,0,0,0,0,0,0,0,0,0
מְכוֹנַאִי,0,0,0,0,0,0,0,0,0,0
מָקָרֶל,0,0,0,0,0,0,0,0,0,0
מְטוּרָף,1,0,1,1,0,1,0,1,0,0
גְבֶרֶת,0,0,0,0,0,0,0,0,0,0
גְבֶרֶת,0,0,0,0,0,0,0,0,0,0
לְשַׁגֵעַ,1,0,0,1,0,1,0,0,0,0
מְטוּרָף,1,0,0,1,0,1,0,0,0,0
שִׁגָעוֹן,1,0,0,1,0,1,0,0,0,0
מַפִיָה,0,0,0,1,0,1,0,0,0,0
מגזין,0,0,0,0,0,0,0,0,0,0
קוסם,0,0,0,1,0,0,0,0,0,0
מַגֶנטָה,0,0,0,0,0,0,0,0,0,0
תוֹלַעַת,0,0,1,0,0,1,0,0,0,0
קֶסֶם,0,0,0,0,0,0,0,0,0,0
קִסמִי,0,1,0,0,1,0,1,0,1,0
קוֹסֵם,0,0,0,0,0,0,0,0,1,0
שׁוֹפֵט שָׁלוֹם,0,0,0,0,0,0,0,0,0,0
מִקפָּה,0,0,0,0,0,0,0,0,0,0
אַיִל,0,0,0,0,0,0,0,0,0,0
מַגנֵט,0,0,0,0,0,0,1,0,0,1
מַגנֶטִיוּת,0,0,0,0,0,0,1,0,0,0
מגנטיט,0,0,0,0,0,0,1,0,0,0
פְּאֵר,0,1,0,0,1,0,1,0,0,1
מְפוֹאָר,0,1,0,0,1,0,1,0,1,1
זכוכית מגדלת,0,0,0,0,0,0,0,0,0,0
לְהַגדִיל,0,0,0,0,0,0,0,0,0,0
עוצמה,0,0,0,0,0,0,0,0,0,0
עוֹרֵב הַנְחָלִים,0,0,0,0,0,0,0,0,0,0
עוזרת,0,0,0,0,0,0,0,0,0,0
עַלמָה,0,0,0,0,0,0,1,0,0,0
דוֹאַר,0,1,0,0,0,0,0,0,0,0
רָאשִׁי,0,0,0,0,0,0,1,0,0,0
יַבֶּשֶׁת,0,0,0,0,0,0,0,0,0,0
מַשׁעֵן עִקָרִי,0,0,0,0,0,0,1,0,0,1
תחזוקה,0,0,0,0,0,0,0,0,0,1
מַלכּוּתִי,0,1,0,0,1,0,1,0,1,1
גָאוֹן,0,0,0,0,0,0,1,0,0,1
גדול,0,0,0,0,0,0,1,0,0,0
רוֹב,0,0,0,0,1,0,1,0,0,1
עשה,0,0,0,0,0,0,0,0,0,0
יַצרָן,0,0,0,0,0,0,0,0,0,0
תַחֲלִיף,0,0,0,0,0,1,0,0,0,0
תפצה,0,0,0,0,0,0,0,0,0,0
מַחֲלָה,0,0,0,0,0,1,0,0,0,0
מְבוּכָה,0,0,0,0,0,1,0,1,0,0
מָלַרִיָה,0,0,1,1,0,1,0,1,0,0
מְרוּשָׁע,1,0,1,1,0,1,0,1,0,0
התעללות,0,0,1,0,0,1,0,0,0,0
נִווּל,0,0,0,0,0,1,0,0,0,0
זָדוֹן,1,0,0,1,0,1,0,0,0,0
זְדוֹנִי,1,0,1,1,0,1,0,1,0,0
לְהַשְׁמִיץ,1,0,1,0,0,1,0,0,0,0
ממאירות,0,0,0,1,0,1,0,1,0,0
מַמְאִיר,1,0,0,1,0,1,0,0,0,0
קֶנִיוֹן,0,0,0,0,0,0,0,0,0,0
חָשִׁיל,0,0,0,0,0,0,0,0,0,0
מַקֶבֶת,0,0,0,0,0,0,0,0,0,0
הַזנָחָה פּוֹשַׁעַת,1,0,0,0,0,1,0,0,0,0
אִמָא,0,0,0,0,0,0,0,0,0,1
יונק,0,0,0,0,0,0,0,0,0,0
מַמוּתָה,0,0,0,0,0,0,0,0,0,0
לנהל,0,0,0,0,0,0,1,0,0,1
הַנהָלָה,0,0,0,0,0,0,1,0,0,1
מנהל,0,0,0,0,0,0,0,0,0,0
מנדמוס,0,0,0,1,0,1,0,0,0,0
מַנדָרִין,0,0,0,0,0,0,1,0,0,1
מַנדָט,0,0,0,0,0,0,0,0,0,0
הלסת התחתונה,0,0,0,0,0,0,0,0,0,0
