Georgian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
გამაღიზიანებელი,1,0,1,0,0,1,0,0,0,0
გაღიზიანება,1,0,1,0,0,1,0,1,0,0
კუნძული,0,0,0,0,0,0,0,0,0,0
კუნძული,0,0,0,0,0,0,0,0,0,0
კუნძული,0,0,0,0,0,0,0,0,0,0
იზოლირება,0,0,0,0,0,0,0,1,0,0
იზოლირებული,0,0,0,1,0,1,0,1,0,0
იზოლაცია,0,0,0,0,0,1,0,1,0,0
იზომორფიზმი,0,0,0,0,0,0,0,0,0,0
იზოთერმული,0,0,0,0,0,0,0,0,0,0
პრობლემა,0,0,0,0,0,0,0,0,0,0
ქავილი,0,0,0,0,0,0,0,0,0,0
ქავილი,0,0,0,0,0,0,0,0,0,0
ნივთი,0,0,0,0,0,0,0,0,0,0
დეტალიზაცია,0,0,0,0,0,0,0,0,0,0
ნივთები,0,0,0,0,0,0,0,0,0,0
გამეორება,0,0,0,0,0,0,0,0,0,0
გამეორება,0,0,0,0,0,0,0,0,0,0
განმეორებადი,0,0,0,0,0,0,0,0,0,0
მოხეტიალე,0,0,0,0,0,0,0,0,0,0
მარშრუტი,0,0,0,0,0,0,0,0,0,0
სპილოს ძვალი,0,0,0,0,0,0,0,0,0,0
ჯაბი,1,0,0,0,0,0,0,0,0,0
ჯაბერი,0,0,0,0,0,1,0,0,0,0
ჯეკი,0,0,0,0,0,0,0,0,0,0
ჯაყოს,0,0,0,0,0,0,0,0,0,0
ჯეკპოტი,0,1,0,0,1,0,1,0,1,0
ჯეკები,0,0,0,0,0,0,0,0,0,0
ნეფრიტი,0,0,0,0,0,0,0,0,0,0
ჯაგ,0,0,0,0,0,0,0,0,0,0
დაკბილული,0,0,0,0,0,0,0,0,0,0
იაგუარი,0,0,0,0,0,0,0,0,0,0
ციხე,0,0,0,1,0,1,0,1,0,0
ჯემი,0,0,0,0,0,0,1,0,0,0
გაჭედილი,0,0,0,0,0,0,0,0,0,0
დამლაგებელი,0,0,1,0,0,0,0,0,0,0
იაპონია,0,0,0,0,0,0,0,0,0,0
ქილა,0,0,0,0,0,0,0,0,0,0
ჟარგონი,0,0,0,0,0,1,0,0,0,0
ჟრუანტელი,0,0,0,1,0,1,0,1,0,0
იასპი,0,0,0,0,0,0,0,0,0,0
სიყვითლე,0,0,0,1,0,1,0,0,0,0
სირბილი,0,0,0,0,0,0,0,0,0,0
ჯაველინი,0,0,0,0,0,0,0,0,0,0
ყბა,0,0,0,0,0,0,0,0,0,0
ყბები,0,0,0,1,0,0,0,0,0,0
ჯეი,0,0,0,0,0,0,0,0,0,0
ეჭვიანი,1,0,1,0,0,1,0,0,0,0
ეჭვიანობა,1,0,1,1,0,1,0,1,0,0
ჯინსი,0,0,0,0,0,0,0,0,0,0
ჯიპი,0,0,0,0,0,0,0,0,0,0
ჟელე,0,0,0,0,0,0,0,0,0,0
ჯენი,0,0,0,0,0,0,0,0,0,0
საფრთხეს უქმნის,1,0,0,1,0,1,0,0,0,0
საფრთხე,0,1,0,1,0,1,0,0,0,0
ჯოხი,1,0,0,0,0,0,0,0,1,0
მაისური,0,0,0,0,0,0,0,0,0,0
ხუმრობა,0,0,0,0,1,0,1,0,1,0
მასხარა,0,0,0,0,0,0,0,0,0,0
თვითმფრინავი,0,0,0,0,0,0,0,0,0,0
ნავსადგური,0,0,0,0,0,0,0,0,0,0
ძვირფასი ქვა,0,0,0,0,0,0,0,0,0,0
იუველირი,0,0,0,0,0,0,0,0,0,0
სამკაულები,0,0,0,0,0,0,0,0,0,0
ჯიბი,0,0,0,0,0,0,0,0,0,0
ჯიფი,0,0,0,0,0,0,0,0,0,0
ჯიმი,0,0,0,0,0,0,0,0,0,0
ჟინგლი,0,0,0,0,0,0,0,0,0,0
სამუშაო,0,0,0,0,0,0,1,0,0,0
ჯოკი,0,0,0,0,0,0,0,0,0,0
ჟოკეი,0,0,0,0,0,0,0,0,0,0
სირბილი,0,0,0,0,0,0,0,0,0,0
ჯონ,0,0,1,0,0,1,0,0,0,0
შეუერთდი,0,0,0,0,0,0,1,0,0,0
შეუერთდა,0,0,0,0,0,0,1,0,0,0
გაწევრიანების,0,0,0,0,0,0,0,0,0,0
ერთობლივი,0,0,0,0,0,0,0,0,0,0
ერთობლივად,0,0,0,0,0,0,0,0,0,0
ხუმრობა,0,0,0,0,0,1,0,0,0,0
ჯოკერი,0,0,0,0,1,0,1,0,1,0
ხუმრობს,0,0,0,0,0,0,1,0,0,0
შერყევა,0,0,0,0,0,0,0,0,1,0
ჟორნადა,0,0,0,0,0,1,0,0,0,0
ჯოტ,0,0,0,0,0,0,0,0,0,0
ჟურნალი,0,0,0,0,0,0,0,0,0,0
ჟურნალისტიკა,0,0,0,0,0,0,0,0,0,1
ჟურნალისტი,0,0,0,0,0,0,1,0,0,0
მოგზაურობა,0,1,0,1,1,0,1,0,0,0
მოგზაური,0,0,0,0,0,0,0,0,0,1
მხიარული,0,0,0,0,1,0,1,0,0,0
სიხარული,0,0,0,0,1,0,1,0,0,0
მხიარული,0,0,0,0,1,0,1,0,0,1
მხიარული,0,0,0,0,1,0,1,0,0,0
მხიარული,0,0,0,0,1,0,1,0,1,1
იუბილე,0,0,0,0,1,0,1,0,1,0
მოსამართლე,0,0,0,0,0,0,0,0,0,0
განსჯის,0,0,0,0,0,0,0,0,0,0
განაჩენი,0,0,0,0,0,0,0,0,1,0
სასამართლო,0,1,0,0,0,0,1,0,0,1
სასამართლო სისტემა,0,1,0,0,0,0,0,0,0,1
გონივრული,0,0,0,0,0,0,1,0,0,1
დოქი,0,0,0,0,0,0,0,0,0,0
ჟონგლირება,0,0,0,0,0,0,0,0,0,0
ჟონგლირება,0,0,0,0,0,0,0,0,0,0
წვენი,0,0,0,0,0,0,0,0,0,0
წვნიანი,0,0,0,0,0,0,0,0,0,0
შეჯვარება,0,0,0,0,0,1,0,0,0,0
აერია,0,0,0,0,0,0,0,0,0,0
ჯუმბო,0,0,0,0,0,0,0,0,0,0
ხტომა,0,0,0,0,1,0,1,0,0,0
შეერთება,0,0,0,0,0,0,0,0,0,0
გადაკვეთა,0,0,0,0,0,0,0,0,0,0
ჯუნგლები,0,0,0,1,0,0,0,0,0,0
უმცროსი,0,0,0,0,0,0,0,0,0,0
ნაგავი,0,0,0,0,0,1,0,0,0,0
ხუნტა,0,0,0,0,0,1,0,0,0,0
იურიდიული,0,0,0,0,0,0,0,0,0,0
იურისდიქცია,0,0,0,0,0,0,0,0,0,0
იურისპრუდენცია,0,0,0,0,0,0,0,1,0,0
იურისტი,0,0,0,0,0,0,0,0,0,1
ჟიურის,0,0,0,0,0,0,0,0,0,1
სამართლიანობა,0,0,0,0,0,0,1,0,0,1
გამართლებული,0,0,0,0,0,0,1,0,0,1
გამართლება,0,0,0,0,0,0,1,0,0,0
ამართლებს,0,0,0,0,0,0,0,0,0,0
ჯუთი,0,0,0,0,0,0,0,0,0,0
არასრულწლოვანი,0,0,0,0,0,1,0,0,0,0
შედარება,0,0,0,0,0,0,0,0,0,0
კაიზერი,0,0,0,0,0,0,0,0,0,0
კალეიდოსკოპი,0,0,0,0,0,0,0,0,0,0
კენგურუ,0,0,0,0,0,0,0,0,0,0
კანჯი,0,0,0,0,0,0,0,0,0,0
კარმა,0,0,0,0,0,0,0,0,0,0
კაიაკი,0,0,0,0,0,0,0,0,0,0
კილი,0,0,0,0,0,0,0,0,0,0
მეკარე,0,0,0,0,0,0,0,0,0,0
შენახვა,0,0,0,0,0,0,0,0,0,0
სამახსოვრო,0,0,0,0,0,0,1,0,0,0
კასრი,0,0,0,0,0,0,0,0,0,0
კენ,0,0,0,0,0,0,1,0,0,0
კვერნა,0,0,0,0,0,0,0,1,0,0
კერნი,0,0,0,0,0,1,0,0,0,0
ბირთვი,0,0,0,0,0,0,0,0,0,0
ნავთი,0,0,0,1,0,0,0,0,0,0
ქვაბი,0,0,0,0,0,0,0,0,0,0
გასაღები,0,0,0,0,0,0,0,0,0,0
გასაღების ხვრელი,0,0,0,0,0,0,0,0,0,0
მთავარი ნოტა,0,0,0,0,0,0,1,0,0,0
ქვაკუთხედი,0,0,0,0,0,0,1,0,0,0
ხაკი,0,0,0,0,0,0,0,0,0,0
ხანი,0,0,0,1,0,0,0,0,0,1
დარტყმა,1,0,0,0,0,1,0,0,0,0
წიხლებით,1,0,0,0,0,0,0,0,0,0
ბავშვი,0,0,0,0,0,0,0,0,0,0
ხუმრობს,0,0,0,0,0,0,0,0,0,0
გატაცება,1,0,0,1,0,1,0,1,1,0
მოკვლა,0,0,0,1,0,1,0,1,0,0
მოკვლა,1,0,0,1,0,1,0,1,0,0
ღუმელი,0,0,0,0,0,0,0,0,0,0
კილოგრამი,0,0,0,0,0,0,0,0,0,0
კილომეტრი,0,0,0,0,0,0,0,0,0,0
კილტი,0,0,0,0,0,0,0,0,0,0
კიმონო,0,0,0,0,0,0,0,0,0,0
ნათესავი,0,0,0,0,0,0,0,0,0,0
კეთილი,0,0,0,0,1,0,1,0,0,1
საბავშვო ბაღი,0,0,0,0,0,0,0,0,0,0
სიკეთე,0,0,0,0,0,0,1,0,0,0
ნათესაური,0,1,0,0,1,0,1,0,0,1
კინემატიკა,0,0,0,0,0,0,0,0,0,0
მეფე,0,0,0,0,0,0,1,0,0,0
სამეფო,0,0,0,0,0,0,0,0,0,0
კინკლაობა,0,0,0,0,0,0,0,0,0,0
კინკილი,0,0,0,0,0,0,0,0,0,0
კიოსკი,0,0,0,0,0,0,0,0,0,0
კირკი,0,0,0,0,0,0,0,0,0,0
კოცნა,0,1,0,0,1,0,1,0,1,0
ნაკრები,0,0,0,0,0,0,0,0,0,0
სამზარეულო,0,0,0,0,0,0,0,0,0,0
ფუტკარი,0,0,1,0,0,1,0,0,0,0
კნუტი,0,0,0,0,1,0,1,0,0,1
ნიჭი,0,0,0,0,0,0,1,0,0,0
ჩანთა,0,0,0,0,0,0,0,0,0,0
მოზილეთ,0,0,0,0,0,0,0,0,0,0
მუხლი,0,0,0,0,0,0,0,0,0,0
დაჩოქება,0,0,0,0,0,0,0,0,0,0
დაჩოქილი,0,0,0,0,0,0,0,0,0,0
დაჩოქება,0,0,0,1,0,1,0,1,0,0
ნიკერები,0,0,0,0,0,0,0,0,0,1
დანა,0,0,0,0,0,0,0,0,0,0
რაინდი,0,0,0,0,0,0,1,0,0,0
მოქსოვილი,0,0,0,0,0,0,0,0,0,0
ღილაკი,0,0,0,0,0,0,0,0,0,0
დაარტყა,0,0,0,0,0,0,0,0,0,0
დაარტყა,0,0,0,0,0,0,0,0,0,0
კვანძი,0,0,0,0,0,0,0,0,0,0
კვანძოვანი,0,0,0,0,0,1,0,0,0,0
იცის,0,0,0,0,0,0,1,0,0,0
შეგნებულად,0,0,0,0,0,0,0,0,0,0
ცოდნა,0,0,0,0,0,0,1,0,0,0
მუჭა,0,0,0,0,0,0,0,0,0,0
კოს,0,0,0,0,0,0,0,0,0,0
კრის,0,0,0,0,0,0,0,0,0,0
დიდება,0,0,0,0,1,0,1,0,0,0
ლაბორატორია,0,0,0,0,0,0,0,0,0,0
ეტიკეტი,0,0,0,0,0,0,0,0,0,1
შრომა,0,1,0,0,1,0,1,0,1,1
ლაბორატორია,0,0,0,0,0,0,0,0,0,0
შრომობდა,0,0,0,0,0,1,0,1,0,0
მუშა,0,0,0,0,0,0,0,0,0,0
მშრომელი,0,0,0,0,0,0,0,0,0,0
შრომატევადი,0,0,0,0,0,1,0,0,0,0
ლაბირინთი,0,1,0,0,0,1,0,0,0,0
ლაქი,0,0,0,0,0,0,0,0,0,0
მაქმანი,1,0,0,1,0,1,1,1,0,1
ნაკლებობა,0,0,0,0,0,1,0,0,0,0
აკლია,0,0,0,0,0,1,0,0,0,0
უნამუსო,0,0,0,0,0,1,0,0,0,0
ლაქი,0,0,0,0,0,0,0,0,0,0
ლაკროსი,0,0,0,0,0,0,0,0,0,0
ყმაწვილი,0,0,0,0,0,0,0,0,0,0
კიბე,0,0,0,0,0,0,0,0,0,0
დატვირთული,0,0,0,0,0,1,0,0,0,0
ტვირთამწეობა,0,0,0,0,0,0,0,0,0,0
კალთა,0,0,0,0,0,0,0,0,0,0
ქალბატონო,0,0,0,0,0,0,0,0,0,0
ჩამორჩენა,0,0,0,0,0,1,0,0,0,0
ჩამორჩენილი,1,1,1,0,0,1,0,1,0,0
ლაგუნა,0,0,0,0,0,0,0,0,0,0
ბუნაგი,0,0,0,0,0,1,0,0,0,0
საერო,0,0,0,0,0,0,0,0,0,0
ტბა,0,0,0,0,0,0,0,0,0,0
ლამის,0,0,0,0,0,0,0,0,0,0
ბატკნის,0,0,0,0,1,0,1,0,0,1
გოდება,0,0,1,1,0,1,0,1,0,0
გოდება,0,0,0,0,0,0,0,1,0,0
ლამინა,0,0,0,0,0,0,0,0,0,0
ლამინირებული,0,0,0,0,0,0,0,0,0,0
ნათურა,0,0,0,0,0,0,0,0,0,0
ლანსი,0,0,0,0,0,0,0,0,0,0
ლანსერი,0,0,0,0,0,0,0,0,0,0
მიწა,0,0,0,0,0,0,1,0,0,0
დაეშვა,0,0,0,0,0,0,1,0,0,0
სადესანტო,0,0,0,0,0,0,0,0,0,0
ზღვაზე გასასვლელი,0,0,0,0,0,0,0,0,0,0
მემამულე,0,0,0,0,0,0,0,0,0,0
ღირსშესანიშნაობა,0,0,0,0,0,0,0,0,0,1
მიწები,0,0,0,0,0,0,0,0,0,0
პეიზაჟი,0,0,0,0,0,0,0,0,0,0
გამწვანება,0,0,0,0,0,0,0,0,0,0
მეწყერი,0,0,0,1,0,1,0,1,0,0
შესახვევი,0,0,0,0,0,0,0,0,0,0
ენა,0,0,0,0,0,0,0,0,0,0
დაღლილი,0,0,0,0,0,1,0,0,0,0
იღუპება,0,0,0,0,0,1,0,0,0,0
იწურება,0,0,0,1,0,1,0,1,0,0
ლაჩარი,0,0,0,0,0,0,0,0,0,0
ფარანი,0,0,0,0,0,0,0,0,0,0
წრე,0,0,0,0,0,0,0,0,0,0
ლაფელი,0,0,0,0,0,0,0,0,0,0
ვადა,0,0,0,0,0,1,0,0,0,0
გაუქმდა,0,0,0,0,0,0,0,0,0,0
ქურდობა,0,0,1,0,0,1,0,0,0,0
ქონი,0,0,0,0,0,0,0,0,0,0
სალათი,0,0,0,0,0,0,0,0,0,0
დიდი,0,0,0,0,0,0,0,0,0,0
უფრო დიდი,0,0,1,0,0,0,0,0,1,1
ლარგო,0,0,0,0,0,0,0,0,0,0
ტოროლა,0,0,0,0,0,0,0,0,0,0
ლარვა,0,0,0,0,0,0,0,0,0,0
ხორხის,0,0,0,0,0,0,0,0,0,0
ლაზერული,0,0,0,0,0,0,1,0,0,1
წამწამი,1,0,0,1,0,1,0,0,0,0
ქალიშვილი,0,0,0,0,0,0,0,0,0,0
ლასო,0,0,0,0,0,0,0,0,0,0
ხანგრძლივი,0,0,0,0,0,0,0,0,0,0
ჩამკეტი,0,0,0,0,0,0,0,0,0,0
გვიან,0,0,0,0,0,1,0,1,0,0
დაგვიანება,0,0,0,0,0,1,0,0,0,0
ლატენტური,1,1,1,0,0,1,0,0,1,0
გვერდითი,0,0,0,0,0,0,0,0,0,0
ლატერალურად,0,0,0,0,0,0,0,0,0,0
ლატექსი,0,0,0,0,0,0,0,0,0,0
ხორხი,0,0,0,0,0,0,0,0,0,0
ქაფი,0,0,0,0,0,0,0,0,0,0
გრძედი,0,0,0,0,0,0,0,0,0,0
საპირფარეშოები,0,0,1,0,0,1,0,0,0,0
გისოსი,0,0,0,0,0,0,0,0,0,0
საქებარი,0,0,0,0,0,0,1,0,0,0
სიცილი,0,0,0,0,1,0,1,0,1,0
სასაცილო,0,0,1,0,0,1,0,0,0,0
იცინის,0,0,0,0,1,0,1,0,0,0
სიცილი,0,1,0,0,1,0,1,0,1,0
გაშვება,0,1,0,0,0,0,1,0,0,0
სამრეცხაო,0,0,0,0,0,0,0,0,0,0
ლაურეატი,0,0,0,0,0,0,1,0,0,1
დაფნა,0,0,0,0,0,0,1,0,0,0
დაფნები,0,0,0,0,1,0,1,0,0,0
ლავა,1,0,0,1,0,1,0,0,0,0
ამორეცხვა,0,0,0,0,0,0,0,0,0,0
ტუალეტი,0,0,1,0,0,0,0,0,0,0
ლავანდა,0,0,0,0,0,0,0,0,0,0
მდიდრული,0,0,0,0,0,0,1,0,0,0
კანონი,0,0,0,0,0,0,0,0,0,1
კანონიერი,0,0,0,0,0,0,1,0,0,1
უკანონობა,1,0,0,1,0,1,0,0,0,0
გაზონი,0,0,0,0,0,0,0,0,0,0
სარჩელი,1,0,1,1,0,1,0,1,1,0
ადვოკატი,1,0,1,1,0,1,0,0,0,0
მოდუნებული,0,0,0,0,0,1,0,1,0,0
საფაღარათო საშუალება,0,0,1,1,0,1,0,0,0,0
იწვა,0,0,0,0,0,0,0,0,0,0
ფენა,0,0,0,0,0,0,0,0,0,0
ფენიანი,0,0,0,0,0,0,0,0,0,0
ერისკაცი,0,0,0,0,0,0,0,0,0,0
ზარმაცი,0,0,0,0,0,1,0,0,0,0
ლეა,0,0,0,0,0,0,0,0,0,0
ტყვია,0,0,0,0,0,0,1,0,0,0
ლიდერი,0,0,0,0,0,0,1,0,0,1
წამყვანი,0,0,0,0,0,0,0,0,0,1
იწვევს,0,0,0,0,0,0,0,0,0,0
ფოთოლი,0,0,0,0,0,0,0,0,0,0
ფურცელი,0,0,0,0,0,0,0,0,0,0
ფოთლოვანი,0,0,0,0,0,0,0,0,0,0
ლიგა,0,0,0,0,0,0,1,0,0,0
გაჟონვა,0,0,0,0,0,1,0,0,0,0
გაჟონვა,0,0,0,0,0,1,0,0,0,0
გაჟონვის,0,0,0,0,0,1,0,0,0,0
მჭლე,0,0,0,0,0,0,0,0,0,0
დაიხარა,0,0,0,0,0,0,0,0,0,0
დახრილი,0,0,0,0,0,0,0,0,0,1
ნახტომი,0,0,0,0,0,0,0,0,0,0
ვისწავლოთ,0,0,0,0,0,0,1,0,0,0
ისწავლა,0,0,0,0,0,0,0,0,0,0
შემსწავლელი,0,0,0,0,0,0,0,0,0,0
სწავლა,0,0,0,0,0,0,1,0,0,0
იჯარა,0,0,0,0,0,0,0,0,0,0
ლელი,0,0,0,0,0,0,0,0,0,0
ტყავი,0,0,0,0,0,0,0,0,0,0
ტყავისებური,0,0,0,0,0,0,0,0,0,0
დატოვება,0,0,0,0,0,1,0,1,1,0
ლექცია,0,0,0,0,0,0,0,0,0,0
ლექტორი,0,0,0,0,0,0,1,0,0,0
რაფა,0,0,0,0,0,0,0,0,0,0
წიგნი,0,0,0,0,0,0,0,0,0,0
ლი,0,0,0,0,0,0,0,0,0,0
ლეჩი,0,0,0,0,0,1,0,0,0,0
წურბელები,0,0,1,1,0,1,0,0,0,0
ისწავლე,0,0,1,0,0,1,0,0,0,0
ცბიერი,0,0,0,0,0,0,0,0,1,0
ლუკმა,0,0,0,0,0,0,0,0,0,0
თავისუფლება,0,0,0,0,0,0,1,0,0,0
დატოვა,0,0,0,0,0,0,0,0,0,0
ფეხი,0,0,0,0,0,0,0,0,0,0
მემკვიდრეობა,0,0,0,0,0,0,0,0,0,0
ლეგალური,0,0,0,0,0,0,1,0,0,1
კანონიერება,0,0,0,0,0,0,0,0,0,0
ლეგალიზება,0,0,0,0,0,0,0,0,0,0
ლეგალიზებული,1,0,0,1,1,0,1,0,0,1
ლეგალურად,0,0,0,0,0,0,0,0,0,0
ლეგენდა,0,0,0,0,0,0,0,0,0,0
ლეგენდარული,0,0,0,0,0,0,1,0,0,0
კითხვისუნარიანობა,0,0,0,0,0,0,1,0,0,0
იკითხება,0,0,0,0,0,0,1,0,0,0
ლეგიონი,0,0,0,0,0,0,0,0,0,0
აკანონებს,0,0,0,0,0,0,0,0,0,0
კანონმდებლობა,0,0,0,0,0,0,0,0,0,0
საკანონმდებლო,0,0,0,0,0,0,0,0,0,0
კანონმდებელი,0,0,0,0,0,0,0,0,0,1
საკანონმდებლო ორგანო,0,0,0,0,0,0,0,0,0,1
ლეგიტიმურობა,0,0,0,0,0,0,0,0,0,1
ფეხები,0,0,0,0,0,0,0,0,0,0
პარკოსანი,0,0,0,0,0,0,0,0,0,0
დასვენება,0,1,0,0,1,0,1,0,1,1
თავისუფლად,0,0,0,0,0,0,1,0,0,0
ლემა,0,0,0,0,0,0,1,0,0,0
ლიმონი,0,0,1,0,0,1,0,0,0,0
სესხება,0,0,0,0,0,0,0,0,0,0
გამსესხებელი,0,0,0,0,0,0,0,0,0,1
დაკრედიტება,0,0,0,0,0,0,0,0,0,0
სიგრძე,0,0,0,0,0,0,0,0,0,0
გახანგრძლივება,0,0,0,0,0,0,0,0,0,0
გახანგრძლივდა,0,0,0,0,0,0,0,0,0,0
გახანგრძლივება,0,0,0,0,0,0,0,0,0,0
სიგრძეზე,0,0,0,0,0,0,0,0,0,0
გრძელი,0,0,0,0,0,0,0,0,0,0
შემწყნარებლობა,0,0,0,0,0,0,0,0,0,0
ლმობიერი,0,0,0,0,0,0,1,0,0,0
ობიექტივი,0,0,0,0,0,0,0,0,0,0
ლეოპარდი,0,0,0,0,0,0,0,0,0,0
კეთრი,0,0,1,1,0,1,0,1,0,0
მოიჯარე,0,0,0,0,0,0,0,0,0,0
შემცირდეს,0,1,0,0,0,1,0,0,0,0
შემცირება,0,0,0,0,0,0,0,0,0,0
ნაკლები,0,0,1,0,0,1,0,0,0,0
გაკვეთილი,0,1,0,0,0,0,1,0,0,1
გამქირავებელი,0,0,0,0,0,0,0,0,0,0
სასიკვდილო,0,0,1,1,0,1,0,1,0,0
ლეთარგიული,0,0,0,0,0,0,0,0,0,0
ლეთარგია,0,0,0,0,0,1,0,1,0,0
წერილი,0,1,0,0,0,0,0,0,0,0
ასოებით,0,1,0,0,0,0,1,0,0,1
წერილები,0,0,0,0,0,0,0,0,0,0
სალათა,0,0,0,0,0,0,0,0,0,0
ლეიკემია,1,0,0,1,0,1,0,1,0,0
ნაპირი,0,0,0,0,0,0,0,0,0,1
დონე,0,0,0,0,0,0,1,0,0,1
ბერკეტი,0,0,0,0,0,0,0,0,0,0
ბერკეტი,0,0,0,0,0,0,1,0,0,0
გადასახადი,0,0,0,0,0,1,0,0,0,0
უხამსი,0,0,1,0,0,1,0,0,0,0
ლექსიკა,0,0,0,0,0,0,0,0,0,0
ლეი,0,0,0,0,0,0,0,0,0,0
ვალდებულებები,0,0,0,0,0,0,0,0,0,0
პასუხისმგებლობა,0,0,0,0,0,0,0,0,0,0
მეკავშირე,0,0,0,0,0,1,0,0,0,0
მატყუარა,0,0,1,0,0,1,0,0,0,0
ცილისწამება,1,0,0,1,0,1,0,0,0,1
ცილისმწამებლური,0,0,0,0,0,0,0,0,0,0
ლიბერალური,0,0,0,0,0,1,1,0,0,0
ლიბერალიზმი,0,0,0,0,0,0,0,0,0,0
გაათავისუფლე,1,1,0,0,1,0,1,0,1,1
განთავისუფლება,0,1,0,0,1,0,1,0,1,0
თავისუფლება,0,1,0,0,1,0,1,0,1,1
ლიბიდო,0,0,0,0,0,0,0,0,0,0
ბიბლიოთეკარი,0,0,0,0,0,0,0,0,0,0
ბიბლიოთეკა,0,0,0,0,0,0,1,0,0,0
ლიბრეტო,0,0,0,0,0,0,0,0,0,0
ლიცენზია,0,0,0,0,0,0,0,0,0,0
ლიქენი,0,0,0,0,0,0,0,0,0,0
ლპობა,0,0,1,0,0,1,0,0,0,0
სახურავი,0,0,0,0,0,0,0,0,0,0
ტყუილი,1,0,1,0,0,1,0,1,0,0
ლიეჟი,0,0,0,0,0,0,0,0,0,0
გირავნობის უფლება,0,0,0,0,0,0,0,0,0,0
ნაცვლად,0,0,0,0,0,0,0,0,0,0
ლეიტენანტი,0,0,0,0,0,0,0,0,0,1
ცხოვრება,0,0,0,0,0,0,0,0,0,0
სიცოცხლის სისხლი,0,0,0,0,0,0,1,0,0,0
მაშველი ნავი,0,0,0,0,0,0,0,0,0,0
უსიცოცხლო,0,0,0,1,0,1,0,1,0,0
სიცოცხლისუნარიანი,0,0,0,0,0,0,0,0,0,0
სიცოცხლის მანძილზე,0,0,0,0,0,0,0,0,0,0
სიცოცხლის განმავლობაში,0,0,0,0,0,0,0,0,0,0
ლიფტი,0,0,0,0,0,0,0,0,0,0
ლიგატი,0,0,0,0,0,0,0,0,0,0
ლიგირება,0,0,0,0,0,0,0,0,0,0
მსუბუქი,0,0,0,0,0,0,0,0,0,0
შემსუბუქება,0,0,0,0,0,0,0,0,0,0
შუქურა,0,0,0,0,0,0,1,0,0,0
სიმსუბუქე,0,0,0,0,0,0,0,0,0,0
ელვა,1,0,0,1,0,0,0,0,1,0
ალბათობა,0,0,0,0,0,0,0,0,0,0
მსგავსება,0,0,0,0,0,0,0,0,0,0
ისევე,0,0,0,0,0,0,0,0,0,0
მოწონება,0,0,0,0,1,0,1,0,0,1
იასამნისფერი,0,0,0,0,0,0,0,0,0,0
ლილი,0,0,0,0,0,0,0,0,0,0
კიდური,0,0,0,0,0,0,0,0,0,0
გაურკვევლობა,0,0,0,0,0,0,0,0,0,0
ზღვარი,0,0,0,0,0,0,0,0,0,0
შეზღუდვა,0,0,0,0,0,0,0,0,0,0
შეზღუდული,1,0,0,0,0,1,0,1,0,0
უსაზღვრო,0,0,0,0,0,0,0,0,0,0
ლიმუზინი,0,0,0,0,0,0,0,0,0,0
