Ukrainian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
однакові,0,0,0,0,0,0,0,0,0,0
ідентично,0,0,0,0,0,0,0,0,0,0
ідентифікація,0,0,0,0,0,0,0,0,0,0
ідентифікувати,0,0,0,0,0,0,0,0,0,0
ідентичність,0,0,0,0,0,0,0,0,0,0
ідеологія,0,0,0,0,0,0,0,0,0,0
ідіотизм,1,0,1,0,0,1,0,1,0,0
ідіома,0,0,0,0,0,0,0,0,0,0
ідіоматичний,0,0,0,0,0,0,0,0,0,0
ідіот,0,0,1,0,0,1,0,0,0,0
ідіотський,1,0,1,0,0,1,0,0,0,0
непрацюючий,0,0,0,0,0,0,0,0,0,0
неробство,0,0,0,0,0,0,0,0,0,0
нероба,0,0,0,0,0,1,0,0,0,0
ідол,0,0,0,0,0,0,1,0,0,0
ідолопоклонство,0,0,1,1,0,1,0,0,0,0
іглу,0,0,0,0,0,0,0,0,0,0
магматичний,0,0,0,0,0,0,0,0,0,0
запалити,0,0,0,0,0,0,0,0,0,0
запалювання,0,0,0,0,0,0,0,0,0,0
невігластво,0,0,0,0,0,1,0,0,0,0
невіглас,0,0,1,0,0,1,0,0,0,0
ігнорувати,0,0,0,0,0,1,0,0,0,0
ік,0,0,0,0,0,0,0,0,0,0
хворий,1,0,1,1,0,1,0,1,0,0
незаконний,1,0,1,1,0,1,0,1,0,0
незаконність,1,0,1,1,0,1,0,0,0,0
незаконно,0,0,0,0,0,0,0,0,0,0
нерозбірливий,0,0,0,0,0,1,0,0,0,0
нелегітимний,1,0,1,1,0,1,0,1,1,0
незаконний,1,0,1,1,0,1,0,0,0,0
неписьменний,0,0,1,0,0,1,0,0,0,0
захворювання,0,0,0,1,0,1,0,1,0,0
нелогічно,0,0,0,0,0,1,0,0,0,0
висвітлювати,0,1,0,0,1,0,1,0,1,0
освітлення,0,0,0,0,1,0,1,0,1,1
освітлювач,0,0,0,0,0,0,0,0,0,0
ілюзія,0,0,0,0,0,1,0,0,1,0
ілюструвати,0,0,0,0,0,0,1,0,0,0
ілюстрація,0,0,0,0,0,0,0,0,0,0
ілюстративний,0,0,0,0,0,0,0,0,0,0
видатний,0,0,0,0,0,0,1,0,0,0
зображення,0,0,0,0,0,0,0,0,0,0
образність,0,0,0,0,0,0,0,0,0,0
уявний,0,0,0,0,0,0,0,0,0,0
уява,0,0,0,0,0,0,0,0,0,0
образний,0,0,0,0,0,0,1,0,0,0
уявіть собі,0,0,0,0,0,0,0,0,0,0
уяви,0,0,0,0,0,0,0,0,0,0
уявляючи,0,0,0,0,0,0,0,0,0,0
імам,0,0,0,0,0,0,0,0,0,0
вбудований,0,0,0,0,0,0,0,0,0,0
наслідувати,0,0,0,0,0,0,0,0,0,0
наслідували,0,0,0,0,0,1,0,0,0,0
наслідування,0,0,0,0,0,1,0,0,0,0
бездоганний,0,0,0,0,1,0,1,0,0,1
несуттєвий,0,0,0,0,0,0,0,0,0,0
незрілі,0,1,0,0,0,1,0,0,0,0
незрілість,1,1,0,0,0,1,0,0,0,0
неосяжний,0,0,0,0,0,0,0,0,0,0
незмірно,0,0,0,0,0,0,0,0,0,0
безпосередність,0,0,0,0,0,0,0,0,1,0
негайно,0,1,0,0,0,1,1,0,0,0
незапам'ятний,0,0,0,0,0,0,0,0,0,0
величезний,0,0,0,0,0,0,1,0,0,0
занурити,0,1,0,1,1,0,1,0,1,1
занурення,0,0,0,0,0,0,0,0,0,0
іммігрант,0,0,0,1,0,0,0,0,0,0
імміграція,0,0,0,0,0,0,0,0,0,0
неминучим,0,1,0,1,0,0,0,0,0,0
аморальний,1,0,1,1,0,1,0,1,0,0
аморальність,1,0,1,0,0,1,0,0,0,0
безсмертний,0,0,0,0,0,0,1,0,0,0
безсмертя,0,1,0,0,0,0,0,0,0,0
нерухомий,0,0,0,0,0,1,1,0,0,1
імунний,0,0,0,0,0,0,0,0,0,0
імунітет,0,0,0,0,0,0,0,0,0,0
імунізація,0,0,0,0,0,0,0,0,0,1
незмінний,0,0,0,0,0,0,0,0,0,0
імп,0,0,0,0,0,0,0,0,0,0
вплив,0,0,0,0,0,0,0,0,0,0
погіршувати,0,0,0,0,0,1,0,0,0,0
порушення,0,0,0,0,0,1,0,0,0,0
передавати,0,0,0,0,0,0,1,0,0,1
неупереджений,0,0,0,0,0,0,1,0,0,1
неупередженість,0,0,0,0,0,0,1,0,0,1
непрохідний,0,0,0,0,0,1,0,0,0,0
пристрасний,0,0,0,0,0,0,0,0,0,0
нетерпіння,0,0,0,0,0,1,0,0,0,0
нетерплячий,0,1,0,0,0,1,0,0,0,0
імпічмент,0,0,1,1,0,1,0,0,0,0
імпічмент,0,0,0,0,0,1,0,0,0,0
бездоганний,0,0,0,0,0,0,1,0,0,1
перешкоджати,0,0,0,0,0,1,0,0,0,0
перешкода,0,0,0,0,0,0,0,0,0,0
спонукали,0,0,0,0,0,0,0,0,0,0
насувається,0,1,0,1,0,0,0,0,0,0
непроникний,0,0,0,0,0,0,0,0,0,1
імператив,0,0,0,0,0,0,0,0,0,0
непомітний,0,0,0,0,0,0,0,0,0,0
недосконалість,0,0,0,0,0,1,0,0,0,0
недосконало,0,0,0,0,0,1,0,0,0,0
імператорський,0,0,0,0,0,0,0,0,0,0
непроникний,1,0,0,1,0,0,0,0,0,0
неприпустимий,0,0,0,0,0,0,0,0,0,0
безособовий,0,0,0,0,0,0,0,0,0,0
уособлювати,0,0,0,0,0,1,0,0,0,0
уособлення,0,0,0,0,0,1,0,0,0,0
непроникний,0,0,0,0,0,0,1,0,0,0
поштовх,0,0,0,0,0,0,0,0,0,0
невблаганний,0,0,0,0,0,1,0,0,0,0
імплант,0,0,0,0,0,0,0,0,0,0
імплантація,0,0,0,0,0,0,0,0,0,0
імплантований,0,0,0,0,0,0,0,0,0,0
реалізувати,0,0,0,0,0,0,0,0,0,0
замішати,1,0,0,0,0,1,0,0,0,0
замішаний,0,0,0,0,0,0,0,0,0,0
підтекст,0,0,0,0,0,0,0,0,0,0
мається на увазі,0,0,0,0,0,0,0,0,0,0
благати,0,0,0,0,0,0,0,0,0,0
імплозія,0,0,0,0,0,0,0,0,0,0
мати на увазі,0,0,0,0,0,0,0,0,0,0
неввічливий,0,0,1,0,0,1,0,0,0,0
імпорт,0,0,0,0,0,0,0,0,0,0
важливість,0,1,0,0,0,0,1,0,0,0
важливо,0,0,0,0,0,0,1,0,0,1
імпорт,0,0,0,0,0,0,0,0,0,0
нав'язувати,0,0,0,0,0,0,0,0,0,0
імпозантний,0,0,0,0,0,0,0,0,0,0
накладення,0,0,0,0,0,1,0,0,0,0
неможливість,0,0,0,0,0,0,0,0,0,0
неможливо,0,0,0,0,0,1,0,1,0,0
імпотенція,1,0,0,1,0,1,0,1,0,0
імпотент,0,0,0,0,0,1,0,0,0,0
конфіскувати,0,0,0,0,0,1,0,0,0,0
нездійсненно,0,0,0,0,0,1,0,0,0,0
справити враження,0,0,0,0,0,0,1,0,0,0
враження,0,0,0,0,0,0,1,0,0,0
вразливий,0,0,0,0,0,0,0,0,0,1
відбиток,0,0,0,0,0,0,0,0,0,0
ув'язнити,0,0,0,0,0,1,0,0,0,0
ув'язнений,1,0,1,1,0,1,0,1,0,0
позбавлення волі,1,0,1,1,0,1,0,1,0,0
неймовірно,0,0,0,0,0,0,0,0,0,0
експромт,0,0,0,0,0,0,0,0,0,0
некоректність,0,0,0,0,0,1,0,0,0,0
покращити,0,1,0,0,1,0,1,0,0,1
покращений,0,0,0,0,0,0,1,0,0,0
поліпшення,0,0,0,0,1,0,1,0,0,1
поліпшення,0,0,0,0,0,0,1,0,0,0
імпровізація,0,0,0,0,0,0,0,0,1,0
імпровізувати,0,1,0,0,0,0,1,0,1,0
імпровізовані,0,0,0,0,0,0,0,0,0,0
необачно,0,0,0,0,0,1,0,1,0,0
імпульс,0,0,0,0,0,0,0,0,0,0
безкарність,0,0,0,0,0,0,0,0,0,0
нечистий,0,0,1,0,0,1,0,0,0,0
домішки,0,0,1,0,0,1,0,0,0,0
імпутація,0,0,0,0,0,1,0,0,0,0
неспроможність,0,0,0,0,0,1,0,1,0,0
недоступний,0,0,0,0,0,1,0,0,0,0
неточно,0,0,0,0,0,1,0,0,0,0
бездіяльність,0,0,0,0,0,1,0,0,0,0
інактивувати,0,0,0,0,0,0,0,0,0,0
інактивація,0,0,0,0,0,0,0,0,0,0
неактивний,0,0,0,0,0,0,0,0,0,0
бездіяльність,0,0,0,0,0,1,0,0,0,0
неадекватність,0,0,0,0,0,1,0,0,0,0
неадекватний,0,0,0,0,0,1,0,1,0,0
неприпустимий,1,0,1,0,0,1,0,0,0,0
ненавмисне,0,0,0,0,0,0,0,0,0,0
ненавмисно,0,0,0,0,0,0,0,0,0,0
невідчужуваний,0,0,0,0,0,0,1,0,0,0
безглуздий,0,0,0,0,0,1,0,0,0,0
неживий,0,0,0,0,0,0,0,0,0,0
незастосовний,0,0,0,0,0,1,0,0,0,0
недоречно,1,0,1,0,0,1,0,1,0,0
неуважність,1,0,0,0,0,1,0,0,0,0
нечутно,0,0,0,0,0,1,0,0,0,0
інавгураційний,0,1,0,0,0,0,0,0,0,0
урочисто відкривати,0,0,0,0,0,0,0,0,0,0
інавгурація,0,1,0,0,1,0,1,0,0,1
вроджений,0,0,0,0,0,0,0,0,0,0
інбредний,0,0,0,0,0,0,0,0,0,0
незліченний,0,0,0,0,0,1,0,0,0,0
лампи розжарювання,0,0,0,0,0,0,0,0,0,0
нездатний,0,0,0,0,0,0,0,0,0,0
недієздатність,0,0,0,0,0,1,0,0,0,0
позбавлення волі,1,0,1,1,0,1,0,1,0,0
упаковка,1,0,1,1,0,1,0,1,0,0
запальний,1,0,0,1,0,1,0,0,1,0
ладан,1,0,0,0,0,1,0,0,0,0
стимул,0,0,0,0,0,0,0,0,0,0
початок,0,0,0,0,0,0,0,0,0,0
безперервний,0,0,0,0,0,1,0,0,0,0
безперервно,0,0,0,0,0,0,0,0,0,0
інцест,1,0,1,1,0,1,0,1,0,0
інцестуозний,0,0,1,0,0,1,0,0,0,0
дюйм,0,0,0,0,0,0,0,0,0,0
захворюваність,0,0,0,0,0,0,0,0,0,0
інцидент,0,0,0,0,0,0,0,0,1,0
до речі,0,0,0,0,0,0,0,0,0,0
спалювання,0,0,0,0,0,1,0,0,0,0
зароджується,0,0,0,0,0,0,0,0,0,0
розріз,0,0,0,0,0,0,0,0,0,0
ріжучий,0,0,0,0,0,0,1,0,0,0
підбурювати,1,1,0,1,0,1,0,0,0,0
підбурювання,0,0,0,0,0,0,0,0,0,0
непогожий,0,0,0,0,0,1,0,0,0,0
нахил,0,0,0,0,0,0,0,0,0,0
нахил,0,0,0,0,0,0,0,0,0,1
похилий,0,0,0,0,0,0,0,0,0,0
включати,0,0,0,0,0,0,1,0,0,0
включені,0,0,0,0,0,0,1,0,0,0
в тому числі,0,0,0,0,0,0,1,0,0,0
включення,0,0,0,0,0,0,0,0,0,1
включно,0,0,0,0,0,0,1,0,0,0
анонімний,0,0,0,0,0,0,0,0,0,0
незв'язний,0,0,0,0,0,1,0,0,0,0
дохід,0,1,0,0,1,1,1,1,0,1
вхідні,0,0,0,0,0,0,0,0,0,0
несумісні,1,0,1,0,0,1,0,1,0,0
некомпетентність,0,0,0,0,0,1,0,0,0,0
некомпетентний,1,0,0,0,0,1,0,1,0,0
неповністю,0,0,0,0,0,0,0,0,0,0
неповнота,0,0,0,0,0,1,0,0,0,0
незрозумілий,0,0,0,0,0,1,0,0,0,0
безрезультатний,0,0,0,0,0,0,0,0,0,0
невідповідний,1,0,0,0,0,1,0,0,0,0
несуттєвий,0,0,0,0,0,1,0,1,0,0
неуважний,1,0,1,0,0,1,0,1,0,0
невідповідність,0,0,0,0,0,1,0,0,0,0
малопомітний,0,0,0,0,0,0,0,0,0,0
нетримання сечі,0,0,0,0,0,0,0,0,1,0
незручно,1,0,1,0,0,1,0,1,0,0
включати,0,0,0,0,0,0,0,0,0,0
інкорпорація,0,0,0,0,0,0,0,0,0,0
неправильно,0,0,0,0,0,1,0,0,0,0
збільшити,0,0,0,0,0,0,1,0,0,0
збільшився,0,0,0,0,0,0,0,0,0,0
недовірливий,1,0,1,0,0,1,0,0,0,0
приріст,0,0,0,0,0,0,0,0,0,0
інкримінація,0,0,0,1,0,1,0,1,0,0
інкубація,0,0,0,0,0,0,0,0,0,0
інкуб,0,0,1,1,0,1,0,0,0,0
понести,0,0,0,0,0,1,0,0,0,0
невиліковний,1,0,1,1,0,1,0,1,0,0
вторгнення,0,0,0,1,0,1,0,0,0,0
заборгований,0,0,0,0,0,0,0,0,0,0
непристойність,1,0,1,0,0,0,0,0,0,0
непристойний,0,0,1,0,0,1,0,0,0,0
нерішучість,0,0,0,0,0,1,0,0,0,0
нерішучий,0,0,0,0,0,1,0,0,0,0
невиправданий,0,0,0,1,0,1,0,0,0,0
незмивний,0,0,0,0,0,0,1,0,0,1
компенсація,0,0,0,0,0,0,0,0,0,0
відшкодувати,0,0,0,0,0,1,0,0,0,0
відшкодування,0,0,0,0,0,0,1,0,0,1
відступ,0,0,0,0,0,0,0,0,0,1
відступ,0,0,0,0,0,0,0,0,0,0
договір,1,0,0,0,0,1,0,0,0,0
незалежність,0,1,0,0,1,0,1,0,1,1
незалежний,0,0,0,0,0,0,0,0,0,0
неможливо описати,0,0,0,0,0,0,0,0,0,0
непорушний,0,0,0,0,0,0,1,0,0,1
невизначений,0,0,0,0,0,1,0,0,0,0
індекс,0,0,0,0,0,0,0,0,0,0
із зазначенням,0,0,0,0,0,0,0,0,0,0
індикація,0,0,0,0,0,0,0,0,0,0
орієнтовний,0,0,0,0,0,0,0,0,0,0
індикатор,0,0,0,0,0,0,0,0,0,0
індекс,0,0,0,0,0,0,0,0,0,0
обвинувачений,1,0,0,1,0,1,0,0,0,0
обвинувачення,0,0,0,1,0,1,0,0,0,0
байдужість,1,0,1,1,0,1,0,1,0,0
корінне населення,0,0,0,0,0,0,0,0,0,0
незаможний,0,0,0,0,0,1,0,1,0,0
розлад травлення,0,0,0,0,0,0,0,0,0,0
обурений,1,0,0,0,0,1,0,0,0,0
обурення,1,0,1,0,0,1,0,0,0,0
індиго,0,0,0,0,0,0,0,0,0,0
непрямий,0,0,0,0,0,0,0,0,0,0
незамінний,0,0,0,0,0,0,0,0,0,0
невиразний,0,0,0,0,0,1,0,0,0,0
нерозрізнений,0,0,0,0,0,0,0,0,0,0
індивідуальність,0,0,0,0,0,0,1,0,0,0
неподільний,0,0,0,0,0,0,0,0,0,1
індоктринація,1,0,0,1,0,1,0,0,0,0
лінивий,0,0,0,0,0,1,0,0,0,0
незламний,0,0,0,1,0,0,1,0,0,0
закритий,0,0,0,0,0,0,0,0,0,0
спонукати,0,0,0,0,0,0,0,0,0,0
індукований,0,0,0,0,0,0,0,0,0,0
спонукання,0,0,0,0,0,0,0,0,0,0
індукція,0,0,0,0,0,0,0,0,0,0
потурати,0,0,0,0,0,0,0,0,0,0
поблажливість,0,0,0,0,0,0,0,0,0,0
поблажливий,0,0,0,0,0,0,0,0,0,0
працьовитий,0,0,0,0,0,0,0,0,0,0
промисловість,0,0,0,0,0,0,0,0,0,0
невимовний,0,0,0,0,0,0,1,0,0,0
неефективний,0,0,0,0,0,1,0,0,0,0
неефективний,0,0,1,0,0,1,0,0,0,0
неефективність,0,0,1,0,0,1,0,1,0,0
неефективний,0,0,0,0,0,1,0,1,0,0
нееластичний,0,0,0,0,0,0,0,0,0,0
непридатний,0,0,0,0,0,0,0,0,0,0
невмілий,1,0,1,0,0,1,0,0,0,0
бездарність,0,0,1,1,0,1,0,1,0,0
нерівність,1,0,0,1,0,1,0,1,0,0
несправедливий,0,0,0,0,0,1,0,0,0,0
інертний,0,0,0,0,0,1,0,0,0,0
інерція,0,0,0,0,0,0,0,0,0,0
неминуче,0,0,0,0,0,0,0,0,0,0
неточно,0,0,0,0,0,0,0,0,0,0
непробачний,1,0,1,0,0,1,0,1,0,0
невичерпний,0,0,0,0,0,0,0,0,0,0
недорогий,0,0,0,0,0,0,1,0,0,0
недосвідченість,0,0,0,0,0,1,0,0,0,0
недосвідчений,0,0,0,0,0,1,0,0,0,0
незрозумілий,0,0,0,0,0,1,0,0,1,0
непогрішимість,0,0,0,0,0,0,0,0,0,1
безпомилковий,0,0,0,0,0,0,1,0,0,0
сумно відомий,1,0,1,1,0,1,0,0,0,0
ганьба,0,0,0,0,0,1,0,1,0,0
дитинство,0,0,0,0,0,0,0,0,0,0
немовля,0,1,0,1,1,0,1,0,1,0
дітовбивство,1,1,1,1,0,1,0,1,0,0
інфантильний,1,0,1,0,0,1,0,0,0,0
піхота,0,0,0,0,0,0,0,0,0,0
інфаркт,0,0,0,1,0,1,0,0,1,0
закоханість,0,0,0,0,0,0,0,0,0,0
нездійсненний,0,0,0,0,0,0,0,0,0,0
заразити,0,0,1,0,0,1,0,0,0,0
інфекція,0,0,0,1,0,1,0,0,0,0
інфекційні,0,0,1,1,0,1,0,1,0,0
зробити висновок,0,0,0,0,0,0,0,0,0,0
висновок,0,0,0,0,0,0,0,0,0,0
висновковий,0,0,0,0,0,0,0,0,0,0
неповноцінний,0,0,0,0,0,1,0,1,0,0
неповноцінність,0,0,0,0,0,1,0,0,0,0
пекло,1,0,0,1,0,1,0,0,0,0
безплідний,0,0,0,0,0,0,0,0,0,0
безпліддя,0,0,0,0,0,1,0,1,0,0
зараження,0,0,1,1,0,1,0,0,0,0
невірний,1,0,1,1,0,1,0,0,0,0
невірність,1,0,1,1,0,1,0,1,0,0
інфільтрація,0,0,0,0,0,1,1,0,0,0
нескінченний,0,0,0,0,0,0,1,0,0,0
нескінченно,0,0,0,0,0,0,0,0,0,0
нескінченно малий,0,0,0,0,0,0,0,0,0,0
нескінченність,0,1,0,0,1,0,1,0,0,1
немічний,0,0,0,0,0,1,0,0,0,0
лазарет,0,0,0,0,0,0,0,0,0,0
недуга,0,0,0,1,0,1,0,0,0,0
запалення,0,0,0,0,0,1,0,0,0,0
надутий,0,0,0,0,0,1,0,0,0,0
інфляція,0,0,0,1,0,1,0,0,0,0
перегин,0,0,0,0,0,0,0,0,0,0
наносити,1,0,0,1,0,1,0,1,0,0
заподіяння,0,0,0,1,0,1,0,1,0,0
суцвіття,0,0,0,0,0,0,0,0,0,0
вплив,0,0,0,0,0,1,1,0,0,0
впливовий,0,0,0,0,0,0,1,0,0,1
грип,0,0,0,0,0,1,0,0,0,0
приплив,0,0,0,0,0,0,0,0,0,0
інформ,0,0,0,0,0,0,0,0,0,1
неформальний,0,0,0,0,0,0,0,0,0,0
інформатор,0,0,0,0,0,0,0,0,0,0
інформації,0,0,0,0,0,0,1,0,0,0
поінформований,0,0,0,0,0,0,0,0,0,0
інформатор,0,0,0,0,0,1,0,0,0,0
порушення,1,0,0,0,0,1,0,0,0,0
нечасті,0,0,0,0,0,0,0,0,1,0
нечасто,0,0,0,0,0,1,0,0,0,0
порушення,0,0,0,0,0,1,0,0,0,0
настоювати,0,0,0,0,0,0,0,0,0,0
настояний,0,0,0,0,0,0,0,0,0,0
настій,0,0,0,0,0,0,0,0,0,0
геніальний,0,0,0,0,0,0,1,0,0,0
винахідливість,0,0,0,0,0,0,0,0,0,0
ковтати,0,0,0,0,0,0,0,0,0,0
проковтування,0,0,0,0,0,0,0,0,0,0
злиток,0,0,0,0,0,0,0,0,0,0
вкорінений,0,0,0,0,0,0,0,0,0,0
інгредієнт,0,0,0,0,0,0,0,0,0,0
вхід,0,0,0,0,0,0,0,0,0,0
населяти,0,0,0,0,0,0,0,0,0,0
мешканець,0,0,0,0,0,0,0,0,0,0
населений,0,0,0,0,0,0,0,0,0,0
заселяючи,0,0,0,0,0,0,0,0,0,0
вдихання,0,0,0,0,0,0,0,0,0,0
вдихніть,0,0,0,0,0,0,0,0,0,0
притаманний,0,0,0,0,0,0,0,0,0,0
успадкувати,0,0,0,0,0,0,0,0,0,0
успадкування,0,1,0,0,1,0,1,0,1,1
гальмувати,1,0,1,0,0,1,0,1,0,0
гальмування,0,0,0,0,0,0,0,0,0,0
негостинний,0,0,0,0,0,1,0,1,0,0
нелюдський,1,0,1,1,0,1,0,1,0,0
нелюдяність,0,0,0,0,0,1,0,1,0,0
ворожий,1,0,0,0,0,1,0,1,0,0
неповторний,0,0,0,0,0,0,1,0,0,1
беззаконня,0,0,1,0,0,1,0,0,0,0
початковий,0,0,0,0,0,0,0,0,0,0
ініціювати,0,0,0,0,0,0,0,0,0,0
розпочато,0,0,0,0,0,0,0,0,0,0
ініціатива,0,0,0,0,0,0,0,0,0,0
вводити,0,0,0,0,0,0,0,0,0,0
ін'єкція,0,0,0,1,0,0,0,0,0,0
заборона,0,0,0,0,0,1,0,0,0,0
поранити,1,0,0,1,0,1,0,1,0,0
поранений,0,0,0,1,0,1,0,1,0,0
травмуючий,1,0,0,1,0,1,0,1,0,0
травма,1,0,0,1,0,1,0,1,0,0
несправедливість,1,0,0,0,0,1,0,0,0,0
чорнило,0,0,0,0,0,0,0,0,0,0
натякаючи,0,0,0,0,0,0,0,0,0,0
внутрішній,0,0,0,0,0,0,0,0,0,0
інкрустація,0,0,0,0,0,0,0,0,0,0
вхідний отвір,0,0,0,0,0,0,0,0,0,0
ув'язнений,0,0,1,1,0,1,0,0,0,0
готель,0,0,0,0,0,0,0,0,0,0
вроджений,0,0,0,0,0,0,0,0,0,0
найпотаємніший,0,0,0,0,0,0,0,0,0,0
подач,0,0,0,0,0,0,0,0,0,0
корчмар,0,0,0,0,0,0,0,0,0,0
невинність,0,0,0,0,0,0,1,0,0,0
невинний,0,0,0,0,0,0,1,0,0,1
невинно,0,0,0,0,0,0,1,0,0,0
нешкідливий,0,0,0,0,0,0,1,0,0,0
інновації,0,0,0,0,0,0,1,0,0,0
інноваційність,0,0,0,0,0,0,1,0,0,0
інсинуація,0,0,0,0,0,0,0,0,0,0
незліченні,0,0,0,0,0,0,0,0,0,0
щеплення,0,1,0,0,0,0,0,0,0,1
непрацездатний,1,0,0,0,0,1,0,0,0,0
непомірний,0,0,0,0,0,0,0,0,0,0
неорганічні,0,0,0,0,0,0,0,0,0,0
розслідування,0,0,0,0,0,0,0,0,0,0
запитати,0,0,0,0,0,0,0,0,0,0
запитувач,0,0,0,0,0,0,1,0,0,0
допитливий,0,0,0,0,0,0,0,0,0,0
запит,0,1,0,0,0,0,1,0,0,0
допитливий,0,0,0,0,0,0,1,0,0,0
божевільний,1,0,0,1,0,1,0,0,0,0
божевілля,1,0,1,1,0,1,0,1,0,0
напис,0,0,0,0,0,0,0,0,0,0
незбагненний,0,0,0,0,0,0,0,0,0,0
комаха,0,0,0,0,0,0,0,0,0,0
невпевнений,1,0,0,1,0,1,0,1,0,0
незахищеність,0,0,0,1,0,1,0,0,0,0
нерозлучні,0,0,0,0,1,0,1,0,0,1
вставка,0,0,0,0,0,0,0,0,0,0
вставлено,0,0,0,0,0,0,0,0,0,0
вставка,0,0,0,0,0,0,0,0,0,0
всередині,0,0,0,0,0,0,0,0,0,0
підступний,1,0,1,1,0,1,0,0,0,0
в полі зору,0,0,0,0,0,0,0,0,0,0
відзнаки,0,0,0,0,0,0,1,0,0,0
незначність,0,0,0,0,0,1,0,0,0,0
незначний,1,0,0,0,0,1,0,1,0,0
прісний,0,0,0,0,0,1,0,0,0,0
наполягати,0,0,0,0,0,0,0,0,0,0
нахабний,0,0,0,0,0,1,0,0,0,0
нерозчинний,0,0,0,0,0,0,0,0,0,0
неплатоспроможність,0,0,0,1,0,1,0,1,1,0
неплатоспроможний,0,0,0,1,0,1,0,1,0,1
оглядати,0,0,0,0,0,0,0,0,0,0
інспектор,0,0,0,0,0,0,1,0,0,0
натхнення,0,1,0,0,1,0,1,0,0,0
надихати,0,1,0,0,1,0,1,0,0,1
натхненний,0,0,0,0,1,0,1,0,1,1
нестабільність,0,0,1,1,0,1,0,0,0,0
встановити,0,1,0,0,0,0,0,0,0,0
установка,0,0,0,0,0,0,0,0,0,0
розстрочка,0,0,0,0,0,0,0,0,0,0
екземпляр,0,0,0,0,0,0,0,0,0,0
миттєвий,0,0,0,0,0,0,0,0,0,0
миттєвий,0,0,0,0,0,0,0,0,0,0
миттєво,0,0,0,0,0,0,0,0,0,0
підбурювати,0,0,0,0,0,1,0,0,0,0
підбурювання,0,0,0,0,0,1,0,0,0,0
прищепити,0,0,0,0,0,0,0,0,0,0
інстинкт,0,0,0,0,0,0,0,0,0,0
інстинктивний,1,0,1,1,0,0,1,0,0,0
інститут,0,0,0,0,0,0,0,0,0,1
установа,0,0,0,0,0,0,0,0,0,0
інструктувати,0,0,0,0,0,0,1,0,0,1
проінструктований,0,0,0,0,0,0,0,0,0,0
інструкція,0,0,0,0,0,0,1,0,0,1
навчальний,0,0,0,0,0,0,0,0,0,0
інструкції,0,1,0,0,0,0,0,0,0,1
повчальний,0,0,0,0,0,0,0,0,0,0
інструктор,0,1,0,0,0,0,1,0,0,1
інструмент,0,0,0,0,0,0,0,0,0,0
інструментальний,0,0,0,0,0,0,1,0,0,0
інструменталіст,0,0,0,0,0,0,0,0,0,0
інструментальність,0,0,0,0,0,0,0,0,0,0
недостатність,1,0,0,0,0,1,0,0,0,0
недостатній,0,0,0,0,0,1,0,0,0,0
недостатньо,0,0,0,0,0,1,0,0,0,0
острівний,0,0,0,0,0,0,0,0,0,0
ізолювати,0,0,0,0,0,0,0,0,0,0
ізоляція,0,0,0,0,0,0,0,0,0,1
образа,1,0,1,0,0,1,0,1,1,0
образливий,1,0,1,1,0,1,0,1,0,0
страхування,0,0,0,0,0,0,0,0,0,0
застрахувати,0,0,0,0,0,0,1,0,0,1
повстанський,0,0,0,0,0,1,0,0,0,0
нездоланні,0,0,0,1,0,1,0,1,0,0
повстання,1,0,0,0,0,1,0,0,0,0
неушкодженим,0,0,0,0,0,0,1,0,0,1
нематеріальний,0,0,0,0,0,0,0,0,0,0
ціле число,0,0,0,0,0,0,0,0,0,0
інтегральний,0,0,0,0,0,0,0,0,0,0
інтегрувати,0,0,0,0,0,0,0,0,0,0
інтеграція,0,0,0,0,0,0,0,0,0,0
цілісність,0,0,0,0,0,0,1,0,0,1
інтелект,0,0,0,0,0,0,1,0,0,0
інтелектуальний,0,0,0,0,0,0,1,0,0,0
інтелект,0,0,0,1,1,0,1,0,0,1
розумний,0,0,0,0,0,0,1,0,0,1
зрозумілість,0,0,0,0,0,0,0,0,0,0
зрозумілий,0,0,0,0,0,0,0,0,0,0
мають намір,0,0,0,0,0,0,0,0,0,1
призначений,0,1,0,0,0,0,1,0,0,0
маючи намір,0,0,0,0,0,0,0,0,0,0
інтенсивний,1,0,1,1,1,1,1,0,1,1
інтенсивно,0,0,0,0,0,0,0,0,0,0
посилюватися,0,0,0,0,0,0,0,0,0,0
інтенсивність,0,0,0,0,0,0,0,0,0,0
намір,0,0,0,0,0,0,0,0,0,0
намір,0,0,0,0,0,0,0,0,0,0
навмисне,0,0,0,0,0,0,0,0,0,0
навмисно,0,0,0,0,0,0,0,0,0,0
інтер,0,0,0,0,0,1,0,1,0,0
взаємодія,0,0,0,0,0,0,0,0,0,0
заступатися,0,0,0,1,0,0,0,1,0,0
перехопити,0,0,0,0,0,0,0,0,0,0
перехоплення,0,0,0,0,0,0,0,0,0,0
заступництво,0,0,0,0,0,0,0,0,0,1
обмін,0,0,0,0,0,0,0,0,0,0
взаємозамінні,0,0,0,0,0,0,0,0,0,0
поміняти місцями,0,0,0,0,0,0,0,0,0,0
домофон,0,0,0,0,0,0,0,0,0,0
статевий акт,0,0,0,0,0,0,1,0,0,0
взаємозалежність,0,0,0,0,0,0,0,0,0,0
взаємозалежні,0,0,0,0,0,0,0,0,0,0
заборона,0,0,0,0,0,1,0,0,0,0
інтерес,0,0,0,0,0,0,1,0,0,0
