Dutch Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
minstreel,0,0,0,0,0,0,0,0,0,0
munt,0,0,0,0,0,0,0,0,0,0
minuscuul,0,0,0,0,0,0,0,0,0,0
minuut,0,0,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,0,0,0,0,0,0
mir,0,0,0,0,0,0,0,0,0,0
wonder,0,1,0,0,1,0,1,0,1,1
wonderbaarlijk,0,0,0,0,1,0,1,0,1,0
luchtspiegeling,0,0,0,0,0,0,0,0,0,0
slijk,0,0,1,0,0,1,0,0,0,0
spiegel,0,0,0,0,0,0,0,0,0,0
vrolijkheid,0,0,0,0,1,0,1,0,0,0
verduistering,0,0,0,0,0,0,0,0,0,0
wangedrag,1,0,1,0,0,1,0,0,1,0
miskraam,0,0,0,1,0,1,0,1,0,0
Diversen,0,0,0,0,0,0,0,0,0,0
diversen,0,0,0,0,0,0,0,0,0,0
baldadigheid,0,0,0,0,0,1,0,0,0,0
ondeugend,0,0,0,0,0,1,0,0,0,0
misvatting,1,0,1,1,0,1,0,0,0,0
wangedrag,0,0,1,0,0,1,0,0,0,0
misdrijf,0,0,0,0,0,0,0,0,0,0
miserabel,1,0,1,0,0,1,0,1,0,0
jammerlijk,0,0,0,0,0,1,0,1,0,0
ellende,1,0,1,1,0,1,0,1,0,0
tegenslag,0,0,0,1,0,1,0,1,0,0
misleid,0,0,1,0,0,1,0,0,0,0
ongeluk,0,0,1,1,0,1,0,1,1,0
verkeerd geinformeerd,0,0,0,0,0,0,0,0,0,0
verkeerde interpretatie,0,0,0,0,0,1,0,0,0,0
misleiden,1,0,0,1,0,1,0,0,0,1
misleidend,1,0,1,0,0,1,0,0,0,0
wanbeheer,0,0,0,0,0,1,0,0,0,0
mismatch,0,0,0,0,0,1,0,0,0,0
niet-overeenkomend,0,0,0,0,0,0,0,0,0,0
verkeerde benaming,0,0,0,0,0,1,0,0,0,0
misplaatsen,1,0,1,0,0,1,0,0,0,0
misplaatst,0,0,0,0,0,1,0,0,0,0
verkeerde voorstelling van zaken,0,0,0,0,0,1,0,0,0,0
verkeerde voorstelling van zaken,0,0,0,0,0,1,0,1,0,0
verkeerd voorgesteld,1,0,0,0,0,1,0,0,0,0
missen,0,0,0,0,0,0,0,0,0,0
raket,0,0,0,1,0,0,0,0,0,0
missend,0,0,0,1,0,1,0,1,0,0
missie,0,0,0,0,0,0,0,0,0,0
missionaris,0,0,0,0,0,0,1,0,0,0
onjuistheid,1,0,1,0,0,1,0,0,0,0
de nevel,0,0,0,0,0,0,0,0,0,0
vergissing,0,0,0,0,0,1,0,1,0,0
vergis je,0,0,0,1,0,1,0,0,0,0
meneer,0,0,0,0,0,0,0,0,0,0
meesteres,1,0,1,0,0,1,0,0,0,0
wantrouwen,0,0,1,1,0,1,0,0,0,0
nevelig,0,0,0,0,0,0,0,0,0,0
verkeerd begrijpen,0,0,0,0,0,1,0,0,0,0
misverstand,1,0,0,0,0,1,0,1,0,0
misbruik,0,0,0,0,0,1,0,0,0,0
mijt,0,0,1,0,0,1,0,0,0,0
mijter,0,0,0,0,0,0,0,0,0,0
verzachting,0,0,0,0,0,0,0,0,0,0
mengen,0,0,0,0,0,0,0,0,0,0
gemengd,0,0,0,0,0,0,0,0,0,0
mengsel,0,0,0,0,0,0,0,0,0,0
klagen,0,0,0,1,0,0,0,1,0,0
gracht,0,0,0,0,0,0,0,0,0,1
menigte,1,0,0,1,0,1,0,0,0,0
mobiel,0,1,0,0,0,0,0,0,0,0
mobiliteit,0,0,0,0,0,0,0,0,0,0
mobilisatie,0,0,0,0,0,0,0,0,0,0
mobiliseren,0,0,0,0,0,0,0,0,0,0
spot,0,0,1,0,0,1,0,0,0,0
bespotten,1,0,1,0,0,1,0,1,0,0
modaal,0,0,0,0,0,0,0,0,0,0
modaliteit,0,0,0,0,0,0,0,0,0,0
modus,0,0,0,0,0,0,0,0,0,0
model-,0,0,0,0,0,0,1,0,0,0
modelleur,0,0,0,0,0,0,0,0,0,0
gematigd,0,0,0,0,0,0,1,0,0,0
matig,0,0,0,0,0,0,0,0,0,0
modereren,0,0,0,0,0,0,0,0,0,0
met mate,0,0,0,0,0,0,0,0,0,0
moderator,0,0,0,0,0,0,1,0,0,1
modern,0,0,0,0,0,0,0,0,0,0
modernisme,0,0,0,0,0,0,0,0,0,0
bescheiden,0,0,0,0,0,0,1,0,0,1
bescheidenheid,0,0,0,0,0,0,1,0,0,0
beetje,0,0,0,0,0,0,0,0,0,0
aanpasbaar,0,0,0,0,0,0,0,0,0,0
wijziging,0,0,0,0,0,0,0,0,0,0
gewijzigd,0,0,0,0,0,0,0,0,0,0
bewerken,0,0,0,0,0,0,0,0,1,0
moduleren,0,0,0,0,0,0,0,0,0,0
modulatie,0,0,0,0,0,0,0,0,0,0
module,0,0,0,0,0,0,0,0,0,0
modulus,0,0,0,0,0,0,0,0,0,0
mogul,0,0,0,0,0,0,0,0,0,0
deel,0,0,0,0,0,0,0,0,0,0
vochtig,0,0,0,0,0,0,0,0,0,0
vocht,0,0,0,0,0,0,0,0,0,0
kies,0,0,0,0,0,0,0,0,0,0
stroop,0,0,0,0,0,0,0,0,0,0
gietvorm,0,0,0,0,0,0,0,0,0,0
gegoten,0,0,0,0,0,0,0,0,0,0
gieten,0,0,0,0,0,0,0,0,0,0
beschimmeld,0,0,0,0,0,0,0,0,0,0
moleculair,0,0,0,0,0,0,0,0,0,0
molecuul,0,0,0,0,0,0,0,0,0,0
molestering,1,0,1,1,0,1,0,1,0,0
gesmolten,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,0,0,0,0
kortstondig,0,0,0,0,0,0,0,0,0,0
gewichtig,0,0,0,0,0,0,0,0,0,0
momentum,0,1,0,0,0,0,1,0,0,0
monade,0,0,0,0,0,0,0,0,0,0
monarch,0,0,0,0,0,0,0,0,0,0
monarchie,0,0,0,0,0,0,0,0,0,0
klooster,0,0,0,0,0,0,0,0,0,0
kloosterlijk,0,0,0,0,0,0,0,0,0,0
monetair,0,1,0,0,0,0,1,0,0,0
geld,1,1,0,0,1,0,1,0,1,1
monnik,0,0,0,0,0,0,1,0,0,1
aap,0,0,0,0,0,0,0,0,0,0
monochroom,0,0,1,0,0,1,0,0,0,0
monogamie,0,0,0,0,0,0,0,0,0,1
monogram,0,0,0,0,0,0,0,0,0,0
monografie,0,0,0,0,0,0,0,0,0,0
monolaag,0,0,0,0,0,0,0,0,0,0
monoloog,0,0,0,0,0,0,0,0,0,0
monopolist,0,0,0,0,0,1,0,0,0,0
Monopoly,0,0,0,0,0,0,0,0,0,0
eentonigheid,0,0,0,0,0,0,0,0,0,0
moesson,0,0,0,0,0,1,0,1,0,0
monster,0,0,0,1,0,1,0,0,0,0
monsterachtigheid,1,0,1,1,0,1,0,0,1,0
monte,0,0,0,0,0,0,0,0,0,0
maand,0,0,0,0,0,0,0,0,0,0
maandelijks,0,0,0,0,0,0,0,0,0,0
monument,0,0,0,0,0,0,1,0,0,0
monumentaal,0,0,0,0,0,0,0,0,0,0
loeien,0,0,0,0,0,0,0,0,0,0
stemmingen,0,0,0,0,0,0,0,0,0,0
humeurig,1,0,0,0,0,1,0,1,0,0
maan,0,0,0,0,0,0,0,0,0,0
maanlicht,0,0,0,0,0,0,0,0,0,0
afgemeerd,0,0,0,0,0,0,0,0,0,0
aanmeren,0,0,0,0,0,0,0,0,0,0
aanlegsteigers,0,0,0,0,0,0,0,0,0,1
heide,0,0,0,0,0,0,0,0,0,0
eland,0,0,0,0,0,0,0,0,0,0
hypothetisch,0,0,0,0,0,1,0,0,0,0
geopperd,0,0,0,0,0,0,0,0,0,0
dweil,0,0,0,0,0,0,0,0,0,0
Moreel,1,0,0,0,0,0,1,0,0,1
moraliteit,0,0,0,0,0,0,1,0,0,1
moraal,1,1,1,0,1,0,1,0,1,1
moeras,0,0,0,0,0,0,0,0,0,0
moratorium,0,0,0,0,0,0,0,0,0,0
morbide,0,0,0,0,0,1,0,1,0,0
ziektecijfers,1,0,1,1,0,1,0,1,0,0
lijkenhuis,0,0,1,1,0,1,0,1,0,0
stervende,0,0,0,0,0,1,0,1,0,0
morgen,0,1,0,0,0,0,0,0,0,0
ochtend,0,0,0,0,0,0,0,0,0,0
idioot,0,0,0,0,0,1,0,0,0,0
idioot,0,0,0,0,0,1,0,0,0,0
morfine,0,0,0,0,0,0,0,0,0,0
morfisme,0,0,0,0,0,0,0,0,0,0
morfologie,0,0,0,0,0,0,0,0,0,0
morgen,0,1,0,0,0,0,0,0,0,0
hap,0,0,0,0,0,1,0,0,0,0
sterveling,0,0,0,0,0,1,0,0,0,0
sterfte,1,0,0,1,0,1,0,1,0,0
Mortier,0,0,0,0,0,0,1,0,0,0
hypotheek,0,0,0,1,0,0,0,0,0,0
hypotheekhouder,0,0,0,0,0,0,0,0,0,1
hypotheekgever,0,0,0,1,0,0,0,0,0,0
versterving,0,1,1,1,0,1,0,1,0,0
mortuarium,0,0,0,1,0,1,0,1,0,0
mozaïek-,0,0,0,0,0,0,0,0,0,0
mug,1,0,1,0,0,1,0,0,0,0
mos,0,0,0,0,0,0,0,0,0,0
bemoste,0,0,0,0,0,0,0,0,0,0
splinter,0,0,0,0,0,0,0,0,0,0
mot,0,0,0,0,0,0,0,0,0,0
moeder,0,1,0,0,1,1,1,1,0,1
moederschap,0,0,0,0,1,0,1,0,0,1
beweging,0,1,0,0,0,0,0,0,0,0
roerloos,0,0,0,0,0,0,0,0,0,0
motief,0,0,0,0,0,0,1,0,0,0
bont,0,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,0,0,0,0,0
motorfiets,0,0,0,0,0,0,0,0,0,0
motte,0,0,0,0,0,0,0,0,0,0
gevlekt,0,0,0,0,0,0,0,0,0,0
motto,0,0,0,0,0,0,0,0,0,0
gietvorm,0,0,0,0,0,0,0,0,0,0
heuvel,0,0,0,0,0,0,0,0,0,0
monteren,0,0,0,0,0,0,0,0,0,0
berg,0,1,0,0,0,0,0,0,0,0
bergbeklimmer,0,0,0,0,0,0,0,0,0,0
bergachtig,0,0,0,0,0,0,0,0,0,0
rouwen,0,0,0,0,0,1,0,1,0,0
treurig,1,0,0,1,0,1,0,1,0,0
rouwen,0,0,0,0,0,1,0,1,0,0
muis,0,0,0,0,0,0,0,0,0,0
snor,0,0,0,0,0,0,0,0,0,0
mond,0,0,0,0,0,0,0,0,1,0
mondvol,0,0,1,0,0,0,0,0,0,0
mondstuk,0,0,0,0,0,0,0,0,0,0
roerend,0,0,0,0,0,0,1,0,0,0
Actie,0,0,0,0,0,0,0,0,0,0
beweging,0,0,0,0,0,0,0,0,0,0
verhuizer,0,0,0,0,0,0,1,0,0,0
film,0,0,0,0,0,0,0,0,0,0
in beweging,0,0,0,0,0,0,0,0,0,0
maaien,0,0,0,0,0,0,0,0,0,0
modderen,0,0,1,0,0,1,0,0,0,0
slijm-,0,0,1,0,0,0,0,0,0,0
slijm,0,0,1,0,0,0,0,0,0,0
modder,0,0,0,0,0,1,0,0,0,0
warboel,0,0,0,0,0,1,0,0,0,0
verward,0,0,0,0,0,1,0,0,0,0
modderig,0,0,1,0,0,1,0,0,0,0
mof,1,0,1,0,0,1,0,0,0,0
gedempt,0,0,0,0,0,0,0,0,0,0
geluiddemper,0,0,0,0,0,0,0,0,0,0
mok,1,0,0,1,0,1,1,1,0,0
muilezel,1,0,0,0,0,1,0,0,0,1
multilateraal,0,0,0,0,0,0,0,0,0,0
meerdere,0,0,0,0,0,0,0,0,0,0
multiplex,0,0,0,0,0,0,0,0,0,0
vermenigvuldiging,0,0,0,0,0,0,0,0,0,0
veelheid,0,0,0,0,0,0,0,0,0,0
vermenigvuldigd,0,0,0,0,0,0,0,0,0,0
vermenigvuldiger,0,0,0,0,0,0,0,0,0,0
vermenigvuldigen,0,0,0,0,0,0,0,0,0,0
veelheid,0,0,0,0,0,0,0,0,0,0
mamma,0,0,0,1,0,1,0,0,0,0
mompelen,0,0,0,0,0,1,0,0,0,0
mama,0,0,0,0,0,0,0,0,0,0
bof,0,0,0,0,0,1,0,0,0,0
knabbelen,0,0,0,0,0,0,0,0,0,0
mondain,0,0,0,0,0,0,0,0,0,0
gemeentelijk,0,0,0,0,0,0,0,0,0,0
gemeente,0,0,0,0,0,0,0,0,0,0
muurschildering,0,0,0,0,0,0,0,0,0,0
moord,1,0,1,1,0,1,0,1,1,0
moordenaar,1,0,1,1,0,1,0,1,0,0
moorddadig,1,0,1,1,0,1,0,1,1,0
troebel,0,0,1,0,0,1,0,1,0,0
mompelen,0,0,0,0,0,0,0,0,0,0
spier,0,0,0,0,0,0,0,0,0,0
gespierd,0,0,0,0,0,0,1,0,0,0
muze,0,0,0,0,0,0,0,0,0,0
muzen,0,0,0,0,0,0,0,0,0,0
museum,0,0,0,0,0,0,0,0,0,0
brij,0,0,0,0,0,0,0,0,0,0
paddestoel,0,0,0,0,0,0,0,0,0,0
muziek,0,0,0,0,1,0,1,1,0,0
muzikaal,1,1,0,0,1,0,1,1,1,1
musicus,0,0,0,0,0,0,0,0,0,0
mijmerend,0,0,0,0,0,0,0,0,0,0
muskus,0,0,0,0,0,0,0,0,0,0
musket,0,0,0,1,0,0,0,0,0,0
mousseline,0,0,0,0,0,0,0,0,0,0
muss,0,0,0,0,0,1,0,0,0,0
mustang,0,0,0,0,0,0,0,0,0,0
mosterd-,0,0,0,0,0,0,0,0,0,0
opbrengen,0,0,0,0,0,0,0,0,0,0
muf,0,0,1,0,0,1,0,0,0,0
veranderlijk,0,1,0,0,0,0,1,0,0,0
gemuteerd,0,0,0,0,0,1,0,0,0,0
mutatie,0,0,0,0,0,0,0,0,0,0
verminkt,0,0,1,0,0,1,0,0,0,0
verminking,1,0,1,1,0,1,0,1,0,0
muiterij,1,0,1,1,0,1,0,0,1,0
mompelen,1,0,0,0,0,1,0,0,0,0
schapenvlees,0,0,0,0,0,0,0,0,0,0
wederzijds,0,0,0,0,0,0,1,0,0,0
onderling,0,0,0,0,0,0,0,0,0,0
uiteinde van een loop,0,0,0,1,0,1,0,0,0,0
bijziendheid,1,0,0,0,0,1,0,1,0,0
kortzichtig,0,0,0,0,0,0,0,0,0,0
veelvoud,0,0,0,0,0,0,0,0,0,0
mysterieus,0,1,0,1,0,0,0,0,1,0
mysterie,0,1,0,0,0,0,0,0,1,0
mysticus,0,0,0,0,0,0,0,0,1,0
mystiek,0,0,0,0,0,0,0,0,0,0
mystiek,0,0,0,0,0,0,0,0,0,0
mythe,0,0,0,0,0,0,0,0,0,0
mythisch,0,0,0,0,0,0,0,0,0,0
mythisch,0,0,0,0,0,0,0,0,0,0
mythologisch,0,0,0,0,0,0,0,0,0,0
mythologie,0,0,0,0,0,0,0,0,0,0
nab,0,0,0,0,0,1,0,0,1,0
nadir,0,0,0,0,0,1,0,0,0,0
zeuren,1,0,0,0,0,1,0,0,0,0
nagel,0,0,0,0,0,0,0,0,0,0
naief,0,0,0,0,0,1,0,0,0,0
naakt,0,0,0,0,0,0,0,0,0,0
genaamd,0,0,0,0,0,0,0,0,0,0
naamloos,0,0,1,0,0,1,0,0,0,0
naamgenoot,0,0,0,0,0,0,0,0,0,0
naamgeving,0,0,0,0,0,0,0,0,0,0
oppas,0,0,0,0,0,0,0,0,0,0
nanometer,0,0,0,0,0,0,0,0,0,0
dutje,0,0,0,0,1,0,1,0,0,0
nek,0,0,0,0,0,0,0,0,0,0
servet,0,0,0,0,0,0,0,1,0,0
dutten,0,0,0,0,0,0,0,0,0,0
luier,0,0,1,0,0,1,0,0,0,0
verdovend middel,0,0,0,0,0,1,0,0,0,0
vertellen,0,0,0,0,0,0,0,0,0,0
overlevering,0,0,0,0,0,0,0,0,0,0
verhaal,0,0,0,0,0,0,0,0,0,0
verteller,0,0,0,0,0,0,0,0,0,0
smal,0,0,0,0,0,0,0,0,0,0
vernauwing,0,0,0,0,0,0,0,0,0,0
ontluikend,0,1,0,0,0,0,0,0,0,0
vervelend,1,0,1,1,0,1,0,1,0,0
geboorte,0,0,0,0,0,0,0,0,0,0
natie,0,0,0,0,0,0,0,0,0,1
nationaal,0,0,0,0,0,0,0,0,0,0
nationaliteit,0,0,0,0,0,0,0,0,0,0
oorspronkelijk,0,0,0,0,0,0,0,0,0,0
kerststal,0,0,0,0,0,0,0,0,0,0
naturalist,0,0,0,0,0,0,1,0,0,0
naturalisatie,0,0,0,0,0,0,0,0,0,0
genaturaliseerd,0,0,0,0,0,0,0,0,0,0
van nature,0,0,0,0,0,0,0,0,0,0
natuur,0,0,0,0,0,0,0,0,0,0
niets,0,0,0,0,0,0,0,0,0,0
ondeugend,0,0,0,0,0,1,0,0,0,0
misselijkheid,0,0,1,0,0,1,0,0,0,0
misselijk,0,0,1,0,0,1,0,1,0,0
nautisch,0,0,0,0,0,0,0,0,0,0
marine,0,0,0,0,0,0,0,0,0,0
schip,0,0,0,0,0,0,0,0,0,0
navel,0,0,0,0,0,0,0,0,0,0
bevaarbaar,0,1,0,0,0,0,1,0,0,0
navigeren,0,0,0,0,0,0,0,0,0,0
navigatie,0,0,0,0,0,0,0,0,0,0
navigator,0,1,0,0,0,0,0,0,0,1
marine,0,0,0,0,0,0,0,0,0,0
nee,0,0,0,0,0,1,0,0,0,0
netjes,0,0,0,0,0,0,1,0,0,0
nevel,0,0,0,0,0,0,0,0,0,0
nevels,0,0,0,0,0,0,0,0,0,0
vaag,0,0,0,0,0,0,0,0,0,0
nodig,0,0,0,0,0,0,0,0,0,0
nodig hebben,0,0,0,0,0,0,0,0,0,0
benodigdheden,0,0,0,0,0,0,0,0,0,0
noodzaak,0,0,0,0,0,0,0,1,0,0
nek,0,0,0,0,0,0,0,0,0,0
ketting,0,0,0,0,0,0,0,0,0,0
necrose,0,0,0,0,0,0,0,0,0,0
nectar,0,0,0,0,0,0,1,0,0,0
nodig,0,0,0,0,0,1,0,0,0,0
naald-,0,0,0,0,0,0,1,0,0,0
onnodig,0,0,0,0,0,0,0,0,0,0
behoeftig,0,0,0,0,0,1,0,0,0,0
schandelijk,0,0,1,1,0,1,0,1,1,0
negatie,1,0,0,0,0,1,0,0,0,0
negatief,0,0,0,0,0,1,0,1,0,0
verwaarlozen,0,0,0,0,0,1,0,0,0,0
verwaarloosd,1,0,1,0,0,1,0,1,0,0
verwaarlozen,0,0,0,0,0,1,0,0,0,0
nalatigheid,0,0,0,0,0,1,0,0,0,0
nalatig,0,0,0,0,0,1,0,0,0,0
onachtzaam,0,0,0,0,0,1,0,0,0,0
verwaarloosbaar,0,0,0,0,0,0,0,0,0,0
onderhandelen,0,0,0,0,0,0,1,0,0,1
onderhandeling,0,0,0,0,0,0,0,0,0,0
onderhandelaar,0,0,0,0,0,0,1,0,0,0
neger,0,0,0,0,0,1,0,1,0,0
hinniken,0,0,0,0,0,0,0,0,0,0
buurman,0,1,0,0,0,0,1,0,0,1
buurt,0,1,0,0,0,0,0,0,0,0
naburig,0,0,0,0,0,0,0,0,0,0
neonatale,0,0,0,0,0,0,0,0,0,0
neofiet,0,0,0,0,0,0,0,0,0,0
neopreen,0,0,0,0,0,0,0,0,0,0
neef,0,0,0,0,0,0,0,0,0,0
nepotisme,1,0,1,0,0,1,0,1,0,0
zenuw,0,0,0,0,0,0,1,0,0,0
zenuwachtig,0,1,0,1,0,1,0,0,0,0
nervositeit,0,0,0,1,0,0,0,0,0,0
ness,0,0,0,0,0,0,0,0,0,0
nest,0,0,0,0,0,0,0,0,0,1
nestelen,0,0,0,0,0,0,1,0,0,1
genesteld,0,0,0,0,0,0,0,0,0,0
netto-,0,0,0,0,0,0,0,0,0,0
onder,1,0,0,1,0,1,0,1,0,0
netten,0,0,0,0,0,0,0,0,0,0
brandnetel,1,0,1,0,0,1,0,0,0,0
netwerk,0,1,0,0,0,0,0,0,0,0
neuralgie,0,0,0,1,0,1,0,1,0,0
neurologie,0,0,0,0,0,0,0,0,0,0
neurose,0,0,0,1,0,1,0,1,0,0
neurotisch,0,0,1,1,0,1,0,0,0,0
onzijdig,0,0,0,0,0,0,0,0,0,0
neutrale,0,1,0,0,0,0,0,0,0,1
neutraliteit,0,0,0,0,0,0,0,0,0,1
neutraliseren,0,0,0,0,0,0,0,0,0,0
pasgeboren,0,0,0,0,0,0,0,0,0,0
nieuwkomer,0,0,0,1,0,0,0,0,1,0
nieuw,0,0,0,0,0,0,0,0,0,0
nieuwheid,0,0,0,0,0,0,0,0,0,0
nieuws,0,0,0,0,0,0,0,0,0,0
krant-,0,0,0,0,0,0,0,0,0,0
kiosk,0,0,0,0,0,0,0,0,0,0
punt,0,0,0,0,0,0,0,0,0,0
knabbelen,0,0,0,0,0,0,0,0,0,0
niche,0,0,0,0,0,0,0,0,0,0
nachten,0,0,0,0,0,0,0,0,0,0
Nick,0,0,0,0,0,0,0,0,0,0
nikkel,0,0,0,0,0,0,0,0,0,0
bijnaam,0,0,0,0,0,0,0,0,0,0
nicotine,0,0,1,0,0,1,0,0,0,0
nicht,0,0,0,0,0,0,0,0,0,0
nabij,0,0,0,0,0,0,0,0,0,0
nacht,0,0,0,0,0,0,0,0,0,0
vallen van de avond,0,0,0,0,0,0,0,0,0,0
nachtegaal,0,0,0,0,0,0,0,0,0,0
nachtmerrie,0,0,0,1,0,1,0,0,0,0
nihilisme,0,0,0,0,0,1,0,0,0,0
nul,0,0,0,0,0,0,0,0,0,0
vlot,0,0,0,0,0,0,0,0,0,0
negentig,0,0,0,0,0,0,0,0,0,0
negende,0,0,0,0,0,0,0,0,0,0
kneep,0,0,0,0,0,0,0,0,0,0
tepel,0,0,0,0,0,0,0,0,0,0
nix,0,0,0,0,0,0,0,0,0,0
adel,0,1,0,0,0,0,1,0,0,1
edele,0,0,0,0,0,0,1,0,0,1
edelman,0,0,0,0,0,0,1,0,0,1
nachtelijk,0,0,0,0,0,0,0,0,0,0
knikken,0,0,0,0,0,0,0,0,0,0
knikken,0,0,0,0,0,0,0,0,0,0
knooppunt,0,0,0,0,0,0,0,0,0,0
nodulair,0,0,0,0,0,0,0,0,0,0
knobbeltje,0,0,0,0,0,0,0,0,0,0
lawaai,0,0,0,0,0,1,0,0,0,0
luidruchtig,1,0,0,0,0,1,0,0,0,0
nomade,0,0,0,0,0,0,0,0,0,0
nomadisch,0,0,0,0,0,0,0,0,0,0
nomenclatuur,0,0,0,0,0,0,0,0,0,0
nominaal,0,0,0,0,0,0,0,0,0,0
nomineren,0,0,0,0,0,0,0,0,0,0
voordracht,0,0,0,0,0,0,1,0,0,0
genomineerde,0,0,0,0,0,0,0,0,0,0
nonce,0,0,0,0,0,0,0,0,0,0
niet-naleving,1,1,0,1,0,1,0,1,0,0
onopvallend,0,0,0,0,0,0,0,0,0,0
niet bestaand,0,0,0,0,0,0,0,0,0,0
wanbetaling,0,0,0,0,0,0,0,0,0,0
niet-ingezetene,0,0,0,0,0,0,0,0,0,0
onzin,0,0,0,0,0,1,0,0,0,0
onzinnig,0,0,0,0,0,1,0,1,0,0
noedels,0,0,0,0,0,0,0,0,0,0
hoekje,0,0,0,0,0,0,0,0,0,0
middag,0,0,0,0,0,0,0,0,0,0
strop,0,0,0,0,0,1,0,1,0,0
norm,0,0,0,0,0,0,0,0,0,0
normaal,0,0,0,0,0,0,0,0,0,0
normaliteit,0,0,0,0,0,0,0,0,0,0
normaliteit,0,0,0,0,0,0,1,0,0,0
neus,0,0,1,0,0,0,0,0,0,0
nostalgie,0,0,0,0,0,0,0,0,0,0
neusgat,0,0,0,0,0,0,0,0,0,0
opmerkelijk,0,0,0,0,1,0,1,0,0,1
notabelen,0,0,0,0,0,0,1,0,0,0
Opmerkelijk,0,0,0,0,0,0,0,0,0,0
notaris,0,0,0,0,0,0,0,0,0,1
notatie,0,0,0,0,0,0,0,0,0,0
inkeping,0,0,0,0,0,0,0,0,0,0
gekerfd,0,0,0,0,0,0,0,0,0,0
Opmerking,0,0,0,0,0,0,0,0,0,0
notitieboekje,0,0,0,0,0,0,0,0,0,0
dat is genoteerd,0,0,0,0,0,0,1,0,0,0
opmerkelijk,0,0,0,0,0,0,0,0,0,0
niets,0,0,0,0,0,1,0,1,0,0
merk op,0,0,0,0,0,0,0,0,0,0
merkbaar,0,0,0,0,0,0,0,0,0,0
kennisgeving,0,1,0,0,0,0,0,0,0,0
op de hoogte stellen,0,0,0,0,0,0,0,0,0,0
begrip,0,0,0,0,0,0,1,0,0,0
fictief,0,0,0,0,0,0,0,0,0,0
bekendheid,1,0,1,1,0,1,1,0,0,0
ondanks,0,0,0,0,0,0,0,0,0,0
niets,0,0,0,0,0,0,0,0,0,0
zelfstandig naamwoord,0,0,0,0,0,0,0,0,0,0
voeden,0,0,0,0,0,0,0,0,0,0
voeding,0,0,0,0,0,0,1,0,0,0
nouveau,0,0,0,0,0,0,0,0,0,0
nieuwigheid,0,0,0,0,0,0,0,0,0,0
gevorderde,0,0,0,0,0,0,0,0,0,0
vandaag de dag,0,0,0,0,0,0,0,0,0,0
schadelijk,0,0,1,1,0,1,0,0,0,0
mondstuk,0,0,0,0,0,0,0,0,0,0
nuance,0,0,0,0,0,0,0,0,0,0
nuances,0,0,0,0,0,0,0,0,0,0
kern,0,0,0,0,0,0,0,0,0,0
naakt,0,0,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0,0,0
naaktheid,0,0,0,0,0,0,0,0,0,0
goudklompje,0,0,0,0,0,0,0,0,0,0
ergernis,1,0,0,0,0,1,0,0,0,0
nul,0,0,0,0,0,1,0,0,0,0
nul,0,0,0,0,0,0,0,0,0,0
tenietdoen,0,0,0,0,0,1,0,0,1,0
gevoelloos,0,0,0,0,0,1,0,0,0,0
nummer,0,0,0,0,0,0,0,0,0,0
nummering,0,0,0,0,0,0,0,0,0,0
nummers,0,0,0,0,0,0,1,0,0,0
doof gevoel,0,0,0,0,0,1,0,1,0,0
cijfer,0,0,0,0,0,0,0,0,0,0
teller,0,0,0,0,0,0,0,0,0,0
numeriek,0,0,0,0,0,0,0,0,0,0
numeriek,0,0,0,0,0,0,0,0,0,0
talrijk,0,0,0,0,0,0,0,0,0,0
non,0,0,0,0,0,1,0,0,0,1
verpleegster,0,0,0,0,0,0,1,0,0,1
kinderkamer,0,0,0,0,1,0,1,0,0,1
voeden,1,1,1,1,1,0,1,0,0,1
nootmuskaat,0,0,0,0,0,0,0,0,0,0
voeding,0,0,0,0,0,0,0,0,0,0
voedzaam,0,0,0,0,0,0,1,1,0,0
voedzaam,0,0,0,0,0,0,0,0,0,0
noten,0,0,0,0,0,0,0,0,0,0
nimf,0,0,0,0,0,0,0,0,0,0
oaf,0,0,0,0,0,1,0,0,0,0
eik,0,0,0,0,0,0,1,0,0,0
roeispaan,0,0,0,0,0,0,0,0,0,0
oase,0,1,0,0,1,0,1,0,0,1
gelofte,0,0,0,0,0,0,1,0,0,1
havermout,0,0,0,0,0,0,0,0,0,0
gehoorzaamheid,0,0,0,0,0,0,1,0,0,1
gehoorzaam,0,0,0,0,0,0,0,0,0,0
gehoorzaam,0,0,0,0,0,0,0,0,0,0
obelisk,0,0,0,0,0,0,0,0,0,0
zwaarlijvig,0,0,1,0,0,1,0,0,0,0
zwaarlijvigheid,0,0,1,0,0,1,0,1,0,0
gehoorzamen,0,0,0,1,0,0,0,0,0,1
obi,0,0,1,1,0,1,0,0,0,0
overlijden,0,0,0,0,0,1,0,1,1,0
overlijdensbericht,0,0,0,0,0,1,0,1,0,0
object,0,0,0,0,0,0,0,0,0,0
bezwaar,1,0,0,0,0,1,0,0,0,0
verwerpelijk,0,0,0,0,0,1,0,0,0,0
doelstelling,0,1,0,0,0,0,1,0,0,1
verplichting,0,0,0,0,0,0,0,0,0,0
verplicht,0,0,0,0,0,0,0,0,0,0
