Russian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
член,0,0,0,0,0,0,0,0,0,0
мембрана,0,0,0,0,0,0,0,0,0,0
сувенир,0,0,0,0,0,0,1,0,0,0
памятка,0,0,0,0,0,0,0,0,0,0
мемуары,0,0,0,0,0,0,0,0,0,0
памятные вещи,0,0,0,0,0,0,0,0,0,0
памятный,0,0,0,0,1,0,1,0,1,1
меморандум,0,0,0,0,0,0,0,0,0,0
мемориал,0,0,0,0,0,0,0,0,0,0
мемориалы,0,0,0,0,0,0,0,1,0,0
запоминать,0,0,0,0,0,0,0,0,0,0
Память,0,0,0,0,0,0,0,0,0,0
угроза,1,0,0,1,0,1,0,0,0,0
угрожающий,1,0,0,1,0,1,0,0,0,0
зверинец,0,0,0,0,0,0,0,0,0,0
исправить,0,0,0,0,0,0,0,0,0,0
починка,0,0,0,0,0,0,1,0,0,0
слуга,0,0,0,0,0,1,0,0,0,0
мениск,0,0,0,0,0,0,0,0,0,0
менструация,0,0,0,0,0,0,1,0,0,0
менструальный,0,0,0,0,0,0,0,0,0,0
психический,0,0,0,0,0,0,0,0,0,0
упомянуть,0,0,0,0,0,0,0,0,0,0
наставник,0,0,0,0,0,0,1,0,0,1
меню,0,0,0,0,0,0,0,0,0,0
мяу,0,0,0,0,0,0,0,0,0,0
меркантильный,0,0,0,0,0,0,0,0,0,0
наемник,0,0,0,1,0,1,0,0,0,0
товар,0,0,0,0,0,0,0,0,0,0
торговец,0,0,0,0,0,0,0,0,0,1
милосердный,0,0,0,0,0,0,1,0,0,0
безжалостный,0,0,0,1,0,1,0,0,0,0
переменчивый,0,0,0,0,0,0,0,0,0,0
милосердие,0,0,0,0,0,0,1,0,0,0
простой,0,0,0,0,0,0,0,0,0,0
сливаться,0,1,0,0,0,0,1,0,0,0
меридиан,0,0,0,0,0,0,0,0,0,0
меридиональный,0,0,0,0,0,0,0,0,0,0
цена,0,0,0,0,0,0,1,0,0,1
заслуженный,0,0,0,0,1,0,1,0,0,1
Русалочка,0,0,0,0,0,0,0,0,0,0
веселье,0,0,0,0,1,0,1,0,1,0
веселый,0,0,0,0,1,0,1,0,0,0
плато,0,0,0,0,0,0,0,0,0,0
сетка,0,0,0,0,0,0,0,0,0,0
сетки,0,0,0,0,0,0,0,0,0,0
загипнотизированный,0,0,0,0,0,0,0,0,0,0
беспорядок,0,0,1,0,0,1,0,0,0,0
сообщение,0,0,0,0,0,0,0,0,0,0
посыльный,0,0,0,0,0,0,0,0,0,1
беспорядочный,0,0,1,0,0,1,0,0,0,0
метаболизм,0,0,0,0,0,0,0,0,0,0
металл,0,0,0,0,0,0,0,0,0,0
металлургия,0,0,0,0,0,0,0,0,0,0
метаморфоза,0,0,0,0,0,0,0,0,0,0
метафора,0,0,0,0,0,0,0,0,0,0
метафорический,0,0,0,0,0,0,0,0,0,0
метафизический,0,0,0,0,0,0,0,0,0,0
метафизика,0,0,0,0,0,0,0,0,0,0
метастазы,0,0,0,0,0,1,0,0,0,0
метеор,0,0,0,0,0,0,0,0,0,0
метеоритный,0,0,0,0,0,0,0,0,0,0
метеорит,0,0,0,0,0,0,0,0,0,0
метеорологический,0,0,0,0,0,0,0,0,0,0
метеорология,0,0,0,0,0,0,0,0,0,0
метр,0,0,0,0,0,0,0,0,0,0
метанол,0,0,0,0,0,1,0,0,0,0
метод,0,0,0,0,0,0,0,0,0,0
методичный,0,0,0,0,0,0,0,0,0,0
дотошный,0,0,0,0,0,0,0,0,0,0
метрика,0,0,0,0,0,0,0,0,0,0
метрический,0,0,0,0,0,0,0,0,0,0
метрология,0,0,0,0,0,0,0,0,0,0
мегаполис,0,0,0,0,0,0,0,0,0,0
столичный,0,0,0,0,0,0,1,0,0,0
характер,0,0,0,0,0,0,1,0,0,0
мяу,0,0,0,0,0,0,0,0,0,0
слюда,0,0,0,0,0,0,0,0,0,0
Мик,0,0,0,0,0,0,0,0,0,0
микроб,0,0,0,0,0,0,0,0,0,0
микробиология,0,0,0,0,0,0,0,0,0,0
микрокосм,0,0,0,0,0,0,0,0,0,0
микрограмм,0,0,0,0,0,0,0,0,0,0
микрометр,0,0,0,0,0,0,0,0,0,0
микрон,0,0,0,0,0,0,0,0,0,0
микрофон,0,0,0,0,0,0,0,0,0,0
микроскоп,0,0,0,0,0,0,0,0,0,1
микроскопический,0,0,0,0,0,0,0,0,0,0
микроскопически,0,0,0,0,0,0,0,0,0,0
микроскопия,0,0,0,0,0,0,1,0,0,0
середина,0,0,0,0,0,0,0,0,0,0
полдень,0,0,0,0,0,0,0,0,0,0
середина,0,0,0,0,0,0,0,0,0,0
посредник,0,0,0,0,0,0,0,0,0,0
Мидленд,0,0,0,0,0,0,0,0,0,0
полночь,0,0,0,0,0,0,0,0,0,0
среди,0,0,0,0,0,0,0,0,0,0
середина лета,0,0,0,0,0,0,0,0,0,0
на полпути,0,0,0,0,0,0,0,0,0,0
акушерка,0,1,0,0,1,1,1,0,0,1
акушерство,0,0,0,0,0,0,1,0,0,0
вид,0,0,0,0,0,0,0,0,0,0
могущественный,1,0,0,1,1,0,1,0,0,1
мигрировать,0,0,0,0,0,0,0,0,0,0
миграция,0,0,0,0,0,0,0,0,0,0
мигрирующий,0,0,0,0,0,0,0,0,0,0
Майк,0,0,0,0,0,0,0,0,0,0
плесень,0,0,1,0,0,1,0,0,0,0
миля,0,0,0,0,0,0,0,0,0,0
пробег,0,0,0,0,0,0,0,0,0,0
веха,0,0,0,0,0,0,0,0,0,0
воинствующий,0,0,0,0,0,0,0,0,0,0
военный,0,0,0,1,0,0,0,0,0,0
милиция,1,0,0,1,0,1,0,1,0,0
молоко,0,0,0,0,0,0,0,0,0,0
молочный,0,0,0,0,0,0,0,0,0,0
мельница,0,1,0,0,0,0,0,0,0,0
тысячелетие,0,0,0,0,0,0,0,0,0,0
миллиграмм,0,0,0,0,0,0,0,0,0,0
миллиметр,0,0,0,0,0,0,0,0,0,0
миллион,0,0,0,0,0,0,0,0,0,0
миллионер,0,0,0,0,0,0,0,0,0,0
пантомима,0,0,0,0,0,0,1,0,0,0
имитировать,0,0,0,0,0,0,0,0,0,0
подражание,0,0,0,0,0,0,0,0,0,0
мимикрия,0,0,0,0,0,1,0,0,1,0
разум,0,0,0,0,0,0,0,0,0,0
мыслящий,0,0,0,0,0,0,0,0,0,0
"внимательный, помнящий",0,0,0,0,0,0,1,0,0,0
внимательность,0,0,0,0,0,0,1,0,0,0
мой,0,0,0,0,0,0,0,0,0,0
шахтер,0,0,0,0,0,0,0,0,0,0
минеральная,0,0,0,0,0,0,0,0,0,0
минералогия,0,0,0,0,0,0,0,0,0,0
смешаться,0,0,0,0,0,0,0,0,0,0
смешанный,0,0,0,0,0,0,0,0,0,0
миниатюрный,0,0,0,0,0,0,0,0,0,0
микроавтобус,0,0,0,0,0,0,0,0,0,0
минимум,0,0,0,0,0,0,0,0,0,0
свести к минимуму,0,0,0,0,0,1,0,0,0,0
минимум,0,0,0,0,0,1,0,0,0,0
министр,0,0,0,0,0,0,0,0,0,0
министерский,0,0,0,0,0,0,0,0,0,0
министерство,0,0,0,0,1,0,1,0,0,1
минивэн,0,0,0,0,0,0,0,0,0,0
пескарь,0,0,0,0,0,0,0,0,0,0
незначительный,0,0,0,0,0,0,0,0,0,0
меньшинство,0,0,0,0,0,1,0,0,0,0
менестрель,0,0,0,0,0,0,0,0,0,0
монетный двор,0,0,0,0,0,0,0,0,0,0
крошечный,0,0,0,0,0,0,0,0,0,0
минута,0,0,0,0,0,0,0,0,0,0
мелочи,0,0,0,0,0,0,0,0,0,0
мир,0,0,0,0,0,0,0,0,0,0
чудо,0,1,0,0,1,0,1,0,1,1
чудесный,0,0,0,0,1,0,1,0,1,0
мираж,0,0,0,0,0,0,0,0,0,0
болото,0,0,1,0,0,1,0,0,0,0
зеркало,0,0,0,0,0,0,0,0,0,0
веселье,0,0,0,0,1,0,1,0,0,0
незаконное присвоение,0,0,0,0,0,0,0,0,0,0
плохое поведение,1,0,1,0,0,1,0,0,1,0
выкидыш,0,0,0,1,0,1,0,1,0,0
разнообразный,0,0,0,0,0,0,0,0,0,0
разное,0,0,0,0,0,0,0,0,0,0
несчатье,0,0,0,0,0,1,0,0,0,0
озорной,0,0,0,0,0,1,0,0,0,0
заблуждение,1,0,1,1,0,1,0,0,0,0
проступок,0,0,1,0,0,1,0,0,0,0
проступок,0,0,0,0,0,0,0,0,0,0
убогий,1,0,1,0,0,1,0,1,0,0
с треском,0,0,0,0,0,1,0,1,0,0
невзгоды,1,0,1,1,0,1,0,1,0,0
несчастье,0,0,0,1,0,1,0,1,0,0
заблуждающийся,0,0,1,0,0,1,0,0,0,0
неудача,0,0,1,1,0,1,0,1,1,0
дезинформирован,0,0,0,0,0,0,0,0,0,0
неправильное толкование,0,0,0,0,0,1,0,0,0,0
ввести в заблуждение,1,0,0,1,0,1,0,0,0,1
вводящий в заблуждение,1,0,1,0,0,1,0,0,0,0
бесхозяйственность,0,0,0,0,0,1,0,0,0,0
несоответствие,0,0,0,0,0,1,0,0,0,0
несоответствие,0,0,0,0,0,0,0,0,0,0
неправильное название,0,0,0,0,0,1,0,0,0,0
неуместно,1,0,1,0,0,1,0,0,0,0
неуместный,0,0,0,0,0,1,0,0,0,0
искажать,0,0,0,0,0,1,0,0,0,0
введение в заблуждение,0,0,0,0,0,1,0,1,0,0
искаженный,1,0,0,0,0,1,0,0,0,0
скучать,0,0,0,0,0,0,0,0,0,0
ракета,0,0,0,1,0,0,0,0,0,0
отсутствующий,0,0,0,1,0,1,0,1,0,0
миссия,0,0,0,0,0,0,0,0,0,0
миссионер,0,0,0,0,0,0,1,0,0,0
искажение,1,0,1,0,0,1,0,0,0,0
туман,0,0,0,0,0,0,0,0,0,0
ошибка,0,0,0,0,0,1,0,1,0,0
ошибся,0,0,0,1,0,1,0,0,0,0
Господин,0,0,0,0,0,0,0,0,0,0
госпожа,1,0,1,0,0,1,0,0,0,0
недоверие,0,0,1,1,0,1,0,0,0,0
туманный,0,0,0,0,0,0,0,0,0,0
неправильно понимать,0,0,0,0,0,1,0,0,0,0
непонимание,1,0,0,0,0,1,0,1,0,0
злоупотребление,0,0,0,0,0,1,0,0,0,0
клещ,0,0,1,0,0,1,0,0,0,0
митра,0,0,0,0,0,0,0,0,0,0
смягчение,0,0,0,0,0,0,0,0,0,0
смешивание,0,0,0,0,0,0,0,0,0,0
смешанный,0,0,0,0,0,0,0,0,0,0
смесь,0,0,0,0,0,0,0,0,0,0
стон,0,0,0,1,0,0,0,1,0,0
ров,0,0,0,0,0,0,0,0,0,1
толпа,1,0,0,1,0,1,0,0,0,0
мобильный,0,1,0,0,0,0,0,0,0,0
мобильность,0,0,0,0,0,0,0,0,0,0
мобилизация,0,0,0,0,0,0,0,0,0,0
мобилизовать,0,0,0,0,0,0,0,0,0,0
насмешка,0,0,1,0,0,1,0,0,0,0
насмешливый,1,0,1,0,0,1,0,1,0,0
модальный,0,0,0,0,0,0,0,0,0,0
модальность,0,0,0,0,0,0,0,0,0,0
Режим,0,0,0,0,0,0,0,0,0,0
модель,0,0,0,0,0,0,1,0,0,0
модельер,0,0,0,0,0,0,0,0,0,0
умеренный,0,0,0,0,0,0,1,0,0,0
умеренно,0,0,0,0,0,0,0,0,0,0
модерация,0,0,0,0,0,0,0,0,0,0
Умеренность,0,0,0,0,0,0,0,0,0,0
Модератор,0,0,0,0,0,0,1,0,0,1
современный,0,0,0,0,0,0,0,0,0,0
модернизм,0,0,0,0,0,0,0,0,0,0
скромный,0,0,0,0,0,0,1,0,0,1
скромность,0,0,0,0,0,0,1,0,0,0
хоть немного,0,0,0,0,0,0,0,0,0,0
модифицируемый,0,0,0,0,0,0,0,0,0,0
модификация,0,0,0,0,0,0,0,0,0,0
модифицированный,0,0,0,0,0,0,0,0,0,0
изменить,0,0,0,0,0,0,0,0,1,0
модулировать,0,0,0,0,0,0,0,0,0,0
модуляция,0,0,0,0,0,0,0,0,0,0
модуль,0,0,0,0,0,0,0,0,0,0
модуль,0,0,0,0,0,0,0,0,0,0
магнат,0,0,0,0,0,0,0,0,0,0
часть,0,0,0,0,0,0,0,0,0,0
влажный,0,0,0,0,0,0,0,0,0,0
влага,0,0,0,0,0,0,0,0,0,0
моляр,0,0,0,0,0,0,0,0,0,0
патока,0,0,0,0,0,0,0,0,0,0
плесень,0,0,0,0,0,0,0,0,0,0
формованный,0,0,0,0,0,0,0,0,0,0
формование,0,0,0,0,0,0,0,0,0,0
заплесневелый,0,0,0,0,0,0,0,0,0,0
молекулярный,0,0,0,0,0,0,0,0,0,0
молекула,0,0,0,0,0,0,0,0,0,0
приставание,1,0,1,1,0,1,0,1,0,0
расплавленный,0,0,0,0,0,0,0,0,0,0
момент,0,0,0,0,0,0,0,0,0,0
мгновенный,0,0,0,0,0,0,0,0,0,0
важный,0,0,0,0,0,0,0,0,0,0
импульс,0,1,0,0,0,0,1,0,0,0
монада,0,0,0,0,0,0,0,0,0,0
монарх,0,0,0,0,0,0,0,0,0,0
монархия,0,0,0,0,0,0,0,0,0,0
монастырь,0,0,0,0,0,0,0,0,0,0
монашеский,0,0,0,0,0,0,0,0,0,0
денежный,0,1,0,0,0,0,1,0,0,0
Деньги,1,1,0,0,1,0,1,0,1,1
монах,0,0,0,0,0,0,1,0,0,1
обезьяна,0,0,0,0,0,0,0,0,0,0
монохромный,0,0,1,0,0,1,0,0,0,0
моногамия,0,0,0,0,0,0,0,0,0,1
монограмма,0,0,0,0,0,0,0,0,0,0
монография,0,0,0,0,0,0,0,0,0,0
монослой,0,0,0,0,0,0,0,0,0,0
монолог,0,0,0,0,0,0,0,0,0,0
монополист,0,0,0,0,0,1,0,0,0,0
монополия,0,0,0,0,0,0,0,0,0,0
монотонность,0,0,0,0,0,0,0,0,0,0
сезон дождей,0,0,0,0,0,1,0,1,0,0
монстр,0,0,0,1,0,1,0,0,0,0
чудовищность,1,0,1,1,0,1,0,0,1,0
монте,0,0,0,0,0,0,0,0,0,0
месяц,0,0,0,0,0,0,0,0,0,0
ежемесячно,0,0,0,0,0,0,0,0,0,0
памятник,0,0,0,0,0,0,1,0,0,0
монументальный,0,0,0,0,0,0,0,0,0,0
мычание,0,0,0,0,0,0,0,0,0,0
настроения,0,0,0,0,0,0,0,0,0,0
угрюмый,1,0,0,0,0,1,0,1,0,0
луна,0,0,0,0,0,0,0,0,0,0
лунный свет,0,0,0,0,0,0,0,0,0,0
пришвартован,0,0,0,0,0,0,0,0,0,0
швартовка,0,0,0,0,0,0,0,0,0,0
причалы,0,0,0,0,0,0,0,0,0,1
вересковая пустошь,0,0,0,0,0,0,0,0,0,0
лось,0,0,0,0,0,0,0,0,0,0
спорный,0,0,0,0,0,1,0,0,0,0
обсуждался,0,0,0,0,0,0,0,0,0,0
швабра,0,0,0,0,0,0,0,0,0,0
моральный,1,0,0,0,0,0,1,0,0,1
мораль,0,0,0,0,0,0,1,0,0,1
мораль,1,1,1,0,1,0,1,0,1,1
болото,0,0,0,0,0,0,0,0,0,0
мораторий,0,0,0,0,0,0,0,0,0,0
болезненный,0,0,0,0,0,1,0,1,0,0
заболеваемость,1,0,1,1,0,1,0,1,0,0
морг,0,0,1,1,0,1,0,1,0,0
умирающий,0,0,0,0,0,1,0,1,0,0
утро,0,1,0,0,0,0,0,0,0,0
утро,0,0,0,0,0,0,0,0,0,0
придурок,0,0,0,0,0,1,0,0,0,0
слабоумный,0,0,0,0,0,1,0,0,0,0
морфий,0,0,0,0,0,0,0,0,0,0
морфизм,0,0,0,0,0,0,0,0,0,0
морфология,0,0,0,0,0,0,0,0,0,0
завтра,0,1,0,0,0,0,0,0,0,0
кусочек,0,0,0,0,0,1,0,0,0,0
смертный,0,0,0,0,0,1,0,0,0,0
смертность,1,0,0,1,0,1,0,1,0,0
миномет,0,0,0,0,0,0,1,0,0,0
ипотека,0,0,0,1,0,0,0,0,0,0
залогодержатель,0,0,0,0,0,0,0,0,0,1
залогодатель,0,0,0,1,0,0,0,0,0,0
умерщвление,0,1,1,1,0,1,0,1,0,0
морг,0,0,0,1,0,1,0,1,0,0
мозаика,0,0,0,0,0,0,0,0,0,0
комар,1,0,1,0,0,1,0,0,0,0
мох,0,0,0,0,0,0,0,0,0,0
мшистый,0,0,0,0,0,0,0,0,0,0
соринка,0,0,0,0,0,0,0,0,0,0
мотылек,0,0,0,0,0,0,0,0,0,0
мать,0,1,0,0,1,1,1,1,0,1
материнство,0,0,0,0,1,0,1,0,0,1
движение,0,1,0,0,0,0,0,0,0,0
неподвижный,0,0,0,0,0,0,0,0,0,0
мотив,0,0,0,0,0,0,1,0,0,0
пестрый,0,0,0,0,0,0,0,0,0,0
двигатель,0,0,0,0,0,0,0,0,0,0
мотоцикл,0,0,0,0,0,0,0,0,0,0
мотоцикл,0,0,0,0,0,0,0,0,0,0
мотт,0,0,0,0,0,0,0,0,0,0
пятнистый,0,0,0,0,0,0,0,0,0,0
девиз,0,0,0,0,0,0,0,0,0,0
плесень,0,0,0,0,0,0,0,0,0,0
насыпь,0,0,0,0,0,0,0,0,0,0
устанавливать,0,0,0,0,0,0,0,0,0,0
гора,0,1,0,0,0,0,0,0,0,0
альпинист,0,0,0,0,0,0,0,0,0,0
гористый,0,0,0,0,0,0,0,0,0,0
оплакивать,0,0,0,0,0,1,0,1,0,0
скорбный,1,0,0,1,0,1,0,1,0,0
траур,0,0,0,0,0,1,0,1,0,0
мышь,0,0,0,0,0,0,0,0,0,0
усы,0,0,0,0,0,0,0,0,0,0
рот,0,0,0,0,0,0,0,0,1,0
полный рот,0,0,1,0,0,0,0,0,0,0
мундштук,0,0,0,0,0,0,0,0,0,0
подвижный,0,0,0,0,0,0,1,0,0,0
шаг,0,0,0,0,0,0,0,0,0,0
движение,0,0,0,0,0,0,0,0,0,0
двигатель,0,0,0,0,0,0,1,0,0,0
кино,0,0,0,0,0,0,0,0,0,0
движущийся,0,0,0,0,0,0,0,0,0,0
косить,0,0,0,0,0,0,0,0,0,0
грязь,0,0,1,0,0,1,0,0,0,0
слизистый,0,0,1,0,0,0,0,0,0,0
слизь,0,0,1,0,0,0,0,0,0,0
грязь,0,0,0,0,0,1,0,0,0,0
беспорядок,0,0,0,0,0,1,0,0,0,0
запутанный,0,0,0,0,0,1,0,0,0,0
грязный,0,0,1,0,0,1,0,0,0,0
муфта,1,0,1,0,0,1,0,0,0,0
приглушенный,0,0,0,0,0,0,0,0,0,0
глушитель,0,0,0,0,0,0,0,0,0,0
кружка,1,0,0,1,0,1,1,1,0,0
мул,1,0,0,0,0,1,0,0,0,1
многосторонний,0,0,0,0,0,0,0,0,0,0
несколько,0,0,0,0,0,0,0,0,0,0
мультиплекс,0,0,0,0,0,0,0,0,0,0
умножение,0,0,0,0,0,0,0,0,0,0
множественность,0,0,0,0,0,0,0,0,0,0
умноженный,0,0,0,0,0,0,0,0,0,0
множитель,0,0,0,0,0,0,0,0,0,0
умножать,0,0,0,0,0,0,0,0,0,0
множество,0,0,0,0,0,0,0,0,0,0
мама,0,0,0,1,0,1,0,0,0,0
бормотать,0,0,0,0,0,1,0,0,0,0
мумия,0,0,0,0,0,0,0,0,0,0
свинка,0,0,0,0,0,1,0,0,0,0
жевать,0,0,0,0,0,0,0,0,0,0
земной,0,0,0,0,0,0,0,0,0,0
муниципальный,0,0,0,0,0,0,0,0,0,0
муниципалитет,0,0,0,0,0,0,0,0,0,0
фреска,0,0,0,0,0,0,0,0,0,0
убийство,1,0,1,1,0,1,0,1,1,0
убийца,1,0,1,1,0,1,0,1,0,0
убийственный,1,0,1,1,0,1,0,1,1,0
мутный,0,0,1,0,0,1,0,1,0,0
ропот,0,0,0,0,0,0,0,0,0,0
мышца,0,0,0,0,0,0,0,0,0,0
мускулистый,0,0,0,0,0,0,1,0,0,0
муза,0,0,0,0,0,0,0,0,0,0
музы,0,0,0,0,0,0,0,0,0,0
музей,0,0,0,0,0,0,0,0,0,0
месиво,0,0,0,0,0,0,0,0,0,0
гриб,0,0,0,0,0,0,0,0,0,0
Музыка,0,0,0,0,1,0,1,1,0,0
музыкальный,1,1,0,0,1,0,1,1,1,1
музыкант,0,0,0,0,0,0,0,0,0,0
размышление,0,0,0,0,0,0,0,0,0,0
мускус,0,0,0,0,0,0,0,0,0,0
мушкет,0,0,0,1,0,0,0,0,0,0
муслин,0,0,0,0,0,0,0,0,0,0
беспорядок,0,0,0,0,0,1,0,0,0,0
мустанг,0,0,0,0,0,0,0,0,0,0
горчица,0,0,0,0,0,0,0,0,0,0
собрать,0,0,0,0,0,0,0,0,0,0
затхлый,0,0,1,0,0,1,0,0,0,0
изменчивый,0,1,0,0,0,0,1,0,0,0
мутант,0,0,0,0,0,1,0,0,0,0
мутация,0,0,0,0,0,0,0,0,0,0
изувеченный,0,0,1,0,0,1,0,0,0,0
увечье,1,0,1,1,0,1,0,1,0,0
мятеж,1,0,1,1,0,1,0,0,1,0
бормотать,1,0,0,0,0,1,0,0,0,0
баранина,0,0,0,0,0,0,0,0,0,0
взаимный,0,0,0,0,0,0,1,0,0,0
взаимно,0,0,0,0,0,0,0,0,0,0
морда,0,0,0,1,0,1,0,0,0,0
близорукость,1,0,0,0,0,1,0,1,0,0
близорукий,0,0,0,0,0,0,0,0,0,0
мириады,0,0,0,0,0,0,0,0,0,0
таинственный,0,1,0,1,0,0,0,0,1,0
тайна,0,1,0,0,0,0,0,0,1,0
мистика,0,0,0,0,0,0,0,0,1,0
мистический,0,0,0,0,0,0,0,0,0,0
мистика,0,0,0,0,0,0,0,0,0,0
миф,0,0,0,0,0,0,0,0,0,0
мифический,0,0,0,0,0,0,0,0,0,0
мифический,0,0,0,0,0,0,0,0,0,0
мифологический,0,0,0,0,0,0,0,0,0,0
мифология,0,0,0,0,0,0,0,0,0,0
поймать,0,0,0,0,0,1,0,0,1,0
надир,0,0,0,0,0,1,0,0,0,0
ворчать,1,0,0,0,0,1,0,0,0,0
ноготь,0,0,0,0,0,0,0,0,0,0
наивный,0,0,0,0,0,1,0,0,0,0
голый,0,0,0,0,0,0,0,0,0,0
названный,0,0,0,0,0,0,0,0,0,0
безымянный,0,0,1,0,0,1,0,0,0,0
тезка,0,0,0,0,0,0,0,0,0,0
именование,0,0,0,0,0,0,0,0,0,0
няня,0,0,0,0,0,0,0,0,0,0
нанометр,0,0,0,0,0,0,0,0,0,0
вздремнуть,0,0,0,0,1,0,1,0,0,0
затылок,0,0,0,0,0,0,0,0,0,0
салфетка,0,0,0,0,0,0,0,1,0,0
вздремнуть,0,0,0,0,0,0,0,0,0,0
подгузник,0,0,1,0,0,1,0,0,0,0
наркотический,0,0,0,0,0,1,0,0,0,0
рассказывать,0,0,0,0,0,0,0,0,0,0
повествование,0,0,0,0,0,0,0,0,0,0
повествование,0,0,0,0,0,0,0,0,0,0
рассказчик,0,0,0,0,0,0,0,0,0,0
узкий,0,0,0,0,0,0,0,0,0,0
сужение,0,0,0,0,0,0,0,0,0,0
зарождающийся,0,1,0,0,0,0,0,0,0,0
противный,1,0,1,1,0,1,0,1,0,0
родовой,0,0,0,0,0,0,0,0,0,0
нация,0,0,0,0,0,0,0,0,0,1
национальный,0,0,0,0,0,0,0,0,0,0
Национальность,0,0,0,0,0,0,0,0,0,0
родной,0,0,0,0,0,0,0,0,0,0
Рождество,0,0,0,0,0,0,0,0,0,0
натуралист,0,0,0,0,0,0,1,0,0,0
натурализация,0,0,0,0,0,0,0,0,0,0
натурализованный,0,0,0,0,0,0,0,0,0,0
естественно,0,0,0,0,0,0,0,0,0,0
природа,0,0,0,0,0,0,0,0,0,0
ничего,0,0,0,0,0,0,0,0,0,0
непослушный,0,0,0,0,0,1,0,0,0,0
тошнота,0,0,1,0,0,1,0,0,0,0
тошнотворный,0,0,1,0,0,1,0,1,0,0
морской,0,0,0,0,0,0,0,0,0,0
военно-морской,0,0,0,0,0,0,0,0,0,0
неф,0,0,0,0,0,0,0,0,0,0
пупок,0,0,0,0,0,0,0,0,0,0
судоходный,0,1,0,0,0,0,1,0,0,0
ориентироваться,0,0,0,0,0,0,0,0,0,0
навигация,0,0,0,0,0,0,0,0,0,0
навигатор,0,1,0,0,0,0,0,0,0,1
военно-морской,0,0,0,0,0,0,0,0,0,0
нет,0,0,0,0,0,1,0,0,0,0
аккуратно,0,0,0,0,0,0,1,0,0,0
туманность,0,0,0,0,0,0,0,0,0,0
туманности,0,0,0,0,0,0,0,0,0,0
туманный,0,0,0,0,0,0,0,0,0,0
обязательно,0,0,0,0,0,0,0,0,0,0
сделать необходимым,0,0,0,0,0,0,0,0,0,0
потребности,0,0,0,0,0,0,0,0,0,0
необходимость,0,0,0,0,0,0,0,1,0,0
шея,0,0,0,0,0,0,0,0,0,0
ожерелье,0,0,0,0,0,0,0,0,0,0
некроз,0,0,0,0,0,0,0,0,0,0
нектар,0,0,0,0,0,0,1,0,0,0
необходимый,0,0,0,0,0,1,0,0,0,0
иголка,0,0,0,0,0,0,1,0,0,0
бесполезный,0,0,0,0,0,0,0,0,0,0
нуждающийся,0,0,0,0,0,1,0,0,0,0
гнусный,0,0,1,1,0,1,0,1,1,0
отрицание,1,0,0,0,0,1,0,0,0,0
отрицательный,0,0,0,0,0,1,0,1,0,0
пренебрегать,0,0,0,0,0,1,0,0,0,0
заброшенный,1,0,1,0,0,1,0,1,0,0
пренебрежение,0,0,0,0,0,1,0,0,0,0
небрежность,0,0,0,0,0,1,0,0,0,0
небрежный,0,0,0,0,0,1,0,0,0,0
небрежно,0,0,0,0,0,1,0,0,0,0
незначительный,0,0,0,0,0,0,0,0,0,0
вести переговоры,0,0,0,0,0,0,1,0,0,1
Переговоры,0,0,0,0,0,0,0,0,0,0
переговорщик,0,0,0,0,0,0,1,0,0,0
негр,0,0,0,0,0,1,0,1,0,0
ржать,0,0,0,0,0,0,0,0,0,0
сосед,0,1,0,0,0,0,1,0,0,1
район,0,1,0,0,0,0,0,0,0,0
соседний,0,0,0,0,0,0,0,0,0,0
неонатальный,0,0,0,0,0,0,0,0,0,0
неофит,0,0,0,0,0,0,0,0,0,0
неопрен,0,0,0,0,0,0,0,0,0,0
племянник,0,0,0,0,0,0,0,0,0,0
кумовство,1,0,1,0,0,1,0,1,0,0
нерв,0,0,0,0,0,0,1,0,0,0
нервный,0,1,0,1,0,1,0,0,0,0
нервозность,0,0,0,1,0,0,0,0,0,0
принадлежность,0,0,0,0,0,0,0,0,0,0
гнездо,0,0,0,0,0,0,0,0,0,1
прижиматься,0,0,0,0,0,0,1,0,0,1
птенец,0,0,0,0,0,0,0,0,0,0
сеть,0,0,0,0,0,0,0,0,0,0
Нижняя,1,0,0,1,0,1,0,1,0,0
сетка,0,0,0,0,0,0,0,0,0,0
крапива,1,0,1,0,0,1,0,0,0,0
сеть,0,1,0,0,0,0,0,0,0,0
невралгия,0,0,0,1,0,1,0,1,0,0
неврология,0,0,0,0,0,0,0,0,0,0
невроз,0,0,0,1,0,1,0,1,0,0
невротик,0,0,1,1,0,1,0,0,0,0
средний,0,0,0,0,0,0,0,0,0,0
нейтральный,0,1,0,0,0,0,0,0,0,1
нейтралитет,0,0,0,0,0,0,0,0,0,1
нейтрализовать,0,0,0,0,0,0,0,0,0,0
новорожденный,0,0,0,0,0,0,0,0,0,0
новичок,0,0,0,1,0,0,0,0,1,0
недавно,0,0,0,0,0,0,0,0,0,0
новизна,0,0,0,0,0,0,0,0,0,0
Новости,0,0,0,0,0,0,0,0,0,0
газета,0,0,0,0,0,0,0,0,0,0
киоск,0,0,0,0,0,0,0,0,0,0
перо,0,0,0,0,0,0,0,0,0,0
грызть,0,0,0,0,0,0,0,0,0,0
ниша,0,0,0,0,0,0,0,0,0,0
нихты,0,0,0,0,0,0,0,0,0,0
Ник,0,0,0,0,0,0,0,0,0,0
