Swedish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
citron-,0,0,1,0,0,1,0,0,0,0
låna,0,0,0,0,0,0,0,0,0,0
långivare,0,0,0,0,0,0,0,0,0,1
utlåning,0,0,0,0,0,0,0,0,0,0
längd,0,0,0,0,0,0,0,0,0,0
förlänga,0,0,0,0,0,0,0,0,0,0
förlängts,0,0,0,0,0,0,0,0,0,0
förlängning,0,0,0,0,0,0,0,0,0,0
på längden,0,0,0,0,0,0,0,0,0,0
långvarig,0,0,0,0,0,0,0,0,0,0
mildhet,0,0,0,0,0,0,0,0,0,0
mild,0,0,0,0,0,0,1,0,0,0
lins,0,0,0,0,0,0,0,0,0,0
leopard,0,0,0,0,0,0,0,0,0,0
spetälska,0,0,1,1,0,1,0,1,0,0
arrendator,0,0,0,0,0,0,0,0,0,0
minska,0,1,0,0,0,1,0,0,0,0
minska,0,0,0,0,0,0,0,0,0,0
mindre,0,0,1,0,0,1,0,0,0,0
lektion,0,1,0,0,0,0,1,0,0,1
hyresvärd,0,0,0,0,0,0,0,0,0,0
dödlig,0,0,1,1,0,1,0,1,0,0
slö,0,0,0,0,0,0,0,0,0,0
letargi,0,0,0,0,0,1,0,1,0,0
brev,0,1,0,0,0,0,0,0,0,0
bokstäver,0,1,0,0,0,0,1,0,0,1
brev,0,0,0,0,0,0,0,0,0,0
sallad,0,0,0,0,0,0,0,0,0,0
leukemi,1,0,0,1,0,1,0,1,0,0
levee,0,0,0,0,0,0,0,0,0,1
nivå,0,0,0,0,0,0,1,0,0,1
spak,0,0,0,0,0,0,0,0,0,0
inflytande,0,0,0,0,0,0,1,0,0,0
avgift,0,0,0,0,0,1,0,0,0,0
oanständig,0,0,1,0,0,1,0,0,0,0
lexikon,0,0,0,0,0,0,0,0,0,0
ley,0,0,0,0,0,0,0,0,0,0
skulder,0,0,0,0,0,0,0,0,0,0
ansvar,0,0,0,0,0,0,0,0,0,0
förbindelse,0,0,0,0,0,1,0,0,0,0
lögnare,0,0,1,0,0,1,0,0,0,0
förtal,1,0,0,1,0,1,0,0,0,1
ärekränkande,0,0,0,0,0,0,0,0,0,0
liberal,0,0,0,0,0,1,1,0,0,0
liberalism,0,0,0,0,0,0,0,0,0,0
befria,1,1,0,0,1,0,1,0,1,1
befrielse,0,1,0,0,1,0,1,0,1,0
frihet,0,1,0,0,1,0,1,0,1,1
libido,0,0,0,0,0,0,0,0,0,0
bibliotekarie,0,0,0,0,0,0,0,0,0,0
bibliotek,0,0,0,0,0,0,1,0,0,0
libretto,0,0,0,0,0,0,0,0,0,0
licens,0,0,0,0,0,0,0,0,0,0
lav,0,0,0,0,0,0,0,0,0,0
slicka,0,0,1,0,0,1,0,0,0,0
lock,0,0,0,0,0,0,0,0,0,0
lögn,1,0,1,0,0,1,0,1,0,0
liege,0,0,0,0,0,0,0,0,0,0
kvarstad,0,0,0,0,0,0,0,0,0,0
lieu,0,0,0,0,0,0,0,0,0,0
löjtnant,0,0,0,0,0,0,0,0,0,1
liv,0,0,0,0,0,0,0,0,0,0
livsnerven,0,0,0,0,0,0,1,0,0,0
livbåt,0,0,0,0,0,0,0,0,0,0
livlös,0,0,0,1,0,1,0,1,0,0
levande,0,0,0,0,0,0,0,0,0,0
livslångt,0,0,0,0,0,0,0,0,0,0
livstid,0,0,0,0,0,0,0,0,0,0
hiss,0,0,0,0,0,0,0,0,0,0
ligament,0,0,0,0,0,0,0,0,0,0
ligering,0,0,0,0,0,0,0,0,0,0
ljus,0,0,0,0,0,0,0,0,0,0
lätta,0,0,0,0,0,0,0,0,0,0
fyr,0,0,0,0,0,0,1,0,0,0
lätthet,0,0,0,0,0,0,0,0,0,0
blixt-,1,0,0,1,0,0,0,0,1,0
sannolikhet,0,0,0,0,0,0,0,0,0,0
likhet,0,0,0,0,0,0,0,0,0,0
likaså,0,0,0,0,0,0,0,0,0,0
böjelse,0,0,0,0,1,0,1,0,0,1
lila,0,0,0,0,0,0,0,0,0,0
lilja,0,0,0,0,0,0,0,0,0,0
lem,0,0,0,0,0,0,0,0,0,0
limbo,0,0,0,0,0,0,0,0,0,0
begränsa,0,0,0,0,0,0,0,0,0,0
begränsning,0,0,0,0,0,0,0,0,0,0
begränsad,1,0,0,0,0,1,0,1,0,0
gränslös,0,0,0,0,0,0,0,0,0,0
limousine,0,0,0,0,0,0,0,0,0,0
halta,0,0,0,0,0,1,0,0,0,0
lin,0,0,0,0,0,0,0,0,0,0
linje,0,0,0,0,0,0,0,0,0,0
härstamning,0,0,0,0,0,0,0,0,0,0
linjär,0,0,0,0,0,0,0,0,0,0
linjär,0,0,0,0,0,0,0,0,0,0
fodrad,0,0,0,0,0,0,0,0,0,0
Linné,0,0,0,0,0,0,0,0,0,0
liner,0,0,0,0,0,0,0,0,0,0
rader,0,0,0,1,0,0,0,0,0,0
dröja kvar,0,1,0,0,0,0,0,0,0,0
jargong,0,0,0,0,0,0,0,0,0,0
språklig,0,0,0,0,0,0,0,0,0,0
lingvist,0,0,0,0,0,0,1,0,0,1
språklig,0,0,0,0,0,0,0,0,0,0
lingvistik,0,0,0,0,0,0,0,0,0,0
foder,0,0,0,0,0,0,0,0,0,0
länk,0,0,0,0,0,0,0,0,0,0
linoleum,0,0,0,0,0,0,0,0,0,0
ludd,0,0,0,0,0,1,0,0,0,0
lejon,0,0,0,1,0,0,1,0,0,0
läpp,0,0,0,0,0,0,0,0,0,0
läppstift,0,0,0,0,0,0,0,0,0,0
förvätskning,0,0,0,0,0,0,0,0,0,0
flytande,0,0,0,0,0,0,0,0,0,0
likör,0,0,0,0,0,0,0,0,0,0
flytande,0,0,0,0,0,0,0,0,0,0
likvidera,0,0,0,0,0,0,0,0,0,0
likvidation,0,0,0,0,0,0,0,0,0,0
likvidator,0,0,0,0,0,0,0,0,0,0
likviditet,0,0,0,0,0,0,0,0,0,0
sprit,1,0,0,0,1,1,0,1,0,0
läspa,0,0,0,0,0,0,0,0,0,0
lista,0,0,0,0,0,0,0,0,0,0
lyssna,0,0,0,0,0,0,0,0,0,0
lyssnare,0,0,0,0,0,0,0,0,0,0
lista,0,0,0,0,0,0,0,0,0,0
håglös,0,0,0,0,0,1,0,1,0,0
litania,0,0,0,0,0,0,0,0,0,0
bokstavligen,0,0,0,0,0,0,0,0,0,0
litterär,0,0,0,0,0,0,0,0,0,0
litteratur,0,0,0,0,0,0,0,0,0,0
smidig,0,0,0,0,0,0,1,0,0,0
litografi,0,0,0,0,0,0,0,0,0,0
litografi,0,0,0,0,0,0,0,0,0,0
litologi,0,0,0,0,0,0,0,0,0,0
litosfären,0,0,0,0,0,0,0,0,0,0
tvistemålsman,0,0,0,0,0,1,0,0,0,0
processa,1,1,1,1,0,1,0,1,0,0
rättstvister,0,0,0,0,0,1,0,0,0,0
stridslysten,1,0,1,0,0,1,0,0,0,0
skräp,0,0,0,0,0,1,0,0,0,0
kust-,0,0,0,0,0,0,0,0,0,0
liturgi,0,0,0,0,0,0,0,0,0,0
levebröd,0,0,0,0,0,0,0,0,0,0
livré,0,0,0,0,0,0,0,0,0,0
askgrå,1,0,1,0,0,1,0,0,0,0
levande,0,0,0,0,0,0,0,0,0,0
lama,0,0,0,0,0,0,0,0,0,0
ladda,0,0,0,0,0,0,0,0,0,0
limpa,0,0,0,0,0,1,0,0,0,0
dagdrivare,0,0,0,0,0,1,0,0,0,0
lerjord,0,0,0,0,0,0,0,0,0,0
lån,0,0,0,0,0,0,0,0,0,0
ovillig,1,0,0,0,0,1,0,0,0,0
avsky,1,0,1,0,0,1,0,0,0,0
avsky,0,0,1,0,0,1,0,0,0,0
avskyvärd,1,0,1,0,0,1,0,0,0,0
lobby,0,0,0,0,0,0,0,0,0,0
lobbyist,0,0,0,0,0,1,0,0,0,0
lob,0,0,0,0,0,0,0,0,0,0
lokal,0,0,0,0,0,0,0,0,0,0
plats,0,0,0,0,0,0,0,0,0,0
lokalitet,0,0,0,0,0,0,0,0,0,0
lokalisering,0,0,0,0,0,0,0,0,0,0
lokalisera,0,1,0,0,0,0,0,0,0,0
lokalisera,0,0,0,0,0,0,0,0,0,0
plats,0,0,0,0,0,0,0,0,0,0
loch,0,0,0,0,0,0,0,0,0,0
låsa,0,0,0,0,0,0,0,0,0,0
skåp,0,0,0,0,0,0,0,0,0,0
låssmed,0,0,0,0,0,0,0,0,0,0
Låsa in,0,0,0,1,0,1,0,1,0,0
förflyttning,0,0,0,0,0,0,0,0,0,0
lokomotiv,0,0,0,0,0,0,0,0,0,0
gräshoppa,0,0,0,1,0,1,0,0,0,0
stuga,0,0,0,0,0,0,0,0,0,0
inneboende,0,0,0,0,0,0,0,0,0,0
logi,0,0,0,0,0,0,0,0,0,1
loft,0,0,0,0,0,0,0,0,0,0
upphöjd,0,0,0,0,0,1,0,0,0,0
logga,0,0,0,0,0,0,0,0,0,0
logaritm,0,0,0,0,0,0,0,0,0,0
logaritmisk,0,0,0,0,0,0,0,0,0,0
logik,0,0,0,0,0,0,0,0,0,0
logisk,0,0,0,0,0,0,1,0,0,0
logistik,0,0,0,0,0,0,0,0,0,0
logotyp,0,0,0,0,0,0,0,0,0,0
fransyska,0,0,0,0,0,0,0,0,0,0
klubba,0,0,0,0,0,0,0,0,0,0
ensam,0,0,0,0,0,0,0,1,0,0
ensamhet,0,0,0,1,0,1,0,1,0,0
ensam,1,0,1,1,0,1,0,1,0,0
ensam,0,0,0,0,0,1,0,1,0,0
lång,0,1,0,0,0,0,0,0,0,0
livslängd,0,0,0,0,0,0,1,0,0,0
längtar,0,1,0,0,0,0,0,1,0,0
longitud,0,0,0,0,0,0,0,0,0,0
längsgående,0,0,0,0,0,0,0,0,0,0
längsgående,0,0,0,0,0,0,0,0,0,0
toa,0,0,1,0,0,1,0,0,0,0
se upp,0,0,0,0,0,0,0,0,0,0
vävstol,0,1,0,1,0,1,0,0,0,0
hotande,0,0,0,0,0,0,0,0,0,0
lom,0,0,1,0,0,1,0,0,0,0
galen,0,0,0,0,0,1,0,0,0,0
slinga,0,0,0,0,0,0,0,0,0,0
kryphål,0,0,0,0,0,0,0,0,0,0
lossa,0,0,0,0,0,0,0,0,0,0
lossning,0,0,0,0,0,0,0,0,0,0
plundra,0,0,0,0,0,1,0,0,0,0
lop,0,0,0,0,0,0,0,0,0,0
skev,0,0,0,0,0,0,0,0,0,0
herre,0,0,1,0,0,1,1,0,0,1
herrar,0,0,0,0,0,0,0,0,0,0
herravälde,0,0,0,0,0,0,1,0,0,0
lore,0,0,0,0,0,0,0,0,0,0
lastbil,0,0,0,0,0,0,0,0,0,0
tappa bort,1,0,1,1,0,1,0,1,1,0
förlorande,1,0,0,0,0,1,0,1,0,0
förlust,1,0,0,1,0,1,0,1,0,0
förlorat,0,0,0,0,0,1,0,1,0,0
massa,0,0,0,0,0,0,0,0,0,0
lotion,0,0,0,0,0,0,0,0,0,0
massor,0,0,0,0,0,0,0,0,0,0
lotteri,0,1,0,0,0,0,0,0,0,0
lotto,0,0,0,0,0,0,0,0,0,0
högt,0,0,0,0,0,0,0,0,0,0
högt,0,0,0,0,0,0,0,0,0,0
högljuddhet,1,0,0,0,0,1,0,0,0,0
vardagsrum,0,0,0,0,0,1,0,0,0,0
lus,0,0,1,0,0,1,0,0,0,0
intagande,0,0,0,0,1,0,1,0,0,1
kärlek,0,0,0,0,1,0,1,0,0,0
härlig,0,1,0,0,1,0,1,1,1,1
älskling,0,0,0,0,1,0,1,0,0,1
älskare,0,1,0,0,1,0,1,0,0,1
kärleksfull,0,0,0,0,1,0,1,0,0,1
lägre,0,0,0,0,0,1,0,1,0,0
sänkning,0,0,0,0,0,1,0,0,0,0
lägst,0,0,0,0,0,1,0,1,0,0
låglandet,0,0,0,0,0,1,0,0,0,0
lågmäld,0,0,0,0,0,1,0,1,0,0
lojala,0,0,0,1,1,0,1,0,1,1
lojalitet,0,0,0,0,0,0,1,0,0,1
smörja,0,0,0,0,0,0,0,0,0,0
smörjning,0,0,0,0,0,0,0,0,0,0
tur,0,1,0,0,1,0,1,0,1,0
tur-,0,0,0,0,1,0,1,0,1,0
löjlig,0,0,0,0,0,1,0,0,0,0
öra,0,0,0,0,0,0,0,0,0,0
bagage,0,0,0,0,0,0,0,0,0,0
stiltje,0,1,0,0,0,0,0,0,0,0
vaggvisa,0,0,0,0,0,0,0,0,0,0
länd-,0,0,0,0,0,0,0,0,0,0
virke,0,0,0,0,0,0,0,0,0,0
skogsavverkning,0,0,0,0,0,1,0,0,0,0
självlysande,0,0,0,0,0,0,0,0,0,0
lysande,0,0,0,0,0,0,0,0,0,0
klump,0,0,0,0,0,1,0,0,0,0
klimpig,0,0,1,0,0,1,0,0,0,0
vansinne,1,0,1,1,0,1,0,1,0,0
månen,0,0,0,0,0,0,0,0,0,0
galning,1,0,1,1,0,1,0,0,0,0
lunch,0,0,0,0,0,0,0,0,0,0
lunch,0,0,0,0,0,0,0,0,0,0
utfall,0,0,0,0,0,0,0,0,1,0
lungorna,0,0,0,0,0,0,0,0,0,0
kränga,0,0,0,0,0,1,0,0,0,0
locka,0,0,0,0,0,1,0,0,0,0
spöklik,0,0,1,0,0,1,0,0,0,0
dölja sig,0,0,0,0,0,1,0,0,0,0
lurar,0,0,0,0,0,1,0,0,0,0
läcker,0,1,0,0,1,0,1,0,0,0
frodig,0,0,1,0,0,1,0,1,0,0
lusta,0,1,0,0,0,1,0,0,0,0
lyster,0,0,0,0,1,0,1,0,0,0
vällustig,0,0,0,0,0,1,0,0,0,0
glänsande,0,0,0,0,0,0,1,0,0,0
frisk,0,0,1,0,0,0,0,0,0,0
luta,0,0,0,0,0,0,0,0,0,0
frodig,0,0,0,0,0,0,1,0,0,0
lyxig,0,0,0,0,1,0,1,0,0,0
lyx,0,0,0,0,1,0,1,0,0,0
liggande,1,0,1,0,0,1,0,0,0,0
lymfa,0,0,0,0,0,0,0,0,0,0
lymfatisk,0,0,0,0,0,0,0,0,0,0
lyncha,1,0,1,1,0,1,0,1,0,0
lodjur,0,0,0,0,0,0,0,0,0,0
lyra,0,0,0,0,1,0,1,0,0,0
lyrisk,0,0,0,0,0,0,0,0,0,0
lyrisk,0,0,0,0,1,0,1,0,0,0
mace,0,0,0,1,0,1,0,0,0,0
maskin,0,0,0,0,0,0,0,0,0,1
maskineri,0,0,0,0,0,0,0,0,0,0
maskinist,0,0,0,0,0,0,0,0,0,0
makrill,0,0,0,0,0,0,0,0,0,0
galen,1,0,1,1,0,1,0,1,0,0
fröken,0,0,0,0,0,0,0,0,0,0
frun,0,0,0,0,0,0,0,0,0,0
galen,1,0,0,1,0,1,0,0,0,0
galning,1,0,0,1,0,1,0,0,0,0
galenskap,1,0,0,1,0,1,0,0,0,0
maffian,0,0,0,1,0,1,0,0,0,0
tidskrift,0,0,0,0,0,0,0,0,0,0
magiker,0,0,0,1,0,0,0,0,0,0
magenta,0,0,0,0,0,0,0,0,0,0
mask,0,0,1,0,0,1,0,0,0,0
magi,0,0,0,0,0,0,0,0,0,0
magisk,0,1,0,0,1,0,1,0,1,0
trollkarl,0,0,0,0,0,0,0,0,1,0
magistrat,0,0,0,0,0,0,0,0,0,0
magma,0,0,0,0,0,0,0,0,0,0
magnat,0,0,0,0,0,0,0,0,0,0
magnet,0,0,0,0,0,0,1,0,0,1
magnetism,0,0,0,0,0,0,1,0,0,0
magnetit,0,0,0,0,0,0,1,0,0,0
prakt,0,1,0,0,1,0,1,0,0,1
magnifik,0,1,0,0,1,0,1,0,1,1
förstoringsglas,0,0,0,0,0,0,0,0,0,0
förstora,0,0,0,0,0,0,0,0,0,0
magnitud,0,0,0,0,0,0,0,0,0,0
skata,0,0,0,0,0,0,0,0,0,0
hembiträde,0,0,0,0,0,0,0,0,0,0
jungfru,0,0,0,0,0,0,1,0,0,0
post,0,1,0,0,0,0,0,0,0,0
huvud,0,0,0,0,0,0,1,0,0,0
fastland,0,0,0,0,0,0,0,0,0,0
stöttepelaren,0,0,0,0,0,0,1,0,0,1
underhåll,0,0,0,0,0,0,0,0,0,1
majestätisk,0,1,0,0,1,0,1,0,1,1
majestät,0,0,0,0,0,0,1,0,0,1
större,0,0,0,0,0,0,1,0,0,0
majoritet,0,0,0,0,1,0,1,0,0,1
göra,0,0,0,0,0,0,0,0,0,0
tillverkare,0,0,0,0,0,0,0,0,0,0
provisorisk,0,0,0,0,0,1,0,0,0,0
smink,0,0,0,0,0,0,0,0,0,0
sjukdom,0,0,0,0,0,1,0,0,0,0
obehag,0,0,0,0,0,1,0,1,0,0
malaria,0,0,1,1,0,1,0,1,0,0
illvillig,1,0,1,1,0,1,0,1,0,0
ämbetsbrott,0,0,1,0,0,1,0,0,0,0
missbildning,0,0,0,0,0,1,0,0,0,0
illvilja,1,0,0,1,0,1,0,0,0,0
illvillig,1,0,1,1,0,1,0,1,0,0
baktala,1,0,1,0,0,1,0,0,0,0
malignitet,0,0,0,1,0,1,0,1,0,0
malign,1,0,0,1,0,1,0,0,0,0
köpcenter,0,0,0,0,0,0,0,0,0,0
formbar,0,0,0,0,0,0,0,0,0,0
klubba,0,0,0,0,0,0,0,0,0,0
försummelse,1,0,0,0,0,1,0,0,0,0
mamma,0,0,0,0,0,0,0,0,0,1
däggdjur,0,0,0,0,0,0,0,0,0,0
mammut,0,0,0,0,0,0,0,0,0,0
klara av,0,0,0,0,0,0,1,0,0,1
förvaltning,0,0,0,0,0,0,1,0,0,1
chef,0,0,0,0,0,0,0,0,0,0
mandamus,0,0,0,1,0,1,0,0,0,0
mandarin,0,0,0,0,0,0,1,0,0,1
mandat,0,0,0,0,0,0,0,0,0,0
käke,0,0,0,0,0,0,0,0,0,0
mandolin,0,0,0,0,0,0,0,0,0,0
dorn,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,0,0,0,0
manövrera,0,0,0,0,0,0,0,0,0,0
manövrering,0,0,0,0,0,0,0,0,0,0
skabb,0,0,1,1,0,1,0,0,0,0
krubba,0,0,0,0,0,0,0,0,0,0
mangel,1,0,1,1,0,1,0,1,0,0
mango,0,0,0,0,0,0,0,0,0,0
mangostan,0,0,0,0,0,0,0,0,0,0
manlighet,0,0,0,0,0,0,1,0,0,0
mani,0,0,0,0,0,1,0,0,0,0
galning,1,0,0,1,0,1,0,0,0,0
galning,0,0,0,0,0,1,0,0,0,0
manikyr,0,0,0,0,0,0,0,0,0,0
manifestera,0,0,0,0,0,0,0,0,0,0
manifestation,0,0,0,1,0,0,0,0,0,0
manifesteras,0,0,0,0,0,0,1,0,0,0
uppenbarligen,0,0,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,0,0,0
grenrör,0,0,0,0,0,0,0,0,0,0
manipulera,0,0,0,0,0,1,0,0,0,0
manipulation,1,0,0,1,0,1,0,0,0,0
mänskligheten,0,0,0,0,0,0,0,0,0,0
manlig,0,0,0,0,0,0,1,0,0,0
manna,0,0,0,0,0,0,1,0,0,0
sätt,0,0,0,0,0,0,0,0,0,0
manerad,0,0,0,0,0,0,1,0,0,0
uppförande,0,0,0,0,0,0,1,0,0,0
herrgård,0,0,0,0,0,0,0,0,0,0
herrgård,0,0,0,0,0,0,0,0,0,0
dråp,1,0,1,1,0,1,0,1,1,0
mantel,0,0,0,0,0,0,0,0,0,0
manuell,0,0,0,0,0,0,0,0,0,1
tillverkning,0,0,0,0,0,0,0,0,0,0
tillverkare,0,0,0,0,0,0,1,0,0,0
gödsel,0,0,1,0,0,1,0,0,0,0
manuskript,0,0,0,0,0,0,0,0,0,0
Karta,0,0,0,0,0,0,0,0,0,0
mar,0,0,0,0,0,1,0,0,0,0
marmor-,0,0,0,0,0,0,0,0,0,0
marmorerad,0,0,0,0,0,0,0,0,0,0
kulor,0,0,0,0,0,0,0,0,0,0
Mars,0,0,0,0,0,0,1,0,0,0
sto,0,0,0,0,0,0,0,0,0,0
marginal,0,0,0,0,0,1,0,1,0,0
marginal,0,0,0,0,0,0,0,0,0,0
marijuana,0,0,0,0,0,0,0,0,0,0
marin-,0,0,0,0,0,0,0,0,0,1
sjöman,0,0,0,0,0,0,0,0,0,0
maritima,0,0,0,0,0,0,0,0,0,0
märke,0,0,0,0,0,0,0,0,0,0
markant,0,0,0,0,0,0,1,0,0,0
marknadsföra,0,0,0,0,0,0,0,0,0,0
säljbar,0,0,0,0,0,0,1,0,0,0
marknad,0,0,0,0,0,0,0,0,0,0
märken,0,0,0,0,0,0,0,0,0,0
märgel,0,0,0,0,0,0,0,0,0,0
marmelad,0,0,0,0,0,0,0,0,0,0
rödbrun,0,0,0,0,0,1,0,0,0,0
tält,0,0,0,0,0,0,0,0,0,0
markis,0,0,0,0,0,0,1,0,0,0
äktenskap,0,1,0,0,1,0,1,0,0,1
gift,0,0,0,0,0,0,0,0,0,0
märg,0,0,0,0,1,0,1,0,0,1
gifta sig,0,1,0,1,1,0,1,0,1,1
kärr,0,0,0,0,0,0,0,0,0,0
marskalk,0,0,0,0,0,0,1,0,0,1
mart,0,0,0,0,0,0,0,0,0,0
krigisk,1,0,0,0,0,0,0,0,0,0
martingal,0,0,0,0,0,1,0,0,0,0
martyr,0,0,0,1,0,1,0,1,0,0
martyrium,0,0,0,1,0,1,0,1,0,0
förundras,0,0,0,0,0,0,1,0,1,0
underbar,0,0,0,0,1,0,1,0,0,0
fantastiskt,0,0,0,0,1,0,1,0,0,0
maskulin,0,0,0,0,0,0,1,0,0,0
manlighet,0,0,0,0,0,0,0,0,0,0
mosa,0,0,0,0,0,0,0,0,0,0
mask,0,0,0,0,0,0,0,0,0,0
masochism,1,0,1,1,0,1,0,0,0,0
murare,0,0,0,0,0,0,0,0,0,0
maskerad,0,0,0,0,0,0,0,0,0,0
massa,0,0,0,0,0,0,0,0,0,0
massaker,1,0,1,1,0,1,0,1,0,0
massage,0,0,0,0,1,0,1,0,0,0
massiv,0,0,0,0,0,0,0,0,0,0
bemästra,0,0,0,0,0,0,1,0,0,0
hjärnan,0,0,0,0,0,0,0,0,0,0
mästerverk,0,0,0,0,1,0,1,0,0,0
herravälde,1,0,0,0,1,0,1,0,0,1
onanera,0,0,0,0,0,0,0,0,0,0
onani,0,0,0,0,0,0,0,0,0,0
matta,0,0,0,0,0,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,0
motsvarande,0,0,0,0,0,0,0,0,0,0
matchmaker,0,1,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,1,0,0,1
material,0,0,0,0,0,0,0,0,0,0
materialism,0,0,0,0,0,1,0,0,0,0
materialist,0,0,1,0,0,1,0,0,0,0
materialistisk,0,0,0,0,0,0,0,0,0,0
materialitet,0,0,0,0,0,0,0,0,0,0
förverkligas,0,0,0,0,0,0,0,0,0,0
väsentligt,0,0,0,0,0,0,0,0,0,0
material,0,0,0,0,0,0,0,0,0,0
materiel,0,0,0,0,0,0,0,0,0,0
moderlig,0,1,0,0,0,1,1,0,0,0
moderskap,0,0,0,0,0,0,0,0,0,0
matematisk,0,0,0,0,0,0,0,0,0,1
matematiker,0,0,0,0,0,0,0,0,0,0
matematik,0,0,0,0,0,0,0,0,0,0
studentexamen,0,0,0,0,0,0,0,0,0,0
äktenskap,0,1,0,0,1,0,1,0,0,1
matris,0,0,0,0,0,0,0,0,0,0
husmor,0,0,0,0,0,0,1,0,0,1
matt,0,0,0,0,0,0,0,0,0,0
materia,0,0,0,0,0,0,0,0,0,0
matta,0,0,0,0,0,0,0,0,0,0
madrass,0,0,0,0,0,0,0,0,0,0
mognande,0,0,0,0,0,0,0,0,0,0
mognad,0,0,0,0,0,0,0,0,0,0
mausoleum,0,0,0,0,0,0,0,1,0,0
lila,0,0,0,0,0,0,0,0,0,0
maxim,0,0,0,0,0,0,0,0,0,1
maximal,0,0,0,0,0,0,1,0,0,0
borgmästare,0,0,0,0,0,0,1,0,0,0
labyrint,0,0,0,0,0,0,0,0,0,0
mjöd,0,0,0,0,0,0,0,0,0,0
äng,0,0,0,0,0,0,1,0,0,0
måltid,0,0,0,0,0,0,0,0,0,0
slingra sig,0,0,0,0,0,0,0,0,0,0
slingrande,0,0,0,0,0,1,0,0,0,0
menande,0,0,0,0,0,0,0,0,0,0
meningslös,0,0,0,0,0,1,0,1,0,0
betyder att,0,0,0,0,0,0,0,0,0,0
under tiden,0,0,0,0,0,0,0,0,0,0
mässling,0,0,1,1,0,1,0,1,0,0
mätbar,0,0,0,0,0,0,0,0,0,0
mäta,0,0,0,0,0,0,0,0,0,1
mätt,0,0,0,0,0,0,1,0,0,1
mått,0,0,0,0,0,0,0,0,0,0
mätning,0,0,0,0,0,0,0,0,0,0
kött,0,0,0,0,0,0,0,0,0,0
mekaniker,0,0,0,0,0,0,0,0,0,0
mekanisk,0,0,0,0,0,0,0,0,0,0
mekanism,0,0,0,0,0,0,0,0,0,0
medalj,0,1,0,0,1,0,1,0,1,1
medaljong,0,0,0,0,0,0,0,0,0,0
medaljör,0,0,0,0,0,0,0,0,0,0
befatta sig,1,0,0,0,0,1,0,0,0,0
inblandning,0,0,0,0,0,0,0,0,0,0
media,0,0,0,0,0,0,0,0,0,0
medial,0,0,0,0,0,0,0,0,0,0
median,0,0,0,0,0,0,0,0,0,0
medla,0,1,0,0,0,0,1,0,0,1
medling,0,0,0,0,0,0,1,0,0,0
medlare,0,1,0,0,0,0,1,0,0,1
medicinsk,0,1,0,1,0,0,1,0,0,1
medicinsk,0,0,0,0,0,0,0,0,0,0
medicin,0,0,0,0,0,0,0,0,0,0
medeltida,0,0,0,0,0,0,0,0,0,0
medelmåttig,0,0,0,0,0,1,0,0,0,0
medelmåttighet,0,0,0,0,0,1,0,0,0,0
meditera,0,1,0,0,1,0,1,0,0,1
meditation,0,0,0,0,0,0,0,0,0,0
meditativ,0,0,0,0,0,0,0,0,0,0
medelhavs,0,0,0,0,0,0,1,0,0,0
medium,0,0,0,0,0,0,0,0,0,0
medley,0,0,0,0,0,0,1,0,0,0
ödmjuk,0,0,0,0,0,0,0,1,0,0
träffa,0,0,0,0,0,0,0,0,0,0
möte,0,0,0,0,0,0,0,0,0,0
melankolisk,0,0,0,0,0,1,0,1,0,0
melankoli,0,0,0,0,0,1,0,1,0,0
närstrid,0,0,0,1,0,1,0,0,0,0
melodisk,0,0,0,0,0,0,0,0,0,0
melodrama,1,0,0,0,0,1,0,1,0,0
melodramatisk,0,0,0,0,0,0,0,0,0,0
melodi,0,0,0,0,0,0,0,0,0,0
smälta,0,0,0,0,0,0,0,0,0,0
härdsmälta,0,0,0,0,0,1,0,1,0,0
smältande,0,0,0,0,0,0,0,0,0,0
medlem,0,0,0,0,0,0,0,0,0,0
membran,0,0,0,0,0,0,0,0,0,0
minne,0,0,0,0,0,0,1,0,0,0
PM,0,0,0,0,0,0,0,0,0,0
memoar,0,0,0,0,0,0,0,0,0,0
minnessaker,0,0,0,0,0,0,0,0,0,0
minnesvärd,0,0,0,0,1,0,1,0,1,1
promemoria,0,0,0,0,0,0,0,0,0,0
minnesmärke,0,0,0,0,0,0,0,0,0,0
minnesmärken,0,0,0,0,0,0,0,1,0,0
memorera,0,0,0,0,0,0,0,0,0,0
minne,0,0,0,0,0,0,0,0,0,0
hot,1,0,0,1,0,1,0,0,0,0
hotfull,1,0,0,1,0,1,0,0,0,0
menageri,0,0,0,0,0,0,0,0,0,0
laga,0,0,0,0,0,0,0,0,0,0
lagning,0,0,0,0,0,0,1,0,0,0
simpel,0,0,0,0,0,1,0,0,0,0
menisk,0,0,0,0,0,0,0,0,0,0
menstruation,0,0,0,0,0,0,1,0,0,0
menstruations-,0,0,0,0,0,0,0,0,0,0
mental,0,0,0,0,0,0,0,0,0,0
nämna,0,0,0,0,0,0,0,0,0,0
mentor,0,0,0,0,0,0,1,0,0,1
meny,0,0,0,0,0,0,0,0,0,0
mjau,0,0,0,0,0,0,0,0,0,0
