Croatian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
mjerljiv,0,0,0,0,0,0,0,0,0,0
mjera,0,0,0,0,0,0,0,0,0,1
izmjereno,0,0,0,0,0,0,1,0,0,1
mjerenje,0,0,0,0,0,0,0,0,0,0
mjerenje,0,0,0,0,0,0,0,0,0,0
meso,0,0,0,0,0,0,0,0,0,0
mehaničar,0,0,0,0,0,0,0,0,0,0
mehanički,0,0,0,0,0,0,0,0,0,0
mehanizam,0,0,0,0,0,0,0,0,0,0
medalja,0,1,0,0,1,0,1,0,1,1
medaljon,0,0,0,0,0,0,0,0,0,0
osvajač medalje,0,0,0,0,0,0,0,0,0,0
miješati se,1,0,0,0,0,1,0,0,0,0
uplitanje,0,0,0,0,0,0,0,0,0,0
medijima,0,0,0,0,0,0,0,0,0,0
medijalni,0,0,0,0,0,0,0,0,0,0
medijan,0,0,0,0,0,0,0,0,0,0
posredovati,0,1,0,0,0,0,1,0,0,1
posredovanje,0,0,0,0,0,0,1,0,0,0
posrednik,0,1,0,0,0,0,1,0,0,1
medicinski,0,1,0,1,0,0,1,0,0,1
ljekovito,0,0,0,0,0,0,0,0,0,0
lijek,0,0,0,0,0,0,0,0,0,0
srednjovjekovni,0,0,0,0,0,0,0,0,0,0
osrednji,0,0,0,0,0,1,0,0,0,0
osrednjost,0,0,0,0,0,1,0,0,0,0
meditirati,0,1,0,0,1,0,1,0,0,1
meditacija,0,0,0,0,0,0,0,0,0,0
meditativni,0,0,0,0,0,0,0,0,0,0
Mediteran,0,0,0,0,0,0,1,0,0,0
srednji,0,0,0,0,0,0,0,0,0,0
mješovito,0,0,0,0,0,0,1,0,0,0
krotka,0,0,0,0,0,0,0,1,0,0
sastati se,0,0,0,0,0,0,0,0,0,0
sastanak,0,0,0,0,0,0,0,0,0,0
melankoličan,0,0,0,0,0,1,0,1,0,0
melankolija,0,0,0,0,0,1,0,1,0,0
gužva,0,0,0,1,0,1,0,0,0,0
melodičan,0,0,0,0,0,0,0,0,0,0
melodrama,1,0,0,0,0,1,0,1,0,0
melodramatičan,0,0,0,0,0,0,0,0,0,0
melodija,0,0,0,0,0,0,0,0,0,0
topiti,0,0,0,0,0,0,0,0,0,0
otapanje,0,0,0,0,0,1,0,1,0,0
topljenje,0,0,0,0,0,0,0,0,0,0
član,0,0,0,0,0,0,0,0,0,0
membrana,0,0,0,0,0,0,0,0,0,0
uspomena,0,0,0,0,0,0,1,0,0,0
dopis,0,0,0,0,0,0,0,0,0,0
memoari,0,0,0,0,0,0,0,0,0,0
memorabilije,0,0,0,0,0,0,0,0,0,0
nezaboravan,0,0,0,0,1,0,1,0,1,1
memorandum,0,0,0,0,0,0,0,0,0,0
spomendan,0,0,0,0,0,0,0,0,0,0
spomen obilježja,0,0,0,0,0,0,0,1,0,0
zapamtiti,0,0,0,0,0,0,0,0,0,0
memorija,0,0,0,0,0,0,0,0,0,0
prijetnja,1,0,0,1,0,1,0,0,0,0
prijeteći,1,0,0,1,0,1,0,0,0,0
zvjerinjak,0,0,0,0,0,0,0,0,0,0
popraviti,0,0,0,0,0,0,0,0,0,0
krpanje,0,0,0,0,0,0,1,0,0,0
ropski,0,0,0,0,0,1,0,0,0,0
meniskus,0,0,0,0,0,0,0,0,0,0
menstruacija,0,0,0,0,0,0,1,0,0,0
menstrualni,0,0,0,0,0,0,0,0,0,0
psihički,0,0,0,0,0,0,0,0,0,0
spomenuti,0,0,0,0,0,0,0,0,0,0
mentor,0,0,0,0,0,0,1,0,0,1
izbornik,0,0,0,0,0,0,0,0,0,0
Mijau,0,0,0,0,0,0,0,0,0,0
trgovački,0,0,0,0,0,0,0,0,0,0
plaćenik,0,0,0,1,0,1,0,0,0,0
trgovačka roba,0,0,0,0,0,0,0,0,0,0
trgovac,0,0,0,0,0,0,0,0,0,1
milostiv,0,0,0,0,0,0,1,0,0,0
nemilosrdan,0,0,0,1,0,1,0,0,0,0
živin,0,0,0,0,0,0,0,0,0,0
milost,0,0,0,0,0,0,1,0,0,0
puki,0,0,0,0,0,0,0,0,0,0
sjediniti,0,1,0,0,0,0,1,0,0,0
meridijan,0,0,0,0,0,0,0,0,0,0
meridionalni,0,0,0,0,0,0,0,0,0,0
zasluga,0,0,0,0,0,0,1,0,0,1
zaslužan,0,0,0,0,1,0,1,0,0,1
sirena,0,0,0,0,0,0,0,0,0,0
veselje,0,0,0,0,1,0,1,0,1,0
veselo,0,0,0,0,1,0,1,0,0,0
mesa,0,0,0,0,0,0,0,0,0,0
mreža,0,0,0,0,0,0,0,0,0,0
mrežice,0,0,0,0,0,0,0,0,0,0
hipnotiziran,0,0,0,0,0,0,0,0,0,0
nered,0,0,1,0,0,1,0,0,0,0
poruka,0,0,0,0,0,0,0,0,0,0
glasnik,0,0,0,0,0,0,0,0,0,1
neuredan,0,0,1,0,0,1,0,0,0,0
metabolizam,0,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,0,0,0,0
metalurgija,0,0,0,0,0,0,0,0,0,0
metamorfoza,0,0,0,0,0,0,0,0,0,0
metafora,0,0,0,0,0,0,0,0,0,0
metaforičan,0,0,0,0,0,0,0,0,0,0
metafizički,0,0,0,0,0,0,0,0,0,0
metafizika,0,0,0,0,0,0,0,0,0,0
metastaza,0,0,0,0,0,1,0,0,0,0
meteor,0,0,0,0,0,0,0,0,0,0
meteorski,0,0,0,0,0,0,0,0,0,0
meteorit,0,0,0,0,0,0,0,0,0,0
meteorološki,0,0,0,0,0,0,0,0,0,0
meteorologija,0,0,0,0,0,0,0,0,0,0
metar,0,0,0,0,0,0,0,0,0,0
metanol,0,0,0,0,0,1,0,0,0,0
metoda,0,0,0,0,0,0,0,0,0,0
metodički,0,0,0,0,0,0,0,0,0,0
pedantan,0,0,0,0,0,0,0,0,0,0
metrički,0,0,0,0,0,0,0,0,0,0
metrički,0,0,0,0,0,0,0,0,0,0
mjeriteljstvo,0,0,0,0,0,0,0,0,0,0
metropola,0,0,0,0,0,0,0,0,0,0
velegradski,0,0,0,0,0,0,1,0,0,0
hrabrost,0,0,0,0,0,0,1,0,0,0
mijaukati,0,0,0,0,0,0,0,0,0,0
tinjac,0,0,0,0,0,0,0,0,0,0
Mick,0,0,0,0,0,0,0,0,0,0
mikrob,0,0,0,0,0,0,0,0,0,0
mikrobiologija,0,0,0,0,0,0,0,0,0,0
mikrokozmos,0,0,0,0,0,0,0,0,0,0
mikrograma,0,0,0,0,0,0,0,0,0,0
mikrometar,0,0,0,0,0,0,0,0,0,0
mikron,0,0,0,0,0,0,0,0,0,0
mikrofon,0,0,0,0,0,0,0,0,0,0
mikroskop,0,0,0,0,0,0,0,0,0,1
mikroskopski,0,0,0,0,0,0,0,0,0,0
mikroskopski,0,0,0,0,0,0,0,0,0,0
mikroskopija,0,0,0,0,0,0,1,0,0,0
sredina,0,0,0,0,0,0,0,0,0,0
podnevni,0,0,0,0,0,0,0,0,0,0
sredini,0,0,0,0,0,0,0,0,0,0
posrednik,0,0,0,0,0,0,0,0,0,0
midlandski,0,0,0,0,0,0,0,0,0,0
ponoć,0,0,0,0,0,0,0,0,0,0
usred,0,0,0,0,0,0,0,0,0,0
sredinom ljeta,0,0,0,0,0,0,0,0,0,0
na pola puta,0,0,0,0,0,0,0,0,0,0
primalja,0,1,0,0,1,1,1,0,0,1
primaljstvo,0,0,0,0,0,0,1,0,0,0
mien,0,0,0,0,0,0,0,0,0,0
moćan,1,0,0,1,1,0,1,0,0,1
migrirati,0,0,0,0,0,0,0,0,0,0
migracija,0,0,0,0,0,0,0,0,0,0
migratorni,0,0,0,0,0,0,0,0,0,0
mikrofon,0,0,0,0,0,0,0,0,0,0
plijesan,0,0,1,0,0,1,0,0,0,0
milja,0,0,0,0,0,0,0,0,0,0
kilometraža,0,0,0,0,0,0,0,0,0,0
prekretnica,0,0,0,0,0,0,0,0,0,0
militantan,0,0,0,0,0,0,0,0,0,0
vojnog,0,0,0,1,0,0,0,0,0,0
milicija,1,0,0,1,0,1,0,1,0,0
mlijeko,0,0,0,0,0,0,0,0,0,0
mliječno,0,0,0,0,0,0,0,0,0,0
mlin,0,1,0,0,0,0,0,0,0,0
tisućljeće,0,0,0,0,0,0,0,0,0,0
miligram,0,0,0,0,0,0,0,0,0,0
milimetar,0,0,0,0,0,0,0,0,0,0
milijuna,0,0,0,0,0,0,0,0,0,0
milijunaš,0,0,0,0,0,0,0,0,0,0
mimičar,0,0,0,0,0,0,1,0,0,0
oponašati,0,0,0,0,0,0,0,0,0,0
oponašajući,0,0,0,0,0,0,0,0,0,0
mimika,0,0,0,0,0,1,0,0,1,0
um,0,0,0,0,0,0,0,0,0,0
nastrojen,0,0,0,0,0,0,0,0,0,0
svjestan,0,0,0,0,0,0,1,0,0,0
pomnost,0,0,0,0,0,0,1,0,0,0
rudnik,0,0,0,0,0,0,0,0,0,0
rudar,0,0,0,0,0,0,0,0,0,0
mineral,0,0,0,0,0,0,0,0,0,0
mineralogija,0,0,0,0,0,0,0,0,0,0
miješati se,0,0,0,0,0,0,0,0,0,0
pomiješan,0,0,0,0,0,0,0,0,0,0
minijaturni,0,0,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0,0,0
minimum,0,0,0,0,0,0,0,0,0,0
minimizirati,0,0,0,0,0,1,0,0,0,0
minimum,0,0,0,0,0,1,0,0,0,0
ministar,0,0,0,0,0,0,0,0,0,0
ministarski,0,0,0,0,0,0,0,0,0,0
ministarstvo,0,0,0,0,1,0,1,0,0,1
monovolumen,0,0,0,0,0,0,0,0,0,0
bjelica,0,0,0,0,0,0,0,0,0,0
manji,0,0,0,0,0,0,0,0,0,0
manjina,0,0,0,0,0,1,0,0,0,0
minstrel,0,0,0,0,0,0,0,0,0,0
metvica,0,0,0,0,0,0,0,0,0,0
minuskula,0,0,0,0,0,0,0,0,0,0
minuta,0,0,0,0,0,0,0,0,0,0
detalji,0,0,0,0,0,0,0,0,0,0
mir,0,0,0,0,0,0,0,0,0,0
čudo,0,1,0,0,1,0,1,0,1,1
čudesna,0,0,0,0,1,0,1,0,1,0
fatamorgana,0,0,0,0,0,0,0,0,0,0
blato,0,0,1,0,0,1,0,0,0,0
ogledalo,0,0,0,0,0,0,0,0,0,0
veselje,0,0,0,0,1,0,1,0,0,0
zlouporaba,0,0,0,0,0,0,0,0,0,0
nedolično ponašanje,1,0,1,0,0,1,0,0,1,0
pobačaj,0,0,0,1,0,1,0,1,0,0
razno,0,0,0,0,0,0,0,0,0,0
razno,0,0,0,0,0,0,0,0,0,0
nestašluk,0,0,0,0,0,1,0,0,0,0
nestašan,0,0,0,0,0,1,0,0,0,0
pogrešno shvaćanje,1,0,1,1,0,1,0,0,0,0
loše ponašanje,0,0,1,0,0,1,0,0,0,0
prekršaj,0,0,0,0,0,0,0,0,0,0
jadan,1,0,1,0,0,1,0,1,0,0
jadno,0,0,0,0,0,1,0,1,0,0
bijeda,1,0,1,1,0,1,0,1,0,0
nesreća,0,0,0,1,0,1,0,1,0,0
pogrešno usmjeren,0,0,1,0,0,1,0,0,0,0
neuspjeh,0,0,1,1,0,1,0,1,1,0
pogrešno informiran,0,0,0,0,0,0,0,0,0,0
pogrešno tumačenje,0,0,0,0,0,1,0,0,0,0
zavesti,1,0,0,1,0,1,0,0,0,1
zavaravajuće,1,0,1,0,0,1,0,0,0,0
loše upravljanje,0,0,0,0,0,1,0,0,0,0
neusklađenost,0,0,0,0,0,1,0,0,0,0
neusklađeno,0,0,0,0,0,0,0,0,0,0
pogrešan naziv,0,0,0,0,0,1,0,0,0,0
izgubiti,1,0,1,0,0,1,0,0,0,0
zagubljen,0,0,0,0,0,1,0,0,0,0
krivo predstaviti,0,0,0,0,0,1,0,0,0,0
krivo predstavljanje,0,0,0,0,0,1,0,1,0,0
krivo predstavljen,1,0,0,0,0,1,0,0,0,0
propustiti,0,0,0,0,0,0,0,0,0,0
raketa,0,0,0,1,0,0,0,0,0,0
nedostaje,0,0,0,1,0,1,0,1,0,0
misija,0,0,0,0,0,0,0,0,0,0
misionar,0,0,0,0,0,0,1,0,0,0
pogrešno prikazivanje,1,0,1,0,0,1,0,0,0,0
zamagliti,0,0,0,0,0,0,0,0,0,0
pogreška,0,0,0,0,0,1,0,1,0,0
pogriješio,0,0,0,1,0,1,0,0,0,0
gospodin,0,0,0,0,0,0,0,0,0,0
ljubavnica,1,0,1,0,0,1,0,0,0,0
nepovjerenje,0,0,1,1,0,1,0,0,0,0
maglovito,0,0,0,0,0,0,0,0,0,0
krivo razumjeti,0,0,0,0,0,1,0,0,0,0
nesporazum,1,0,0,0,0,1,0,1,0,0
zlouporaba,0,0,0,0,0,1,0,0,0,0
obol,0,0,1,0,0,1,0,0,0,0
mitra,0,0,0,0,0,0,0,0,0,0
smanjenje,0,0,0,0,0,0,0,0,0,0
miješati,0,0,0,0,0,0,0,0,0,0
mješoviti,0,0,0,0,0,0,0,0,0,0
smjesa,0,0,0,0,0,0,0,0,0,0
stenjati,0,0,0,1,0,0,0,1,0,0
jarak,0,0,0,0,0,0,0,0,0,1
mob,1,0,0,1,0,1,0,0,0,0
mobilni,0,1,0,0,0,0,0,0,0,0
mobilnost,0,0,0,0,0,0,0,0,0,0
mobilizacija,0,0,0,0,0,0,0,0,0,0
mobilizirati,0,0,0,0,0,0,0,0,0,0
ruganje,0,0,1,0,0,1,0,0,0,0
rugajući se,1,0,1,0,0,1,0,1,0,0
modalni,0,0,0,0,0,0,0,0,0,0
modalitet,0,0,0,0,0,0,0,0,0,0
način rada,0,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,0,1,0,0,0
modelar,0,0,0,0,0,0,0,0,0,0
umjereno,0,0,0,0,0,0,1,0,0,0
umjereno,0,0,0,0,0,0,0,0,0,0
moderiranje,0,0,0,0,0,0,0,0,0,0
umjerenost,0,0,0,0,0,0,0,0,0,0
moderator,0,0,0,0,0,0,1,0,0,1
moderna,0,0,0,0,0,0,0,0,0,0
modernizam,0,0,0,0,0,0,0,0,0,0
skroman,0,0,0,0,0,0,1,0,0,1
skromnost,0,0,0,0,0,0,1,0,0,0
barem,0,0,0,0,0,0,0,0,0,0
izmjenjivi,0,0,0,0,0,0,0,0,0,0
izmjena,0,0,0,0,0,0,0,0,0,0
modificiran,0,0,0,0,0,0,0,0,0,0
modificirati,0,0,0,0,0,0,0,0,1,0
modulirati,0,0,0,0,0,0,0,0,0,0
modulacija,0,0,0,0,0,0,0,0,0,0
modul,0,0,0,0,0,0,0,0,0,0
modul,0,0,0,0,0,0,0,0,0,0
mogul,0,0,0,0,0,0,0,0,0,0
ostatak,0,0,0,0,0,0,0,0,0,0
vlažna,0,0,0,0,0,0,0,0,0,0
vlage,0,0,0,0,0,0,0,0,0,0
kutnjak,0,0,0,0,0,0,0,0,0,0
melasa,0,0,0,0,0,0,0,0,0,0
kalup,0,0,0,0,0,0,0,0,0,0
ukalupljen,0,0,0,0,0,0,0,0,0,0
kalupljenje,0,0,0,0,0,0,0,0,0,0
pljesniv,0,0,0,0,0,0,0,0,0,0
molekularni,0,0,0,0,0,0,0,0,0,0
molekula,0,0,0,0,0,0,0,0,0,0
zlostavljanje,1,0,1,1,0,1,0,1,0,0
rastopljeni,0,0,0,0,0,0,0,0,0,0
trenutak,0,0,0,0,0,0,0,0,0,0
trenutačno,0,0,0,0,0,0,0,0,0,0
važan,0,0,0,0,0,0,0,0,0,0
zamah,0,1,0,0,0,0,1,0,0,0
monada,0,0,0,0,0,0,0,0,0,0
monarh,0,0,0,0,0,0,0,0,0,0
monarhija,0,0,0,0,0,0,0,0,0,0
samostan,0,0,0,0,0,0,0,0,0,0
samostanski,0,0,0,0,0,0,0,0,0,0
monetarni,0,1,0,0,0,0,1,0,0,0
novac,1,1,0,0,1,0,1,0,1,1
redovnik,0,0,0,0,0,0,1,0,0,1
majmun,0,0,0,0,0,0,0,0,0,0
jednobojni,0,0,1,0,0,1,0,0,0,0
monogamija,0,0,0,0,0,0,0,0,0,1
monogram,0,0,0,0,0,0,0,0,0,0
monografija,0,0,0,0,0,0,0,0,0,0
jednoslojni,0,0,0,0,0,0,0,0,0,0
monolog,0,0,0,0,0,0,0,0,0,0
monopolist,0,0,0,0,0,1,0,0,0,0
monopol,0,0,0,0,0,0,0,0,0,0
monotonija,0,0,0,0,0,0,0,0,0,0
monsun,0,0,0,0,0,1,0,1,0,0
čudovište,0,0,0,1,0,1,0,0,0,0
monstruoznost,1,0,1,1,0,1,0,0,1,0
monte,0,0,0,0,0,0,0,0,0,0
mjesec,0,0,0,0,0,0,0,0,0,0
mjesečno,0,0,0,0,0,0,0,0,0,0
spomenik,0,0,0,0,0,0,1,0,0,0
monumentalna,0,0,0,0,0,0,0,0,0,0
mukati,0,0,0,0,0,0,0,0,0,0
raspoloženja,0,0,0,0,0,0,0,0,0,0
raspoložena,1,0,0,0,0,1,0,1,0,0
mjesec,0,0,0,0,0,0,0,0,0,0
mjesečina,0,0,0,0,0,0,0,0,0,0
usidren,0,0,0,0,0,0,0,0,0,0
privezište,0,0,0,0,0,0,0,0,0,0
privezišta,0,0,0,0,0,0,0,0,0,1
vrijesište,0,0,0,0,0,0,0,0,0,0
Los,0,0,0,0,0,0,0,0,0,0
sporan,0,0,0,0,0,1,0,0,0,0
raspravljao,0,0,0,0,0,0,0,0,0,0
otrti,0,0,0,0,0,0,0,0,0,0
moralni,1,0,0,0,0,0,1,0,0,1
moralnost,0,0,0,0,0,0,1,0,0,1
moral,1,1,1,0,1,0,1,0,1,1
močvara,0,0,0,0,0,0,0,0,0,0
moratorij,0,0,0,0,0,0,0,0,0,0
morbidno,0,0,0,0,0,1,0,1,0,0
morbiditet,1,0,1,1,0,1,0,1,0,0
mrtvačnica,0,0,1,1,0,1,0,1,0,0
na umoru,0,0,0,0,0,1,0,1,0,0
jutro,0,1,0,0,0,0,0,0,0,0
jutro,0,0,0,0,0,0,0,0,0,0
kreten,0,0,0,0,0,1,0,0,0,0
kretenski,0,0,0,0,0,1,0,0,0,0
morfin,0,0,0,0,0,0,0,0,0,0
morfizam,0,0,0,0,0,0,0,0,0,0
morfologija,0,0,0,0,0,0,0,0,0,0
sutra,0,1,0,0,0,0,0,0,0,0
zalogaj,0,0,0,0,0,1,0,0,0,0
smrtnik,0,0,0,0,0,1,0,0,0,0
smrtnost,1,0,0,1,0,1,0,1,0,0
mort,0,0,0,0,0,0,1,0,0,0
hipoteka,0,0,0,1,0,0,0,0,0,0
hipotekarni dužnik,0,0,0,0,0,0,0,0,0,1
hipotekarni dužnik,0,0,0,1,0,0,0,0,0,0
mrtvljenje,0,1,1,1,0,1,0,1,0,0
mrtvačnica,0,0,0,1,0,1,0,1,0,0
mozaik,0,0,0,0,0,0,0,0,0,0
komarac,1,0,1,0,0,1,0,0,0,0
mahovina,0,0,0,0,0,0,0,0,0,0
obrastao mahovinom,0,0,0,0,0,0,0,0,0,0
trun,0,0,0,0,0,0,0,0,0,0
moljac,0,0,0,0,0,0,0,0,0,0
majka,0,1,0,0,1,1,1,1,0,1
majčinstvo,0,0,0,0,1,0,1,0,0,1
pokret,0,1,0,0,0,0,0,0,0,0
nepomična,0,0,0,0,0,0,0,0,0,0
motiv,0,0,0,0,0,0,1,0,0,0
odijelo,0,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,0,0,0,0,0
motocikl,0,0,0,0,0,0,0,0,0,0
motocikl,0,0,0,0,0,0,0,0,0,0
motte,0,0,0,0,0,0,0,0,0,0
išaran,0,0,0,0,0,0,0,0,0,0
moto,0,0,0,0,0,0,0,0,0,0
kalup,0,0,0,0,0,0,0,0,0,0
nasip,0,0,0,0,0,0,0,0,0,0
montirati,0,0,0,0,0,0,0,0,0,0
planina,0,1,0,0,0,0,0,0,0,0
planinar,0,0,0,0,0,0,0,0,0,0
planinski,0,0,0,0,0,0,0,0,0,0
tugovati,0,0,0,0,0,1,0,1,0,0
žalosna,1,0,0,1,0,1,0,1,0,0
tugovanje,0,0,0,0,0,1,0,1,0,0
miš,0,0,0,0,0,0,0,0,0,0
brkovi,0,0,0,0,0,0,0,0,0,0
usta,0,0,0,0,0,0,0,0,1,0
zalogaj,0,0,1,0,0,0,0,0,0,0
usnik,0,0,0,0,0,0,0,0,0,0
pokretna,0,0,0,0,0,0,1,0,0,0
potez,0,0,0,0,0,0,0,0,0,0
pokret,0,0,0,0,0,0,0,0,0,0
pokretač,0,0,0,0,0,0,1,0,0,0
film,0,0,0,0,0,0,0,0,0,0
kreće se,0,0,0,0,0,0,0,0,0,0
kositi,0,0,0,0,0,0,0,0,0,0
blato,0,0,1,0,0,1,0,0,0,0
sluzav,0,0,1,0,0,0,0,0,0,0
sluz,0,0,1,0,0,0,0,0,0,0
blato,0,0,0,0,0,1,0,0,0,0
zbrka,0,0,0,0,0,1,0,0,0,0
zbrkan,0,0,0,0,0,1,0,0,0,0
blatna,0,0,1,0,0,1,0,0,0,0
muf,1,0,1,0,0,1,0,0,0,0
prigušen,0,0,0,0,0,0,0,0,0,0
šal,0,0,0,0,0,0,0,0,0,0
šalica,1,0,0,1,0,1,1,1,0,0
mazga,1,0,0,0,0,1,0,0,0,1
multilateralni,0,0,0,0,0,0,0,0,0,0
višestruki,0,0,0,0,0,0,0,0,0,0
multipleks,0,0,0,0,0,0,0,0,0,0
množenje,0,0,0,0,0,0,0,0,0,0
mnoštvo,0,0,0,0,0,0,0,0,0,0
umnožio,0,0,0,0,0,0,0,0,0,0
multiplikator,0,0,0,0,0,0,0,0,0,0
pomnožiti,0,0,0,0,0,0,0,0,0,0
mnoštvo,0,0,0,0,0,0,0,0,0,0
mama,0,0,0,1,0,1,0,0,0,0
mrmljanje,0,0,0,0,0,1,0,0,0,0
mumija,0,0,0,0,0,0,0,0,0,0
zaušnjaci,0,0,0,0,0,1,0,0,0,0
grickati,0,0,0,0,0,0,0,0,0,0
ovozemaljski,0,0,0,0,0,0,0,0,0,0
općinski,0,0,0,0,0,0,0,0,0,0
općina,0,0,0,0,0,0,0,0,0,0
mural,0,0,0,0,0,0,0,0,0,0
ubiti,1,0,1,1,0,1,0,1,1,0
ubojica,1,0,1,1,0,1,0,1,0,0
ubilački,1,0,1,1,0,1,0,1,1,0
taman,0,0,1,0,0,1,0,1,0,0
šum,0,0,0,0,0,0,0,0,0,0
mišića,0,0,0,0,0,0,0,0,0,0
mišićni,0,0,0,0,0,0,1,0,0,0
muza,0,0,0,0,0,0,0,0,0,0
muze,0,0,0,0,0,0,0,0,0,0
muzej,0,0,0,0,0,0,0,0,0,0
kaša,0,0,0,0,0,0,0,0,0,0
gljiva,0,0,0,0,0,0,0,0,0,0
"glazba, muzika",0,0,0,0,1,0,1,1,0,0
glazbeni,1,1,0,0,1,0,1,1,1,1
glazbenik,0,0,0,0,0,0,0,0,0,0
razmišljajući,0,0,0,0,0,0,0,0,0,0
mošus,0,0,0,0,0,0,0,0,0,0
mušketa,0,0,0,1,0,0,0,0,0,0
muslin,0,0,0,0,0,0,0,0,0,0
muss,0,0,0,0,0,1,0,0,0,0
mustang,0,0,0,0,0,0,0,0,0,0
senf,0,0,0,0,0,0,0,0,0,0
sabrati,0,0,0,0,0,0,0,0,0,0
pljesniv,0,0,1,0,0,1,0,0,0,0
promjenjiv,0,1,0,0,0,0,1,0,0,0
mutantni,0,0,0,0,0,1,0,0,0,0
mutacija,0,0,0,0,0,0,0,0,0,0
osakaćen,0,0,1,0,0,1,0,0,0,0
sakaćenje,1,0,1,1,0,1,0,1,0,0
pobuna,1,0,1,1,0,1,0,0,1,0
mrmljati,1,0,0,0,0,1,0,0,0,0
ovčetina,0,0,0,0,0,0,0,0,0,0
obostrani,0,0,0,0,0,0,1,0,0,0
uzajamno,0,0,0,0,0,0,0,0,0,0
njuška,0,0,0,1,0,1,0,0,0,0
kratkovidnost,1,0,0,0,0,1,0,1,0,0
kratkovidan,0,0,0,0,0,0,0,0,0,0
bezbroj,0,0,0,0,0,0,0,0,0,0
tajanstvena,0,1,0,1,0,0,0,0,1,0
misterija,0,1,0,0,0,0,0,0,1,0
mistik,0,0,0,0,0,0,0,0,1,0
mističnom,0,0,0,0,0,0,0,0,0,0
misticizam,0,0,0,0,0,0,0,0,0,0
mit,0,0,0,0,0,0,0,0,0,0
mitski,0,0,0,0,0,0,0,0,0,0
mitski,0,0,0,0,0,0,0,0,0,0
mitološki,0,0,0,0,0,0,0,0,0,0
mitologija,0,0,0,0,0,0,0,0,0,0
nab,0,0,0,0,0,1,0,0,1,0
nadir,0,0,0,0,0,1,0,0,0,0
zanovijetati,1,0,0,0,0,1,0,0,0,0
čavao,0,0,0,0,0,0,0,0,0,0
naivan,0,0,0,0,0,1,0,0,0,0
goli,0,0,0,0,0,0,0,0,0,0
imenovani,0,0,0,0,0,0,0,0,0,0
bezimeni,0,0,1,0,0,1,0,0,0,0
imenjak,0,0,0,0,0,0,0,0,0,0
imenovanje,0,0,0,0,0,0,0,0,0,0
dadilja,0,0,0,0,0,0,0,0,0,0
nanometar,0,0,0,0,0,0,0,0,0,0
drijemati,0,0,0,0,1,0,1,0,0,0
potiljak,0,0,0,0,0,0,0,0,0,0
ubrus,0,0,0,0,0,0,0,1,0,0
drijemanje,0,0,0,0,0,0,0,0,0,0
pelena,0,0,1,0,0,1,0,0,0,0
narkotičan,0,0,0,0,0,1,0,0,0,0
pripovijedati,0,0,0,0,0,0,0,0,0,0
pripovijedanje,0,0,0,0,0,0,0,0,0,0
pripovijesti,0,0,0,0,0,0,0,0,0,0
pripovjedač,0,0,0,0,0,0,0,0,0,0
suziti,0,0,0,0,0,0,0,0,0,0
sužavanje,0,0,0,0,0,0,0,0,0,0
nastajući,0,1,0,0,0,0,0,0,0,0
gadan,1,0,1,1,0,1,0,1,0,0
natalni,0,0,0,0,0,0,0,0,0,0
narod,0,0,0,0,0,0,0,0,0,1
nacionalni,0,0,0,0,0,0,0,0,0,0
nacionalnost,0,0,0,0,0,0,0,0,0,0
domaći,0,0,0,0,0,0,0,0,0,0
rođenje,0,0,0,0,0,0,0,0,0,0
prirodoslovac,0,0,0,0,0,0,1,0,0,0
naturalizacija,0,0,0,0,0,0,0,0,0,0
naturalizirani,0,0,0,0,0,0,0,0,0,0
prirodno,0,0,0,0,0,0,0,0,0,0
priroda,0,0,0,0,0,0,0,0,0,0
nula,0,0,0,0,0,0,0,0,0,0
zločest,0,0,0,0,0,1,0,0,0,0
mučnina,0,0,1,0,0,1,0,0,0,0
gadan,0,0,1,0,0,1,0,1,0,0
pomorski,0,0,0,0,0,0,0,0,0,0
pomorski,0,0,0,0,0,0,0,0,0,0
brod,0,0,0,0,0,0,0,0,0,0
pupak,0,0,0,0,0,0,0,0,0,0
plovan,0,1,0,0,0,0,1,0,0,0
ploviti,0,0,0,0,0,0,0,0,0,0
navigacija,0,0,0,0,0,0,0,0,0,0
navigator,0,1,0,0,0,0,0,0,0,1
mornarica,0,0,0,0,0,0,0,0,0,0
dapače,0,0,0,0,0,1,0,0,0,0
uredno,0,0,0,0,0,0,1,0,0,0
maglica,0,0,0,0,0,0,0,0,0,0
maglice,0,0,0,0,0,0,0,0,0,0
nebulozan,0,0,0,0,0,0,0,0,0,0
nužno,0,0,0,0,0,0,0,0,0,0
zahtijevati,0,0,0,0,0,0,0,0,0,0
potrepštine,0,0,0,0,0,0,0,0,0,0
nužnost,0,0,0,0,0,0,0,1,0,0
vrat,0,0,0,0,0,0,0,0,0,0
ogrlica,0,0,0,0,0,0,0,0,0,0
nekroza,0,0,0,0,0,0,0,0,0,0
nektar,0,0,0,0,0,0,1,0,0,0
potreban,0,0,0,0,0,1,0,0,0,0
igla,0,0,0,0,0,0,1,0,0,0
bespotrebno,0,0,0,0,0,0,0,0,0,0
potrebitima,0,0,0,0,0,1,0,0,0,0
