Danish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
indkøbscenter,0,0,0,0,0,0,0,0,0,0
formbar,0,0,0,0,0,0,0,0,0,0
hammer,0,0,0,0,0,0,0,0,0,0
fejlbehandling,1,0,0,0,0,1,0,0,0,0
mamma,0,0,0,0,0,0,0,0,0,1
pattedyr,0,0,0,0,0,0,0,0,0,0
mammut,0,0,0,0,0,0,0,0,0,0
styre,0,0,0,0,0,0,1,0,0,1
ledelse,0,0,0,0,0,0,1,0,0,1
Manager,0,0,0,0,0,0,0,0,0,0
mandamus,0,0,0,1,0,1,0,0,0,0
mandarin,0,0,0,0,0,0,1,0,0,1
mandat,0,0,0,0,0,0,0,0,0,0
mandible,0,0,0,0,0,0,0,0,0,0
mandolin,0,0,0,0,0,0,0,0,0,0
dorn,0,0,0,0,0,0,0,0,0,0
manke,0,0,0,0,0,0,0,0,0,0
manøvre,0,0,0,0,0,0,0,0,0,0
manøvrering,0,0,0,0,0,0,0,0,0,0
mange,0,0,1,1,0,1,0,0,0,0
krybbe,0,0,0,0,0,0,0,0,0,0
mangle,1,0,1,1,0,1,0,1,0,0
mango,0,0,0,0,0,0,0,0,0,0
mangostan,0,0,0,0,0,0,0,0,0,0
manddom,0,0,0,0,0,0,1,0,0,0
mani,0,0,0,0,0,1,0,0,0,0
sindsyg,1,0,0,1,0,1,0,0,0,0
manisk,0,0,0,0,0,1,0,0,0,0
manicure,0,0,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,0,0,0
manifestation,0,0,0,1,0,0,0,0,0,0
manifesteret,0,0,0,0,0,0,1,0,0,0
åbenlyst,0,0,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,0,0,0
manifold,0,0,0,0,0,0,0,0,0,0
manipulere,0,0,0,0,0,1,0,0,0,0
manipulation,1,0,0,1,0,1,0,0,0,0
menneskehed,0,0,0,0,0,0,0,0,0,0
mandig,0,0,0,0,0,0,1,0,0,0
manna,0,0,0,0,0,0,1,0,0,0
måde,0,0,0,0,0,0,0,0,0,0
manerer,0,0,0,0,0,0,1,0,0,0
manerer,0,0,0,0,0,0,1,0,0,0
herregård,0,0,0,0,0,0,0,0,0,0
palæ,0,0,0,0,0,0,0,0,0,0
manddrab,1,0,1,1,0,1,0,1,1,0
kappe,0,0,0,0,0,0,0,0,0,0
brugervejledning,0,0,0,0,0,0,0,0,0,1
fremstille,0,0,0,0,0,0,0,0,0,0
fabrikant,0,0,0,0,0,0,1,0,0,0
gødning,0,0,1,0,0,1,0,0,0,0
manuskript,0,0,0,0,0,0,0,0,0,0
kort,0,0,0,0,0,0,0,0,0,0
mar,0,0,0,0,0,1,0,0,0,0
marmor,0,0,0,0,0,0,0,0,0,0
marmoreret,0,0,0,0,0,0,0,0,0,0
kugler,0,0,0,0,0,0,0,0,0,0
marts,0,0,0,0,0,0,1,0,0,0
hoppe,0,0,0,0,0,0,0,0,0,0
margen,0,0,0,0,0,1,0,1,0,0
marginal-,0,0,0,0,0,0,0,0,0,0
marihuana,0,0,0,0,0,0,0,0,0,0
marine,0,0,0,0,0,0,0,0,0,1
sømand,0,0,0,0,0,0,0,0,0,0
maritime,0,0,0,0,0,0,0,0,0,0
mærke,0,0,0,0,0,0,0,0,0,0
markeret,0,0,0,0,0,0,1,0,0,0
marked,0,0,0,0,0,0,0,0,0,0
salgbare,0,0,0,0,0,0,1,0,0,0
markedsplads,0,0,0,0,0,0,0,0,0,0
mærker,0,0,0,0,0,0,0,0,0,0
mergel,0,0,0,0,0,0,0,0,0,0
marmelade,0,0,0,0,0,0,0,0,0,0
rødbrun,0,0,0,0,0,1,0,0,0,0
telt,0,0,0,0,0,0,0,0,0,0
markis,0,0,0,0,0,0,1,0,0,0
ægteskab,0,1,0,0,1,0,1,0,0,1
gift,0,0,0,0,0,0,0,0,0,0
marv,0,0,0,0,1,0,1,0,0,1
gifte,0,1,0,1,1,0,1,0,1,1
marsk,0,0,0,0,0,0,0,0,0,0
marskal,0,0,0,0,0,0,1,0,0,1
mart,0,0,0,0,0,0,0,0,0,0
martial,1,0,0,0,0,0,0,0,0,0
martingale,0,0,0,0,0,1,0,0,0,0
martyr,0,0,0,1,0,1,0,1,0,0
martyrium,0,0,0,1,0,1,0,1,0,0
vidunder,0,0,0,0,0,0,1,0,1,0
vidunderlig,0,0,0,0,1,0,1,0,0,0
forunderligt,0,0,0,0,1,0,1,0,0,0
maskulin,0,0,0,0,0,0,1,0,0,0
maskulinitet,0,0,0,0,0,0,0,0,0,0
Mose,0,0,0,0,0,0,0,0,0,0
maske,0,0,0,0,0,0,0,0,0,0
masochisme,1,0,1,1,0,1,0,0,0,0
murer,0,0,0,0,0,0,0,0,0,0
maskerade,0,0,0,0,0,0,0,0,0,0
masse,0,0,0,0,0,0,0,0,0,0
massakre,1,0,1,1,0,1,0,1,0,0
massage,0,0,0,0,1,0,1,0,0,0
massiv,0,0,0,0,0,0,0,0,0,0
mestre,0,0,0,0,0,0,1,0,0,0
mastermind,0,0,0,0,0,0,0,0,0,0
mesterværk,0,0,0,0,1,0,1,0,0,0
beherskelse,1,0,0,0,1,0,1,0,0,1
onanere,0,0,0,0,0,0,0,0,0,0
onani,0,0,0,0,0,0,0,0,0,0
måtte,0,0,0,0,0,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,0
matchende,0,0,0,0,0,0,0,0,0,0
matchmaker,0,1,0,0,0,0,0,0,0,0
makker,0,0,0,0,0,0,1,0,0,1
materiale,0,0,0,0,0,0,0,0,0,0
materialisme,0,0,0,0,0,1,0,0,0,0
materialist,0,0,1,0,0,1,0,0,0,0
materialistisk,0,0,0,0,0,0,0,0,0,0
væsentlighed,0,0,0,0,0,0,0,0,0,0
materialisere sig,0,0,0,0,0,0,0,0,0,0
materielt,0,0,0,0,0,0,0,0,0,0
materialer,0,0,0,0,0,0,0,0,0,0
materiel,0,0,0,0,0,0,0,0,0,0
moderlig,0,1,0,0,0,1,1,0,0,0
barsel,0,0,0,0,0,0,0,0,0,0
matematisk,0,0,0,0,0,0,0,0,0,1
matematiker,0,0,0,0,0,0,0,0,0,0
matematik,0,0,0,0,0,0,0,0,0,0
matrikulering,0,0,0,0,0,0,0,0,0,0
ægteskab,0,1,0,0,1,0,1,0,0,1
matrix,0,0,0,0,0,0,0,0,0,0
matrone,0,0,0,0,0,0,1,0,0,1
matteret,0,0,0,0,0,0,0,0,0,0
stof,0,0,0,0,0,0,0,0,0,0
måtter,0,0,0,0,0,0,0,0,0,0
madras,0,0,0,0,0,0,0,0,0,0
modning,0,0,0,0,0,0,0,0,0,0
modenhed,0,0,0,0,0,0,0,0,0,0
mausoleum,0,0,0,0,0,0,0,1,0,0
lilla,0,0,0,0,0,0,0,0,0,0
maxim,0,0,0,0,0,0,0,0,0,1
maksimum,0,0,0,0,0,0,1,0,0,0
borgmester,0,0,0,0,0,0,1,0,0,0
labyrint,0,0,0,0,0,0,0,0,0,0
mjød,0,0,0,0,0,0,0,0,0,0
eng,0,0,0,0,0,0,1,0,0,0
måltid,0,0,0,0,0,0,0,0,0,0
bugte sig,0,0,0,0,0,0,0,0,0,0
bugtende,0,0,0,0,0,1,0,0,0,0
betyder,0,0,0,0,0,0,0,0,0,0
meningsløs,0,0,0,0,0,1,0,1,0,0
midler,0,0,0,0,0,0,0,0,0,0
mellemtiden,0,0,0,0,0,0,0,0,0,0
mæslinger,0,0,1,1,0,1,0,1,0,0
målbare,0,0,0,0,0,0,0,0,0,0
måle,0,0,0,0,0,0,0,0,0,1
målt,0,0,0,0,0,0,1,0,0,1
måling,0,0,0,0,0,0,0,0,0,0
måling,0,0,0,0,0,0,0,0,0,0
kød,0,0,0,0,0,0,0,0,0,0
mekaniker,0,0,0,0,0,0,0,0,0,0
mekanisk,0,0,0,0,0,0,0,0,0,0
mekanisme,0,0,0,0,0,0,0,0,0,0
medalje,0,1,0,0,1,0,1,0,1,1
medaljon,0,0,0,0,0,0,0,0,0,0
medaljevinder,0,0,0,0,0,0,0,0,0,0
blande sig,1,0,0,0,0,1,0,0,0,0
indblanding,0,0,0,0,0,0,0,0,0,0
medier,0,0,0,0,0,0,0,0,0,0
medial,0,0,0,0,0,0,0,0,0,0
median,0,0,0,0,0,0,0,0,0,0
mægle,0,1,0,0,0,0,1,0,0,1
mægling,0,0,0,0,0,0,1,0,0,0
mægler,0,1,0,0,0,0,1,0,0,1
medicinsk,0,1,0,1,0,0,1,0,0,1
medicinske,0,0,0,0,0,0,0,0,0,0
medicin,0,0,0,0,0,0,0,0,0,0
middelalderlige,0,0,0,0,0,0,0,0,0,0
middelmådig,0,0,0,0,0,1,0,0,0,0
middelmådighed,0,0,0,0,0,1,0,0,0,0
meditere,0,1,0,0,1,0,1,0,0,1
meditation,0,0,0,0,0,0,0,0,0,0
meditativ,0,0,0,0,0,0,0,0,0,0
middelhavet,0,0,0,0,0,0,1,0,0,0
medium,0,0,0,0,0,0,0,0,0,0
medley,0,0,0,0,0,0,1,0,0,0
sagtmodig,0,0,0,0,0,0,0,1,0,0
møde,0,0,0,0,0,0,0,0,0,0
møde,0,0,0,0,0,0,0,0,0,0
melankolsk,0,0,0,0,0,1,0,1,0,0
melankoli,0,0,0,0,0,1,0,1,0,0
nærkamp,0,0,0,1,0,1,0,0,0,0
melodisk,0,0,0,0,0,0,0,0,0,0
melodrama,1,0,0,0,0,1,0,1,0,0
melodramatisk,0,0,0,0,0,0,0,0,0,0
melodi,0,0,0,0,0,0,0,0,0,0
smelte,0,0,0,0,0,0,0,0,0,0
nedsmeltning,0,0,0,0,0,1,0,1,0,0
smeltning,0,0,0,0,0,0,0,0,0,0
medlem,0,0,0,0,0,0,0,0,0,0
membran,0,0,0,0,0,0,0,0,0,0
minde,0,0,0,0,0,0,1,0,0,0
notat,0,0,0,0,0,0,0,0,0,0
erindringsbog,0,0,0,0,0,0,0,0,0,0
memorabilia,0,0,0,0,0,0,0,0,0,0
mindeværdig,0,0,0,0,1,0,1,0,1,1
notat,0,0,0,0,0,0,0,0,0,0
mindesmærke,0,0,0,0,0,0,0,0,0,0
mindesmærker,0,0,0,0,0,0,0,1,0,0
lære udenad,0,0,0,0,0,0,0,0,0,0
hukommelse,0,0,0,0,0,0,0,0,0,0
trussel,1,0,0,1,0,1,0,0,0,0
truende,1,0,0,1,0,1,0,0,0,0
menageri,0,0,0,0,0,0,0,0,0,0
reparere,0,0,0,0,0,0,0,0,0,0
reparation,0,0,0,0,0,0,1,0,0,0
menial,0,0,0,0,0,1,0,0,0,0
menisk,0,0,0,0,0,0,0,0,0,0
menstruation,0,0,0,0,0,0,1,0,0,0
menstruation,0,0,0,0,0,0,0,0,0,0
mental,0,0,0,0,0,0,0,0,0,0
nævne,0,0,0,0,0,0,0,0,0,0
mentor,0,0,0,0,0,0,1,0,0,1
menu,0,0,0,0,0,0,0,0,0,0
miav,0,0,0,0,0,0,0,0,0,0
merkantil,0,0,0,0,0,0,0,0,0,0
lejesoldat,0,0,0,1,0,1,0,0,0,0
varer,0,0,0,0,0,0,0,0,0,0
købmand,0,0,0,0,0,0,0,0,0,1
barmhjertig,0,0,0,0,0,0,1,0,0,0
nådesløs,0,0,0,1,0,1,0,0,0,0
mercurial,0,0,0,0,0,0,0,0,0,0
barmhjertighed,0,0,0,0,0,0,1,0,0,0
blot,0,0,0,0,0,0,0,0,0,0
fusionere,0,1,0,0,0,0,1,0,0,0
meridian,0,0,0,0,0,0,0,0,0,0
meridional,0,0,0,0,0,0,0,0,0,0
fortjeneste,0,0,0,0,0,0,1,0,0,1
fortjenstfulde,0,0,0,0,1,0,1,0,0,1
havfrue,0,0,0,0,0,0,0,0,0,0
lystighed,0,0,0,0,1,0,1,0,1,0
lystig,0,0,0,0,1,0,1,0,0,0
mesa,0,0,0,0,0,0,0,0,0,0
mesh,0,0,0,0,0,0,0,0,0,0
masker,0,0,0,0,0,0,0,0,0,0
hypnotiseret,0,0,0,0,0,0,0,0,0,0
rod,0,0,1,0,0,1,0,0,0,0
besked,0,0,0,0,0,0,0,0,0,0
budbringer,0,0,0,0,0,0,0,0,0,1
rodet,0,0,1,0,0,1,0,0,0,0
stofskifte,0,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,0,0,0,0
metallurgi,0,0,0,0,0,0,0,0,0,0
metamorfose,0,0,0,0,0,0,0,0,0,0
metafor,0,0,0,0,0,0,0,0,0,0
metaforisk,0,0,0,0,0,0,0,0,0,0
metafysisk,0,0,0,0,0,0,0,0,0,0
metafysik,0,0,0,0,0,0,0,0,0,0
metastase,0,0,0,0,0,1,0,0,0,0
meteor,0,0,0,0,0,0,0,0,0,0
meteorisk,0,0,0,0,0,0,0,0,0,0
meteorit,0,0,0,0,0,0,0,0,0,0
meteorologisk,0,0,0,0,0,0,0,0,0,0
meteorologi,0,0,0,0,0,0,0,0,0,0
måler,0,0,0,0,0,0,0,0,0,0
methanol,0,0,0,0,0,1,0,0,0,0
metode,0,0,0,0,0,0,0,0,0,0
metodisk,0,0,0,0,0,0,0,0,0,0
omhyggelig,0,0,0,0,0,0,0,0,0,0
metrisk,0,0,0,0,0,0,0,0,0,0
metrisk,0,0,0,0,0,0,0,0,0,0
metrologi,0,0,0,0,0,0,0,0,0,0
metropol,0,0,0,0,0,0,0,0,0,0
storby,0,0,0,0,0,0,1,0,0,0
mettel,0,0,0,0,0,0,1,0,0,0
mew,0,0,0,0,0,0,0,0,0,0
glimmer,0,0,0,0,0,0,0,0,0,0
mick,0,0,0,0,0,0,0,0,0,0
mikrobe,0,0,0,0,0,0,0,0,0,0
mikrobiologi,0,0,0,0,0,0,0,0,0,0
mikrokosmos,0,0,0,0,0,0,0,0,0,0
mikrogram,0,0,0,0,0,0,0,0,0,0
mikrometer,0,0,0,0,0,0,0,0,0,0
mikron,0,0,0,0,0,0,0,0,0,0
mikrofon,0,0,0,0,0,0,0,0,0,0
mikroskop,0,0,0,0,0,0,0,0,0,1
mikroskopisk,0,0,0,0,0,0,0,0,0,0
mikroskopisk,0,0,0,0,0,0,0,0,0,0
mikroskopi,0,0,0,0,0,0,1,0,0,0
midt,0,0,0,0,0,0,0,0,0,0
middag,0,0,0,0,0,0,0,0,0,0
midten,0,0,0,0,0,0,0,0,0,0
mellemmand,0,0,0,0,0,0,0,0,0,0
midland,0,0,0,0,0,0,0,0,0,0
midnat,0,0,0,0,0,0,0,0,0,0
midt i,0,0,0,0,0,0,0,0,0,0
midsommer,0,0,0,0,0,0,0,0,0,0
midtvejs,0,0,0,0,0,0,0,0,0,0
jordemoder,0,1,0,0,1,1,1,0,0,1
jordemoderarbejde,0,0,0,0,0,0,1,0,0,0
mien,0,0,0,0,0,0,0,0,0,0
mægtig,1,0,0,1,1,0,1,0,0,1
migrere,0,0,0,0,0,0,0,0,0,0
migration,0,0,0,0,0,0,0,0,0,0
vandrende,0,0,0,0,0,0,0,0,0,0
mike,0,0,0,0,0,0,0,0,0,0
meldug,0,0,1,0,0,1,0,0,0,0
mil,0,0,0,0,0,0,0,0,0,0
kilometertal,0,0,0,0,0,0,0,0,0,0
milepæl,0,0,0,0,0,0,0,0,0,0
militant,0,0,0,0,0,0,0,0,0,0
militær,0,0,0,1,0,0,0,0,0,0
milits,1,0,0,1,0,1,0,1,0,0
mælk,0,0,0,0,0,0,0,0,0,0
mælkeagtig,0,0,0,0,0,0,0,0,0,0
mølle,0,1,0,0,0,0,0,0,0,0
årtusinde,0,0,0,0,0,0,0,0,0,0
milligram,0,0,0,0,0,0,0,0,0,0
millimeter,0,0,0,0,0,0,0,0,0,0
million,0,0,0,0,0,0,0,0,0,0
millionær,0,0,0,0,0,0,0,0,0,0
mime,0,0,0,0,0,0,1,0,0,0
efterligne,0,0,0,0,0,0,0,0,0,0
efterligning,0,0,0,0,0,0,0,0,0,0
mimik,0,0,0,0,0,1,0,0,1,0
sind,0,0,0,0,0,0,0,0,0,0
sindede,0,0,0,0,0,0,0,0,0,0
opmærksomme,0,0,0,0,0,0,1,0,0,0
mindfulness,0,0,0,0,0,0,1,0,0,0
mine,0,0,0,0,0,0,0,0,0,0
minearbejder,0,0,0,0,0,0,0,0,0,0
mineral,0,0,0,0,0,0,0,0,0,0
mineralogi,0,0,0,0,0,0,0,0,0,0
blande sig,0,0,0,0,0,0,0,0,0,0
blandet,0,0,0,0,0,0,0,0,0,0
miniature,0,0,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0,0,0
minimum,0,0,0,0,0,0,0,0,0,0
minimere,0,0,0,0,0,1,0,0,0,0
minimum,0,0,0,0,0,1,0,0,0,0
minister,0,0,0,0,0,0,0,0,0,0
ministerielle,0,0,0,0,0,0,0,0,0,0
ministerium,0,0,0,0,1,0,1,0,0,1
minivan,0,0,0,0,0,0,0,0,0,0
minnow,0,0,0,0,0,0,0,0,0,0
mindre,0,0,0,0,0,0,0,0,0,0
mindretal,0,0,0,0,0,1,0,0,0,0
minstrel,0,0,0,0,0,0,0,0,0,0
mynte,0,0,0,0,0,0,0,0,0,0
lille,0,0,0,0,0,0,0,0,0,0
minut,0,0,0,0,0,0,0,0,0,0
trivielle detaljer,0,0,0,0,0,0,0,0,0,0
mir,0,0,0,0,0,0,0,0,0,0
mirakel,0,1,0,0,1,0,1,0,1,1
mirakuløs,0,0,0,0,1,0,1,0,1,0
luftspejling,0,0,0,0,0,0,0,0,0,0
myr,0,0,1,0,0,1,0,0,0,0
spejl,0,0,0,0,0,0,0,0,0,0
munterhed,0,0,0,0,1,0,1,0,0,0
uretmæssig tilegnelse,0,0,0,0,0,0,0,0,0,0
dårlig opførsel,1,0,1,0,0,1,0,0,1,0
abort,0,0,0,1,0,1,0,1,0,0
diverse,0,0,0,0,0,0,0,0,0,0
diverse,0,0,0,0,0,0,0,0,0,0
ballade,0,0,0,0,0,1,0,0,0,0
drilsk,0,0,0,0,0,1,0,0,0,0
misforståelse,1,0,1,1,0,1,0,0,0,0
dårlig opførsel,0,0,1,0,0,1,0,0,0,0
forseelse,0,0,0,0,0,0,0,0,0,0
elendig,1,0,1,0,0,1,0,1,0,0
elendigt,0,0,0,0,0,1,0,1,0,0
elendighed,1,0,1,1,0,1,0,1,0,0
ulykke,0,0,0,1,0,1,0,1,0,0
vildledt,0,0,1,0,0,1,0,0,0,0
uheld,0,0,1,1,0,1,0,1,1,0
fejlinformeret,0,0,0,0,0,0,0,0,0,0
fejlfortolkning,0,0,0,0,0,1,0,0,0,0
vildlede,1,0,0,1,0,1,0,0,0,1
misvisende,1,0,1,0,0,1,0,0,0,0
dårlig forvaltning,0,0,0,0,0,1,0,0,0,0
mismatch,0,0,0,0,0,1,0,0,0,0
uoverensstemmende,0,0,0,0,0,0,0,0,0,0
misvisende betegnelse,0,0,0,0,0,1,0,0,0,0
malplaceret,1,0,1,0,0,1,0,0,0,0
malplaceret,0,0,0,0,0,1,0,0,0,0
misrepræsentation,0,0,0,0,0,1,0,0,0,0
forkert fremstilling,0,0,0,0,0,1,0,1,0,0
forkert fremstillet,1,0,0,0,0,1,0,0,0,0
gå glip af,0,0,0,0,0,0,0,0,0,0
missil,0,0,0,1,0,0,0,0,0,0
mangler,0,0,0,1,0,1,0,1,0,0
mission,0,0,0,0,0,0,0,0,0,0
missionær,0,0,0,0,0,0,1,0,0,0
fejlinformation,1,0,1,0,0,1,0,0,0,0
tåge,0,0,0,0,0,0,0,0,0,0
fejl,0,0,0,0,0,1,0,1,0,0
fejlagtigt,0,0,0,1,0,1,0,0,0,0
hr,0,0,0,0,0,0,0,0,0,0
elskerinde,1,0,1,0,0,1,0,0,0,0
mistillid,0,0,1,1,0,1,0,0,0,0
tåget,0,0,0,0,0,0,0,0,0,0
misforstå,0,0,0,0,0,1,0,0,0,0
misforståelse,1,0,0,0,0,1,0,1,0,0
misbruge,0,0,0,0,0,1,0,0,0,0
mide,0,0,1,0,0,1,0,0,0,0
gering,0,0,0,0,0,0,0,0,0,0
afbødning,0,0,0,0,0,0,0,0,0,0
blande,0,0,0,0,0,0,0,0,0,0
blandet,0,0,0,0,0,0,0,0,0,0
blanding,0,0,0,0,0,0,0,0,0,0
jamre,0,0,0,1,0,0,0,1,0,0
voldgrav,0,0,0,0,0,0,0,0,0,1
pøbel,1,0,0,1,0,1,0,0,0,0
mobil,0,1,0,0,0,0,0,0,0,0
mobilitet,0,0,0,0,0,0,0,0,0,0
mobilisering,0,0,0,0,0,0,0,0,0,0
mobilisere,0,0,0,0,0,0,0,0,0,0
hån,0,0,1,0,0,1,0,0,0,0
hånende,1,0,1,0,0,1,0,1,0,0
modal,0,0,0,0,0,0,0,0,0,0
modalitet,0,0,0,0,0,0,0,0,0,0
mode,0,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,0,1,0,0,0
modelbygger,0,0,0,0,0,0,0,0,0,0
moderat,0,0,0,0,0,0,1,0,0,0
moderat,0,0,0,0,0,0,0,0,0,0
moderering,0,0,0,0,0,0,0,0,0,0
mådehold,0,0,0,0,0,0,0,0,0,0
moderator,0,0,0,0,0,0,1,0,0,1
moderne,0,0,0,0,0,0,0,0,0,0
modernisme,0,0,0,0,0,0,0,0,0,0
beskeden,0,0,0,0,0,0,1,0,0,1
beskedenhed,0,0,0,0,0,0,1,0,0,0
beskedent,0,0,0,0,0,0,0,0,0,0
kan ændres,0,0,0,0,0,0,0,0,0,0
modifikation,0,0,0,0,0,0,0,0,0,0
modificeret,0,0,0,0,0,0,0,0,0,0
modificere,0,0,0,0,0,0,0,0,1,0
modulere,0,0,0,0,0,0,0,0,0,0
modulation,0,0,0,0,0,0,0,0,0,0
modul,0,0,0,0,0,0,0,0,0,0
modul,0,0,0,0,0,0,0,0,0,0
mogul,0,0,0,0,0,0,0,0,0,0
del,0,0,0,0,0,0,0,0,0,0
fugtig,0,0,0,0,0,0,0,0,0,0
fugtighed,0,0,0,0,0,0,0,0,0,0
kindtand,0,0,0,0,0,0,0,0,0,0
melasse,0,0,0,0,0,0,0,0,0,0
skimmelsvamp,0,0,0,0,0,0,0,0,0,0
støbt,0,0,0,0,0,0,0,0,0,0
støbning,0,0,0,0,0,0,0,0,0,0
muggen,0,0,0,0,0,0,0,0,0,0
molekylær,0,0,0,0,0,0,0,0,0,0
molekyle,0,0,0,0,0,0,0,0,0,0
overgreb,1,0,1,1,0,1,0,1,0,0
smeltet,0,0,0,0,0,0,0,0,0,0
øjeblik,0,0,0,0,0,0,0,0,0,0
momentan,0,0,0,0,0,0,0,0,0,0
betydningsfuld,0,0,0,0,0,0,0,0,0,0
momentum,0,1,0,0,0,0,1,0,0,0
monade,0,0,0,0,0,0,0,0,0,0
monark,0,0,0,0,0,0,0,0,0,0
monarki,0,0,0,0,0,0,0,0,0,0
kloster,0,0,0,0,0,0,0,0,0,0
kloster,0,0,0,0,0,0,0,0,0,0
monetære,0,1,0,0,0,0,1,0,0,0
penge,1,1,0,0,1,0,1,0,1,1
munk,0,0,0,0,0,0,1,0,0,1
abe,0,0,0,0,0,0,0,0,0,0
monokrom,0,0,1,0,0,1,0,0,0,0
monogami,0,0,0,0,0,0,0,0,0,1
monogram,0,0,0,0,0,0,0,0,0,0
monografi,0,0,0,0,0,0,0,0,0,0
monolag,0,0,0,0,0,0,0,0,0,0
monolog,0,0,0,0,0,0,0,0,0,0
monopolist,0,0,0,0,0,1,0,0,0,0
monopol,0,0,0,0,0,0,0,0,0,0
monotoni,0,0,0,0,0,0,0,0,0,0
Monsun,0,0,0,0,0,1,0,1,0,0
uhyre,0,0,0,1,0,1,0,0,0,0
monstrøsitet,1,0,1,1,0,1,0,0,1,0
monte,0,0,0,0,0,0,0,0,0,0
måned,0,0,0,0,0,0,0,0,0,0
månedlige,0,0,0,0,0,0,0,0,0,0
monument,0,0,0,0,0,0,1,0,0,0
monumental,0,0,0,0,0,0,0,0,0,0
moo,0,0,0,0,0,0,0,0,0,0
stemninger,0,0,0,0,0,0,0,0,0,0
humørfyldt,1,0,0,0,0,1,0,1,0,0
måne,0,0,0,0,0,0,0,0,0,0
måneskin,0,0,0,0,0,0,0,0,0,0
fortøjet,0,0,0,0,0,0,0,0,0,0
fortøjning,0,0,0,0,0,0,0,0,0,0
fortøjninger,0,0,0,0,0,0,0,0,0,1
hede,0,0,0,0,0,0,0,0,0,0
elg,0,0,0,0,0,0,0,0,0,0
omstridt,0,0,0,0,0,1,0,0,0,0
stillet op,0,0,0,0,0,0,0,0,0,0
mop,0,0,0,0,0,0,0,0,0,0
moralsk,1,0,0,0,0,0,1,0,0,1
moral,0,0,0,0,0,0,1,0,0,1
moral,1,1,1,0,1,0,1,0,1,1
morads,0,0,0,0,0,0,0,0,0,0
moratorium,0,0,0,0,0,0,0,0,0,0
sygelig,0,0,0,0,0,1,0,1,0,0
sygelighed,1,0,1,1,0,1,0,1,0,0
lighus,0,0,1,1,0,1,0,1,0,0
døende,0,0,0,0,0,1,0,1,0,0
morgen,0,1,0,0,0,0,0,0,0,0
morgen,0,0,0,0,0,0,0,0,0,0
fjols,0,0,0,0,0,1,0,0,0,0
idiot,0,0,0,0,0,1,0,0,0,0
morfin,0,0,0,0,0,0,0,0,0,0
morfisme,0,0,0,0,0,0,0,0,0,0
morfologi,0,0,0,0,0,0,0,0,0,0
i morgen,0,1,0,0,0,0,0,0,0,0
bid,0,0,0,0,0,1,0,0,0,0
dødelig,0,0,0,0,0,1,0,0,0,0
dødelighed,1,0,0,1,0,1,0,1,0,0
mørtel,0,0,0,0,0,0,1,0,0,0
pant,0,0,0,1,0,0,0,0,0,0
panthaver,0,0,0,0,0,0,0,0,0,1
pantsætter,0,0,0,1,0,0,0,0,0,0
mortifikation,0,1,1,1,0,1,0,1,0,0
lighus,0,0,0,1,0,1,0,1,0,0
mosaik,0,0,0,0,0,0,0,0,0,0
myg,1,0,1,0,0,1,0,0,0,0
mos,0,0,0,0,0,0,0,0,0,0
mosede,0,0,0,0,0,0,0,0,0,0
mote,0,0,0,0,0,0,0,0,0,0
møl,0,0,0,0,0,0,0,0,0,0
mor,0,1,0,0,1,1,1,1,0,1
moderskab,0,0,0,0,1,0,1,0,0,1
bevægelse,0,1,0,0,0,0,0,0,0,0
ubevægelig,0,0,0,0,0,0,0,0,0,0
motiv,0,0,0,0,0,0,1,0,0,0
broget,0,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,0,0,0,0,0
motorcykel,0,0,0,0,0,0,0,0,0,0
motorcykel,0,0,0,0,0,0,0,0,0,0
motte,0,0,0,0,0,0,0,0,0,0
plettet,0,0,0,0,0,0,0,0,0,0
motto,0,0,0,0,0,0,0,0,0,0
skimmelsvamp,0,0,0,0,0,0,0,0,0,0
høj,0,0,0,0,0,0,0,0,0,0
montere,0,0,0,0,0,0,0,0,0,0
bjerg,0,1,0,0,0,0,0,0,0,0
bjergbestiger,0,0,0,0,0,0,0,0,0,0
bjergrigt,0,0,0,0,0,0,0,0,0,0
sørge over,0,0,0,0,0,1,0,1,0,0
sørgmodig,1,0,0,1,0,1,0,1,0,0
sorg,0,0,0,0,0,1,0,1,0,0
mus,0,0,0,0,0,0,0,0,0,0
overskæg,0,0,0,0,0,0,0,0,0,0
mund,0,0,0,0,0,0,0,0,1,0
mundfuld,0,0,1,0,0,0,0,0,0,0
mundstykke,0,0,0,0,0,0,0,0,0,0
bevægelig,0,0,0,0,0,0,1,0,0,0
bevæge sig,0,0,0,0,0,0,0,0,0,0
bevægelse,0,0,0,0,0,0,0,0,0,0
flyttemand,0,0,0,0,0,0,1,0,0,0
film,0,0,0,0,0,0,0,0,0,0
bevæger sig,0,0,0,0,0,0,0,0,0,0
slå,0,0,0,0,0,0,0,0,0,0
møg,0,0,1,0,0,1,0,0,0,0
slimet,0,0,1,0,0,0,0,0,0,0
slim,0,0,1,0,0,0,0,0,0,0
