Belarusian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
вар'яцтва,1,0,0,1,0,1,0,0,0,0
мафія,0,0,0,1,0,1,0,0,0,0
часопіс,0,0,0,0,0,0,0,0,0,0
маг,0,0,0,1,0,0,0,0,0,0
пурпурны,0,0,0,0,0,0,0,0,0,0
опарыш,0,0,1,0,0,1,0,0,0,0
магія,0,0,0,0,0,0,0,0,0,0
магічны,0,1,0,0,1,0,1,0,1,0
чараўнік,0,0,0,0,0,0,0,0,1,0
магістрат,0,0,0,0,0,0,0,0,0,0
магма,0,0,0,0,0,0,0,0,0,0
магнацкі,0,0,0,0,0,0,0,0,0,0
магніт,0,0,0,0,0,0,1,0,0,1
магнетызм,0,0,0,0,0,0,1,0,0,0
магнетыт,0,0,0,0,0,0,1,0,0,0
пышнасць,0,1,0,0,1,0,1,0,0,1
цудоўны,0,1,0,0,1,0,1,0,1,1
лупа,0,0,0,0,0,0,0,0,0,0
павялічваць,0,0,0,0,0,0,0,0,0,0
велічыня,0,0,0,0,0,0,0,0,0,0
сарока,0,0,0,0,0,0,0,0,0,0
пакаёўка,0,0,0,0,0,0,0,0,0,0
дзявочая,0,0,0,0,0,0,1,0,0,0
пошта,0,1,0,0,0,0,0,0,0,0
галоўны,0,0,0,0,0,0,1,0,0,0
мацярык,0,0,0,0,0,0,0,0,0,0
апора,0,0,0,0,0,0,1,0,0,1
абслугоўванне,0,0,0,0,0,0,0,0,0,1
велічны,0,1,0,0,1,0,1,0,1,1
велічнасць,0,0,0,0,0,0,1,0,0,1
маёр,0,0,0,0,0,0,1,0,0,0
большасць,0,0,0,0,1,0,1,0,0,1
зрабіць,0,0,0,0,0,0,0,0,0,0
вытворца,0,0,0,0,0,0,0,0,0,0
імправізаваны,0,0,0,0,0,1,0,0,0,0
Макіяж,0,0,0,0,0,0,0,0,0,0
хвароба,0,0,0,0,0,1,0,0,0,0
недамаганне,0,0,0,0,0,1,0,1,0,0
малярыя,0,0,1,1,0,1,0,1,0,0
зламысны,1,0,1,1,0,1,0,1,0,0
службовае злачынства,0,0,1,0,0,1,0,0,0,0
загана развіцця,0,0,0,0,0,1,0,0,0,0
злосць,1,0,0,1,0,1,0,0,0,0
шкоднасныя,1,0,1,1,0,1,0,1,0,0
злаякасны,1,0,1,0,0,1,0,0,0,0
злаякасная пухліна,0,0,0,1,0,1,0,1,0,0
злаякасныя,1,0,0,1,0,1,0,0,0,0
гандлёвы цэнтр,0,0,0,0,0,0,0,0,0,0
падатлівы,0,0,0,0,0,0,0,0,0,0
малаток,0,0,0,0,0,0,0,0,0,0
няслушнае абслугоўванне,1,0,0,0,0,1,0,0,0,0
мама,0,0,0,0,0,0,0,0,0,1
млекакормячых,0,0,0,0,0,0,0,0,0,0
мамант,0,0,0,0,0,0,0,0,0,0
кіраваць,0,0,0,0,0,0,1,0,0,1
кіравання,0,0,0,0,0,0,1,0,0,1
кіраўнік,0,0,0,0,0,0,0,0,0,0
мандамус,0,0,0,1,0,1,0,0,0,0
мандарын,0,0,0,0,0,0,1,0,0,1
мандат,0,0,0,0,0,0,0,0,0,0
ніжняя сківіца,0,0,0,0,0,0,0,0,0,0
мандаліна,0,0,0,0,0,0,0,0,0,0
апраўка,0,0,0,0,0,0,0,0,0,0
грыва,0,0,0,0,0,0,0,0,0,0
манеўраваць,0,0,0,0,0,0,0,0,0,0
манеўраванне,0,0,0,0,0,0,0,0,0,0
кароста,0,0,1,1,0,1,0,0,0,0
яслі,0,0,0,0,0,0,0,0,0,0
калечыць,1,0,1,1,0,1,0,1,0,0
манга,0,0,0,0,0,0,0,0,0,0
мангостін,0,0,0,0,0,0,0,0,0,0
мужнасць,0,0,0,0,0,0,1,0,0,0
манія,0,0,0,0,0,1,0,0,0,0
маньяк,1,0,0,1,0,1,0,0,0,0
маніякальны,0,0,0,0,0,1,0,0,0,0
манікюр,0,0,0,0,0,0,0,0,0,0
маніфест,0,0,0,0,0,0,0,0,0,0
праява,0,0,0,1,0,0,0,0,0,0
праяўляецца,0,0,0,0,0,0,1,0,0,0
відавочна,0,0,0,0,0,0,0,0,0,0
маніфест,0,0,0,0,0,0,0,0,0,0
калектар,0,0,0,0,0,0,0,0,0,0
маніпуляваць,0,0,0,0,0,1,0,0,0,0
маніпуляцыі,1,0,0,1,0,1,0,0,0,0
чалавецтва,0,0,0,0,0,0,0,0,0,0
мужны,0,0,0,0,0,0,1,0,0,0
манна,0,0,0,0,0,0,1,0,0,0
чынам,0,0,0,0,0,0,0,0,0,0
манерны,0,0,0,0,0,0,1,0,0,0
манеры,0,0,0,0,0,0,1,0,0,0
сядзіба,0,0,0,0,0,0,0,0,0,0
асабняк,0,0,0,0,0,0,0,0,0,0
ненаўмыснае забойства,1,0,1,1,0,1,0,1,1,0
мантыя,0,0,0,0,0,0,0,0,0,0
кіраўніцтва,0,0,0,0,0,0,0,0,0,1
вытворчасць,0,0,0,0,0,0,0,0,0,0
вытворца,0,0,0,0,0,0,1,0,0,0
гной,0,0,1,0,0,1,0,0,0,0
рукапіс,0,0,0,0,0,0,0,0,0,0
карта,0,0,0,0,0,0,0,0,0,0
сак,0,0,0,0,0,1,0,0,0,0
мармуровы,0,0,0,0,0,0,0,0,0,0
мармуровы,0,0,0,0,0,0,0,0,0,0
шарыкі,0,0,0,0,0,0,0,0,0,0
марш,0,0,0,0,0,0,1,0,0,0
кабыла,0,0,0,0,0,0,0,0,0,0
маржа,0,0,0,0,0,1,0,1,0,0
маргінальны,0,0,0,0,0,0,0,0,0,0
марыхуана,0,0,0,0,0,0,0,0,0,0
марскі,0,0,0,0,0,0,0,0,0,1
марыніст,0,0,0,0,0,0,0,0,0,0
марскі,0,0,0,0,0,0,0,0,0,0
адзнака,0,0,0,0,0,0,0,0,0,0
адзначаны,0,0,0,0,0,0,1,0,0,0
рынак,0,0,0,0,0,0,0,0,0,0
таварны,0,0,0,0,0,0,1,0,0,0
рынак,0,0,0,0,0,0,0,0,0,0
маркі,0,0,0,0,0,0,0,0,0,0
мергель,0,0,0,0,0,0,0,0,0,0
мармелад,0,0,0,0,0,0,0,0,0,0
бардовы,0,0,0,0,0,1,0,0,0,0
шацёр,0,0,0,0,0,0,0,0,0,0
маркіз,0,0,0,0,0,0,1,0,0,0
шлюб,0,1,0,0,1,0,1,0,0,1
жанаты,0,0,0,0,0,0,0,0,0,0
касцяны мозг,0,0,0,0,1,0,1,0,0,1
ажаніцца,0,1,0,1,1,0,1,0,1,1
балотная,0,0,0,0,0,0,0,0,0,0
маршал,0,0,0,0,0,0,1,0,0,1
Март,0,0,0,0,0,0,0,0,0,0
баявы,1,0,0,0,0,0,0,0,0,0
мартингейл,0,0,0,0,0,1,0,0,0,0
пакутнік,0,0,0,1,0,1,0,1,0,0
пакутніцтва,0,0,0,1,0,1,0,1,0,0
цуд,0,0,0,0,0,0,1,0,1,0
цудоўны,0,0,0,0,1,0,1,0,0,0
цудоўна,0,0,0,0,1,0,1,0,0,0
мужчынскі род,0,0,0,0,0,0,1,0,0,0
мужнасць,0,0,0,0,0,0,0,0,0,0
пюрэ,0,0,0,0,0,0,0,0,0,0
маска,0,0,0,0,0,0,0,0,0,0
мазахізм,1,0,1,1,0,1,0,0,0,0
муляр,0,0,0,0,0,0,0,0,0,0
маскарад,0,0,0,0,0,0,0,0,0,0
маса,0,0,0,0,0,0,0,0,0,0
разня,1,0,1,1,0,1,0,1,0,0
масаж,0,0,0,0,1,0,1,0,0,0
масавы,0,0,0,0,0,0,0,0,0,0
гаспадар,0,0,0,0,0,0,1,0,0,0
натхняльнік,0,0,0,0,0,0,0,0,0,0
шэдэўр,0,0,0,0,1,0,1,0,0,0
майстэрства,1,0,0,0,1,0,1,0,0,1
мастурбаваць,0,0,0,0,0,0,0,0,0,0
мастурбацыя,0,0,0,0,0,0,0,0,0,0
мат,0,0,0,0,0,0,0,0,0,0
матч,0,0,0,0,0,0,0,0,0,0
адпаведнасць,0,0,0,0,0,0,0,0,0,0
сват,0,1,0,0,0,0,0,0,0,0
таварыш,0,0,0,0,0,0,1,0,0,1
матэрыял,0,0,0,0,0,0,0,0,0,0
матэрыялізм,0,0,0,0,0,1,0,0,0,0
матэрыяліст,0,0,1,0,0,1,0,0,0,0
матэрыялістычны,0,0,0,0,0,0,0,0,0,0
матэрыяльнасць,0,0,0,0,0,0,0,0,0,0
матэрыялізавацца,0,0,0,0,0,0,0,0,0,0
матэрыяльна,0,0,0,0,0,0,0,0,0,0
матэрыялаў,0,0,0,0,0,0,0,0,0,0
матэрыяльная рэч,0,0,0,0,0,0,0,0,0,0
мацярынскі,0,1,0,0,0,1,1,0,0,0
мацярынства,0,0,0,0,0,0,0,0,0,0
матэматычны,0,0,0,0,0,0,0,0,0,1
матэматык,0,0,0,0,0,0,0,0,0,0
матэматыка,0,0,0,0,0,0,0,0,0,0
атэстат сталасці,0,0,0,0,0,0,0,0,0,0
сужэнства,0,1,0,0,1,0,1,0,0,1
матрыца,0,0,0,0,0,0,0,0,0,0
матрона,0,0,0,0,0,0,1,0,0,1
матавы,0,0,0,0,0,0,0,0,0,0
справа,0,0,0,0,0,0,0,0,0,0
матаванне,0,0,0,0,0,0,0,0,0,0
матрац,0,0,0,0,0,0,0,0,0,0
паспяванне,0,0,0,0,0,0,0,0,0,0
сталасць,0,0,0,0,0,0,0,0,0,0
маўзалей,0,0,0,0,0,0,0,1,0,0
ліловы,0,0,0,0,0,0,0,0,0,0
максім,0,0,0,0,0,0,0,0,0,1
максімум,0,0,0,0,0,0,1,0,0,0
стараста,0,0,0,0,0,0,1,0,0,0
лабірынт,0,0,0,0,0,0,0,0,0,0
медавуха,0,0,0,0,0,0,0,0,0,0
луг,0,0,0,0,0,0,1,0,0,0
прыём ежы,0,0,0,0,0,0,0,0,0,0
меандр,0,0,0,0,0,0,0,0,0,0
звілістая,0,0,0,0,0,1,0,0,0,0
сэнс,0,0,0,0,0,0,0,0,0,0
бессэнсоўны,0,0,0,0,0,1,0,1,0,0
сродкі,0,0,0,0,0,0,0,0,0,0
тым часам,0,0,0,0,0,0,0,0,0,0
адзёр,0,0,1,1,0,1,0,1,0,0
вымерна,0,0,0,0,0,0,0,0,0,0
мера,0,0,0,0,0,0,0,0,0,1
вымяраецца,0,0,0,0,0,0,1,0,0,1
вымярэнне,0,0,0,0,0,0,0,0,0,0
вымярэнне,0,0,0,0,0,0,0,0,0,0
мяса,0,0,0,0,0,0,0,0,0,0
механік,0,0,0,0,0,0,0,0,0,0
механічны,0,0,0,0,0,0,0,0,0,0
механізм,0,0,0,0,0,0,0,0,0,0
медаль,0,1,0,0,1,0,1,0,1,1
медальён,0,0,0,0,0,0,0,0,0,0
медаліст,0,0,0,0,0,0,0,0,0,0
ўмешвацца,1,0,0,0,0,1,0,0,0,0
ўмяшанне,0,0,0,0,0,0,0,0,0,0
СМІ,0,0,0,0,0,0,0,0,0,0
медыяльнай,0,0,0,0,0,0,0,0,0,0
медыяна,0,0,0,0,0,0,0,0,0,0
пасярэднічаць,0,1,0,0,0,0,1,0,0,1
пасярэдніцтва,0,0,0,0,0,0,1,0,0,0
пасярэднік,0,1,0,0,0,0,1,0,0,1
медыцынскі,0,1,0,1,0,0,1,0,0,1
лекавыя,0,0,0,0,0,0,0,0,0,0
лекі,0,0,0,0,0,0,0,0,0,0
сярэднявечны,0,0,0,0,0,0,0,0,0,0
пасрэдна,0,0,0,0,0,1,0,0,0,0
пасрэднасць,0,0,0,0,0,1,0,0,0,0
медытаваць,0,1,0,0,1,0,1,0,0,1
медытацыя,0,0,0,0,0,0,0,0,0,0
медытатыўны,0,0,0,0,0,0,0,0,0,0
міжземнаморскі,0,0,0,0,0,0,1,0,0,0
сярэдні,0,0,0,0,0,0,0,0,0,0
папуры,0,0,0,0,0,0,1,0,0,0
лагодны,0,0,0,0,0,0,0,1,0,0
сустракацца,0,0,0,0,0,0,0,0,0,0
сустрэча,0,0,0,0,0,0,0,0,0,0
меланхолік,0,0,0,0,0,1,0,1,0,0
меланхолія,0,0,0,0,0,1,0,1,0,0
блізкі бой,0,0,0,1,0,1,0,0,0,0
мілагучны,0,0,0,0,0,0,0,0,0,0
меладрама,1,0,0,0,0,1,0,1,0,0
меладраматычны,0,0,0,0,0,0,0,0,0,0
мелодыя,0,0,0,0,0,0,0,0,0,0
расплавіць,0,0,0,0,0,0,0,0,0,0
расплаўленне,0,0,0,0,0,1,0,1,0,0
плаўленне,0,0,0,0,0,0,0,0,0,0
член,0,0,0,0,0,0,0,0,0,0
мембрана,0,0,0,0,0,0,0,0,0,0
памятка,0,0,0,0,0,0,1,0,0,0
памятка,0,0,0,0,0,0,0,0,0,0
мемуары,0,0,0,0,0,0,0,0,0,0
памятныя рэчы,0,0,0,0,0,0,0,0,0,0
запамінальны,0,0,0,0,1,0,1,0,1,1
мемарандум,0,0,0,0,0,0,0,0,0,0
мемарыял,0,0,0,0,0,0,0,0,0,0
мемарыялы,0,0,0,0,0,0,0,1,0,0
запомніць,0,0,0,0,0,0,0,0,0,0
памяць,0,0,0,0,0,0,0,0,0,0
пагроза,1,0,0,1,0,1,0,0,0,0
пагрозлівы,1,0,0,1,0,1,0,0,0,0
звярынец,0,0,0,0,0,0,0,0,0,0
выправіць,0,0,0,0,0,0,0,0,0,0
папраўка,0,0,0,0,0,0,1,0,0,0
чэлядзь,0,0,0,0,0,1,0,0,0,0
меніск,0,0,0,0,0,0,0,0,0,0
месячныя,0,0,0,0,0,0,1,0,0,0
менструальны,0,0,0,0,0,0,0,0,0,0
разумовы,0,0,0,0,0,0,0,0,0,0
згадка,0,0,0,0,0,0,0,0,0,0
настаўнік,0,0,0,0,0,0,1,0,0,1
меню,0,0,0,0,0,0,0,0,0,0
мяў,0,0,0,0,0,0,0,0,0,0
меркантыльны,0,0,0,0,0,0,0,0,0,0
найміт,0,0,0,1,0,1,0,0,0,0
тавар,0,0,0,0,0,0,0,0,0,0
гандляр,0,0,0,0,0,0,0,0,0,1
міласэрны,0,0,0,0,0,0,1,0,0,0
бязлітасны,0,0,0,1,0,1,0,0,0,0
ртутны,0,0,0,0,0,0,0,0,0,0
міласэрнасць,0,0,0,0,0,0,1,0,0,0
проста,0,0,0,0,0,0,0,0,0,0
злівацца,0,1,0,0,0,0,1,0,0,0
мерыдыян,0,0,0,0,0,0,0,0,0,0
мерыдыянальны,0,0,0,0,0,0,0,0,0,0
заслугі,0,0,0,0,0,0,1,0,0,1
заслужаны,0,0,0,0,1,0,1,0,0,1
русалка,0,0,0,0,0,0,0,0,0,0
весялосць,0,0,0,0,1,0,1,0,1,0
вясёлы,0,0,0,0,1,0,1,0,0,0
меса,0,0,0,0,0,0,0,0,0,0
сетка,0,0,0,0,0,0,0,0,0,0
сеткі,0,0,0,0,0,0,0,0,0,0
загіпнатызаваны,0,0,0,0,0,0,0,0,0,0
беспарадак,0,0,1,0,0,1,0,0,0,0
паведамленне,0,0,0,0,0,0,0,0,0,0
пасыльны,0,0,0,0,0,0,0,0,0,1
брудны,0,0,1,0,0,1,0,0,0,0
абмен рэчываў,0,0,0,0,0,0,0,0,0,0
метал,0,0,0,0,0,0,0,0,0,0
металургія,0,0,0,0,0,0,0,0,0,0
метамарфоз,0,0,0,0,0,0,0,0,0,0
метафара,0,0,0,0,0,0,0,0,0,0
метафарычны,0,0,0,0,0,0,0,0,0,0
метафізічны,0,0,0,0,0,0,0,0,0,0
метафізіка,0,0,0,0,0,0,0,0,0,0
метастазірованія,0,0,0,0,0,1,0,0,0,0
метэор,0,0,0,0,0,0,0,0,0,0
метэарытны,0,0,0,0,0,0,0,0,0,0
метэарыт,0,0,0,0,0,0,0,0,0,0
метэаралагічны,0,0,0,0,0,0,0,0,0,0
метэаралогія,0,0,0,0,0,0,0,0,0,0
метр,0,0,0,0,0,0,0,0,0,0
метанол,0,0,0,0,0,1,0,0,0,0
метад,0,0,0,0,0,0,0,0,0,0
метадычны,0,0,0,0,0,0,0,0,0,0
скурпулёзны,0,0,0,0,0,0,0,0,0,0
метрыка,0,0,0,0,0,0,0,0,0,0
метрычны,0,0,0,0,0,0,0,0,0,0
метралогія,0,0,0,0,0,0,0,0,0,0
метраполія,0,0,0,0,0,0,0,0,0,0
мітрапаліт,0,0,0,0,0,0,1,0,0,0
мужнасць,0,0,0,0,0,0,1,0,0,0
мяўкаць,0,0,0,0,0,0,0,0,0,0
лушчак,0,0,0,0,0,0,0,0,0,0
Мік,0,0,0,0,0,0,0,0,0,0
мікроб,0,0,0,0,0,0,0,0,0,0
мікрабіялогіі,0,0,0,0,0,0,0,0,0,0
мікрасвет,0,0,0,0,0,0,0,0,0,0
мікраграм,0,0,0,0,0,0,0,0,0,0
мікраметр,0,0,0,0,0,0,0,0,0,0
мікрон,0,0,0,0,0,0,0,0,0,0
мікрафон,0,0,0,0,0,0,0,0,0,0
мікраскоп,0,0,0,0,0,0,0,0,0,1
мікраскапічны,0,0,0,0,0,0,0,0,0,0
мікраскапічна,0,0,0,0,0,0,0,0,0,0
мікраскапія,0,0,0,0,0,0,1,0,0,0
сярэдні,0,0,0,0,0,0,0,0,0,0
поўдзень,0,0,0,0,0,0,0,0,0,0
сярэдні,0,0,0,0,0,0,0,0,0,0
пасярэднік,0,0,0,0,0,0,0,0,0,0
сярэдняя паласа,0,0,0,0,0,0,0,0,0,0
апоўначы,0,0,0,0,0,0,0,0,0,0
пасярод,0,0,0,0,0,0,0,0,0,0
сярэдзіна лета,0,0,0,0,0,0,0,0,0,0
пасярэдзіне,0,0,0,0,0,0,0,0,0,0
акушэрка,0,1,0,0,1,1,1,0,0,1
акушэрства,0,0,0,0,0,0,1,0,0,0
міен,0,0,0,0,0,0,0,0,0,0
магутны,1,0,0,1,1,0,1,0,0,1
міграваць,0,0,0,0,0,0,0,0,0,0
міграцыя,0,0,0,0,0,0,0,0,0,0
пералётны,0,0,0,0,0,0,0,0,0,0
Майк,0,0,0,0,0,0,0,0,0,0
цвіль,0,0,1,0,0,1,0,0,0,0
міля,0,0,0,0,0,0,0,0,0,0
прабег,0,0,0,0,0,0,0,0,0,0
вяха,0,0,0,0,0,0,0,0,0,0
ваяўнічы,0,0,0,0,0,0,0,0,0,0
ваенная,0,0,0,1,0,0,0,0,0,0
апалчэнне,1,0,0,1,0,1,0,1,0,0
малако,0,0,0,0,0,0,0,0,0,0
малочны,0,0,0,0,0,0,0,0,0,0
млын,0,1,0,0,0,0,0,0,0,0
тысячагоддзя,0,0,0,0,0,0,0,0,0,0
міліграм,0,0,0,0,0,0,0,0,0,0
міліметр,0,0,0,0,0,0,0,0,0,0
мільёнаў,0,0,0,0,0,0,0,0,0,0
мільянер,0,0,0,0,0,0,0,0,0,0
мім,0,0,0,0,0,0,1,0,0,0
мімічны,0,0,0,0,0,0,0,0,0,0
імітуючы,0,0,0,0,0,0,0,0,0,0
мімікрыя,0,0,0,0,0,1,0,0,1,0
розум,0,0,0,0,0,0,0,0,0,0
настроены,0,0,0,0,0,0,0,0,0,0
уважлівы,0,0,0,0,0,0,1,0,0,0
ўважлівасць,0,0,0,0,0,0,1,0,0,0
мой,0,0,0,0,0,0,0,0,0,0
шахцёр,0,0,0,0,0,0,0,0,0,0
мінеральныя,0,0,0,0,0,0,0,0,0,0
мінералогіі,0,0,0,0,0,0,0,0,0,0
змяшацца,0,0,0,0,0,0,0,0,0,0
змешаны,0,0,0,0,0,0,0,0,0,0
мініяцюрны,0,0,0,0,0,0,0,0,0,0
мікрааўтобус,0,0,0,0,0,0,0,0,0,0
мінімальны,0,0,0,0,0,0,0,0,0,0
мінімізаваць,0,0,0,0,0,1,0,0,0,0
мінімум,0,0,0,0,0,1,0,0,0,0
міністр,0,0,0,0,0,0,0,0,0,0
міністэрскі,0,0,0,0,0,0,0,0,0,0
міністэрства,0,0,0,0,1,0,1,0,0,1
мінівэн,0,0,0,0,0,0,0,0,0,0
гольян,0,0,0,0,0,0,0,0,0,0
нязначныя,0,0,0,0,0,0,0,0,0,0
меншасць,0,0,0,0,0,1,0,0,0,0
менестрэль,0,0,0,0,0,0,0,0,0,0
мята,0,0,0,0,0,0,0,0,0,0
мізэр,0,0,0,0,0,0,0,0,0,0
хвіліна,0,0,0,0,0,0,0,0,0,0
дробязі,0,0,0,0,0,0,0,0,0,0
мір,0,0,0,0,0,0,0,0,0,0
цуд,0,1,0,0,1,0,1,0,1,1
цудадзейны,0,0,0,0,1,0,1,0,1,0
міраж,0,0,0,0,0,0,0,0,0,0
балота,0,0,1,0,0,1,0,0,0,0
люстэрка,0,0,0,0,0,0,0,0,0,0
радасць,0,0,0,0,1,0,1,0,0,0
незаконнае прысваенне,0,0,0,0,0,0,0,0,0,0
няправільнае паводзіны,1,0,1,0,0,1,0,0,1,0
выкідак,0,0,0,1,0,1,0,1,0,0
рознае,0,0,0,0,0,0,0,0,0,0
разнастайныя,0,0,0,0,0,0,0,0,0,0
свавольства,0,0,0,0,0,1,0,0,0,0
гарэзлівы,0,0,0,0,0,1,0,0,0,0
памылковае ўяўленне,1,0,1,1,0,1,0,0,0,0
неправамерныя паводзіны,0,0,1,0,0,1,0,0,0,0
правапарушэнне,0,0,0,0,0,0,0,0,0,0
няшчасны,1,0,1,0,0,1,0,1,0,0
жаласна,0,0,0,0,0,1,0,1,0,0
няшчасце,1,0,1,1,0,1,0,1,0,0
няшчасце,0,0,0,1,0,1,0,1,0,0
памылковы,0,0,1,0,0,1,0,0,0,0
няшчасны выпадак,0,0,1,1,0,1,0,1,1,0
дэзінфармаваны,0,0,0,0,0,0,0,0,0,0
няправільнае тлумачэнне,0,0,0,0,0,1,0,0,0,0
уводзіць у зман,1,0,0,1,0,1,0,0,0,1
уводзіць у зман,1,0,1,0,0,1,0,0,0,0
безгаспадарчасць,0,0,0,0,0,1,0,0,0,0
неадпаведнасць,0,0,0,0,0,1,0,0,0,0
неадпаведныя,0,0,0,0,0,0,0,0,0,0
няправільная назва,0,0,0,0,0,1,0,0,0,0
недарэчны,1,0,1,0,0,1,0,0,0,0
недарэчна,0,0,0,0,0,1,0,0,0,0
скажаць,0,0,0,0,0,1,0,0,0,0
скажэнне,0,0,0,0,0,1,0,1,0,0
няправільна прадстаўлены,1,0,0,0,0,1,0,0,0,0
міс,0,0,0,0,0,0,0,0,0,0
ракета,0,0,0,1,0,0,0,0,0,0
адсутнічае,0,0,0,1,0,1,0,1,0,0
місія,0,0,0,0,0,0,0,0,0,0
місіянерскі,0,0,0,0,0,0,1,0,0,0
скажэнне,1,0,1,0,0,1,0,0,0,0
туман,0,0,0,0,0,0,0,0,0,0
памылка,0,0,0,0,0,1,0,1,0,0
памыліўся,0,0,0,1,0,1,0,0,0,0
спадар,0,0,0,0,0,0,0,0,0,0
гаспадыня,1,0,1,0,0,1,0,0,0,0
недавер,0,0,1,1,0,1,0,0,0,0
туманны,0,0,0,0,0,0,0,0,0,0
няправільна зразумець,0,0,0,0,0,1,0,0,0,0
непаразуменне,1,0,0,0,0,1,0,1,0,0
няправільнае выкарыстанне,0,0,0,0,0,1,0,0,0,0
клешч,0,0,1,0,0,1,0,0,0,0
мітр,0,0,0,0,0,0,0,0,0,0
змякчэнне,0,0,0,0,0,0,0,0,0,0
змешваць,0,0,0,0,0,0,0,0,0,0
змешаны,0,0,0,0,0,0,0,0,0,0
сумесь,0,0,0,0,0,0,0,0,0,0
стагнаць,0,0,0,1,0,0,0,1,0,0
роў,0,0,0,0,0,0,0,0,0,1
моб,1,0,0,1,0,1,0,0,0,0
мабільны,0,1,0,0,0,0,0,0,0,0
рухомасць,0,0,0,0,0,0,0,0,0,0
мабілізацыя,0,0,0,0,0,0,0,0,0,0
мабілізаваць,0,0,0,0,0,0,0,0,0,0
здзек,0,0,1,0,0,1,0,0,0,0
здзеклівы,1,0,1,0,0,1,0,1,0,0
мадальны,0,0,0,0,0,0,0,0,0,0
мадальнасць,0,0,0,0,0,0,0,0,0,0
рэжым,0,0,0,0,0,0,0,0,0,0
мадэль,0,0,0,0,0,0,1,0,0,0
мадэльер,0,0,0,0,0,0,0,0,0,0
умераны,0,0,0,0,0,0,1,0,0,0
умерана,0,0,0,0,0,0,0,0,0,0
мадэруючы,0,0,0,0,0,0,0,0,0,0
умеранасць,0,0,0,0,0,0,0,0,0,0
мадэратар,0,0,0,0,0,0,1,0,0,1
сучасная,0,0,0,0,0,0,0,0,0,0
мадэрнізм,0,0,0,0,0,0,0,0,0,0
сціплы,0,0,0,0,0,0,1,0,0,1
сціпласць,0,0,0,0,0,0,1,0,0,0
хаця б,0,0,0,0,0,0,0,0,0,0
мадыфікуемы,0,0,0,0,0,0,0,0,0,0
мадыфікацыя,0,0,0,0,0,0,0,0,0,0
мадыфікаваны,0,0,0,0,0,0,0,0,0,0
мадыфікаваць,0,0,0,0,0,0,0,0,1,0
мадуляваць,0,0,0,0,0,0,0,0,0,0
мадуляцыя,0,0,0,0,0,0,0,0,0,0
модуль,0,0,0,0,0,0,0,0,0,0
модуль,0,0,0,0,0,0,0,0,0,0
магнат,0,0,0,0,0,0,0,0,0,0
частка,0,0,0,0,0,0,0,0,0,0
вільготны,0,0,0,0,0,0,0,0,0,0
вільгаць,0,0,0,0,0,0,0,0,0,0
малярны,0,0,0,0,0,0,0,0,0,0
меласы,0,0,0,0,0,0,0,0,0,0
цвіль,0,0,0,0,0,0,0,0,0,0
формованные,0,0,0,0,0,0,0,0,0,0
фармоўка,0,0,0,0,0,0,0,0,0,0
заплесневелы,0,0,0,0,0,0,0,0,0,0
малекулярны,0,0,0,0,0,0,0,0,0,0
малекула,0,0,0,0,0,0,0,0,0,0
прыставанне,1,0,1,1,0,1,0,1,0,0
расплаўлены,0,0,0,0,0,0,0,0,0,0
момант,0,0,0,0,0,0,0,0,0,0
імгненнае,0,0,0,0,0,0,0,0,0,0
знамянальны,0,0,0,0,0,0,0,0,0,0
імпульс,0,1,0,0,0,0,1,0,0,0
манада,0,0,0,0,0,0,0,0,0,0
манарх,0,0,0,0,0,0,0,0,0,0
манархія,0,0,0,0,0,0,0,0,0,0
манастыр,0,0,0,0,0,0,0,0,0,0
манастырскі,0,0,0,0,0,0,0,0,0,0
грашовы,0,1,0,0,0,0,1,0,0,0
грошы,1,1,0,0,1,0,1,0,1,1
манах,0,0,0,0,0,0,1,0,0,1
малпа,0,0,0,0,0,0,0,0,0,0
манахромны,0,0,1,0,0,1,0,0,0,0
манагамія,0,0,0,0,0,0,0,0,0,1
манаграма,0,0,0,0,0,0,0,0,0,0
манаграфія,0,0,0,0,0,0,0,0,0,0
аднаслойныя,0,0,0,0,0,0,0,0,0,0
маналог,0,0,0,0,0,0,0,0,0,0
манапаліст,0,0,0,0,0,1,0,0,0,0
манаполія,0,0,0,0,0,0,0,0,0,0
аднастайнасць,0,0,0,0,0,0,0,0,0,0
мусоны,0,0,0,0,0,1,0,1,0,0
пачвара,0,0,0,1,0,1,0,0,0,0
жахлівасць,1,0,1,1,0,1,0,0,1,0
Монтэ,0,0,0,0,0,0,0,0,0,0
месяц,0,0,0,0,0,0,0,0,0,0
штомесяц,0,0,0,0,0,0,0,0,0,0
помнік,0,0,0,0,0,0,1,0,0,0
манументальны,0,0,0,0,0,0,0,0,0,0
мычаць,0,0,0,0,0,0,0,0,0,0
настроі,0,0,0,0,0,0,0,0,0,0
капрызны,1,0,0,0,0,1,0,1,0,0
месяц,0,0,0,0,0,0,0,0,0,0
месяцовае святло,0,0,0,0,0,0,0,0,0,0
прышвартаваны,0,0,0,0,0,0,0,0,0,0
швартоўка,0,0,0,0,0,0,0,0,0,0
прычалы,0,0,0,0,0,0,0,0,0,1
балотная мясцовасць,0,0,0,0,0,0,0,0,0,0
лось,0,0,0,0,0,0,0,0,0,0
спрэчны,0,0,0,0,0,1,0,0,0,0
